Date,Close,PNC
19/09/2013,74.05,-0.004715401
18/09/2013,74.4,-0.004960793
17/09/2013,74.77,0.007787365
16/09/2013,74.19,0.012751122
13/09/2013,73.25,0.001913092
12/09/2013,73.11,-0.006136243
11/09/2013,73.56,-0.001222743
10/09/2013,73.65,0.009549868
09/09/2013,72.95,-0.003284525
06/09/2013,73.19,-0.002183705
05/09/2013,73.35,0.011104371
04/09/2013,72.54,0.000827472
03/09/2013,72.48,0.002901556
30/08/2013,72.27,-0.004280296
29/08/2013,72.58,0.000413422
28/08/2013,72.55,0.00428207
27/08/2013,72.24,-0.026905003
26/08/2013,74.21,-0.010855833
23/08/2013,75.02,0.000399973
22/08/2013,74.99,0.007898829
21/08/2013,74.4,-0.002550508
20/08/2013,74.59,0.00888775
19/08/2013,73.93,-0.013168693
16/08/2013,74.91,-0.000133485
15/08/2013,74.92,-0.012732267
14/08/2013,75.88,-0.001317003
13/08/2013,75.98,-0.001709515
12/08/2013,76.11,0.001972776
09/08/2013,75.96,-0.00341701
08/08/2013,76.22,0.005657538
07/08/2013,75.79,-0.009716463
06/08/2013,76.53,-0.008198367
05/08/2013,77.16,-0.003493114
02/08/2013,77.43,-0.002837247
01/08/2013,77.65,0.020820531
31/07/2013,76.05,0.006728701
30/07/2013,75.54,-0.004359032
29/07/2013,75.87,-0.000395335
26/07/2013,75.9,-0.001316656
25/07/2013,76,-0.01436994
24/07/2013,77.1,-0.000518672
23/07/2013,77.14,-0.000518403
22/07/2013,77.18,-0.000129559
19/07/2013,77.19,0.016721487
18/07/2013,75.91,0.031582981
17/07/2013,73.55,-0.012833678
16/07/2013,74.5,-0.007488668
15/07/2013,75.06,0.002000401
12/07/2013,74.91,0.010871861
11/07/2013,74.1,-0.006590918
10/07/2013,74.59,-0.022142104
09/07/2013,76.26,-0.001179477
08/07/2013,76.35,0.005647877
05/07/2013,75.92,0.026020549
03/07/2013,73.97,0.001623597
02/07/2013,73.85,0.004886666
01/07/2013,73.49,0.007786393
28/06/2013,72.92,-0.009689602
27/06/2013,73.63,0.006130392
26/06/2013,73.18,0.006580775
