Date,Close,CI
09/01/2014,90.05,0.024051508
08/01/2014,87.91,-0.004992635
07/01/2014,88.35,0.025448416
06/01/2014,86.13,-0.003129893
03/01/2014,86.4,0.002317498
02/01/2014,86.2,-0.014740018
31/12/2013,87.48,0.009994913
30/12/2013,86.61,0.000924108
27/12/2013,86.53,-0.003230648
26/12/2013,86.81,0.007399733
24/12/2013,86.17,0.002091079
23/12/2013,85.99,0.008642894
20/12/2013,85.25,-0.000820777
19/12/2013,85.32,0.00328716
18/12/2013,85.04,0.014927419
17/12/2013,83.78,-0.002027068
16/12/2013,83.95,0.008373255
13/12/2013,83.25,-0.01229646
12/12/2013,84.28,-0.010034911
11/12/2013,85.13,-0.011329912
10/12/2013,86.1,-0.012121361
09/12/2013,87.15,0.007486358
06/12/2013,86.5,0.025525329
05/12/2013,84.32,-0.019146647
04/12/2013,85.95,-0.002440301
03/12/2013,86.16,-0.011654202
02/12/2013,87.17,-0.003206966
29/11/2013,87.45,-0.00649686
27/11/2013,88.02,0.00079559
26/11/2013,87.95,-0.002611709
25/11/2013,88.18,0.017849444
22/11/2013,86.62,0.010327913
21/11/2013,85.73,-0.001049257
20/11/2013,85.82,0.013726971
19/11/2013,84.65,0.006399643
18/11/2013,84.11,0.005603591
15/11/2013,83.64,0.007319886
14/11/2013,83.03,0.010411716
13/11/2013,82.17,0.013107311
12/11/2013,81.1,-0.000123297
11/11/2013,81.11,0.005315545
08/11/2013,80.68,0.017504823
07/11/2013,79.28,-0.014152657
06/11/2013,80.41,0.011255747
05/11/2013,79.51,-0.001256913
04/11/2013,79.61,0.01557092
01/11/2013,78.38,0.018023145
31/10/2013,76.98,0.030869091
30/10/2013,74.64,0.004565605
29/10/2013,74.3,0.000942571
28/10/2013,74.23,0.004455553
25/10/2013,73.9,0.009927327
24/10/2013,73.17,-0.009927327
23/10/2013,73.9,-0.034185679
22/10/2013,76.47,0.006823278
21/10/2013,75.95,0.013254004
18/10/2013,74.95,-0.033198614
17/10/2013,77.48,-0.037864606
16/10/2013,80.47,0.029254387
15/10/2013,78.15,-0.013977356
14/10/2013,79.25,-0.00440668
11/10/2013,79.6,0.006554095
10/10/2013,79.08,0.024319642
09/10/2013,77.18,-0.002846424
08/10/2013,77.4,-0.009515309
07/10/2013,78.14,-0.013852925
04/10/2013,79.23,0.014364958
03/10/2013,78.1,-0.00408894
02/10/2013,78.42,-0.001656368
01/10/2013,78.55,0.02174978
30/09/2013,76.86,-0.010225964
27/09/2013,77.65,-0.005009966
26/09/2013,78.04,-0.003581482
25/09/2013,78.32,0.000127689
24/09/2013,78.31,0.000894283
23/09/2013,78.24,-0.004463439
20/09/2013,78.59,0.01113184
19/09/2013,77.72,-0.044418197
18/09/2013,81.25,-0.029947076
17/09/2013,83.72,-0.006548032
16/09/2013,84.27,0.007384502
13/09/2013,83.65,0.011784648
12/09/2013,82.67,0.004485672
11/09/2013,82.3,0.007439512
10/09/2013,81.69,0.012564836
09/09/2013,80.67,-0.001981425
06/09/2013,80.83,-0.005182637
05/09/2013,81.25,0.011263192
04/09/2013,80.34,0.011013879
03/09/2013,79.46,0.009737668
30/08/2013,78.69,-0.004437971
29/08/2013,79.04,0.007492574
28/08/2013,78.45,0.00293611
27/08/2013,78.22,-0.01660894
26/08/2013,79.53,0.002517942
23/08/2013,79.33,0.003156369
22/08/2013,79.08,0.01580456
21/08/2013,77.84,-0.009334509
20/08/2013,78.57,0.014615645
19/08/2013,77.43,0.000904451
16/08/2013,77.36,0.008437773
15/08/2013,76.71,-0.016548535
14/08/2013,77.99,-0.01248742
13/08/2013,78.97,0.006096805
12/08/2013,78.49,0.000637227
09/08/2013,78.44,-0.002927887
08/08/2013,78.67,0.010863421
07/08/2013,77.82,0.000771307
06/08/2013,77.76,-0.001028278
05/08/2013,77.84,0.006961482
02/08/2013,77.3,0.000388174
01/08/2013,77.27,-0.007221179
31/07/2013,77.83,0.017890029
30/07/2013,76.45,-0.009762525
