Date,Close,ED
08/02/2011,49.64,-0.005023622
07/02/2011,49.89,0.006031381
04/02/2011,49.59,-0.005630419
03/02/2011,49.87,0.00100311
02/02/2011,49.82,-0.005804079
01/02/2011,50.11,0.003999205
31/01/2011,49.91,-0.003200643
28/01/2011,50.07,-0.010924729
27/01/2011,50.62,0.002373419
26/01/2011,50.5,-0.002965894
25/01/2011,50.65,0.001976285
24/01/2011,50.55,0.013543326
21/01/2011,49.87,-0.0131476
20/01/2011,50.53,0.0035686
19/01/2011,50.35,0.00477803
18/01/2011,50.11,0.005603377
14/01/2011,49.83,-0.002605473
13/01/2011,49.96,0.008038628
12/01/2011,49.56,0.006274689
11/01/2011,49.25,0.000406174
10/01/2011,49.23,-0.00627723
07/01/2011,49.54,0.004450746
06/01/2011,49.32,-0.001013274
05/01/2011,49.37,-0.006661981
04/01/2011,49.7,0.003022672
03/01/2011,49.55,-0.000403551
31/12/2010,49.57,0.003030611
30/12/2010,49.42,-0.002223346
29/12/2010,49.53,-0.004029826
28/12/2010,49.73,0.001609982
27/12/2010,49.65,0.001007557
23/12/2010,49.6,0.000806777
22/12/2010,49.56,0.001413428
21/12/2010,49.49,0.000606367
20/12/2010,49.46,0.002429151
17/12/2010,49.34,-0.00424715
16/12/2010,49.55,0.010957902
15/12/2010,49.01,-0.009948311
14/12/2010,49.5,0.006485633
13/12/2010,49.18,0.006118722
10/12/2010,48.88,0.003483967
09/12/2010,48.71,0.008866952
08/12/2010,48.28,-0.00598866
07/12/2010,48.57,-0.00656682
06/12/2010,48.89,-0.002655502
03/12/2010,49.02,0.0038835
02/12/2010,48.83,0.001639681
01/12/2010,48.75,0.007825411
30/11/2010,48.37,0.007262196
29/11/2010,48.02,-0.003326406
26/11/2010,48.18,-0.003108489
24/11/2010,48.33,0.001863933
23/11/2010,48.24,-0.009490478
22/11/2010,48.7,0.001438406
19/11/2010,48.63,-0.004513754
18/11/2010,48.85,0.005542455
17/11/2010,48.58,-0.001645414
16/11/2010,48.66,-0.011239518
15/11/2010,49.21,-0.010712583
12/11/2010,49.74,-0.006812288
11/11/2010,50.08,-0.000199661
10/11/2010,50.09,-0.010327798
09/11/2010,50.61,-0.00138217
08/11/2010,50.68,-0.006294277
05/11/2010,51,0.002355714
04/11/2010,50.88,0.007694622
03/11/2010,50.49,-0.004742155
02/11/2010,50.73,0.021317671
01/11/2010,49.66,-0.001207487
29/10/2010,49.72,-0.00261123
28/10/2010,49.85,0.002209058
27/10/2010,49.74,0.005645176
26/10/2010,49.46,0.005270639
25/10/2010,49.2,0.00162734
22/10/2010,49.12,0.004897969
21/10/2010,48.88,-0.004694365
20/10/2010,49.11,0.005513031
19/10/2010,48.84,-0.005105699
18/10/2010,49.09,0.010031817
15/10/2010,48.6,0.003091193
14/10/2010,48.45,0.005173317
13/10/2010,48.2,-0.000414852
12/10/2010,48.22,-0.000207361
11/10/2010,48.23,-0.000829016
08/10/2010,48.27,0.002073829
07/10/2010,48.17,-0.00041511
06/10/2010,48.19,-0.004554873
05/10/2010,48.41,0.007048122
04/10/2010,48.07,-0.005394204
01/10/2010,48.33,0.002278613
30/09/2010,48.22,-0.004345584
29/09/2010,48.43,-0.001444342
28/09/2010,48.5,-0.0051414
27/09/2010,48.75,-0.000820176
24/09/2010,48.79,0.014451119
23/09/2010,48.09,-0.008901829
22/09/2010,48.52,0.001443746
21/09/2010,48.45,-0.004941332
20/09/2010,48.69,0.015940716
17/09/2010,47.92,0.006910299
16/09/2010,47.59,-0.005448463
15/09/2010,47.85,-0.005211059
14/09/2010,48.1,0.00688435
13/09/2010,47.77,0.001676095
10/09/2010,47.69,-0.005437069
09/09/2010,47.95,0.003551659
08/09/2010,47.78,-0.012065884
07/09/2010,48.36,-0.001652893
03/09/2010,48.44,0.003930091
02/09/2010,48.25,0.000207275
01/09/2010,48.24,0.014827462
31/08/2010,47.53,0.005908437
30/08/2010,47.25,-0.013245227
27/08/2010,47.88,0.015363872
26/08/2010,47.15,-0.006131746
25/08/2010,47.44,0.002744065
24/08/2010,47.31,0.00699971
23/08/2010,46.98,0.005977815
20/08/2010,46.7,0.004291852
19/08/2010,46.5,-0.009843863
18/08/2010,46.96,-0.008904023
17/08/2010,47.38,0.01124919
16/08/2010,46.85,-0.01483078
13/08/2010,47.55,-0.008377012
12/08/2010,47.95,0.006486057
11/08/2010,47.64,-0.015000281
10/08/2010,48.36,0.00809721
09/08/2010,47.97,0.008373505
06/08/2010,47.57,0.007596576
05/08/2010,47.21,0.005735544
04/08/2010,46.94,0.000213061
03/08/2010,46.93,-0.004464768
02/08/2010,47.14,0.021875202
30/07/2010,46.12,-0.009709862
29/07/2010,46.57,-0.009829139
28/07/2010,47.03,-0.00276038
27/07/2010,47.16,0.010230268
26/07/2010,46.68,0.008173846
23/07/2010,46.3,0.006065876
22/07/2010,46.02,0.016431523
21/07/2010,45.27,-0.012294337
20/07/2010,45.83,0.003497271
19/07/2010,45.67,0.013446692
16/07/2010,45.06,-0.014978254
15/07/2010,45.74,0.003723583
14/07/2010,45.57,0.001097815
13/07/2010,45.52,0.002639685
12/07/2010,45.4,0.002867544
09/07/2010,45.27,-0.001103875
08/07/2010,45.32,0.012656991
07/07/2010,44.75,0.025575684
06/07/2010,43.62,0.009906774
02/07/2010,43.19,0.006737161
01/07/2010,42.9,-0.004651171
30/06/2010,43.1,-0.008778065
29/06/2010,43.48,-0.015065339
28/06/2010,44.14,0.006819758
25/06/2010,43.84,0.001826485
24/06/2010,43.76,0.002516876
23/06/2010,43.65,-0.00365882
22/06/2010,43.81,-0.019887661
21/06/2010,44.69,-0.00446529
18/06/2010,44.89,0.002676781
17/06/2010,44.77,0.007848454
16/06/2010,44.42,0.007456819
15/06/2010,44.09,0.016926296
14/06/2010,43.35,0.005087893
11/06/2010,43.13,0.000927859
10/06/2010,43.09,0.022056267
09/06/2010,42.15,-0.007327772
08/06/2010,42.46,0.013992876
07/06/2010,41.87,0.005028144
04/06/2010,41.66,-0.027463847
03/06/2010,42.82,0.006325428
02/06/2010,42.55,0.018980404
01/06/2010,41.75,-0.019920033
28/05/2010,42.59,-0.003515766
27/05/2010,42.74,0.011057635
26/05/2010,42.27,-0.005896939
25/05/2010,42.52,-0.006329877
24/05/2010,42.79,-0.011617231
21/05/2010,43.29,0.007652211
20/05/2010,42.96,-0.019820884
19/05/2010,43.82,-0.012022375
18/05/2010,44.35,-0.003825818
17/05/2010,44.52,0.001798562
14/05/2010,44.44,-0.002247697
13/05/2010,44.54,-0.006935927
12/05/2010,44.85,0
11/05/2010,44.85,0.001115449
10/05/2010,44.8,0.010320935
07/05/2010,44.34,0.002936196
06/05/2010,44.21,-0.018821976
05/05/2010,45.05,0.000222
04/05/2010,45.04,-0.015203554
03/05/2010,45.73,0.011657451
30/04/2010,45.2,-0.000221214
29/04/2010,45.21,0.000885152
28/04/2010,45.17,0.012699291
27/04/2010,44.6,-0.015352399
26/04/2010,45.29,-0.002646088
23/04/2010,45.41,0.004635258
22/04/2010,45.2,0.000885348
21/04/2010,45.16,0.005551252
20/04/2010,44.91,0.006254208
19/04/2010,44.63,0.002018617
16/04/2010,44.54,-0.005597238
15/04/2010,44.79,-0.000669568
14/04/2010,44.82,0.001339585
13/04/2010,44.76,-0.006014051
12/04/2010,45.03,0.004005346
09/04/2010,44.85,0.007609705
08/04/2010,44.51,-0.008946604
07/04/2010,44.91,-0.009970172
06/04/2010,45.36,0.007079676
05/04/2010,45.04,0.003113189
01/04/2010,44.9,0.008050133
31/03/2010,44.54,-0.003138312
30/03/2010,44.68,0.002240646
29/03/2010,44.58,0.00901313
26/03/2010,44.18,0.007725555
25/03/2010,43.84,0
24/03/2010,43.84,-0.007499183
23/03/2010,44.17,-0.002035509
22/03/2010,44.26,-0.000903342
19/03/2010,44.3,-0.000676972
18/03/2010,44.33,-0.004052234
17/03/2010,44.51,0.000674233
16/03/2010,44.48,0.007446723
15/03/2010,44.15,0.010244825
12/03/2010,43.7,-0.004338402
11/03/2010,43.89,0.003423488
10/03/2010,43.74,0.001830664
09/03/2010,43.66,-0.00297313
08/03/2010,43.79,0.00388972
05/03/2010,43.62,0.001835705
04/03/2010,43.54,-0.003210276
03/03/2010,43.68,-0.002515149
02/03/2010,43.79,0.013796494
01/03/2010,43.19,0.010239792
26/02/2010,42.75,-0.002803085
25/02/2010,42.87,-0.000233236
24/02/2010,42.88,0.003036321
23/02/2010,42.75,-0.003968722
22/02/2010,42.92,-0.004880893
19/02/2010,43.13,0.009785726
18/02/2010,42.71,-0.003505905
17/02/2010,42.86,-0.002097658
16/02/2010,42.95,0.017142606
12/02/2010,42.22,-0.022251767
11/02/2010,43.17,0.004410918
10/02/2010,42.98,-0.010645784
09/02/2010,43.44,0.014608955
08/02/2010,42.81,-0.008605705
05/02/2010,43.18,0.003712301
04/02/2010,43.02,-0.017055034
03/02/2010,43.76,-0.008646243
02/02/2010,44.14,0.004768943
01/02/2010,43.93,0.004334443
29/01/2010,43.74,0.000457352
28/01/2010,43.72,-0.007519689
27/01/2010,44.05,-0.000680812
26/01/2010,44.08,0.010490404
25/01/2010,43.62,0.002524964
22/01/2010,43.51,-0.047136194
21/01/2010,45.61,-0.013069234
20/01/2010,46.21,-0.004318728
19/01/2010,46.41,0.014979114
15/01/2010,45.72,-0.011093099
14/01/2010,46.23,0.003249922
13/01/2010,46.08,0.007624479
12/01/2010,45.73,-0.001966139
11/01/2010,45.82,0.012518007
08/01/2010,45.25,0.003098719
07/01/2010,45.11,-0.00354061
06/01/2010,45.27,0.010659661
05/01/2010,44.79,-0.013086579
04/01/2010,45.38,-0.0011012
31/12/2009,45.43,-0.015290818
30/12/2009,46.13,0.001084481
29/12/2009,46.08,0.004131788
28/12/2009,45.89,0.000653951
24/12/2009,45.86,0.008980457
23/12/2009,45.45,-0.002856203
22/12/2009,45.58,-0.003066815
21/12/2009,45.72,0.007684745
18/12/2009,45.37,-0.000881251
17/12/2009,45.41,0.010181584
16/12/2009,44.95,-0.001778173
15/12/2009,45.03,-0.005094706
14/12/2009,45.26,0.001769129
11/12/2009,45.18,0.011800204
10/12/2009,44.65,0.010582109
09/12/2009,44.18,0.003855317
08/12/2009,44.01,-0.008597338
07/12/2009,44.39,0.007688866
04/12/2009,44.05,-0.007238213
03/12/2009,44.37,0.009966107
02/12/2009,43.93,0.014213903
01/12/2009,43.31,0.009278656
30/11/2009,42.91,0.011013585
27/11/2009,42.44,-0.011013585
25/11/2009,42.91,0.008425044
24/11/2009,42.55,0.002117399
23/11/2009,42.46,0.013276629
20/11/2009,41.9,0.002389487
19/11/2009,41.8,-0.007863736
18/11/2009,42.13,0.000949893
17/11/2009,42.09,0.005718386
16/11/2009,41.85,-0.014470659
13/11/2009,42.46,0.006853389
12/11/2009,42.17,-0.007088877
11/11/2009,42.47,0.000235488
10/11/2009,42.46,0.005905296
09/11/2009,42.21,0.016241102
06/11/2009,41.53,-0.000481464
05/11/2009,41.55,0.014545711
04/11/2009,40.95,0.001710864
03/11/2009,40.88,-0.007311756
02/11/2009,41.18,0.01221613
30/10/2009,40.68,-0.015610073
29/10/2009,41.32,0.003393943
28/10/2009,41.18,-0.003877853
27/10/2009,41.34,0.000241926
26/10/2009,41.33,-0.011546917
23/10/2009,41.81,0.000717789
22/10/2009,41.78,0.006242517
21/10/2009,41.52,-0.003606207
20/10/2009,41.67,-0.005026941
19/10/2009,41.88,0.013219757
16/10/2009,41.33,0.003150372
15/10/2009,41.2,0.006086446
14/10/2009,40.95,-0.00024417
13/10/2009,40.96,-0.012856454
12/10/2009,41.49,0.009687651
09/10/2009,41.09,0.004390251
08/10/2009,40.91,-0.000733048
07/10/2009,40.94,-0.0004884
06/10/2009,40.96,0.001955035
05/10/2009,40.88,0.013049551
02/10/2009,40.35,-0.010109814
01/10/2009,40.76,-0.004406372
30/09/2009,40.94,-0.00851276
29/09/2009,41.29,-0.002902058
28/09/2009,41.41,0.00824447
25/09/2009,41.07,0.001949793
24/09/2009,40.99,0.000488043
23/09/2009,40.97,-0.004869744
22/09/2009,41.17,-0.004362586
21/09/2009,41.35,-0.003138962
18/09/2009,41.48,0.010907877
17/09/2009,41.03,-0.000730905
16/09/2009,41.06,0.00512759
15/09/2009,40.85,0.014548401
14/09/2009,40.26,0.015772013
11/09/2009,39.63,-0.007791921
10/09/2009,39.94,0.001252662
09/09/2009,39.89,0.002258754
08/09/2009,39.8,-0.001757249
04/09/2009,39.87,0.003265924
03/09/2009,39.74,0.003276625
02/09/2009,39.61,-0.012793351
01/09/2009,40.12,-0.001743245
31/08/2009,40.19,-0.004964021
28/08/2009,40.39,-0.003706911
27/08/2009,40.54,0.003706911
26/08/2009,40.39,-0.000989854
25/08/2009,40.43,-0.003703251
24/08/2009,40.58,0.00197336
21/08/2009,40.5,0.019447135
20/08/2009,39.72,0.008850734
19/08/2009,39.37,0.002034071
18/08/2009,39.29,-0.001525941
17/08/2009,39.35,-0.032256828
14/08/2009,40.64,0.004191844
13/08/2009,40.47,-0.000741015
12/08/2009,40.5,0.007683766
11/08/2009,40.19,0.005238879
10/08/2009,39.98,0.003006014
07/08/2009,39.86,0.007807621
06/08/2009,39.55,-0.002273015
05/08/2009,39.64,0.003538038
04/08/2009,39.5,-0.001517835
03/08/2009,39.56,0.005068435
31/07/2009,39.36,-0.003297403
30/07/2009,39.49,0.006860655
29/07/2009,39.22,0.003831912
28/07/2009,39.07,-0.004341726
27/07/2009,39.24,0.005878611
24/07/2009,39.01,0.008753918
23/07/2009,38.67,0.021697361
22/07/2009,37.84,-0.002111933
21/07/2009,37.92,0.008208705
20/07/2009,37.61,0.005866683
17/07/2009,37.39,-0.007991518
16/07/2009,37.69,-0.003443256
15/07/2009,37.82,0.011702261
14/07/2009,37.38,0.006441246
13/07/2009,37.14,0.013826979
10/07/2009,36.63,-0.003542721
09/07/2009,36.76,-0.006777849
08/07/2009,37.01,0.0013519
07/07/2009,36.96,-0.015304366
06/07/2009,37.53,0.006683623
02/07/2009,37.28,-0.013852113
01/07/2009,37.8,0.010103782
30/06/2009,37.42,-0.002935292
29/06/2009,37.53,0.013142203
26/06/2009,37.04,-0.002696146
25/06/2009,37.14,0.019027484
24/06/2009,36.44,0.004951867
23/06/2009,36.26,-0.02101319
22/06/2009,37.03,0.006502326
19/06/2009,36.79,-0.014571224
18/06/2009,37.33,0.014843074
17/06/2009,36.78,0.009287147
16/06/2009,36.44,-0.003287674
15/06/2009,36.56,-0.014122994
12/06/2009,37.08,0.010846093
11/06/2009,36.68,0.020937404
10/06/2009,35.92,0.013453118
09/06/2009,35.44,-0.010386058
08/06/2009,35.81,0.000838106
05/06/2009,35.78,0.006730255
04/06/2009,35.54,0.000562905
03/06/2009,35.52,-0.00896867
02/06/2009,35.84,-0.010822917
01/06/2009,36.23,0.021482204
29/05/2009,35.46,0.001411035
28/05/2009,35.41,0.018526966
27/05/2009,34.76,-0.025562312
26/05/2009,35.66,0.03017593
22/05/2009,34.6,0.002894358
21/05/2009,34.5,-0.010667537
20/05/2009,34.87,-0.010271132
19/05/2009,35.23,0.010844855
18/05/2009,34.85,-0.000286903
15/05/2009,34.86,-0.004579287
14/05/2009,35.02,-0.00682985
13/05/2009,35.26,-0.033466592
12/05/2009,36.46,0.001097695
11/05/2009,36.42,-0.03135392
08/05/2009,37.58,0.007210607
07/05/2009,37.31,0.007262977
06/05/2009,37.04,-0.010474112
05/05/2009,37.43,0.001871909
04/05/2009,37.36,-0.00026763
01/05/2009,37.37,0.006442975
30/04/2009,37.13,-0.011514386
29/04/2009,37.56,-0.003189795
28/04/2009,37.68,0.001859477
27/04/2009,37.61,0.004263263
24/04/2009,37.45,-0.000800747
23/04/2009,37.48,-0.002664537
22/04/2009,37.58,-0.018194305
21/04/2009,38.27,-0.004172105
20/04/2009,38.43,-0.008550382
17/04/2009,38.76,0.005173317
16/04/2009,38.56,-0.003365699
15/04/2009,38.69,0.009087431
14/04/2009,38.34,-0.014500513
13/04/2009,38.9,0.000257102
09/04/2009,38.89,-0.001284852
08/04/2009,38.94,0.0061824
07/04/2009,38.7,-0.010282867
06/04/2009,39.1,-0.003828977
03/04/2009,39.25,0.001019628
02/04/2009,39.21,-0.004580161
01/04/2009,39.39,-0.005569635
31/03/2009,39.61,0.021950856
30/03/2009,38.75,0.009594265
27/03/2009,38.38,-0.010368159
26/03/2009,38.78,0.01376109
25/03/2009,38.25,0.00471699
24/03/2009,38.07,-0.023108908
23/03/2009,38.96,0.030490961
20/03/2009,37.79,-0.00606782
19/03/2009,38.02,-0.004723179
18/03/2009,38.2,0.044427965
17/03/2009,36.54,0.01683495
16/03/2009,35.93,0.024511722
13/03/2009,35.06,0.010321193
12/03/2009,34.7,0.014221688
11/03/2009,34.21,0.009398013
10/03/2009,33.89,0.035744908
09/03/2009,32.7,-0.037219182
06/03/2009,33.94,0.009473132
05/03/2009,33.62,-0.023516663
04/03/2009,34.42,0.015222776
03/03/2009,33.9,-0.038766787
02/03/2009,35.24,-0.027153523
27/02/2009,36.21,-0.008798517
26/02/2009,36.53,-0.008450371
25/02/2009,36.84,-0.016689486
24/02/2009,37.46,0.01181539
23/02/2009,37.02,-0.013948724
20/02/2009,37.54,-0.011652674
19/02/2009,37.98,0.006339165
18/02/2009,37.74,-0.010018539
17/02/2009,38.12,-0.032265026
13/02/2009,39.37,-0.020614104
12/02/2009,40.19,-0.001740212
11/02/2009,40.26,0.001491425
10/02/2009,40.2,-0.024328513
09/02/2009,41.19,-0.002182613
06/02/2009,41.28,0.001454546
05/02/2009,41.22,0.003889164
04/02/2009,41.06,0.000730905
03/02/2009,41.03,0.010289165
02/02/2009,40.61,-0.003441498
30/01/2009,40.75,-0.009038781
29/01/2009,41.12,-0.00145808
28/01/2009,41.18,-0.005086604
27/01/2009,41.39,0.00824847
26/01/2009,41.05,0.024662162
23/01/2009,40.05,0
22/01/2009,40.05,0.000249719
21/01/2009,40.04,0.013578283
20/01/2009,39.5,-0.014327253
16/01/2009,40.07,0.007766543
15/01/2009,39.76,0.009095565
14/01/2009,39.4,-0.004558124
13/01/2009,39.58,-0.017779359
12/01/2009,40.29,0.015760176
09/01/2009,39.66,0.005055622
08/01/2009,39.46,0.010444624
07/01/2009,39.05,-0.00204656
06/01/2009,39.13,-0.008651453
05/01/2009,39.47,
