Date,Close,HP
07/02/2011,59.6,0.00842465
04/02/2011,59.1,-0.001183732
03/02/2011,59.17,0.00186078
02/02/2011,59.06,0.001355473
01/02/2011,58.98,0.004247734
31/01/2011,58.73,0.041013567
28/01/2011,56.37,-0.006542327
27/01/2011,56.74,0.090896249
26/01/2011,51.81,0.038564684
25/01/2011,49.85,-0.014340019
24/01/2011,50.57,-0.001185771
21/01/2011,50.63,0.000197531
20/01/2011,50.62,-0.008262884
19/01/2011,51.04,-0.017672079
18/01/2011,51.95,0.023173075
14/01/2011,50.76,0.020701376
13/01/2011,49.72,-0.007414121
12/01/2011,50.09,0.025067009
11/01/2011,48.85,0.005954232
10/01/2011,48.56,-0.00677273
07/01/2011,48.89,0.009866473
06/01/2011,48.41,-0.016593641
05/01/2011,49.22,0.022809989
04/01/2011,48.11,-0.019146236
03/01/2011,49.04,0.01148495
31/12/2010,48.48,-0.008216973
30/12/2010,48.88,-0.003675724
29/12/2010,49.06,0.011686448
28/12/2010,48.49,0.001651187
27/12/2010,48.41,-0.006383219
23/12/2010,48.72,-0.000410425
22/12/2010,48.74,0.003699901
21/12/2010,48.56,-0.000617602
20/12/2010,48.59,-0.0030823
17/12/2010,48.74,0.00123178
16/12/2010,48.68,0.015109467
15/12/2010,47.95,0.001252087
14/12/2010,47.89,-0.004375463
13/12/2010,48.1,0.007512556
10/12/2010,47.74,0.007147392
09/12/2010,47.4,0.003804697
08/12/2010,47.22,-0.003171585
07/12/2010,47.37,-0.010917597
06/12/2010,47.89,-0.008317786
03/12/2010,48.29,-0.000827986
02/12/2010,48.33,0.030888053
01/12/2010,46.86,0.032533774
30/11/2010,45.36,-0.002422108
29/11/2010,45.47,0.001760951
26/11/2010,45.39,-0.006806481
24/11/2010,45.7,0.018328878
23/11/2010,44.87,-0.024871977
22/11/2010,46,-0.012100407
19/11/2010,46.56,-0.017458395
18/11/2010,47.38,0.044231134
17/11/2010,45.33,0.007973464
16/11/2010,44.97,-0.010177079
15/11/2010,45.43,-0.005706776
12/11/2010,45.69,-0.016927488
11/11/2010,46.47,0.032144453
10/11/2010,45,0.022700154
09/11/2010,43.99,0.00569932
08/11/2010,43.74,0.000914913
05/11/2010,43.7,-0.006614233
04/11/2010,43.99,0.027891632
03/11/2010,42.78,0
02/11/2010,42.78,0.001871783
01/11/2010,42.7,-0.001871783
29/10/2010,42.78,-0.003267214
28/10/2010,42.92,0.005841821
27/10/2010,42.67,0.028043663
26/10/2010,41.49,0.004347833
25/10/2010,41.31,-0.006274152
22/10/2010,41.57,-0.00456019
21/10/2010,41.76,-0.009770124
20/10/2010,42.17,0.005469042
19/10/2010,41.94,-0.042480133
18/10/2010,43.76,-0.008646243
15/10/2010,44.14,0
14/10/2010,44.14,0.006363658
13/10/2010,43.86,0.032911429
12/10/2010,42.44,0.001650749
11/10/2010,42.37,0.011632179
08/10/2010,41.88,0.017584459
07/10/2010,41.15,-0.026380427
06/10/2010,42.25,0.026866572
05/10/2010,41.13,0.019642173
04/10/2010,40.33,0.001737189
01/10/2010,40.26,-0.004955412
30/09/2010,40.46,0.008189647
29/09/2010,40.13,0.011276902
28/09/2010,39.68,0.004799807
27/09/2010,39.49,-0.010328849
24/09/2010,39.9,0.0225583
23/09/2010,39.01,-0.000512558
22/09/2010,39.03,0.002308581
21/09/2010,38.94,-0.008184189
20/09/2010,39.26,0.017990719
17/09/2010,38.56,0.001037883
16/09/2010,38.52,-0.045918022
15/09/2010,40.33,-0.009869313
14/09/2010,40.73,-0.010744914
13/09/2010,41.17,0.022103061
10/09/2010,40.27,0.029228586
09/09/2010,39.11,-0.002808632
08/09/2010,39.22,0.016452813
07/09/2010,38.58,-0.02077797
03/09/2010,39.39,0.008925215
02/09/2010,39.04,0.006166515
01/09/2010,38.8,0.046421837
31/08/2010,37.04,-0.02163257
30/08/2010,37.85,0.001321877
27/08/2010,37.8,0.034449047
26/08/2010,36.52,-0.011164173
25/08/2010,36.93,-0.011844015
24/08/2010,37.37,0.011031997
23/08/2010,36.96,0.017192401
20/08/2010,36.33,-0.029561475
19/08/2010,37.42,-0.013800644
18/08/2010,37.94,-0.004995409
17/08/2010,38.13,0.022008047
16/08/2010,37.3,-0.003211994
13/08/2010,37.42,-0.015380839
12/08/2010,38,-0.004201687
11/08/2010,38.16,-0.051581513
10/08/2010,40.18,-0.012858733
09/08/2010,40.7,0.001967536
06/08/2010,40.62,-0.008335425
05/08/2010,40.96,-0.0106849
04/08/2010,41.4,0.003629768
03/08/2010,41.25,-0.002904868
02/08/2010,41.37,0.02051354
30/07/2010,40.53,0.002223046
29/07/2010,40.44,-0.004194948
28/07/2010,40.61,-0.007848949
27/07/2010,40.93,-0.01671753
26/07/2010,41.62,0.015008754
23/07/2010,41,-0.003408818
22/07/2010,41.14,0.026602554
21/07/2010,40.06,-0.004234656
20/07/2010,40.23,0.040583809
19/07/2010,38.63,0.007013927
16/07/2010,38.36,-0.042863704
15/07/2010,40.04,-0.00149738
14/07/2010,40.1,-0.001744114
13/07/2010,40.17,0.010762211
12/07/2010,39.74,-0.017708406
09/07/2010,40.45,0.010437471
08/07/2010,40.03,0.006516314
07/07/2010,39.77,0.072465253
06/07/2010,36.99,0.012513765
02/07/2010,36.53,0.001643836
01/07/2010,36.47,-0.001370051
30/06/2010,36.52,-0.025146654
29/06/2010,37.45,-0.014316257
28/06/2010,37.99,-0.028031942
25/06/2010,39.07,0.001024328
24/06/2010,39.03,-0.034746698
23/06/2010,40.41,0.002477702
22/06/2010,40.31,-0.036535968
21/06/2010,41.81,-0.016603797
18/06/2010,42.51,-0.003522371
17/06/2010,42.66,0.006821148
16/06/2010,42.37,0.000472144
15/06/2010,42.35,0.022929115
14/06/2010,41.39,-0.013915772
11/06/2010,41.97,-0.004516827
10/06/2010,42.16,0.072795157
09/06/2010,39.2,0.004858723
08/06/2010,39.01,0.00720353
07/06/2010,38.73,-0.000258164
04/06/2010,38.74,-0.05352364
03/06/2010,40.87,0.070444517
02/06/2010,38.09,0.060329312
01/06/2010,35.86,-0.049506982
28/05/2010,37.68,0.025807884
27/05/2010,36.72,0.081382566
26/05/2010,33.85,0
25/05/2010,33.85,0.009200243
24/05/2010,33.54,-0.029089755
21/05/2010,34.53,0.032673988
20/05/2010,33.42,-0.064033456
19/05/2010,35.63,-0.021380795
18/05/2010,36.4,-0.004659458
17/05/2010,36.57,-0.026711422
14/05/2010,37.56,-0.008219588
13/05/2010,37.87,0.00237938
12/05/2010,37.78,0.030912285
11/05/2010,36.63,-0.009239196
10/05/2010,36.97,0.035796774
07/05/2010,35.67,-0.045755139
06/05/2010,37.34,-0.053954453
05/05/2010,39.41,-0.008338646
04/05/2010,39.74,-0.017708406
03/05/2010,40.45,-0.004193913
30/04/2010,40.62,-0.021432871
29/04/2010,41.5,-0.026630199
28/04/2010,42.62,0.021822498
27/04/2010,41.7,-0.037651506
26/04/2010,43.3,0.002080685
23/04/2010,43.21,0.010468864
22/04/2010,42.76,0.01698154
21/04/2010,42.04,0.03436099
20/04/2010,40.62,0.029226509
19/04/2010,39.45,-0.007575794
16/04/2010,39.75,-0.02460057
15/04/2010,40.74,0.019581739
14/04/2010,39.95,0.0253499
13/04/2010,38.95,0.003600827
12/04/2010,38.81,-0.004883701
09/04/2010,39,0.004883701
08/04/2010,38.81,-0.006676964
07/04/2010,39.07,-0.014736039
06/04/2010,39.65,-0.006285376
05/04/2010,39.9,0.028471674
01/04/2010,38.78,0.01821544
31/03/2010,38.08,0.015881753
30/03/2010,37.48,-0.007707679
29/03/2010,37.77,0.034202876
26/03/2010,36.5,0.002743486
25/03/2010,36.4,-0.045383006
24/03/2010,38.09,-0.018210701
23/03/2010,38.79,-0.000773096
22/03/2010,38.82,0.020560256
19/03/2010,38.03,-0.022104658
18/03/2010,38.88,-0.054797948
17/03/2010,41.07,0.004636982
16/03/2010,40.88,0.011811161
15/03/2010,40.4,-0.011811161
12/03/2010,40.88,0.002939738
11/03/2010,40.76,0.0024564
10/03/2010,40.66,0.018868484
09/03/2010,39.9,0.007547206
08/03/2010,39.6,-0.016032408
05/03/2010,40.24,0.002737342
04/03/2010,40.13,-0.026799391
03/03/2010,41.22,0.01073181
02/03/2010,40.78,0.004916431
01/03/2010,40.58,0.001479655
26/02/2010,40.52,-0.021243626
25/02/2010,41.39,0.003873159
24/02/2010,41.23,-0.008693607
23/02/2010,41.59,-0.003600148
22/02/2010,41.74,-0.050682183
19/02/2010,43.91,-0.008842592
18/02/2010,44.3,0.004524895
17/02/2010,44.1,0.027121865
16/02/2010,42.92,0.030276674
12/02/2010,41.64,-0.002638208
11/02/2010,41.75,0.018127385
10/02/2010,41,0.007835496
09/02/2010,40.68,0.016607148
08/02/2010,40.01,-0.00821411
05/02/2010,40.34,0.000743955
04/02/2010,40.31,-0.063437071
03/02/2010,42.95,-0.007422906
02/02/2010,43.27,0.009753909
01/02/2010,42.85,0.02409186
29/01/2010,41.83,-0.052619214
28/01/2010,44.09,-0.024642824
27/01/2010,45.19,0.002437134
26/01/2010,45.08,0.008241499
25/01/2010,44.71,0.005607282
22/01/2010,44.46,-0.058107631
21/01/2010,47.12,-0.003389834
20/01/2010,47.28,-0.01240163
19/01/2010,47.87,0.007969841
15/01/2010,47.49,-0.022692761
14/01/2010,48.58,0.027970932
13/01/2010,47.24,0.037308909
12/01/2010,45.51,-0.020659645
11/01/2010,46.46,-0.032609284
08/01/2010,48,0.035195492
07/01/2010,46.34,0.006277756
06/01/2010,46.05,0.035812846
05/01/2010,44.43,0.056721603
04/01/2010,41.98,0.051318369
31/12/2009,39.88,-0.020844427
30/12/2009,40.72,-0.017285884
29/12/2009,41.43,-0.016992152
28/12/2009,42.14,-0.004026056
24/12/2009,42.31,-0.002360719
23/12/2009,42.41,0.038457034
22/12/2009,40.81,0.009107755
21/12/2009,40.44,0.005206408
18/12/2009,40.23,0.013261798
17/12/2009,39.7,-0.006527766
16/12/2009,39.96,0.019712541
15/12/2009,39.18,0.002299733
14/12/2009,39.09,0.020939113
11/12/2009,38.28,0.004975786
10/12/2009,38.09,0.03363905
09/12/2009,36.83,0.008726535
08/12/2009,36.51,-0.018184787
07/12/2009,37.18,0.010273137
04/12/2009,36.8,0
03/12/2009,36.8,-0.020708014
02/12/2009,37.57,-0.005574002
01/12/2009,37.78,0.006106484
30/11/2009,37.55,-0.009541551
27/11/2009,37.91,-0.033206683
25/11/2009,39.19,0.020885122
24/11/2009,38.38,0.004700975
23/11/2009,38.2,0.020897467
20/11/2009,37.41,0.000267344
19/11/2009,37.4,-0.020641114
18/11/2009,38.18,0.006569463
17/11/2009,37.93,-0.01439627
16/11/2009,38.48,0.01624348
13/11/2009,37.86,0.000792707
12/11/2009,37.83,-0.03327575
11/11/2009,39.11,0.00384271
10/11/2009,38.96,-0.00792539
09/11/2009,39.27,0.030771659
06/11/2009,38.08,-0.015891959
05/11/2009,38.69,0.014055411
04/11/2009,38.15,-0.021779445
03/11/2009,38.99,0.02545592
02/11/2009,38.01,-0.000263054
30/10/2009,38.02,-0.061459747
29/10/2009,40.43,0.045025309
28/10/2009,38.65,-0.059025292
27/10/2009,41,-0.014287687
26/10/2009,41.59,-0.034966945
23/10/2009,43.07,-0.041611096
22/10/2009,44.9,0.009398145
21/10/2009,44.48,0.006767452
20/10/2009,44.18,-0.003840511
19/10/2009,44.35,0.001579601
16/10/2009,44.28,0.012498742
15/10/2009,43.73,0.035377206
14/10/2009,42.21,0.010718216
13/10/2009,41.76,-0.015209419
12/10/2009,42.4,0.020973123
09/10/2009,41.52,-0.005763705
08/10/2009,41.76,0.026940108
07/10/2009,40.65,0.003449979
06/10/2009,40.51,0.031597413
05/10/2009,39.25,0.047478922
02/10/2009,37.43,-0.013533443
01/10/2009,37.94,-0.041053913
30/09/2009,39.53,-0.002778832
29/09/2009,39.64,0.022449922
28/09/2009,38.76,0.04782314
25/09/2009,36.95,-0.010767264
24/09/2009,37.35,-0.032401096
23/09/2009,38.58,-0.028113275
22/09/2009,39.68,0.019082121
21/09/2009,38.93,0.016315265
18/09/2009,38.3,-0.025520137
17/09/2009,39.29,-0.042114109
16/09/2009,40.98,0.02120918
15/09/2009,40.12,0.045642084
14/09/2009,38.33,0.01710343
11/09/2009,37.68,0.026080252
10/09/2009,36.71,0.017587703
09/09/2009,36.07,0.011992892
08/09/2009,35.64,0.036575505
04/09/2009,34.36,0.044028527
03/09/2009,32.88,0.018416727
02/09/2009,32.28,-0.020543418
01/09/2009,32.95,-0.015359435
31/08/2009,33.46,-0.021289982
28/08/2009,34.18,0.007635867
27/08/2009,33.92,-0.002355714
26/08/2009,34,-0.006157474
25/08/2009,34.21,-0.035887302
24/08/2009,35.46,0.018500599
21/08/2009,34.81,0.043746885
20/08/2009,33.32,0.008136251
19/08/2009,33.05,0.019554549
18/08/2009,32.41,0.028479471
17/08/2009,31.5,-0.04803402
14/08/2009,33.05,-0.040906711
13/08/2009,34.43,0.023807149
12/08/2009,33.62,0.012270093
11/08/2009,33.21,-0.036948196
10/08/2009,34.46,-0.011540809
07/08/2009,34.86,-0.00714595
06/08/2009,35.11,-0.019741194
05/08/2009,35.81,0.024308715
04/08/2009,34.95,-0.0048523
03/08/2009,35.12,0.021877672
31/07/2009,34.36,0.029835325
30/07/2009,33.35,0.004507896
29/07/2009,33.2,-0.006604647
28/07/2009,33.42,-0.026573751
27/07/2009,34.32,0.005551512
24/07/2009,34.13,0.005877184
23/07/2009,33.93,0.040600976
22/07/2009,32.58,-0.018851273
21/07/2009,33.2,0.019465335
20/07/2009,32.56,0.015163527
17/07/2009,32.07,0.007197653
16/07/2009,31.84,0.030614636
15/07/2009,30.88,0.043348391
14/07/2009,29.57,0.020499522
13/07/2009,28.97,0.030491235
10/07/2009,28.1,0.001780944
09/07/2009,28.05,0.011113217
08/07/2009,27.74,0.013793322
07/07/2009,27.36,-0.034133006
06/07/2009,28.31,-0.031296017
02/07/2009,29.21,-0.046815637
01/07/2009,30.61,-0.008458086
30/06/2009,30.87,-0.015429429
29/06/2009,31.35,-0.005725206
26/06/2009,31.53,0.007001938
25/06/2009,31.31,0.047752695
24/06/2009,29.85,0.018938679
23/06/2009,29.29,0.009950331
22/06/2009,29,-0.063136677
19/06/2009,30.89,-0.003877226
18/06/2009,31.01,0.005172983
17/06/2009,30.85,-0.048095318
16/06/2009,32.37,-0.036698584
15/06/2009,33.58,-0.039129079
12/06/2009,34.92,-0.020408872
11/06/2009,35.64,0.039782038
10/06/2009,34.25,0.019755913
09/06/2009,33.58,0.015304125
08/06/2009,33.07,-0.01589954
05/06/2009,33.6,-0.034228879
04/06/2009,34.77,0.032444757
03/06/2009,33.66,-0.085376054
02/06/2009,36.66,-0.003539827
01/06/2009,36.79,0.050735518
29/05/2009,34.97,0.03462164
28/05/2009,33.78,0.04387332
27/05/2009,32.33,-0.012296497
26/05/2009,32.73,0.025999607
22/05/2009,31.89,0.007870338
21/05/2009,31.64,-0.02342759
20/05/2009,32.39,-0.006462555
19/05/2009,32.6,0.002764554
18/05/2009,32.51,0.089727514
15/05/2009,29.72,-0.042166985
14/05/2009,31,-0.007391967
13/05/2009,31.23,-0.05512839
12/05/2009,33,0.019584469
11/05/2009,32.36,-0.070392798
08/05/2009,34.72,0.052324629
07/05/2009,32.95,-0.055200673
06/05/2009,34.82,0.053684373
05/05/2009,33,-0.006343474
04/05/2009,33.21,0.05827493
01/05/2009,31.33,0.016412275
30/04/2009,30.82,-0.085766822
29/04/2009,33.58,0.05352141
28/04/2009,31.83,-0.005014113
27/04/2009,31.99,-0.023784905
24/04/2009,32.76,0.025349116
23/04/2009,31.94,-0.041698254
22/04/2009,33.3,0.024932882
21/04/2009,32.48,0.082766035
20/04/2009,29.9,-0.096221895
17/04/2009,32.92,0.03429967
16/04/2009,31.81,0.075390442
15/04/2009,29.5,0.032733327
14/04/2009,28.55,-0.009065613
13/04/2009,28.81,-0.005538263
09/04/2009,28.97,0.057544283
08/04/2009,27.35,0.017334013
07/04/2009,26.88,-0.033653505
06/04/2009,27.8,-0.026971117
03/04/2009,28.56,0.112152906
02/04/2009,25.53,0.07818388
01/04/2009,23.61,0.036226471
31/03/2009,22.77,-0.023867481
30/03/2009,23.32,-0.044861851
27/03/2009,24.39,-0.072349266
26/03/2009,26.22,0.066218039
25/03/2009,24.54,0.028520222
24/03/2009,23.85,-0.030962226
23/03/2009,24.6,0.069428506
20/03/2009,22.95,-0.06902192
19/03/2009,24.59,0.058618705
18/03/2009,23.19,-0.004732209
17/03/2009,23.3,0.024327872
16/03/2009,22.74,0.02178348
13/03/2009,22.25,-0.052101956
12/03/2009,23.44,0.046723189
11/03/2009,22.37,-0.009343783
10/03/2009,22.58,0.084518312
09/03/2009,20.75,0.021925361
06/03/2009,20.3,0.002466092
05/03/2009,20.25,-0.043485112
04/03/2009,21.15,0.04992556
03/03/2009,20.12,-0.028419355
02/03/2009,20.7,-0.133652158
27/02/2009,23.66,0.00721106
26/02/2009,23.49,0.00512165
25/02/2009,23.37,0.020753015
24/02/2009,22.89,0.049248985
23/02/2009,21.79,-0.041354207
20/02/2009,22.71,-0.020052982
19/02/2009,23.17,0.045020842
18/02/2009,22.15,0.018223739
17/02/2009,21.75,-0.048023587
13/02/2009,22.82,0.024396863
12/02/2009,22.27,-0.002690585
11/02/2009,22.33,-0.004022352
10/02/2009,22.42,-0.057629113
09/02/2009,23.75,0.022568554
06/02/2009,23.22,0.039978968
05/02/2009,22.31,0.028644832
04/02/2009,21.68,0.01113184
03/02/2009,21.44,0
02/02/2009,21.44,-0.046477613
30/01/2009,22.46,0.00267499
29/01/2009,22.4,-0.102991641
28/01/2009,24.83,0.011340745
27/01/2009,24.55,-0.01736365
26/01/2009,24.98,0.013298604
23/01/2009,24.65,0.061918562
22/01/2009,23.17,-0.045145823
21/01/2009,24.24,0.127420915
20/01/2009,21.34,-0.089585381
16/01/2009,23.34,0.001715266
15/01/2009,23.3,0.025207767
14/01/2009,22.72,-0.08638765
13/01/2009,24.77,0.05178212
12/01/2009,23.52,-0.048142076
09/01/2009,24.68,-0.04824977
08/01/2009,25.9,0.006196767
07/01/2009,25.74,-0.057740995
06/01/2009,27.27,0.021872976
05/01/2009,26.68,
