Date,Close,OXY
23/12/2013,93.23,0.004622919
20/12/2013,92.8,-0.001399882
19/12/2013,92.93,0.007235843
18/12/2013,92.26,0.022470392
17/12/2013,90.21,-0.008169619
16/12/2013,90.95,-0.001757663
13/12/2013,91.11,-0.00142583
12/12/2013,91.24,-0.003282638
11/12/2013,91.54,-0.010324495
10/12/2013,92.49,-0.007003207
09/12/2013,93.14,0.005274785
06/12/2013,92.65,-0.00838354
05/12/2013,93.43,-0.012339269
04/12/2013,94.59,0.003070573
03/12/2013,94.3,-0.00486619
02/12/2013,94.76,-0.002108371
29/11/2013,94.96,-0.002524191
27/11/2013,95.2,-0.025204881
26/11/2013,97.63,0.001640185
25/11/2013,97.47,-0.019305619
22/11/2013,99.37,0.007272025
21/11/2013,98.65,0.015013303
20/11/2013,97.18,0.00288541
19/11/2013,96.9,-0.001855862
18/11/2013,97.08,-0.004727169
15/11/2013,97.54,0.000615322
14/11/2013,97.48,0.00493625
13/11/2013,97,0.014119836
12/11/2013,95.64,-0.014222923
11/11/2013,97.01,0.007034269
08/11/2013,96.33,0.004995327
07/11/2013,95.85,-0.012029596
06/11/2013,97.01,0.003304081
05/11/2013,96.69,-0.01069859
04/11/2013,97.73,0.021512878
01/11/2013,95.65,-0.004485482
31/10/2013,96.08,0.000208182
30/10/2013,96.06,-0.004362737
29/10/2013,96.48,-0.010926817
28/10/2013,97.54,0.006789451
25/10/2013,96.88,-0.00154711
24/10/2013,97.03,0.014219971
23/10/2013,95.66,-0.022328817
22/10/2013,97.82,0.007902745
21/10/2013,97.05,-0.012695983
18/10/2013,98.29,0.00213882
17/10/2013,98.08,0.01138182
16/10/2013,96.97,0.018106634
15/10/2013,95.23,-0.005027768
14/10/2013,95.71,0.002301256
11/10/2013,95.49,0.00409256
10/10/2013,95.1,0.01205981
09/10/2013,93.96,0.004266218
08/10/2013,93.56,-0.018216983
07/10/2013,95.28,-0.00136347
04/10/2013,95.41,0.010642322
03/10/2013,94.4,-0.004333816
02/10/2013,94.81,0.004439754
01/10/2013,94.39,0.009045983
30/09/2013,93.54,-0.009787312
27/09/2013,94.46,0.009359779
26/09/2013,93.58,0.007185403
25/09/2013,92.91,0.001184643
24/09/2013,92.8,0.015529443
23/09/2013,91.37,-0.002077298
20/09/2013,91.56,-0.00598902
19/09/2013,92.11,-0.002168963
18/09/2013,92.31,0.014512776
17/09/2013,90.98,0.014391923
16/09/2013,89.68,0.002120892
13/09/2013,89.49,-0.016842503
12/09/2013,91.01,0.002089865
11/09/2013,90.82,0.012854787
10/09/2013,89.66,-0.00044603
09/09/2013,89.7,0.007834399
06/09/2013,89,-0.008280231
05/09/2013,89.74,-0.000334243
04/09/2013,89.77,0.014587332
03/09/2013,88.47,0.002943176
30/08/2013,88.21,0
29/08/2013,88.21,0.000453566
28/08/2013,88.17,0.009343733
27/08/2013,87.35,-0.006504274
26/08/2013,87.92,-0.002839459
23/08/2013,88.17,0.023525097
22/08/2013,86.12,0.008629791
21/08/2013,85.38,-0.00665385
20/08/2013,85.95,-0.001859817
19/08/2013,86.11,-0.004634465
16/08/2013,86.51,-0.005533155
15/08/2013,86.99,-0.007900654
14/08/2013,87.68,-0.002164626
13/08/2013,87.87,-0.004768401
12/08/2013,88.29,0.00011327
09/08/2013,88.28,-0.002262956
08/08/2013,88.48,0.00680429
07/08/2013,87.88,-0.003407932
06/08/2013,88.18,0.000340271
05/08/2013,88.15,-0.00869718
02/08/2013,88.92,-0.010404524
01/08/2013,89.85,0.008943603
31/07/2013,89.05,0.008231427
30/07/2013,88.32,-0.024162249
29/07/2013,90.48,-0.002979641
26/07/2013,90.75,-0.003300333
25/07/2013,91.05,0.0005493
24/07/2013,91,-0.011255104
23/07/2013,92.03,0.000652174
22/07/2013,91.97,-0.001303923
19/07/2013,92.09,0.008944213
18/07/2013,91.27,0.014679365
17/07/2013,89.94,0.003118043
16/07/2013,89.66,-0.009435603
15/07/2013,90.51,0.00320921
12/07/2013,90.22,-0.00221435
11/07/2013,90.42,0.012687983
10/07/2013,89.28,-0.007365283
09/07/2013,89.94,-0.009956936
08/07/2013,90.84,0.00011009
05/07/2013,90.83,0.011850186
03/07/2013,89.76,-0.008983591
02/07/2013,90.57,0.006091165
01/07/2013,90.02,0.008814562
28/06/2013,89.23,-0.01203089
27/06/2013,90.31,0.011806776
26/06/2013,89.25,0.006519807
25/06/2013,88.67,0.000451213
24/06/2013,88.63,-0.014449985
21/06/2013,89.92,0.010958401
20/06/2013,88.94,-0.031214488
19/06/2013,91.76,-0.007275128
18/06/2013,92.43,-0.001945526
17/06/2013,92.61,0.007804918
14/06/2013,91.89,-0.012437299
13/06/2013,93.04,0.022719603
12/06/2013,90.95,-0.003293087
11/06/2013,91.25,-0.011332801
10/06/2013,92.29,-0.008953191
07/06/2013,93.12,0.006139945
06/06/2013,92.55,-0.008928151
05/06/2013,93.38,-0.009379732
04/06/2013,94.26,-0.000106084
03/06/2013,94.27,0.023613848
31/05/2013,92.07,-0.028692687
30/05/2013,94.75,0.002113049
29/05/2013,94.55,0.020299842
28/05/2013,92.65,0.020389956
24/05/2013,90.78,0.00275771
23/05/2013,90.53,-0.006276517
22/05/2013,91.1,-0.021286642
21/05/2013,93.06,-0.006747014
20/05/2013,93.69,0.009113879
17/05/2013,92.84,0.019688459
16/05/2013,91.03,0.001099143
15/05/2013,90.93,-0.001099143
14/05/2013,91.03,0.005507835
13/05/2013,90.53,0.015136627
10/05/2013,89.17,0.010937697
09/05/2013,88.2,-0.012170536
08/05/2013,89.28,0.000336078
07/05/2013,89.25,-0.001231734
06/05/2013,89.36,-0.015545505
03/05/2013,90.76,0.029859641
02/05/2013,88.09,0.00614896
01/05/2013,87.55,-0.0193434
30/04/2013,89.26,0.015808821
29/04/2013,87.86,0.013752222
26/04/2013,86.66,0.012891416
25/04/2013,85.55,0.014363327
24/04/2013,84.33,0.031806078
23/04/2013,81.69,0.013929347
22/04/2013,80.56,0.011862535
19/04/2013,79.61,-0.003761288
18/04/2013,79.91,-0.006734872
17/04/2013,80.45,-0.014193389
16/04/2013,81.6,0.011090687
15/04/2013,80.7,-0.032789823
12/04/2013,83.39,-0.009666523
11/04/2013,84.2,0.03431117
10/04/2013,81.36,-0.002577796
09/04/2013,81.57,0.005532007
08/04/2013,81.12,-0.008958764
05/04/2013,81.85,0.000366591
04/04/2013,81.82,0.009332091
03/04/2013,81.06,0.004698908
02/04/2013,80.68,0.021675972
01/04/2013,78.95,0.00737354
28/03/2013,78.37,0.003067095
27/03/2013,78.13,0.001537082
26/03/2013,78.01,-0.000512623
25/03/2013,78.05,-0.00778512
22/03/2013,78.66,0.003821174
21/03/2013,78.36,-0.003439713
20/03/2013,78.63,-0.019520801
19/03/2013,80.18,-0.028524186
18/03/2013,82.5,-0.014082197
15/03/2013,83.67,-0.008686911
14/03/2013,84.4,0.013358977
13/03/2013,83.28,-0.003715471
12/03/2013,83.59,0.008530117
11/03/2013,82.88,0.005808342
08/03/2013,82.4,0.008653842
07/03/2013,81.69,-0.002445288
06/03/2013,81.89,-0.006815166
05/03/2013,82.45,0.009872711
04/03/2013,81.64,-0.012295486
01/03/2013,82.65,0.003879263
28/02/2013,82.33,0.001215362
27/02/2013,82.23,0.005487484
26/02/2013,81.78,-0.004270643
25/02/2013,82.13,-0.017859772
22/02/2013,83.61,0.002155173
21/02/2013,83.43,-0.012861914
20/02/2013,84.51,-0.015149136
19/02/2013,85.8,0.012785348
15/02/2013,84.71,-0.025639442
14/02/2013,86.91,-0.000345125
13/02/2013,86.94,0.000115028
12/02/2013,86.93,-0.003215806
11/02/2013,87.21,-0.013100375
08/02/2013,88.36,0.002152609
07/02/2013,88.17,-0.005767616
06/02/2013,88.68,0.003049299
05/02/2013,88.41,0.004761914
04/02/2013,87.99,0.003529348
01/02/2013,87.68,-0.006706476
31/01/2013,88.27,0.033991405
30/01/2013,85.32,0.002464356
29/01/2013,85.11,0.015034317
28/01/2013,83.84,-0.002620609
25/01/2013,84.06,0.00788252
24/01/2013,83.4,0.005772022
23/01/2013,82.92,-0.008167233
22/01/2013,83.6,0.012276
18/01/2013,82.58,0.00230345
17/01/2013,82.39,0.001214477
16/01/2013,82.29,-0.00242748
15/01/2013,82.49,-0.002179705
14/01/2013,82.67,-0.00494722
11/01/2013,83.08,0.000842917
10/01/2013,83.01,0.010901271
09/01/2013,82.11,0.004761042
08/01/2013,81.72,0.022773261
07/01/2013,79.88,0.000500877
04/01/2013,79.84,0.017308246
03/01/2013,78.47,0.003958378
02/01/2013,78.16,0.020030391
31/12/2012,76.61,0.016185629
28/12/2012,75.38,-0.020483909
27/12/2012,76.94,0.000650068
26/12/2012,76.89,-0.008160139
24/12/2012,77.52,-0.007966122
21/12/2012,78.14,-0.011198895
20/12/2012,79.02,0.009919959
19/12/2012,78.24,-0.00293536
18/12/2012,78.47,0.025164242
17/12/2012,76.52,0.00458446
14/12/2012,76.17,0.009762611
13/12/2012,75.43,-0.013039368
12/12/2012,76.42,0.005379531
11/12/2012,76.01,0.008720986
10/12/2012,75.35,-0.000265393
07/12/2012,75.37,0.011341772
06/12/2012,74.52,0.000402658
05/12/2012,74.49,0.010797783
04/12/2012,73.69,0.001493855
03/12/2012,73.58,-0.021910951
30/11/2012,75.21,-0.013864354
29/11/2012,76.26,0.000787092
28/11/2012,76.2,0.009493742
27/11/2012,75.48,0.003184716
26/11/2012,75.24,-0.01228468
23/11/2012,76.17,0.014013979
21/11/2012,75.11,0.003200429
20/11/2012,74.87,-0.007849438
19/11/2012,75.46,0.022108491
16/11/2012,73.81,-0.001489204
15/11/2012,73.92,-0.000676178
14/11/2012,73.97,-0.011960097
13/11/2012,74.86,-0.022063118
12/11/2012,76.53,-0.001566784
09/11/2012,76.65,0.003136028
08/11/2012,76.41,-0.013518989
07/11/2012,77.45,-0.027130238
06/11/2012,79.58,0.022235844
05/11/2012,77.83,-0.00640371
02/11/2012,78.33,-0.009276386
01/11/2012,79.06,0.001265663
31/10/2012,78.96,-0.01857017
26/10/2012,80.44,-0.025529123
25/10/2012,82.52,0.022549975
24/10/2012,80.68,-0.007409271
23/10/2012,81.28,-0.018648843
22/10/2012,82.81,-0.018425982
19/10/2012,84.35,-0.013775458
18/10/2012,85.52,0.010816
17/10/2012,84.6,0.017047561
16/10/2012,83.17,0.017832704
15/10/2012,81.7,-0.002811222
12/10/2012,81.93,-0.008386558
11/10/2012,82.62,0.0048532
10/10/2012,82.22,-0.014369625
09/10/2012,83.41,-0.009426715
08/10/2012,84.2,-0.009573975
05/10/2012,85.01,-0.004460101
04/10/2012,85.39,0.020228998
03/10/2012,83.68,-0.017414407
02/10/2012,85.15,-0.01434176
01/10/2012,86.38,0.00371144
28/09/2012,86.06,-0.002321264
27/09/2012,86.26,0.014597095
26/09/2012,85.01,-0.003757196
25/09/2012,85.33,-0.01719573
24/09/2012,86.81,-0.006659037
21/09/2012,87.39,-0.002400138
20/09/2012,87.6,0.001485121
19/09/2012,87.47,-0.020145543
18/09/2012,89.25,-0.009034694
17/09/2012,90.06,-0.020768836
14/09/2012,91.95,0.016337187
13/09/2012,90.46,0.040610137
12/09/2012,86.86,0.004847095
11/09/2012,86.44,0.001389211
10/09/2012,86.32,-0.009569451
07/09/2012,87.15,0.033248907
06/09/2012,84.3,0.019767041
05/09/2012,82.65,-0.005550207
04/09/2012,83.11,-0.022603865
31/08/2012,85.01,0.008624308
30/08/2012,84.28,-0.022873556
29/08/2012,86.23,-0.014049057
28/08/2012,87.45,-0.000571592
27/08/2012,87.5,-0.004561011
24/08/2012,87.9,0.007307637
23/08/2012,87.26,-0.017832263
22/08/2012,88.83,0.007911434
21/08/2012,88.13,-0.005544569
20/08/2012,88.62,-0.001015057
17/08/2012,88.71,-0.006180837
16/08/2012,89.26,0.002580068
15/08/2012,89.03,-0.009613309
14/08/2012,89.89,-0.001778371
13/08/2012,90.05,-0.014880407
10/08/2012,91.4,0.009785137
09/08/2012,90.51,-0.006936444
08/08/2012,91.14,0.004398512
07/08/2012,90.74,0.02771127
06/08/2012,88.26,-0.003506196
03/08/2012,88.57,0.033523975
02/08/2012,85.65,-0.02502004
01/08/2012,87.82,0.009036378
31/07/2012,87.03,-0.024964419
30/07/2012,89.23,0.00685974
27/07/2012,88.62,0.014778034
26/07/2012,87.32,0.044493408
25/07/2012,83.52,-0.002630636
24/07/2012,83.74,-0.014463797
23/07/2012,84.96,-0.026023773
20/07/2012,87.2,0.000344096
19/07/2012,87.17,0.002642009
18/07/2012,86.94,0.004495944
17/07/2012,86.55,0.012439851
16/07/2012,85.48,0.001756338
13/07/2012,85.33,0.016423835
12/07/2012,83.94,-0.007477336
11/07/2012,84.57,0.015851592
10/07/2012,83.24,-0.023156055
09/07/2012,85.19,-0.00070406
06/07/2012,85.25,-0.014209417
05/07/2012,86.47,-0.017993724
03/07/2012,88.04,0.024141878
02/07/2012,85.94,0.001980083
29/06/2012,85.77,0.057961156
28/06/2012,80.94,0.008063059
27/06/2012,80.29,0.015817553
26/06/2012,79.03,0.021745549
25/06/2012,77.33,-0.027549249
22/06/2012,79.49,0.002771481
21/06/2012,79.27,-0.062826131
20/06/2012,84.41,0.004750039
19/06/2012,84.01,0.002383507
18/06/2012,83.81,-0.016918475
15/06/2012,85.24,0.020863725
14/06/2012,83.48,0.002518742
13/06/2012,83.27,-0.003715917
12/06/2012,83.58,0.005037794
11/06/2012,83.16,-0.022472856
08/06/2012,85.05,0.001294194
07/06/2012,84.94,0.004365531
06/06/2012,84.57,0.040910682
05/06/2012,81.18,0.012644274
04/06/2012,80.16,0.02003469
01/06/2012,78.57,-0.0088698
31/05/2012,79.27,-0.012785333
30/05/2012,80.29,-0.031869347
29/05/2012,82.89,0.02281839
25/05/2012,81.02,-0.004433505
24/05/2012,81.38,0.003323284
23/05/2012,81.11,0.003334366
