Date,Close,WFM
04/12/2012,92.07,-0.003686041
03/12/2012,92.41,-0.01022779
30/11/2012,93.36,0.00300365
29/11/2012,93.08,0.006899553
28/11/2012,92.44,0.011642588
27/11/2012,91.37,-0.008500487
26/11/2012,92.15,-0.031090587
23/11/2012,95.06,0.031959114
21/11/2012,92.07,-0.014556298
20/11/2012,93.42,0.021750573
19/11/2012,91.41,0.00956314
16/11/2012,90.54,0.021434176
15/11/2012,88.62,0.005998547
14/11/2012,88.09,-0.025995862
13/11/2012,90.41,-0.00661451
12/11/2012,91.01,-0.006134317
09/11/2012,91.57,0.013855511
08/11/2012,90.31,-0.060370563
07/11/2012,95.93,-0.02134872
06/11/2012,98,-0.001733191
05/11/2012,98.17,0.010444494
02/11/2012,97.15,0.028079711
01/11/2012,94.46,-0.003487454
31/10/2012,94.79,0.006137585
26/10/2012,94.21,0.007564897
25/10/2012,93.5,0.005254422
24/10/2012,93.01,-0.010162146
23/10/2012,93.96,-0.020332541
22/10/2012,95.89,-0.007894504
19/10/2012,96.65,-0.032973375
18/10/2012,99.89,0.000400521
17/10/2012,99.85,0.010166679
16/10/2012,98.84,0.01436821
15/10/2012,97.43,0.01062797
12/10/2012,96.4,-0.007852903
11/10/2012,97.16,-0.002569771
10/10/2012,97.41,-0.005936558
09/10/2012,97.99,-0.024794659
08/10/2012,100.45,-0.007339846
05/10/2012,101.19,0.016540831
04/10/2012,99.53,0.013656578
03/10/2012,98.18,0.007771
02/10/2012,97.42,-0.00071828
01/10/2012,97.49,0.000923598
28/09/2012,97.4,-0.002665848
27/09/2012,97.66,0.012674702
26/09/2012,96.43,-0.01879967
25/09/2012,98.26,-0.018352839
24/09/2012,100.08,0.00330281
21/09/2012,99.75,0.003615551
20/09/2012,99.39,0.001510346
19/09/2012,99.24,0.018099121
18/09/2012,97.46,-0.001640353
17/09/2012,97.62,-0.001433105
14/09/2012,97.76,-0.002043737
13/09/2012,97.96,0.017194761
12/09/2012,96.29,0.00395422
11/09/2012,95.91,-0.019309805
10/09/2012,97.78,0.000818498
07/09/2012,97.7,-0.005308302
06/09/2012,98.22,0.019637705
05/09/2012,96.31,-0.003317096
04/09/2012,96.63,-0.00124108
31/08/2012,96.75,-0.002992933
30/08/2012,97.04,0.000412286
29/08/2012,97,0.002167295
28/08/2012,96.79,-0.000309901
27/08/2012,96.82,-0.002166625
24/08/2012,97.03,0.020301567
23/08/2012,95.08,-0.019992336
22/08/2012,97,0.010987982
21/08/2012,95.94,0.008899185
20/08/2012,95.09,-0.006707917
17/08/2012,95.73,-0.00208703
16/08/2012,95.93,0.015442294
15/08/2012,94.46,0.007758156
14/08/2012,93.73,-0.002770085
13/08/2012,93.99,0.000319234
10/08/2012,93.96,-0.007422365
09/08/2012,94.66,0.010086617
08/08/2012,93.71,-0.00213197
07/08/2012,93.91,-0.004462396
06/08/2012,94.33,-0.002858203
03/08/2012,94.6,0.018026193
02/08/2012,92.91,0.002370691
01/08/2012,92.69,0.009866183
31/07/2012,91.78,-0.000217889
30/07/2012,91.8,-0.008136741
27/07/2012,92.55,-0.016609008
26/07/2012,94.1,0.107251546
25/07/2012,84.53,0.006289702
24/07/2012,84,0.002264467
23/07/2012,83.81,-0.002621546
20/07/2012,84.03,-0.074617864
19/07/2012,90.54,-0.021849241
18/07/2012,92.54,-0.013737069
17/07/2012,93.82,-0.000426257
16/07/2012,93.86,-0.009648593
13/07/2012,94.77,0.013491467
12/07/2012,93.5,-0.002136753
11/07/2012,93.7,-0.015041063
10/07/2012,95.12,0.010568689
