Date,Close,JNJ
29/10/2013,93.14,0.00808499
28/10/2013,92.39,0.003252388
25/10/2013,92.09,-0.002819347
24/10/2013,92.35,0.002710763
23/10/2013,92.1,-0.002819041
22/10/2013,92.36,0.012639087
21/10/2013,91.2,-0.004703832
18/10/2013,91.63,-0.003703708
17/10/2013,91.97,0.009394869
16/10/2013,91.11,0.013035978
15/10/2013,89.93,0.001446615
14/10/2013,89.8,0.003905165
11/10/2013,89.45,0.018846126
10/10/2013,87.78,0.020951612
09/10/2013,85.96,0.004079973
08/10/2013,85.61,-0.011382237
07/10/2013,86.59,-0.008280668
04/10/2013,87.31,0.008396162
03/10/2013,86.58,-0.008167067
02/10/2013,87.29,-0.002059969
01/10/2013,87.47,0.008957341
30/09/2013,86.69,-0.000461308
27/09/2013,86.73,-0.003912548
26/09/2013,87.07,-0.000114844
25/09/2013,87.08,-0.013006458
24/09/2013,88.22,-0.0098134
23/09/2013,89.09,-0.006600684
20/09/2013,89.68,-0.004339367
19/09/2013,90.07,0.001777976
18/09/2013,89.91,0.00949887
17/09/2013,89.06,0.000336908
16/09/2013,89.03,0.005180192
13/09/2013,88.57,-0.004955523
12/09/2013,89.01,-0.002468583
11/09/2013,89.23,0.007875828
10/09/2013,88.53,0.011017205
09/09/2013,87.56,0.004578763
06/09/2013,87.16,0.001377727
05/09/2013,87.04,0.001609751
04/09/2013,86.9,0.005538902
03/09/2013,86.42,0.000115721
30/08/2013,86.41,-0.001849925
29/08/2013,86.57,0.000462161
28/08/2013,86.53,0.004169085
27/08/2013,86.17,-0.015659502
26/08/2013,87.53,-0.010003494
23/08/2013,88.41,0.001698082
22/08/2013,88.26,-0.006099646
21/08/2013,88.8,-0.010418511
20/08/2013,89.73,-0.007992051
19/08/2013,90.45,0.012012156
16/08/2013,89.37,-0.002012073
15/08/2013,89.55,-0.012760229
14/08/2013,90.7,-0.025149657
13/08/2013,93.01,0.010918437
12/08/2013,92,-0.003905407
09/08/2013,92.36,-0.010554756
08/08/2013,93.34,-0.003422463
07/08/2013,93.66,-0.001600256
06/08/2013,93.81,0.000106604
05/08/2013,93.8,-0.006270279
02/08/2013,94.39,0.00659016
01/08/2013,93.77,0.002883539
31/07/2013,93.5,0.003535655
30/07/2013,93.17,-0.000429231
29/07/2013,93.21,0.004085149
26/07/2013,92.83,0.002804748
25/07/2013,92.57,0.002271131
24/07/2013,92.36,-0.000649421
23/07/2013,92.42,0.001515972
22/07/2013,92.28,0.000541976
19/07/2013,92.23,0.02258868
18/07/2013,90.17,0.000443705
17/07/2013,90.13,-0.002991195
16/07/2013,90.4,0
15/07/2013,90.4,0.004545714
12/07/2013,89.99,0.003562288
11/07/2013,89.67,0.004806895
10/07/2013,89.24,0.004042224
09/07/2013,88.88,0.003268161
08/07/2013,88.59,0.008160535
05/07/2013,87.87,0.012482269
03/07/2013,86.78,0.002422845
02/07/2013,86.57,-0.000692841
01/07/2013,86.63,0.008928113
28/06/2013,85.86,-0.009851155
27/06/2013,86.71,-0.003223952
26/06/2013,86.99,0.01903272
25/06/2013,85.35,0.008707986
24/06/2013,84.61,0.016805115
21/06/2013,83.2,0.006995566
20/06/2013,82.62,-0.026751058
19/06/2013,84.86,-0.017521766
18/06/2013,86.36,0.008488917
17/06/2013,85.63,0.008443817
14/06/2013,84.91,0
13/06/2013,84.91,0.013875111
12/06/2013,83.74,-0.01128077
11/06/2013,84.69,-0.005299429
10/06/2013,85.14,0.002705088
07/06/2013,84.91,0.005313823
06/06/2013,84.46,0.009278049
05/06/2013,83.68,-0.005006567
04/06/2013,84.1,-0.007227091
03/06/2013,84.71,0.006276295
31/05/2013,84.18,-0.021273647
30/05/2013,85.99,0.003961786
29/05/2013,85.65,-0.022625922
28/05/2013,87.61,0.009058137
24/05/2013,86.82,-0.004481993
23/05/2013,87.21,-0.014231469
22/05/2013,88.46,-0.001468512
21/05/2013,88.59,0.00656854
20/05/2013,88.01,-0.000908575
17/05/2013,88.09,0.007291818
16/05/2013,87.45,-0.002170313
15/05/2013,87.64,0.007674283
14/05/2013,86.97,0.012961644
13/05/2013,85.85,0.00104889
10/05/2013,85.76,0.00713829
09/05/2013,85.15,-0.003634023
08/05/2013,85.46,-0.000818761
07/05/2013,85.53,0.009987745
06/05/2013,84.68,-0.01255664
03/05/2013,85.75,0.006904246
02/05/2013,85.16,0.010980688
01/05/2013,84.23,-0.011802332
30/04/2013,85.23,-0.004098126
29/04/2013,85.58,0.005389585
26/04/2013,85.12,-0.001174122
25/04/2013,85.22,0.009787237
24/04/2013,84.39,-0.012482498
23/04/2013,85.45,0.007282156
22/04/2013,84.83,0.00401607
19/04/2013,84.49,0.01562625
18/04/2013,83.18,-0.008618679
17/04/2013,83.9,0.005497803
16/04/2013,83.44,0.020951417
15/04/2013,81.71,-0.012526768
12/04/2013,82.74,0.00508907
11/04/2013,82.32,0.003650972
10/04/2013,82.02,0.006114731
09/04/2013,81.52,0.005042131
08/04/2013,81.11,-0.011400675
05/04/2013,82.04,-0.004499856
04/04/2013,82.41,0.004134247
03/04/2013,82.07,-0.007526134
02/04/2013,82.69,0.009233452
01/04/2013,81.93,0.004894173
28/03/2013,81.53,0.003194106
27/03/2013,81.27,0.005181359
26/03/2013,80.85,0.014576973
25/03/2013,79.68,-0.000752729
22/03/2013,79.74,0.009196915
21/03/2013,79.01,-0.005553466
20/03/2013,79.45,0.007453765
19/03/2013,78.86,0.000634236
18/03/2013,78.81,-0.004810136
15/03/2013,79.19,0.001137153
14/03/2013,79.1,0.00697751
13/03/2013,78.55,-0.000127299
12/03/2013,78.56,0.001528663
11/03/2013,78.44,0.003192239
08/03/2013,78.19,0.005643211
07/03/2013,77.75,0.004640978
06/03/2013,77.39,-0.003482751
05/03/2013,77.66,0.005940867
04/03/2013,77.2,0.006497749
01/03/2013,76.7,0.007722046
28/02/2013,76.11,-0.002755365
27/02/2013,76.32,0.007496583
26/02/2013,75.75,0.002379065
25/02/2013,75.57,-0.008958036
22/02/2013,76.25,-0.008098268
21/02/2013,76.87,0.002866078
20/02/2013,76.65,-0.004036201
19/02/2013,76.96,0.010449416
15/02/2013,76.16,0.00460618
14/02/2013,75.81,0.001980591
13/02/2013,75.66,-0.001848673
12/02/2013,75.8,0.0051584
11/02/2013,75.41,-0.000927828
08/02/2013,75.48,0.005579927
07/02/2013,75.06,-0.004386847
06/02/2013,75.39,0.009730167
05/02/2013,74.66,0.007393998
04/02/2013,74.11,-0.000944096
01/02/2013,74.18,0.003511145
31/01/2013,73.92,-0.002297143
30/01/2013,74.09,-0.004309771
29/01/2013,74.41,0.010673613
28/01/2013,73.62,-0.004066699
25/01/2013,73.92,0.011155061
24/01/2013,73.1,0.003425834
23/01/2013,72.85,0.002198709
22/01/2013,72.69,-0.00740135
18/01/2013,73.23,0.004516534
17/01/2013,72.9,0.004399237
16/01/2013,72.58,0.002897553
15/01/2013,72.37,-0.002621957
14/01/2013,72.56,0.002898353
11/01/2013,72.35,0.002213921
10/01/2013,72.19,0.006392462
09/01/2013,71.73,0.004471155
08/01/2013,71.41,0.000140046
07/01/2013,71.4,-0.002098637
04/01/2013,71.55,0.011385322
03/01/2013,70.74,-0.001412629
02/01/2013,70.84,0.010501019
31/12/2012,70.1,0.008883853
28/12/2012,69.48,-0.008741189
27/12/2012,70.09,-0.001140739
26/12/2012,70.17,0.002139954
24/12/2012,70.02,-0.00356405
21/12/2012,70.27,-0.006807571
20/12/2012,70.75,0.001697553
19/12/2012,70.63,-0.00452042
18/12/2012,70.95,0.000140954
17/12/2012,70.94,0.003530329
14/12/2012,70.69,-0.000848416
13/12/2012,70.75,-0.002963801
12/12/2012,70.96,-0.001970999
11/12/2012,71.1,0.007057192
10/12/2012,70.6,0.002126906
07/12/2012,70.45,0.005693966
06/12/2012,70.05,0.001142694
05/12/2012,69.97,0.001573339
04/12/2012,69.86,0.003010539
03/12/2012,69.65,-0.001147941
30/11/2012,69.73,0.007340803
29/11/2012,69.22,-0.001010757
28/11/2012,69.29,0.006951512
27/11/2012,68.81,-0.004060919
26/11/2012,69.09,-0.006779687
23/11/2012,69.56,-0.000431189
21/11/2012,69.59,-0.00114893
20/11/2012,69.67,0.006046664
19/11/2012,69.25,0.000866802
16/11/2012,69.19,0.00173586
15/11/2012,69.07,-0.002891429
14/11/2012,69.27,-0.003458715
13/11/2012,69.51,-0.002442705
12/11/2012,69.68,-0.00272304
09/11/2012,69.87,0.003153672
08/11/2012,69.65,-0.009857927
07/11/2012,70.34,-0.009480085
06/11/2012,71.01,0.003102964
05/11/2012,70.79,-0.001552686
02/11/2012,70.9,-0.008427016
01/11/2012,71.5,0.009556003
31/10/2012,70.82,-0.001128987
26/10/2012,70.9,-0.003379333
25/10/2012,71.14,0.005638583
24/10/2012,70.74,-0.002118196
23/10/2012,70.89,-0.012476506
22/10/2012,71.78,-0.001113896
19/10/2012,71.86,-0.009142604
18/10/2012,72.52,0.021182509
17/10/2012,71,0.020633959
16/10/2012,69.55,0.013753384
15/10/2012,68.6,0.009226103
12/10/2012,67.97,0
11/10/2012,67.97,-0.003671346
10/10/2012,68.22,-0.002781236
09/10/2012,68.41,-0.014944058
08/10/2012,69.44,-0.00301963
05/10/2012,69.65,0.005470788
04/10/2012,69.27,0.003905407
03/10/2012,69,0.000579878
02/10/2012,68.96,-0.002462164
01/10/2012,69.13,0.003187485
28/09/2012,68.91,-0.001450116
27/09/2012,69.01,0.000144917
26/09/2012,69,-0.00462696
25/09/2012,69.32,0.00462696
24/09/2012,69,-0.000869187
21/09/2012,69.06,0.002319514
20/09/2012,68.9,0.004363643
19/09/2012,68.6,0.000729129
18/09/2012,68.55,0.004385972
17/09/2012,68.25,-0.003218259
14/09/2012,68.47,-0.007565873
13/09/2012,68.99,0.012250408
12/09/2012,68.15,-0.000733407
11/09/2012,68.2,0.000293298
10/09/2012,68.18,0.004409826
07/09/2012,67.88,0.000589449
06/09/2012,67.84,0.008437619
05/09/2012,67.27,0.000148666
04/09/2012,67.26,-0.002524316
31/08/2012,67.43,0.003267977
30/08/2012,67.21,-0.002377769
29/08/2012,67.37,-0.00207592
28/08/2012,67.51,0.000296296
27/08/2012,67.49,-0.001628544
24/08/2012,67.6,-0.002068864
23/08/2012,67.74,-0.000147612
22/08/2012,67.75,-0.000442706
21/08/2012,67.78,0.001180986
20/08/2012,67.7,-0.001476015
17/08/2012,67.8,-0.00588237
16/08/2012,68.2,-0.002196998
15/08/2012,68.35,-0.004233892
14/08/2012,68.64,0.002625822
13/08/2012,68.46,-0.002625822
10/08/2012,68.64,0.004672906
09/08/2012,68.32,-0.000439014
08/08/2012,68.35,0.00087822
07/08/2012,68.29,-0.008021628
06/08/2012,68.84,-0.004059153
03/08/2012,69.12,0.009740573
02/08/2012,68.45,-0.01349509
01/08/2012,69.38,0.002308803
31/07/2012,69.22,-0.003317231
30/07/2012,69.45,-0.001007412
27/07/2012,69.52,0.01128321
26/07/2012,68.74,0.017759328
25/07/2012,67.53,0.002669041
24/07/2012,67.35,-0.011221142
23/07/2012,68.11,-0.007605712
20/07/2012,68.63,-0.013028557
19/07/2012,69.53,0.002303817
18/07/2012,69.37,0.005347993
17/07/2012,69,0.008002953
16/07/2012,68.45,-0.002334745
13/07/2012,68.61,0.013204417
12/07/2012,67.71,-0.002802155
11/07/2012,67.9,0.000294594
10/07/2012,67.88,0.001474274
09/07/2012,67.78,0.002067642
06/07/2012,67.64,-0.002067642
05/07/2012,67.78,-0.003828601
03/07/2012,68.04,0.000588062
02/07/2012,68,0.006491613
29/06/2012,67.56,0.009219396
28/06/2012,66.94,0.001494992
27/06/2012,66.84,0.006303488
26/06/2012,66.42,-0.001203732
25/06/2012,66.5,-0.001952979
22/06/2012,66.63,0.003608484
21/06/2012,66.39,-0.009146177
20/06/2012,67,0.004187861
19/06/2012,66.72,0.006314861
18/06/2012,66.3,0.004383651
15/06/2012,66.01,0.008519753
14/06/2012,65.45,0.015396763
13/06/2012,64.45,0.021485967
12/06/2012,63.08,0.015335764
11/06/2012,62.12,-0.013749217
08/06/2012,62.98,0.002862142
07/06/2012,62.8,0
06/06/2012,62.8,0.009439315
05/06/2012,62.21,-0.002087516
04/06/2012,62.34,0.009023587
01/06/2012,61.78,-0.010466242
31/05/2012,62.43,0.003530171
30/05/2012,62.21,-0.006089762
29/05/2012,62.59,0.001278977
25/05/2012,62.51,-0.009394226
24/05/2012,63.1,-0.002690514
23/05/2012,63.27,-0.003943534
22/05/2012,63.52,0.000787464
21/05/2012,63.47,0.001892447
18/05/2012,63.35,-0.003152091
17/05/2012,63.55,-0.002514538
16/05/2012,63.71,0.001570845
15/05/2012,63.61,-0.005018044
14/05/2012,63.93,-0.006392787
11/05/2012,64.34,-0.003568385
10/05/2012,64.57,0.004501366
09/05/2012,64.28,-0.010830989
08/05/2012,64.98,0.002773927
07/05/2012,64.8,0.000926355
04/05/2012,64.74,-0.009225158
03/05/2012,65.34,0.000153057
02/05/2012,65.33,0.001685178
01/05/2012,65.22,0.001841621
30/04/2012,65.1,0.004001852
27/04/2012,64.84,0.001388996
26/04/2012,64.75,0.004954337
25/04/2012,64.43,0.010296503
24/04/2012,63.77,0.006292297
23/04/2012,63.37,-0.005350973
20/04/2012,63.71,0.010730733
19/04/2012,63.03,-0.003642414
18/04/2012,63.26,-0.015061471
17/04/2012,64.22,0.003744154
16/04/2012,63.98,0.006900906
13/04/2012,63.54,-0.009554462
12/04/2012,64.15,0.000311818
11/04/2012,64.13,-0.001090938
10/04/2012,64.2,-0.011152532
09/04/2012,64.92,-0.006448664
05/04/2012,65.34,-0.000764935
04/04/2012,65.39,-0.007465564
03/04/2012,65.88,-0.004996604
02/04/2012,66.21,0.003783011
30/03/2012,65.96,0.006387854
29/03/2012,65.54,-0.001219884
28/03/2012,65.62,0.003358269
27/03/2012,65.4,0.003523018
26/03/2012,65.17,0.009559123
23/03/2012,64.55,0.001395241
22/03/2012,64.46,-0.004643252
21/03/2012,64.76,-0.003083567
20/03/2012,64.96,-0.003841136
19/03/2012,65.21,0.00138111
16/03/2012,65.12,0.000768108
15/03/2012,65.07,-0.000153669
14/03/2012,65.08,-0.003834067
13/03/2012,65.33,0.0035268
12/03/2012,65.1,0.005545301
09/03/2012,64.74,-0.001697662
08/03/2012,64.85,0.00851728
07/03/2012,64.3,-0.000777303
06/03/2012,64.35,-0.008664761
05/03/2012,64.91,0.002159162
02/03/2012,64.77,-0.000925926
01/03/2012,64.83,-0.003848823
29/02/2012,65.08,-0.001535391
28/02/2012,65.18,0.011262944
27/02/2012,64.45,-0.000155147
24/02/2012,64.46,-0.009879673
23/02/2012,65.1,0.001537279
22/02/2012,65,-0.000615195
21/02/2012,65.04,0.000769053
17/02/2012,64.99,0.001077669
16/02/2012,64.92,0.004167637
15/02/2012,64.65,0.000618908
14/02/2012,64.61,-0.001082837
13/02/2012,64.68,0.001237624
10/02/2012,64.6,-0.004479118
09/02/2012,64.89,-0.005379249
08/02/2012,65.24,-0.000306513
07/02/2012,65.26,0.001073208
06/02/2012,65.19,-0.006879183
03/02/2012,65.64,0.000762021
02/02/2012,65.59,-0.001523462
01/02/2012,65.69,-0.003343468
31/01/2012,65.91,0.003039054
30/01/2012,65.71,0.002285367
27/01/2012,65.56,-0.002133172
26/01/2012,65.7,0.007332755
25/01/2012,65.22,0.0033789
24/01/2012,65,0
23/01/2012,65,-0.004145243
20/01/2012,65.27,0.00122643
19/01/2012,65.19,-0.001379628
18/01/2012,65.28,0.002453989
17/01/2012,65.12,-0.002147569
13/01/2012,65.26,0.000459805
12/01/2012,65.23,0.001534213
11/01/2012,65.13,-0.001074196
10/01/2012,65.2,0.004149702
09/01/2012,64.93,0.001541307
06/01/2012,64.83,-0.008753799
05/01/2012,65.4,-0.001222494
04/01/2012,65.48,-0.006090153
03/01/2012,65.88,0.004564134
30/12/2011,65.58,-0.004564134
29/12/2011,65.88,0.006548413
28/12/2011,65.45,-0.008671234
27/12/2011,66.02,0.000606061
23/12/2011,65.98,0.012198992
22/12/2011,65.18,0.003380978
21/12/2011,64.96,0.006796443
20/12/2011,64.52,0.015463018
19/12/2011,63.53,-0.012047396
16/12/2011,64.3,0.004676548
15/12/2011,64,0.012895288
14/12/2011,63.18,-0.002844952
13/12/2011,63.36,-0.002364626
12/12/2011,63.51,-0.015932858
09/12/2011,64.53,0.01169057
08/12/2011,63.78,-0.010450068
07/12/2011,64.45,0.015007316
06/12/2011,63.49,0.002049666
05/12/2011,63.36,-0.001734606
02/12/2011,63.47,-0.015322376
01/12/2011,64.45,-0.004180543
30/11/2011,64.72,0.030433721
29/11/2011,62.78,0.006552161
28/11/2011,62.37,0.017794064
25/11/2011,61.27,-0.011682755
23/11/2011,61.99,-0.014573082
22/11/2011,62.9,-0.000635728
21/11/2011,62.94,-0.014354691
18/11/2011,63.85,-0.001408561
17/11/2011,63.94,-0.007168489
16/11/2011,64.4,-0.009119779
15/11/2011,64.99,0.001231717
14/11/2011,64.91,-0.005224351
11/11/2011,65.25,0.017469718
10/11/2011,64.12,0.009244092
09/11/2011,63.53,-0.020718866
08/11/2011,64.86,0.013348018
07/11/2011,64,-0.001873244
04/11/2011,64.12,-0.003425194
03/11/2011,64.34,0.010939318
02/11/2011,63.64,0.004093849
01/11/2011,63.38,-0.015809987
31/10/2011,64.39,-0.018617354
28/10/2011,65.6,0.001525553
27/10/2011,65.5,0.01553997
26/10/2011,64.49,0.012482609
25/10/2011,63.69,-0.016197208
24/10/2011,64.73,0.014785111
21/10/2011,63.78,0.01979322
20/10/2011,62.53,-0.00175761
19/10/2011,62.64,-0.028020092
18/10/2011,64.42,0.009827706
17/10/2011,63.79,-0.014473834
14/10/2011,64.72,0.007599881
13/10/2011,64.23,-0.001555694
12/10/2011,64.33,0.005768197
11/10/2011,63.96,-0.007321475
10/10/2011,64.43,0.020383271
07/10/2011,63.13,0.005081796
06/10/2011,62.81,0.007350624
05/10/2011,62.35,0.002891104
04/10/2011,62.17,0.001448692
03/10/2011,62.08,-0.025603689
30/09/2011,63.69,-0.003291797
29/09/2011,63.9,0.010224234
28/09/2011,63.25,-0.008971493
27/09/2011,63.82,0.017864676
26/09/2011,62.69,0.017702426
23/09/2011,61.59,-0.00534371
22/09/2011,61.92,-0.019352863
21/09/2011,63.13,-0.017118596
20/09/2011,64.22,0.001246494
19/09/2011,64.14,-0.006991406
16/09/2011,64.59,0.002945967
15/09/2011,64.4,0.010458224
14/09/2011,63.73,0.001884719
13/09/2011,63.61,0.000314465
12/09/2011,63.59,-0.000785978
09/09/2011,63.64,-0.02037554
08/09/2011,64.95,-0.007363126
07/09/2011,65.43,0.012147455
06/09/2011,64.64,0.008857179
02/09/2011,64.07,-0.019475113
01/09/2011,65.33,-0.007168489
31/08/2011,65.8,0.000456031
30/08/2011,65.77,-0.00136747
29/08/2011,65.86,0.024282736
26/08/2011,64.28,-0.004191576
25/08/2011,64.55,-0.015067936
24/08/2011,65.53,0.008582428
23/08/2011,64.97,0.026198286
22/08/2011,63.29,0.002372856
19/08/2011,63.14,-0.000316706
18/08/2011,63.16,-0.017266164
17/08/2011,64.26,-0.001554968
16/08/2011,64.36,-0.003567278
15/08/2011,64.59,0.019226853
12/08/2011,63.36,-0.00126183
11/08/2011,63.44,0.052422225
10/08/2011,60.2,-0.032682647
09/08/2011,62.2,0.017515855
08/08/2011,61.12,-0.02568178
05/08/2011,62.71,0.01397052
04/08/2011,61.84,-0.025071173
03/08/2011,63.41,-0.000315358
02/08/2011,63.43,-0.015331965
01/08/2011,64.41,-0.00588237
29/07/2011,64.79,-0.004466012
28/07/2011,65.08,-0.002302203
27/07/2011,65.23,-0.0105224
26/07/2011,65.92,-0.004993579
25/07/2011,66.25,-0.007069293
22/07/2011,66.72,0.00375404
21/07/2011,66.47,0.003466208
20/07/2011,66.24,-0.007220248
19/07/2011,66.72,-0.005530244
18/07/2011,67.09,-0.005351581
15/07/2011,67.45,-0.003108581
14/07/2011,67.66,0.000443492
13/07/2011,67.63,0.008911391
12/07/2011,67.03,-0.003574092
11/07/2011,67.27,-0.004449726
08/07/2011,67.57,-0.005166444
07/07/2011,67.92,0.005462478
06/07/2011,67.55,-0.001035733
05/07/2011,67.62,0.004743561
01/07/2011,67.3,0.011657582
30/06/2011,66.52,0.003161939
29/06/2011,66.31,0.00605054
28/06/2011,65.91,0.010064129
27/06/2011,65.25,0.002916125
24/06/2011,65.06,-0.009332279
23/06/2011,65.67,-0.006072586
22/06/2011,66.07,-0.006336774
21/06/2011,66.49,-0.000300752
20/06/2011,66.51,0.003313256
17/06/2011,66.29,-0.000452455
16/06/2011,66.32,0.00241546
15/06/2011,66.16,-0.014107993
14/06/2011,67.1,0.007629628
13/06/2011,66.59,0.007536967
10/06/2011,66.09,-0.010386185
09/06/2011,66.78,0.009629927
08/06/2011,66.14,0.009723565
07/06/2011,65.5,-0.008361888
06/06/2011,66.05,-0.000605419
03/06/2011,66.09,-0.005883701
02/06/2011,66.48,0
01/06/2011,66.48,-0.012110487
31/05/2011,67.29,0.007757759
27/05/2011,66.77,0.019051075
26/05/2011,65.51,-0.011836254
25/05/2011,66.29,0.007723215
24/05/2011,65.78,0.003350087
23/05/2011,65.56,-0.001980953
20/05/2011,65.69,-0.010599736
19/05/2011,66.39,-0.001655505
18/05/2011,66.5,0.001504891
17/05/2011,66.4,0.000451909
16/05/2011,66.37,-0.003759686
13/05/2011,66.62,-0.008519594
12/05/2011,67.19,0.009270401
11/05/2011,66.57,0.012242275
10/05/2011,65.76,0.001978842
09/05/2011,65.63,0.005500396
06/05/2011,65.27,0.003991408
05/05/2011,65.01,-0.010101096
04/05/2011,65.67,-0.008944197
03/05/2011,66.26,0.000754888
02/05/2011,66.21,0.007428216
29/04/2011,65.72,0.005186892
28/04/2011,65.38,-0.002901873
27/04/2011,65.57,0.009500531
26/04/2011,64.95,0.013017385
25/04/2011,64.11,0.000624122
21/04/2011,64.07,-0.004982106
20/04/2011,64.39,0.026756396
19/04/2011,62.69,0.036219956
18/04/2011,60.46,-0.00165262
15/04/2011,60.56,0.008956769
14/04/2011,60.02,0.007022266
13/04/2011,59.6,-0.005688488
12/04/2011,59.94,0.001335559
11/04/2011,59.86,0.006704685
08/04/2011,59.46,-0.000336304
07/04/2011,59.48,-0.003021657
06/04/2011,59.66,-0.002343882
05/04/2011,59.8,-0.005835781
04/04/2011,60.15,0.011033211
01/04/2011,59.49,0.004042451
31/03/2011,59.25,-0.002191689
30/03/2011,59.38,0.002698147
29/03/2011,59.22,-0.000337667
28/03/2011,59.24,0.004398586
25/03/2011,58.98,-0.000847386
24/03/2011,59.03,0.005265405
23/03/2011,58.72,-0.001191388
22/03/2011,58.79,-0.000680156
21/03/2011,58.83,0.004429309
18/03/2011,58.57,0.007540738
17/03/2011,58.13,0.00811819
16/03/2011,57.66,-0.014121123
15/03/2011,58.48,-0.011053594
14/03/2011,59.13,-0.009426092
11/03/2011,59.69,0.001341157
10/03/2011,59.61,-0.01316576
09/03/2011,60.4,-0.005119324
08/03/2011,60.71,0.005119324
07/03/2011,60.4,-0.010867882
04/03/2011,61.06,0.000163787
03/03/2011,61.05,0.003938951
02/03/2011,60.81,0.001810551
01/03/2011,60.7,-0.012117391
28/02/2011,61.44,0.029734599
25/02/2011,59.64,-0.010176082
24/02/2011,60.25,-0.002320956
23/02/2011,60.39,-0.004296107
22/02/2011,60.65,-0.007555884
18/02/2011,61.11,0.005250217
17/02/2011,60.79,0.004451413
16/02/2011,60.52,-0.001650983
15/02/2011,60.62,-0.001318826
14/02/2011,60.7,0
11/02/2011,60.7,-0.003781966
10/02/2011,60.93,0.000820951
09/02/2011,60.88,-0.00098506
08/02/2011,60.94,0.001149331
07/02/2011,60.87,0.000492975
04/02/2011,60.84,0.000657678
03/02/2011,60.8,0.002964917
02/02/2011,60.62,-0.000164948
01/02/2011,60.63,0.014285957
31/01/2011,59.77,-0.004007352
28/01/2011,60.01,-0.011102939
27/01/2011,60.68,0.001319261
26/01/2011,60.6,-0.007889587
25/01/2011,61.08,-0.018492011
