Date,Close,BA
01/10/2013,117.75,0.002125399
30/09/2013,117.5,-0.010497895
27/09/2013,118.74,-0.005375454
26/09/2013,119.38,0.007314338
25/09/2013,118.51,-0.004126148
24/09/2013,119,0.012600057
23/09/2013,117.51,0.007516906
20/09/2013,116.63,-0.02045304
19/09/2013,119.04,0.005390849
18/09/2013,118.4,0.010955058
17/09/2013,117.11,0.012372355
16/09/2013,115.67,0.038242546
13/09/2013,111.33,0.013838235
12/09/2013,109.8,0.005204778
11/09/2013,109.23,0.009751687
10/09/2013,108.17,0.009101103
09/09/2013,107.19,0.010503707
06/09/2013,106.07,-0.005453191
05/09/2013,106.65,0.002628863
04/09/2013,106.37,0.012867999
03/09/2013,105.01,0.010434211
30/08/2013,103.92,-0.009672089
29/08/2013,104.93,0.015946543
28/08/2013,103.27,0.00058117
27/08/2013,103.21,-0.022229525
26/08/2013,105.53,0.000473911
23/08/2013,105.48,0.003228566
22/08/2013,105.14,0.011767656
21/08/2013,103.91,-0.006905178
20/08/2013,104.63,-0.000859804
19/08/2013,104.72,0.012008406
16/08/2013,103.47,0.007177528
15/08/2013,102.73,-0.013823991
14/08/2013,104.16,-0.019678376
13/08/2013,106.23,0.018910622
12/08/2013,104.24,-0.010402346
09/08/2013,105.33,-0.004830241
08/08/2013,105.84,-0.005465009
07/08/2013,106.42,-0.005809067
06/08/2013,107.04,-0.004288251
05/08/2013,107.5,-0.003714025
02/08/2013,107.9,0.011183714
01/08/2013,106.7,0.01510888
31/07/2013,105.1,-0.005976397
30/07/2013,105.73,0.008739488
29/07/2013,104.81,-0.007509184
26/07/2013,105.6,-0.010362787
25/07/2013,106.7,-0.002340277
24/07/2013,106.95,-0.007823454
23/07/2013,107.79,0.008665323
22/07/2013,106.86,-0.000935366
19/07/2013,106.96,-0.006244486
18/07/2013,107.63,0.026741072
17/07/2013,104.79,0.005358352
16/07/2013,104.23,-0.013626396
15/07/2013,105.66,0.036528901
12/07/2013,101.87,-0.048009219
11/07/2013,106.88,0.012995757
10/07/2013,105.5,0.007802875
09/07/2013,104.68,0.0029658
08/07/2013,104.37,0.001630149
05/07/2013,104.2,0.012651673
03/07/2013,102.89,0.013897268
02/07/2013,101.47,-0.017293187
01/07/2013,103.24,0.007779114
28/06/2013,102.44,-0.006906978
27/06/2013,103.15,0.023542039
26/06/2013,100.75,0.020861252
25/06/2013,98.67,0.008345255
24/06/2013,97.85,-0.021534472
21/06/2013,99.98,0.003406476
20/06/2013,99.64,-0.025857105
19/06/2013,102.25,-0.017739039
18/06/2013,104.08,0.010139626
17/06/2013,103.03,0.011715452
14/06/2013,101.83,-0.003235456
13/06/2013,102.16,0.01260852
12/06/2013,100.88,-0.008587133
11/06/2013,101.75,-0.004804166
10/06/2013,102.24,-0.002442242
07/06/2013,102.49,0.026997931
06/06/2013,99.76,0.012812281
05/06/2013,98.49,-0.011307541
04/06/2013,99.61,-0.011280379
03/06/2013,100.74,0.01722109
31/05/2013,99.02,-0.015233808
30/05/2013,100.54,0.01452713
29/05/2013,99.09,-0.010241053
28/05/2013,100.11,0.001099395
24/05/2013,100,0.00250313
23/05/2013,99.75,0.018414118
22/05/2013,97.93,-0.008338466
21/05/2013,98.75,0.000303844
20/05/2013,98.72,-0.002023882
17/05/2013,98.92,0.023939762
16/05/2013,96.58,-0.004545462
15/05/2013,97.02,0.009423774
14/05/2013,96.11,0.01414599
13/05/2013,94.76,0.005502659
10/05/2013,94.24,-0.003918459
09/05/2013,94.61,0.006042955
08/05/2013,94.04,-0.007943695
07/05/2013,94.79,0.0063499
06/05/2013,94.19,0.004789026
03/05/2013,93.74,0.016456408
02/05/2013,92.21,0.01123301
01/05/2013,91.18,-0.002519307
30/04/2013,91.41,-0.005346148
29/04/2013,91.9,-0.010284258
26/04/2013,92.85,0.012790116
25/04/2013,91.67,0.009205544
24/04/2013,90.83,0.029609448
23/04/2013,88.18,0.014161954
22/04/2013,86.94,-0.01166394
19/04/2013,87.96,0.021140493
18/04/2013,86.12,-0.006596864
17/04/2013,86.69,-0.002304414
16/04/2013,86.89,0.001382011
15/04/2013,86.77,-0.02413871
12/04/2013,88.89,0.004058173
11/04/2013,88.53,0.008052212
10/04/2013,87.82,0.006970262
09/04/2013,87.21,0.005288584
08/04/2013,86.75,0.00670833
05/04/2013,86.17,0.014259241
04/04/2013,84.95,0.006969493
03/04/2013,84.36,0.003205702
02/04/2013,84.09,-0.013700462
01/04/2013,85.25,-0.007013471
28/03/2013,85.85,-0.00406859
27/03/2013,86.2,-0.004860558
26/03/2013,86.62,0.020645744
25/03/2013,84.85,0.000353628
22/03/2013,84.82,0.00579369
21/03/2013,84.33,-0.012257077
20/03/2013,85.37,-0.001638577
19/03/2013,85.51,0.003866664
18/03/2013,85.18,-0.014568173
15/03/2013,86.43,0.021164192
14/03/2013,84.62,-0.001535101
13/03/2013,84.75,0.006985997
12/03/2013,84.16,0.014602294
11/03/2013,82.94,0.020832818
08/03/2013,81.23,0.002218389
07/03/2013,81.05,0.02460625
06/03/2013,79.08,0.005325231
05/03/2013,78.66,0.020161197
04/03/2013,77.09,-0.002461619
01/03/2013,77.28,0.004929313
28/02/2013,76.9,-0.005963975
27/02/2013,77.36,0.022352411
26/02/2013,75.65,0.008229407
25/02/2013,75.03,-0.021492026
22/02/2013,76.66,0.008515149
21/02/2013,76.01,0.016314441
20/02/2013,74.78,0.001739946
19/02/2013,74.65,-0.00507751
15/02/2013,75.03,0.001333689
14/02/2013,74.93,0.002003875
13/02/2013,74.78,-0.016051283
12/02/2013,75.99,0.001580403
11/02/2013,75.87,-0.009053398
08/02/2013,76.56,-0.011299555
07/02/2013,77.43,0.014832434
06/02/2013,76.29,0.005256945
05/02/2013,75.89,0.009000723
04/02/2013,75.21,0.004530925
01/02/2013,74.87,0.013446485
31/01/2013,73.87,-0.009699658
30/01/2013,74.59,0.012682307
29/01/2013,73.65,-0.00474095
28/01/2013,74,-0.01382294
25/01/2013,75.03,-0.00385767
24/01/2013,75.32,0.013769351
23/01/2013,74.29,0.001751432
22/01/2013,74.16,-0.011796383
18/01/2013,75.04,-0.00292748
17/01/2013,75.26,0.01229962
16/01/2013,74.34,-0.034376732
15/01/2013,76.94,0.005081775
14/01/2013,76.55,0.018324948
11/01/2013,75.16,-0.025354396
10/01/2013,77.09,0.004289899
09/01/2013,76.76,0.034863362
08/01/2013,74.13,-0.026622097
07/01/2013,76.13,-0.020284144
04/01/2013,77.69,0.002835784
03/01/2013,77.47,0.005176665
02/01/2013,77.07,0.02243747
31/12/2012,75.36,0.008930416
28/12/2012,74.69,-0.015147778
27/12/2012,75.83,-0.002502471
26/12/2012,76.02,0.000657938
24/12/2012,75.97,-0.002629159
21/12/2012,76.17,-0.000393778
20/12/2012,76.2,0.009096365
19/12/2012,75.51,-0.000132424
18/12/2012,75.52,0.011586998
17/12/2012,74.65,0.008475197
14/12/2012,74.02,-0.004044768
13/12/2012,74.32,-0.015355132
12/12/2012,75.47,-0.004626884
11/12/2012,75.82,0.003832182
10/12/2012,75.53,0.011853372
07/12/2012,74.64,0.00888177
06/12/2012,73.98,0.001487995
05/12/2012,73.87,-0.002433749
04/12/2012,74.05,0.000405214
03/12/2012,74.02,-0.00350641
30/11/2012,74.28,0.002156335
29/11/2012,74.12,0.000404831
28/11/2012,74.09,-0.005384318
27/11/2012,74.49,0.002957787
26/11/2012,74.27,0.007161709
23/11/2012,73.74,0.008033265
21/11/2012,73.15,0.008373994
20/11/2012,72.54,0.008027725
19/11/2012,71.96,0.016675227
16/11/2012,70.77,-0.003807917
15/11/2012,71.04,-0.003512966
14/11/2012,71.29,-0.028622763
13/11/2012,73.36,-0.004488277
12/11/2012,73.69,0.005988857
09/11/2012,73.25,0.031480101
08/11/2012,70.98,0.01233271
07/11/2012,70.11,-0.026878421
06/11/2012,72.02,0.02260856
05/11/2012,70.41,0.005126026
02/11/2012,70.05,-0.010508475
01/11/2012,70.79,0.004956464
31/10/2012,70.44,-0.00946669
26/10/2012,71.11,-0.00602876
25/10/2012,71.54,-0.016222193
24/10/2012,72.71,-0.001511716
23/10/2012,72.82,-0.012012156
22/10/2012,73.7,-0.00419742
19/10/2012,74.01,-0.00337223
18/10/2012,74.26,0.008519897
17/10/2012,73.63,0.002039291
16/10/2012,73.48,0.016880933
15/10/2012,72.25,0.005551714
12/10/2012,71.85,0.014297973
11/10/2012,70.83,0.006942013
10/10/2012,70.34,-0.004255929
09/10/2012,70.64,0.000991431
08/10/2012,70.57,-0.004524255
05/10/2012,70.89,0.013491648
04/10/2012,69.94,0.001144492
03/10/2012,69.86,0.004734925
02/10/2012,69.53,-0.006879775
01/10/2012,70.01,0.005873522
28/09/2012,69.6,-0.007158227
27/09/2012,70.1,-0.002137514
26/09/2012,70.25,0.012461667
25/09/2012,69.38,-0.00932508
24/09/2012,70.03,0.000857143
21/09/2012,69.97,0.001716493
20/09/2012,69.85,-0.000715564
19/09/2012,69.9,-0.007837589
18/09/2012,70.45,0.007551507
17/09/2012,69.92,-0.019264052
14/09/2012,71.28,-0.004199922
13/09/2012,71.58,0.008699367
12/09/2012,70.96,-0.004359144
11/09/2012,71.27,0.002669478
10/09/2012,71.08,-0.025145452
07/09/2012,72.89,0.000960813
06/09/2012,72.82,0.012436253
05/09/2012,71.92,0.014707177
04/09/2012,70.87,-0.007450657
31/08/2012,71.4,0.008156423
30/08/2012,70.82,-0.00871649
29/08/2012,71.44,-0.001119194
28/08/2012,71.52,0.001959413
27/08/2012,71.38,0.004071038
24/08/2012,71.09,0.01032176
23/08/2012,70.36,-0.034091035
22/08/2012,72.8,-0.006435293
21/08/2012,73.27,-0.007613905
20/08/2012,73.83,-0.001082984
17/08/2012,73.91,0.00365978
16/08/2012,73.64,0.007770471
15/08/2012,73.07,-0.010076338
14/08/2012,73.81,-0.005135146
13/08/2012,74.19,-0.000269542
10/08/2012,74.21,-0.000942825
09/08/2012,74.28,-0.004298771
08/08/2012,74.6,0.001878439
07/08/2012,74.46,0.021310613
06/08/2012,72.89,0.001098147
03/08/2012,72.81,0.011326088
02/08/2012,71.99,-0.010776562
01/08/2012,72.77,-0.015544354
31/07/2012,73.91,-0.012771566
30/07/2012,74.86,-0.008645395
27/07/2012,75.51,0.007977705
26/07/2012,74.91,0.011816977
25/07/2012,74.03,0.027387718
24/07/2012,72.03,-0.012143105
23/07/2012,72.91,-0.013351697
20/07/2012,73.89,-0.013042202
19/07/2012,74.86,0.013042202
18/07/2012,73.89,0.010612344
17/07/2012,73.11,0.001916759
16/07/2012,72.97,-0.007373054
13/07/2012,73.51,0.024791243
12/07/2012,71.71,0.002653077
11/07/2012,71.52,-0.023491477
10/07/2012,73.22,-0.011001809
09/07/2012,74.03,0.004603312
06/07/2012,73.69,-0.010126327
05/07/2012,74.44,0.00228633
03/07/2012,74.27,0.014784942
02/07/2012,73.18,-0.015188792
29/06/2012,74.3,0.037295246
28/06/2012,71.58,-0.004043226
27/06/2012,71.87,0.013165456
26/06/2012,70.93,-0.001690379
25/06/2012,71.05,-0.012726555
22/06/2012,71.96,0.008232796
21/06/2012,71.37,-0.022718805
20/06/2012,73.01,0.001233468
19/06/2012,72.92,0.014086685
18/06/2012,71.9,-0.001250956
15/06/2012,71.99,0.001946608
14/06/2012,71.85,-0.002918493
13/06/2012,72.06,-0.007190296
12/06/2012,72.58,0.034623965
11/06/2012,70.11,0.002427706
08/06/2012,69.94,-0.000142969
07/06/2012,69.95,0.013384383
06/06/2012,69.02,0.021084236
05/06/2012,67.58,0.001184483
04/06/2012,67.5,0.003859289
01/06/2012,67.24,-0.034639927
31/05/2012,69.61,0.00316547
30/05/2012,69.39,-0.014450498
29/05/2012,70.4,0.005698021
25/05/2012,70,-0.019662561
24/05/2012,71.39,-0.002518188
23/05/2012,71.57,0.001258301
22/05/2012,71.48,-0.004188195
21/05/2012,71.78,0.037327828
18/05/2012,69.15,-0.008352583
17/05/2012,69.73,-0.036884812
16/05/2012,72.35,-0.003173949
15/05/2012,72.58,-0.007412525
14/05/2012,73.12,-0.005999473
11/05/2012,73.56,-0.003257332
10/05/2012,73.8,-0.003381809
09/05/2012,74.05,-0.018066734
08/05/2012,75.4,-0.007399611
07/05/2012,75.96,0.001581028
04/05/2012,75.84,-0.012969331
03/05/2012,76.83,-0.005581168
02/05/2012,77.26,0.000129441
01/05/2012,77.25,0.005842276
30/04/2012,76.8,-0.006101142
27/04/2012,77.27,0.003630239
26/04/2012,76.99,-0.0011683
25/04/2012,77.08,0.05151182
24/04/2012,73.21,0.004792232
23/04/2012,72.86,-0.009425655
20/04/2012,73.55,0.00613708
19/04/2012,73.1,-0.008310108
18/04/2012,73.71,-0.005142095
17/04/2012,74.09,0.019214327
16/04/2012,72.68,-0.003296706
13/04/2012,72.92,-0.007922456
12/04/2012,73.5,0.023818845
11/04/2012,71.77,0.016436417
10/04/2012,70.6,-0.025590434
09/04/2012,72.43,-0.015888569
05/04/2012,73.59,-0.001086514
04/04/2012,73.67,-0.013214863
03/04/2012,74.65,-0.006941691
02/04/2012,75.17,0.01069958
30/03/2012,74.37,0.003907044
29/03/2012,74.08,-0.003369048
28/03/2012,74.33,-0.006436927
27/03/2012,74.81,-0.004933672
26/03/2012,75.18,0.016225633
23/03/2012,73.97,0.000676178
22/03/2012,73.92,-0.014638011
21/03/2012,75.01,-0.001731602
20/03/2012,75.14,-0.003454235
19/03/2012,75.4,0.002656044
16/03/2012,75.2,-0.003053843
15/03/2012,75.43,0.002654986
14/03/2012,75.23,0.012304555
13/03/2012,74.31,0.009600506
12/03/2012,73.6,0.004220852
09/03/2012,73.29,-0.011935582
08/03/2012,74.17,0.008802278
07/03/2012,73.52,0.013143672
06/03/2012,72.56,-0.021406503
05/03/2012,74.13,-0.010333582
02/03/2012,74.9,-0.002400321
01/03/2012,75.08,0.001732987
29/02/2012,74.95,-0.00279795
28/02/2012,75.16,-0.000665026
27/02/2012,75.21,-0.011238302
24/02/2012,76.06,0.002764797
23/02/2012,75.85,-0.002764797
22/02/2012,76.06,0.004480176
21/02/2012,75.72,0.004898401
17/02/2012,75.35,0.001062276
16/02/2012,75.27,0.000797448
15/02/2012,75.21,-0.004642842
14/02/2012,75.56,0.009440932
13/02/2012,74.85,-0.001335114
10/02/2012,74.95,-0.01259546
09/02/2012,75.9,0.00581397
08/02/2012,75.46,0.003451484
07/02/2012,75.2,-0.003451484
06/02/2012,75.46,-0.011594333
03/02/2012,76.34,0.014779894
02/02/2012,75.22,-0.001992165
01/02/2012,75.37,0.015914746
31/01/2012,74.18,0.000269651
30/01/2012,74.16,-0.00524512
27/01/2012,74.55,-0.010142887
26/01/2012,75.31,-0.006749182
25/01/2012,75.82,0.00608548
24/01/2012,75.36,-0.001988468
23/01/2012,75.51,-0.000132424
20/01/2012,75.52,-0.000529521
19/01/2012,75.56,0.006639249
18/01/2012,75.06,-0.002395211
17/01/2012,75.24,0.008542497
13/01/2012,74.6,-0.012124591
12/01/2012,75.51,0.010249674
11/01/2012,74.74,-0.003472689
10/01/2012,75,0.006286385
09/01/2012,74.53,0.007406942
06/01/2012,73.98,0.0061013
05/01/2012,73.53,-0.010821153
04/01/2012,74.33,0.001480983
03/01/2012,74.22,0.011791151
30/12/2011,73.35,-0.010307971
29/12/2011,74.11,0.011535719
28/12/2011,73.26,-0.013692344
27/12/2011,74.27,0.004047496
23/12/2011,73.97,-0.004316748
22/12/2011,74.29,0.009467206
21/12/2011,73.59,0.015750514
20/12/2011,72.44,0.031980285
19/12/2011,70.16,-0.012042364
16/12/2011,71.01,0.005648935
15/12/2011,70.61,0.009534046
14/12/2011,69.94,-0.013632702
13/12/2011,70.9,0
12/12/2011,70.9,-0.01442299
09/12/2011,71.93,0.024772555
08/12/2011,70.17,-0.006109275
07/12/2011,70.6,-0.003817068
06/12/2011,70.87,-0.003099467
05/12/2011,71.09,-0.002949647
02/12/2011,71.3,0.00449818
01/12/2011,70.98,0.032794519
30/11/2011,68.69,0.051224337
29/11/2011,65.26,0.004145879
28/11/2011,64.99,0.03459686
25/11/2011,62.78,0.006712507
23/11/2011,62.36,-0.03141289
22/11/2011,64.35,-0.01862882
21/11/2011,65.56,-0.028569076
18/11/2011,67.46,0.02051738
17/11/2011,66.09,-0.003775584
16/11/2011,66.34,-0.023831929
15/11/2011,67.94,0
14/11/2011,67.94,0.015127087
11/11/2011,66.92,0.031729417
10/11/2011,64.83,0.004328342
09/11/2011,64.55,-0.032014929
08/11/2011,66.65,0.00541599
07/11/2011,66.29,0.007419218
04/11/2011,65.8,-0.005909556
03/11/2011,66.19,0.027415761
02/11/2011,64.4,0.019284128
01/11/2011,63.17,-0.040638346
31/10/2011,65.79,-0.035536734
28/10/2011,68.17,0.010025147
27/10/2011,67.49,0.013875642
26/10/2011,66.56,0.043605311
25/10/2011,63.72,-0.016035216
24/10/2011,64.75,0.002474101
21/10/2011,64.59,0.033053056
20/10/2011,62.49,-0.009872692
19/10/2011,63.11,-0.005688118
18/10/2011,63.47,0.026987666
17/10/2011,61.78,-0.033583167
14/10/2011,63.89,0.005650619
13/10/2011,63.53,-0.01235839
12/10/2011,64.32,0.005456401
11/10/2011,63.97,-0.0009375
10/10/2011,64.03,0.03528656
07/10/2011,61.81,0.005353245
06/10/2011,61.48,0.025034245
05/10/2011,59.96,0.013770159
04/10/2011,59.14,0.015163422
03/10/2011,58.25,-0.038064548
30/09/2011,60.51,-0.03027575
29/09/2011,62.37,0.007241161
28/09/2011,61.92,-0.013793322
27/09/2011,62.78,0.012340889
26/09/2011,62.01,0.041151297
23/09/2011,59.51,0.013363981
22/09/2011,58.72,-0.038421295
21/09/2011,61.02,-0.040782662
20/09/2011,63.56,-0.009239749
19/09/2011,64.15,-0.01899231
16/09/2011,65.38,0.016345776
15/09/2011,64.32,0.020259821
14/09/2011,63.03,0.002859868
13/09/2011,62.85,0.007345929
12/09/2011,62.39,0.009663467
09/09/2011,61.79,-0.016372757
08/09/2011,62.81,-0.032733327
07/09/2011,64.9,0.033370371
06/09/2011,62.77,-0.019874471
02/09/2011,64.03,-0.031060307
01/09/2011,66.05,-0.01218885
31/08/2011,66.86,0.012491697
30/08/2011,66.03,0.021894773
29/08/2011,64.6,0.028259337
26/08/2011,62.8,0.027443207
25/08/2011,61.1,-0.009609977
24/08/2011,61.69,0.015025597
23/08/2011,60.77,0.040122881
22/08/2011,58.38,0.014493007
19/08/2011,57.54,-0.023869941
18/08/2011,58.93,-0.053683106
17/08/2011,62.18,-0.000803794
16/08/2011,62.23,-0.007524249
15/08/2011,62.7,0.015267472
12/08/2011,61.75,0.048102142
11/08/2011,58.85,0.02477333
10/08/2011,57.41,-0.08238477
09/08/2011,62.34,0.059993204
08/08/2011,58.71,-0.066548508
05/08/2011,62.75,-0.0054037
04/08/2011,63.09,-0.065192135
03/08/2011,67.34,-0.005331766
02/08/2011,67.7,-0.03811227
01/08/2011,70.33,-0.001988637
29/07/2011,70.47,-0.002692555
28/07/2011,70.66,0.000424659
27/07/2011,70.63,0.006676635
26/07/2011,70.16,-0.016258222
25/07/2011,71.31,-0.018892075
22/07/2011,72.67,-0.003022811
21/07/2011,72.89,0.011313586
20/07/2011,72.07,0.021599718
19/07/2011,70.53,0.013992233
18/07/2011,69.55,-0.024569865
15/07/2011,71.28,0.001263424
14/07/2011,71.19,-0.013672088
13/07/2011,72.17,0.003331023
12/07/2011,71.93,-0.019549081
11/07/2011,73.35,-0.023178507
08/07/2011,75.07,-0.012180741
07/07/2011,75.99,0.016586329
06/07/2011,74.74,0.007925355
05/07/2011,74.15,-0.001617033
01/07/2011,74.27,0.004588402
30/06/2011,73.93,0.01650225
29/06/2011,72.72,0.008701111
28/06/2011,72.09,0.006540974
27/06/2011,71.62,0.005039204
24/06/2011,71.26,0.000140341
23/06/2011,71.25,-0.012136579
22/06/2011,72.12,-0.025463388
21/06/2011,73.98,-0.007272759
20/06/2011,74.52,0.004842624
17/06/2011,74.16,0.002024702
16/06/2011,74.01,0.00216421
15/06/2011,73.85,-0.010640548
14/06/2011,74.64,0.023039371
13/06/2011,72.94,0.003433362
10/06/2011,72.69,-0.020290749
09/06/2011,74.18,0.004458563
08/06/2011,73.85,-0.004458563
07/06/2011,74.18,-0.005377803
06/06/2011,74.58,-0.003480127
03/06/2011,74.84,-0.01129355
02/06/2011,75.69,0.004502126
01/06/2011,75.35,-0.034949443
31/05/2011,78.03,0.013417825
27/05/2011,76.99,0.004295483
26/05/2011,76.66,0.004445033
25/05/2011,76.32,0.009875648
24/05/2011,75.57,-0.009351402
23/05/2011,76.28,-0.016125187
20/05/2011,77.52,-0.006429236
19/05/2011,78.02,0.011343251
18/05/2011,77.14,0.005981035
17/05/2011,76.68,-0.014114835
16/05/2011,77.77,-0.016071775
13/05/2011,79.03,-0.004796778
12/05/2011,79.41,0.004164307
11/05/2011,79.08,-0.010941441
10/05/2011,79.95,0.00388496
09/05/2011,79.64,0.004152255
06/05/2011,79.31,0.010902745
05/05/2011,78.45,-0.004959003
04/05/2011,78.84,-0.008462318
03/05/2011,79.51,-0.000251509
02/05/2011,79.53,-0.003138538
29/04/2011,79.78,0.015537482
28/04/2011,78.55,0.031424322
27/04/2011,76.12,0.007516354
26/04/2011,75.55,0.008640798
25/04/2011,74.9,-0.007183748
21/04/2011,75.44,0.004916627
20/04/2011,75.07,0.025908884
19/04/2011,73.15,0.004933544
18/04/2011,72.79,0.002613661
15/04/2011,72.6,0.004140793
14/04/2011,72.3,0.002354083
13/04/2011,72.13,-0.013084685
12/04/2011,73.08,-0.009261848
11/04/2011,73.76,0.00393942
08/04/2011,73.47,-0.011099194
07/04/2011,74.29,0.00770222
06/04/2011,73.72,0.00666896
05/04/2011,73.23,-0.009784016
04/04/2011,73.95,-0.00081103
01/04/2011,74.01,0.00108152
31/03/2011,73.93,0.001759968
30/03/2011,73.8,0.002442004
29/03/2011,73.62,0.004356119
28/03/2011,73.3,-0.000545554
25/03/2011,73.34,0.007939809
24/03/2011,72.76,0.000549904
23/03/2011,72.72,0.012035837
22/03/2011,71.85,0.009087794
21/03/2011,71.2,0.029938088
18/03/2011,69.1,0.011644964
17/03/2011,68.3,0.008971308
16/03/2011,67.69,-0.029118377
15/03/2011,69.69,-0.014954348
14/03/2011,70.74,-0.012642393
11/03/2011,71.64,0.004897512
10/03/2011,71.29,-0.011159273
09/03/2011,72.09,0.000693818
08/03/2011,72.04,0.016233214
07/03/2011,70.88,-0.01289617
04/03/2011,71.8,0.001254268
03/03/2011,71.71,0.030296768
02/03/2011,69.57,-0.00787462
01/03/2011,70.12,-0.026596938
28/02/2011,72.01,-0.004019131
25/02/2011,72.3,0.02153026
24/02/2011,70.76,0.007518299
23/02/2011,70.23,-0.009917905
22/02/2011,70.93,-0.029313761
18/02/2011,73.04,0.011013327
17/02/2011,72.24,-0.003316753
16/02/2011,72.48,0.015012792
15/02/2011,71.4,-0.011972856
14/02/2011,72.26,0.00166205
11/02/2011,72.14,-0.007182351
10/02/2011,72.66,0.000412967
09/02/2011,72.63,-0.001100867
08/02/2011,72.71,0.010785503
07/02/2011,71.93,0.007675706
04/02/2011,71.38,0.005619571
03/02/2011,70.98,-0.00028173
02/02/2011,71,0.010050336
01/02/2011,70.29,0.0115906
31/01/2011,69.48,0.003604647
28/01/2011,69.23,-0.019029117
27/01/2011,70.56,0.007682496
