Date,Close,ALTR
21/11/2013,32.01,0.020834087
20/11/2013,31.35,0.009293449
19/11/2013,31.06,-0.044395768
18/11/2013,32.47,-0.007669926
15/11/2013,32.72,0.007361996
14/11/2013,32.48,-0.021322769
13/11/2013,33.18,0.000602954
12/11/2013,33.16,0.006960234
11/11/2013,32.93,-0.013872358
08/11/2013,33.39,0.007817238
07/11/2013,33.13,0.000603865
06/11/2013,33.11,0.004237294
05/11/2013,32.97,-0.00995934
04/11/2013,33.3,0.003911544
01/11/2013,33.17,-0.012880214
31/10/2013,33.6,0.003577821
30/10/2013,33.48,-0.011286131
29/10/2013,33.86,0.01218259
28/10/2013,33.45,0.00961257
25/10/2013,33.13,-0.001206637
24/10/2013,33.17,0.026578623
23/10/2013,32.3,-0.144462146
22/10/2013,37.32,-0.003744321
21/10/2013,37.46,-0.00053376
18/10/2013,37.48,-0.009294981
17/10/2013,37.83,0.021374044
16/10/2013,37.03,0.00895164
15/10/2013,36.7,-0.016484632
14/10/2013,37.31,0.003221479
11/10/2013,37.19,0.012446048
10/10/2013,36.73,0.025925335
09/10/2013,35.79,-0.008347294
08/10/2013,36.09,-0.011844237
07/10/2013,36.52,-0.009538157
04/10/2013,36.87,0.00571197
03/10/2013,36.66,-0.004897969
02/10/2013,36.84,-0.004333701
01/10/2013,37,-0.004315001
30/09/2013,37.16,0.005396667
27/09/2013,36.96,-0.00915708
26/09/2013,37.3,-0.001874917
25/09/2013,37.37,0.00026763
24/09/2013,37.36,0.001607287
23/09/2013,37.3,-0.008010724
20/09/2013,37.6,-0.010055655
19/09/2013,37.98,-0.004203895
18/09/2013,38.14,-0.001048218
17/09/2013,38.18,0.008680838
16/09/2013,37.85,-0.021433126
13/09/2013,38.67,-0.003356141
12/09/2013,38.8,0.002580647
11/09/2013,38.7,0.001292825
10/09/2013,38.65,0.01748707
09/09/2013,37.98,0.010853846
06/09/2013,37.57,0.002932163
05/09/2013,37.46,0.006158809
04/09/2013,37.23,0.036934851
03/09/2013,35.88,0.019986591
30/08/2013,35.17,-0.014677091
29/08/2013,35.69,0.025540548
28/08/2013,34.79,0.007501478
27/08/2013,34.53,-0.017796107
26/08/2013,35.15,0.014038334
23/08/2013,34.66,0.002310804
22/08/2013,34.58,-0.002599279
21/08/2013,34.67,-0.00115307
20/08/2013,34.71,-0.002014679
19/08/2013,34.78,-0.006305553
16/08/2013,35,0.008896601
15/08/2013,34.69,-0.02476995
14/08/2013,35.56,-0.020596331
13/08/2013,36.3,0.004971013
12/08/2013,36.12,0.003050051
09/08/2013,36.01,-0.006918528
08/08/2013,36.26,0.003038257
07/08/2013,36.15,-0.001934504
06/08/2013,36.22,0.001104972
05/08/2013,36.18,-0.006336982
02/08/2013,36.41,-0.001646543
01/08/2013,36.47,0.025268594
31/07/2013,35.56,0.010459459
30/07/2013,35.19,0.008275122
29/07/2013,34.9,-0.002575477
26/07/2013,34.99,-0.005983776
25/07/2013,35.2,0.002560092
24/07/2013,35.11,-0.010201279
23/07/2013,35.47,-0.002534142
22/07/2013,35.56,0.001407064
19/07/2013,35.51,-0.004215265
18/07/2013,35.66,0.016398445
17/07/2013,35.08,0.005144338
16/07/2013,34.9,0.002582127
15/07/2013,34.81,-0.006870912
12/07/2013,35.05,0.015816289
11/07/2013,34.5,0.019315789
10/07/2013,33.84,0.007712883
09/07/2013,33.58,0.016514412
08/07/2013,33.03,-0.019784818
05/07/2013,33.69,0.012845584
03/07/2013,33.26,0.009060769
02/07/2013,32.96,-0.006049625
01/07/2013,33.16,0.005139845
28/06/2013,32.99,-0.001211754
27/06/2013,33.03,0.009429728
26/06/2013,32.72,0.003367522
25/06/2013,32.61,0.0251527
24/06/2013,31.8,-0.005957064
21/06/2013,31.99,0.006271579
20/06/2013,31.79,-0.022088314
19/06/2013,32.5,-0.013144007
18/06/2013,32.93,0.002127984
17/06/2013,32.86,0.017498528
14/06/2013,32.29,-0.006174765
13/06/2013,32.49,0.030944804
12/06/2013,31.5,-0.020424905
11/06/2013,32.15,-0.01481966
10/06/2013,32.63,0.000613121
07/06/2013,32.61,0.018883087
06/06/2013,32,-0.031983046
05/06/2013,33.04,-0.018888285
04/06/2013,33.67,0.016168017
03/06/2013,33.13,-0.002712888
31/05/2013,33.22,-0.010778547
30/05/2013,33.58,0.007772834
29/05/2013,33.32,0.007833725
28/05/2013,33.06,0.003636368
24/05/2013,32.94,0.007006883
23/05/2013,32.71,-0.002747674
22/05/2013,32.8,-0.033281441
21/05/2013,33.91,0.000294942
20/05/2013,33.9,-0.006175582
17/05/2013,34.11,0.024033199
16/05/2013,33.3,0.003007521
15/05/2013,33.2,0.009685306
14/05/2013,32.88,0.002131223
13/05/2013,32.81,-0.007288219
10/05/2013,33.05,0.00121102
09/05/2013,33.01,0.000909229
08/05/2013,32.98,-0.001817632
07/05/2013,33.04,-0.001512173
06/05/2013,33.09,0.010939033
03/05/2013,32.73,0.011368996
02/05/2013,32.36,0.014003652
01/05/2013,31.91,-0.003128914
30/04/2013,32.01,0.011626211
29/04/2013,31.64,0.014004048
26/04/2013,31.2,-0.053966002
25/04/2013,32.93,0.039014236
24/04/2013,31.67,-0.002837776
23/04/2013,31.76,0.012036889
22/04/2013,31.38,0.009928024
19/04/2013,31.07,-0.011201909
18/04/2013,31.42,-0.016727548
17/04/2013,31.95,-0.043784737
16/04/2013,33.38,0.018443456
15/04/2013,32.77,-0.016043934
12/04/2013,33.3,-0.009861129
11/04/2013,33.63,-0.002376003
10/04/2013,33.71,0.015847244
09/04/2013,33.18,-0.000602591
08/04/2013,33.2,0.001507159
05/04/2013,33.15,-0.019418086
04/04/2013,33.8,0.019418086
03/04/2013,33.15,-0.030597961
02/04/2013,34.18,-0.016538894
01/04/2013,34.75,-0.020225729
28/03/2013,35.46,0.021089411
27/03/2013,34.72,-0.012024193
26/03/2013,35.14,0.010585137
25/03/2013,34.77,0.001439056
22/03/2013,34.72,-0.002588812
21/03/2013,34.81,-0.007156178
20/03/2013,35.06,0.014074626
19/03/2013,34.57,0.00028931
18/03/2013,34.56,-0.017212129
15/03/2013,35.16,-0.012717424
14/03/2013,35.61,0.017850028
13/03/2013,34.98,-0.001713796
12/03/2013,35.04,-0.001425924
11/03/2013,35.09,-0.00454934
08/03/2013,35.25,0.001703578
07/03/2013,35.19,0.007415893
06/03/2013,34.93,-0.005709407
05/03/2013,35.13,-0.000284616
04/03/2013,35.14,-0.010474264
01/03/2013,35.51,0.002255428
28/02/2013,35.43,-0.012342373
27/02/2013,35.87,-0.004728141
26/02/2013,36.04,0.028995698
25/02/2013,35.01,-0.009664657
22/02/2013,35.35,0.014819308
21/02/2013,34.83,-0.017644169
20/02/2013,35.45,-0.020659585
19/02/2013,36.19,0.012512328
15/02/2013,35.74,-0.014168872
14/02/2013,36.25,0.020061971
13/02/2013,35.53,-0.003652202
12/02/2013,35.66,0.012415509
11/02/2013,35.22,-0.004532586
08/02/2013,35.38,0.025767243
07/02/2013,34.48,-0.00491828
06/02/2013,34.65,0.004338402
05/02/2013,34.5,0.021682654
04/02/2013,33.76,-0.021392757
01/02/2013,34.49,0.031514904
31/01/2013,33.42,0.00149723
30/01/2013,33.37,0.003001203
29/01/2013,33.27,-0.007187812
28/01/2013,33.51,-0.000298374
25/01/2013,33.52,-0.001192606
24/01/2013,33.56,-0.047142858
23/01/2013,35.18,-0.009336608
22/01/2013,35.51,-0.003654256
18/01/2013,35.64,-0.001682086
17/01/2013,35.7,0.015241616
16/01/2013,35.16,0.023598217
15/01/2013,34.34,-0.009852296
14/01/2013,34.68,-0.016869592
11/01/2013,35.27,0.009686685
10/01/2013,34.93,0.016452962
09/01/2013,34.36,-0.00435604
08/01/2013,34.51,-0.021783607
07/01/2013,35.27,0.003692661
04/01/2013,35.14,-0.001421869
03/01/2013,35.19,-0.019975344
02/01/2013,35.9,0.042971471
31/12/2012,34.39,0.011111225
28/12/2012,34.01,-0.009656256
27/12/2012,34.34,-0.002036364
26/12/2012,34.41,-0.001452011
24/12/2012,34.46,-0.001160093
21/12/2012,34.5,-0.006932437
20/12/2012,34.74,0.005484211
19/12/2012,34.55,0.012816954
18/12/2012,34.11,0.021034696
17/12/2012,33.4,0.016299787
14/12/2012,32.86,-0.004554433
13/12/2012,33.01,-0.000908403
12/12/2012,33.04,-0.001209922
11/12/2012,33.08,0.03007284
10/12/2012,32.1,0.016332021
07/12/2012,31.58,0.013388788
06/12/2012,31.16,0.004825488
05/12/2012,31.01,-0.037035408
04/12/2012,32.18,-0.001552554
03/12/2012,32.23,-0.004952037
30/11/2012,32.39,0.005262355
29/11/2012,32.22,-0.002479852
28/11/2012,32.3,0.023810649
27/11/2012,31.54,-0.011662859
26/11/2012,31.91,0.001568136
23/11/2012,31.86,0.027041571
21/11/2012,31.01,-0.002576491
20/11/2012,31.09,0
19/11/2012,31.09,0.02080023
16/11/2012,30.45,0.007582037
15/11/2012,30.22,-0.018036232
14/11/2012,30.77,0.004886799
13/11/2012,30.62,-0.001305483
12/11/2012,30.66,0.000652529
09/11/2012,30.64,0
08/11/2012,30.64,0.002287209
07/11/2012,30.57,-0.040704225
06/11/2012,31.84,0.019984805
05/11/2012,31.21,0.022684058
02/11/2012,30.51,-0.035419027
01/11/2012,31.61,0.036402795
31/10/2012,30.48,0.002628122
26/10/2012,30.4,0.006269613
25/10/2012,30.21,0.010649019
24/10/2012,29.89,-0.087401621
23/10/2012,32.62,-0.009154779
22/10/2012,32.92,0.012532641
19/10/2012,32.51,-0.021002142
18/10/2012,33.2,-0.005706578
17/10/2012,33.39,-0.003885822
16/10/2012,33.52,0.020190531
15/10/2012,32.85,0.015956153
12/10/2012,32.33,0.010884884
11/10/2012,31.98,-0.00249844
