Date,Close,UNH
24/06/2013,64.65,0.011668744
21/06/2013,63.9,0.001566171
20/06/2013,63.8,-0.022626101
19/06/2013,65.26,-0.006415174
18/06/2013,65.68,0.020146779
17/06/2013,64.37,0.008894496
14/06/2013,63.8,-0.005470901
13/06/2013,64.15,0.005000792
12/06/2013,63.83,-0.001565436
11/06/2013,63.93,0.003918193
10/06/2013,63.68,0.017584612
07/06/2013,62.57,0.010442701
06/06/2013,61.92,0.002749254
05/06/2013,61.75,-0.009830069
04/06/2013,62.36,-0.007031029
03/06/2013,62.8,0.002710677
31/05/2013,62.63,-0.031898376
30/05/2013,64.66,0.020467866
29/05/2013,63.35,0.000157866
28/05/2013,63.34,0.020415382
24/05/2013,62.06,-0.004822385
23/05/2013,62.36,0.001283697
22/05/2013,62.28,-0.009428755
21/05/2013,62.87,0.004943006
20/05/2013,62.56,-0.004465717
17/05/2013,62.84,0.011201909
16/05/2013,62.14,0.008565709
15/05/2013,61.61,-0.001945841
14/05/2013,61.73,-0.01063497
13/05/2013,62.39,-0.008300127
10/05/2013,62.91,0.014409471
09/05/2013,62.01,-0.008030882
08/05/2013,62.51,0.032683179
07/05/2013,60.5,0.004971013
06/05/2013,60.2,0.021491761
03/05/2013,58.92,-0.00945953
02/05/2013,59.48,-0.004026851
01/05/2013,59.72,-0.003510242
30/04/2013,59.93,-0.001334001
29/04/2013,60.01,0.008871093
26/04/2013,59.48,0.002356507
25/04/2013,59.34,0.009311842
24/04/2013,58.79,0.004261491
23/04/2013,58.54,-0.011549041
22/04/2013,59.22,-0.013751684
19/04/2013,60.04,0.005846505
18/04/2013,59.69,-0.038453637
17/04/2013,62.03,-0.012496157
16/04/2013,62.81,0.019614777
15/04/2013,61.59,-0.023111284
12/04/2013,63.03,0.000793588
11/04/2013,62.98,0.009091697
10/04/2013,62.41,0.003692114
09/04/2013,62.18,0.004674789
08/04/2013,61.89,-0.003387373
05/04/2013,62.1,0.00112785
04/04/2013,62.03,0.00582055
03/04/2013,61.67,-0.00113443
02/04/2013,61.74,0.045903179
01/04/2013,58.97,0.030300132
28/03/2013,57.21,0.010366429
27/03/2013,56.62,0.017280202
26/03/2013,55.65,0.014297592
25/03/2013,54.86,0.007317998
22/03/2013,54.46,-0.010957012
21/03/2013,55.06,0.003274516
20/03/2013,54.88,-0.005270344
19/03/2013,55.17,0.003086142
18/03/2013,55,0.00492118
15/03/2013,54.73,0
14/03/2013,54.73,0.004578343
13/03/2013,54.48,-0.006403828
12/03/2013,54.83,0.011372096
11/03/2013,54.21,0.00740607
08/03/2013,53.81,0.000185856
07/03/2013,53.8,0.003537849
06/03/2013,53.61,0.002053964
05/03/2013,53.5,0.003370159
04/03/2013,53.32,-0.003743921
01/03/2013,53.52,0.001308778
28/02/2013,53.45,-0.007827099
27/02/2013,53.87,0.015338872
26/02/2013,53.05,-0.004701466
25/02/2013,53.3,-0.02171376
22/02/2013,54.47,-0.014037237
21/02/2013,55.24,0.000543232
20/02/2013,55.21,-0.025924398
19/02/2013,56.66,-0.011581109
15/02/2013,57.32,0.004721527
14/02/2013,57.05,-0.00315016
13/02/2013,57.23,0.003851545
12/02/2013,57.01,-0.001927627
11/02/2013,57.12,-0.010795856
08/02/2013,57.74,0.012022098
07/02/2013,57.05,-0.005767734
06/02/2013,57.38,-0.006773799
05/02/2013,57.77,0.035592199
04/02/2013,55.75,-0.00035868
01/02/2013,55.77,0.010091994
31/01/2013,55.21,-0.015635146
30/01/2013,56.08,-0.00355999
29/01/2013,56.28,0.008386167
28/01/2013,55.81,-0.004112657
25/01/2013,56.04,-0.003206844
24/01/2013,56.22,0.00552931
23/01/2013,55.91,-0.001965515
22/01/2013,56.02,0.026407756
18/01/2013,54.56,0.00293686
17/01/2013,54.4,0.013696309
16/01/2013,53.66,0.000745712
15/01/2013,53.62,0.004860731
14/01/2013,53.36,0.010171495
11/01/2013,52.82,-0.005475328
10/01/2013,53.11,0.014031326
09/01/2013,52.37,0.018695736
08/01/2013,51.4,-0.013334819
07/01/2013,52.09,0
04/01/2013,52.09,0.001921599
03/01/2013,51.99,-0.047882985
02/01/2013,54.54,0.005515734
31/12/2012,54.24,0.007030556
28/12/2012,53.86,-0.01071109
27/12/2012,54.44,0.004049334
26/12/2012,54.22,-0.011552343
24/12/2012,54.85,-0.003276304
21/12/2012,55.03,-0.007783549
20/12/2012,55.46,0.017644842
19/12/2012,54.49,-0.008406482
18/12/2012,54.95,0.010795092
17/12/2012,54.36,0.005719045
14/12/2012,54.05,-0.006086895
13/12/2012,54.38,-0.015871901
12/12/2012,55.25,0.00890834
11/12/2012,54.76,0.010463611
10/12/2012,54.19,0.005922653
07/12/2012,53.87,0.004092268
06/12/2012,53.65,-0.003535216
05/12/2012,53.84,0.005587647
04/12/2012,53.54,-0.006515894
03/12/2012,53.89,-0.009235381
30/11/2012,54.39,0.000551724
29/11/2012,54.36,0.030064817
28/11/2012,52.75,0.003037785
27/11/2012,52.59,-0.017716257
26/11/2012,53.53,-0.007259222
23/11/2012,53.92,0.007259222
21/11/2012,53.53,0.007312304
20/11/2012,53.14,0.004337583
19/11/2012,52.91,0.019273567
16/11/2012,51.9,0.012603172
15/11/2012,51.25,0
14/11/2012,51.25,-0.018175288
13/11/2012,52.19,-0.000191589
12/11/2012,52.2,-0.013320844
09/11/2012,52.9,-0.01015619
08/11/2012,53.44,-0.015227778
07/11/2012,54.26,-0.038504531
06/11/2012,56.39,0.019880658
05/11/2012,55.28,-0.01383297
02/11/2012,56.05,-0.01592954
01/11/2012,56.95,0.016821999
31/10/2012,56,0.003936309
26/10/2012,55.78,-0.007679295
25/10/2012,56.21,0.005172579
24/10/2012,55.92,-0.004638724
23/10/2012,56.18,-0.006387531
22/10/2012,56.54,0.015686596
19/10/2012,55.66,-0.00626849
18/10/2012,56.01,0.000357143
17/10/2012,55.99,-0.015770682
16/10/2012,56.88,-0.010667234
15/10/2012,57.49,0.007332435
12/10/2012,57.07,-0.010285108
11/10/2012,57.66,0.00958446
10/10/2012,57.11,-0.00628384
09/10/2012,57.47,-0.002259495
08/10/2012,57.6,0.008193195
05/10/2012,57.13,-0.014596263
04/10/2012,57.97,0.019333529
03/10/2012,56.86,0.00105578
02/10/2012,56.8,0.006003903
01/10/2012,56.46,0.01877234
28/09/2012,55.41,-0.014868165
27/09/2012,56.24,0.008212865
26/09/2012,55.78,-0.007501375
25/09/2012,56.2,0.003922273
24/09/2012,55.98,-0.003566338
21/09/2012,56.18,0.022319141
20/09/2012,54.94,-0.000182
19/09/2012,54.95,-0.003270352
18/09/2012,55.13,0.011860371
17/09/2012,54.48,0.004230669
14/09/2012,54.25,0.00665806
13/09/2012,53.89,0.020055025
12/09/2012,52.82,0.000378716
11/09/2012,52.8,-0.017646412
10/09/2012,53.74,-0.02099138
07/09/2012,54.88,-0.000182199
06/09/2012,54.89,0.011175348
05/09/2012,54.28,-0.005145179
04/09/2012,54.56,0.004776787
31/08/2012,54.3,-0.00715665
30/08/2012,54.69,0.000914662
29/08/2012,54.64,0.005689655
28/08/2012,54.33,-0.005140456
27/08/2012,54.61,0.008274388
24/08/2012,54.16,0.004441162
23/08/2012,53.92,-0.00092687
22/08/2012,53.97,0.010243129
21/08/2012,53.42,0.004126811
20/08/2012,53.2,0.001316656
17/08/2012,53.13,-0.004881722
16/08/2012,53.39,0.010733556
15/08/2012,52.82,0.016223278
14/08/2012,51.97,0.001347839
13/08/2012,51.9,0
10/08/2012,51.9,-0.00230947
09/08/2012,52.02,-0.013556294
08/08/2012,52.73,0.003609769
07/08/2012,52.54,0.029749152
06/08/2012,51,-0.011889819
03/08/2012,51.61,0.009930955
02/08/2012,51.1,-0.002150328
01/08/2012,51.21,0.002346042
31/07/2012,51.09,-0.041596797
30/07/2012,53.26,-0.001500938
27/07/2012,53.34,0.025250511
26/07/2012,52.01,-0.008996137
25/07/2012,52.48,-0.045081204
24/07/2012,54.9,0.007129177
23/07/2012,54.51,-0.016375912
20/07/2012,55.41,0.007608732
19/07/2012,54.99,-0.02443089
18/07/2012,56.35,0.00801786
17/07/2012,55.9,0.013326327
16/07/2012,55.16,-0.0007249
13/07/2012,55.2,0.011478672
12/07/2012,54.57,-0.02658144
11/07/2012,56.04,0.006085575
10/07/2012,55.7,-0.006977397
09/07/2012,56.09,0.004825315
06/07/2012,55.82,0.000179163
05/07/2012,55.81,0.016804081
03/07/2012,54.88,-0.02483482
02/07/2012,56.26,-0.039042951
29/06/2012,58.5,-0.01862882
28/06/2012,59.6,0.005214916
27/06/2012,59.29,0.008298803
26/06/2012,58.8,0.019058007
25/06/2012,57.69,-0.023639333
22/06/2012,59.07,0.012435217
21/06/2012,58.34,-0.02136761
20/06/2012,59.6,-0.01101296
19/06/2012,60.26,0.014037664
18/06/2012,59.42,0.008789779
15/06/2012,58.9,-0.005924689
14/06/2012,59.25,0.021150371
13/06/2012,58.01,0.002934832
12/06/2012,57.84,0.006591524
11/06/2012,57.46,-0.009353957
08/06/2012,58,0.009528006
07/06/2012,57.45,-0.004342169
06/06/2012,57.7,0.029191452
05/06/2012,56.04,0.02037024
04/06/2012,54.91,-0.002364712
01/06/2012,55.04,-0.013175897
31/05/2012,55.77,-0.007146716
30/05/2012,56.17,0.000356125
29/05/2012,56.15,0.000534426
25/05/2012,56.12,-0.00178031
24/05/2012,56.22,0.015415254
23/05/2012,55.36,-0.006481838
22/05/2012,55.72,0.003055633
21/05/2012,55.55,0.028484672
18/05/2012,53.99,-0.016350139
17/05/2012,54.88,-0.000364365
16/05/2012,54.9,-0.000728332
15/05/2012,54.94,-0.003996372
14/05/2012,55.16,-0.0007249
11/05/2012,55.2,-0.001629107
10/05/2012,55.29,0.001266854
09/05/2012,55.22,-0.010807022
08/05/2012,55.82,0.010263888
07/05/2012,55.25,0.009639067
04/05/2012,54.72,-0.018109876
03/05/2012,55.72,-0.016729345
02/05/2012,56.66,-0.008260878
01/05/2012,57.13,0.017302692
30/04/2012,56.15,-0.0308634
27/04/2012,57.91,-0.007911978
26/04/2012,58.37,-0.008529564
25/04/2012,58.87,0.002551239
24/04/2012,58.72,-0.007972224
23/04/2012,59.19,-0.005391757
20/04/2012,59.51,0.013534296
19/04/2012,58.71,0.023960467
18/04/2012,57.32,-0.013516061
17/04/2012,58.1,0.012818468
16/04/2012,57.36,-0.011957512
13/04/2012,58.05,-0.007038052
12/04/2012,58.46,0.007554981
11/04/2012,58.02,0.007959897
10/04/2012,57.56,-0.010026013
09/04/2012,58.14,-0.014853026
05/04/2012,59.01,-0.000846955
04/04/2012,59.06,-0.00574035
03/04/2012,59.4,0.00472495
02/04/2012,59.12,0.003049299
30/03/2012,58.94,0.014182211
29/03/2012,58.11,0.047036411
28/03/2012,55.44,0.000180391
27/03/2012,55.43,0.005971247
26/03/2012,55.1,0.026481871
23/03/2012,53.66,-0.004091507
22/03/2012,53.88,-0.001668985
21/03/2012,53.97,-0.014896827
20/03/2012,54.78,-0.024345265
19/03/2012,56.13,0.0096671
16/03/2012,55.59,-0.002156335
15/03/2012,55.71,-0.001255718
14/03/2012,55.78,0.008100125
13/03/2012,55.33,0.005618501
12/03/2012,55.02,-0.013718627
09/03/2012,55.78,0.003052341
08/03/2012,55.61,0.022182728
07/03/2012,54.39,-0.001286174
06/03/2012,54.46,-0.010593706
05/03/2012,55.04,-0.014430265
02/03/2012,55.84,-0.002682645
01/03/2012,55.99,0.004295693
29/02/2012,55.75,-0.001613048
28/02/2012,55.84,0.001971857
27/02/2012,55.73,0.001436524
24/02/2012,55.65,0.012840397
23/02/2012,54.94,-0.004358888
22/02/2012,55.18,-0.002533938
21/02/2012,55.32,0.011636495
17/02/2012,54.68,-0.002009684
16/02/2012,54.79,0.00310758
15/02/2012,54.62,0.002933629
14/02/2012,54.46,0.011264084
13/02/2012,53.85,0.009890908
10/02/2012,53.32,0.004888147
09/02/2012,53.06,0.01749094
08/02/2012,52.14,0.002111933
07/02/2012,52.03,0.014324674
06/02/2012,51.29,-0.000389864
03/02/2012,51.31,-0.023689119
02/02/2012,52.54,-0.013610796
01/02/2012,53.26,0.0279885
31/01/2012,51.79,0.01399984
30/01/2012,51.07,0.000979528
27/01/2012,51.02,0.013219094
26/01/2012,50.35,-0.023941489
25/01/2012,51.57,0.004664731
24/01/2012,51.33,-0.02120357
23/01/2012,52.43,0.003056354
20/01/2012,52.27,-0.000956114
19/01/2012,52.32,-0.030493611
18/01/2012,53.94,0.006883108
17/01/2012,53.57,0.016373754
13/01/2012,52.7,-0.003220615
12/01/2012,52.87,-0.002644505
11/01/2012,53.01,0.007384299
10/01/2012,52.62,-0.001898615
09/01/2012,52.72,-0.001137441
06/01/2012,52.78,0.003606343
05/01/2012,52.59,0.006677503
04/01/2012,52.24,0.014460871
03/01/2012,51.49,0.015856259
30/12/2011,50.68,-0.009817475
29/12/2011,51.18,0.009225701
28/12/2011,50.71,-0.012541807
27/12/2011,51.35,0
23/12/2011,51.35,0.012147485
22/12/2011,50.73,0.014694466
21/12/2011,49.99,0.003406476
20/12/2011,49.82,0.017208644
19/12/2011,48.97,-0.000612432
16/12/2011,49,0.009844214
15/12/2011,48.52,0.015787615
14/12/2011,47.76,-0.003553144
13/12/2011,47.93,-0.005617408
12/12/2011,48.2,-0.014622853
09/12/2011,48.91,0.015453074
08/12/2011,48.16,-0.02420631
07/12/2011,49.34,0.021510611
06/12/2011,48.29,0.00041425
05/12/2011,48.27,0.000829016
02/12/2011,48.23,-0.00599485
01/12/2011,48.52,-0.005139286
30/11/2011,48.77,0.061086077
29/11/2011,45.88,0.018700358
28/11/2011,45.03,0.030667567
25/11/2011,43.67,0.002522069
23/11/2011,43.56,-0.01955052
22/11/2011,44.42,-0.000450146
21/11/2011,44.44,-0.002472189
18/11/2011,44.55,0.000673628
17/11/2011,44.52,-0.008721961
16/11/2011,44.91,-0.035866517
15/11/2011,46.55,-0.008343187
14/11/2011,46.94,-0.004039551
11/11/2011,47.13,0.021446243
10/11/2011,46.13,0.012872437
09/11/2011,45.54,-0.0133059
08/11/2011,46.15,0.021463811
07/11/2011,45.17,-0.009035874
04/11/2011,45.58,-0.01307778
03/11/2011,46.18,-0.003890215
02/11/2011,46.36,0.003024414
01/11/2011,46.22,-0.037580051
31/10/2011,47.99,-0.017761723
28/10/2011,48.85,-0.006732658
27/10/2011,49.18,0.008576732
26/10/2011,48.76,0
25/10/2011,48.76,-0.005522051
24/10/2011,49.03,0.022899402
21/10/2011,47.92,0.021941809
20/10/2011,46.88,0.00921468
19/10/2011,46.45,0.02418682
18/10/2011,45.34,-0.027410896
17/10/2011,46.6,-0.013216991
14/10/2011,47.22,0.014720266
13/10/2011,46.53,0.003228934
12/10/2011,46.38,-0.00559021
11/10/2011,46.64,0.002576214
10/10/2011,46.52,0.035667275
07/10/2011,44.89,-0.001113214
06/10/2011,44.94,0.010963305
05/10/2011,44.45,0.038294258
04/10/2011,42.78,-0.003267214
03/10/2011,42.92,-0.071908778
30/09/2011,46.12,-0.009924569
29/09/2011,46.58,-0.02250148
28/09/2011,47.64,-0.037289314
27/09/2011,49.45,0.013026848
26/09/2011,48.81,0.025102449
23/09/2011,47.6,0.010772097
22/09/2011,47.09,-0.019348658
21/09/2011,48.01,-0.03720789
20/09/2011,49.83,-0.002405293
19/09/2011,49.95,-0.016086138
16/09/2011,50.76,0.004343541
15/09/2011,50.54,0.037496834
14/09/2011,48.68,0.014275612
13/09/2011,47.99,0.036714999
12/09/2011,46.26,0.016125867
09/09/2011,45.52,-0.036242103
08/09/2011,47.2,-0.000211842
07/09/2011,47.21,0.032288642
06/09/2011,45.71,-0.000437445
02/09/2011,45.73,-0.031215536
01/09/2011,47.18,-0.007180601
31/08/2011,47.52,0.005063302
30/08/2011,47.28,0.011059236
29/08/2011,46.76,0.022492298
26/08/2011,45.72,0.013875346
25/08/2011,45.09,-0.018022466
24/08/2011,45.91,0.022913538
23/08/2011,44.87,0.028482938
22/08/2011,43.61,0.00667206
19/08/2011,43.32,-0.013072082
18/08/2011,43.89,-0.036684946
17/08/2011,45.53,0.000659123
16/08/2011,45.5,-0.009623871
15/08/2011,45.94,0.024904868
12/08/2011,44.81,0.019833871
11/08/2011,43.93,0.048505661
10/08/2011,41.85,-0.066552621
09/08/2011,44.73,0.064642856
08/08/2011,41.93,-0.083028577
05/08/2011,45.56,0.010813302
04/08/2011,45.07,-0.045753237
03/08/2011,47.18,0.004248095
02/08/2011,46.98,-0.021895612
01/08/2011,48.02,-0.032977899
29/07/2011,49.63,-0.005826234
28/07/2011,49.92,0.000601142
27/07/2011,49.89,-0.027090139
26/07/2011,51.26,-0.007192178
25/07/2011,51.63,-0.021460873
22/07/2011,52.75,0.011439591
21/07/2011,52.15,0.012348218
20/07/2011,51.51,0.001165501
19/07/2011,51.45,-0.009671255
18/07/2011,51.95,-0.000384911
15/07/2011,51.97,-0.005755964
14/07/2011,52.27,0.010384709
13/07/2011,51.73,0.006205178
12/07/2011,51.41,0.009184237
11/07/2011,50.94,-0.022132528
08/07/2011,52.08,-0.010505301
07/07/2011,52.63,-0.009455441
06/07/2011,53.13,0.005284028
05/07/2011,52.85,-0.005284028
01/07/2011,53.13,0.02960774
30/06/2011,51.58,0.000775795
29/06/2011,51.54,-0.004452626
28/06/2011,51.77,0.014397136
27/06/2011,51.03,0.011232752
24/06/2011,50.46,-0.013581549
23/06/2011,51.15,-0.012241482
22/06/2011,51.78,-0.008461589
21/06/2011,52.22,0.018359777
20/06/2011,51.27,0.025883101
17/06/2011,49.96,0.006022905
16/06/2011,49.66,0.006262014
15/06/2011,49.35,-0.005053068
14/06/2011,49.6,0.009928154
13/06/2011,49.11,-0.006090153
10/06/2011,49.41,-0.023798743
09/06/2011,50.6,0.048592555
08/06/2011,48.2,0.004783206
07/06/2011,47.97,-0.003745323
06/06/2011,48.15,-0.01443324
03/06/2011,48.85,-0.010993596
02/06/2011,49.39,0.021281753
01/06/2011,48.35,-0.012333147
31/05/2011,48.95,0.013367808
27/05/2011,48.3,0.012500163
26/05/2011,47.7,-0.003557606
25/05/2011,47.87,-0.001878327
24/05/2011,47.96,-0.024712955
23/05/2011,49.16,-0.011729154
20/05/2011,49.74,-0.016153507
19/05/2011,50.55,-0.00118624
18/05/2011,50.61,0.0123262
17/05/2011,49.99,-0.003594253
16/05/2011,50.17,0.004394733
13/05/2011,49.95,-0.002599222
12/05/2011,50.08,0.001198801
11/05/2011,50.02,-0.009748411
10/05/2011,50.51,0.000792236
09/05/2011,50.47,0.00695897
06/05/2011,50.12,0.010832603
05/05/2011,49.58,0.00040347
04/05/2011,49.56,-0.002418381
03/05/2011,49.68,-0.004017683
02/05/2011,49.88,0.013116927
29/04/2011,49.23,0.002644159
28/04/2011,49.1,0.018292566
27/04/2011,48.21,0.017999649
26/04/2011,47.35,-0.0075742
25/04/2011,47.71,-0.002093803
21/04/2011,47.81,0.077605465
20/04/2011,44.24,0.006349228
19/04/2011,43.96,0.009370426
18/04/2011,43.55,-0.032308243
15/04/2011,44.98,0.003563478
14/04/2011,44.82,0.01099282
13/04/2011,44.33,-0.01076968
12/04/2011,44.81,0.010995286
11/04/2011,44.32,-0.001352875
08/04/2011,44.38,-0.001125999
07/04/2011,44.43,-0.011858289
06/04/2011,44.96,-0.002887287
05/04/2011,45.09,-0.011247224
04/04/2011,45.6,-0.000219274
01/04/2011,45.61,0.009029904
31/03/2011,45.2,-0.004415018
30/03/2011,45.4,0.020472455
29/03/2011,44.48,0.013808935
28/03/2011,43.87,0.002739102
25/03/2011,43.75,-0.001142205
24/03/2011,43.8,0.024264622
23/03/2011,42.75,0.000233945
22/03/2011,42.74,-0.010473737
21/03/2011,43.19,0.013754734
18/03/2011,42.6,0.007776639
17/03/2011,42.27,0.009746898
16/03/2011,41.86,-0.021973713
15/03/2011,42.79,-0.00860971
14/03/2011,43.16,-0.009913626
11/03/2011,43.59,-0.004577715
10/03/2011,43.79,-0.015858964
09/03/2011,44.49,0.01494593
08/03/2011,43.83,0.006179216
07/03/2011,43.56,-0.020225664
04/03/2011,44.45,-0.007619938
03/03/2011,44.79,0.027845602
02/03/2011,43.56,0.025812385
01/03/2011,42.45,-0.003057747
28/02/2011,42.58,0.001410106
25/02/2011,42.52,-0.005394642
24/02/2011,42.75,-0.003735704
23/02/2011,42.91,-0.001164551
22/02/2011,42.96,0.002797205
18/02/2011,42.84,0.005852762
17/02/2011,42.59,0.002115408
16/02/2011,42.5,0.011120427
15/02/2011,42.03,-0.010178807
14/02/2011,42.46,0.001885903
11/02/2011,42.38,-0.001179106
10/02/2011,42.43,0.008520762
09/02/2011,42.07,0.00237982
08/02/2011,41.97,0.003819532
07/02/2011,41.81,-0.016133209
04/02/2011,42.49,-0.012861162
03/02/2011,43.04,0.025651483
02/02/2011,41.95,-0.002856465
01/02/2011,42.07,0.024544062
31/01/2011,41.05,0.002927545
28/01/2011,40.93,-0.032687361
27/01/2011,42.29,0.049440648
