Date,Close,AMGN
22/03/2013,96.56,0.023577348
21/03/2013,94.31,0.002760673
20/03/2013,94.05,0.017699577
19/03/2013,92.4,0.021993337
18/03/2013,90.39,-0.015587582
15/03/2013,91.81,-0.004021963
14/03/2013,92.18,0.006967152
13/03/2013,91.54,-0.002291452
12/03/2013,91.75,0.003384467
11/03/2013,91.44,-0.016916474
08/03/2013,93,0.000537779
07/03/2013,92.95,-0.003436799
06/03/2013,93.27,-0.001821006
05/03/2013,93.44,0.007627474
04/03/2013,92.73,0.001618909
01/03/2013,92.58,0.011187864
28/02/2013,91.55,0.005696149
27/02/2013,91.03,0.017285749
26/02/2013,89.47,-0.000893755
25/02/2013,89.55,0.030960119
22/02/2013,86.82,0.01965751
21/02/2013,85.13,0.005654391
20/02/2013,84.65,0.006161887
19/02/2013,84.13,0.006200091
15/02/2013,83.61,-0.013188571
14/02/2013,84.72,-0.002593424
13/02/2013,84.94,0.00472033
12/02/2013,84.54,-0.004484842
11/02/2013,84.92,-0.021551303
08/02/2013,86.77,0.018024792
07/02/2013,85.22,-0.015948187
06/02/2013,86.59,0.000693161
05/02/2013,86.53,0.009171713
04/02/2013,85.74,-0.006510137
01/02/2013,86.3,0.009781168
31/01/2013,85.46,0.000936549
30/01/2013,85.38,-0.014072454
29/01/2013,86.59,0.011615882
28/01/2013,85.59,0.025680365
25/01/2013,83.42,0.009636307
24/01/2013,82.62,-0.005431844
23/01/2013,83.07,-0.002644868
22/01/2013,83.29,0.014634113
18/01/2013,82.08,-0.022407876
17/01/2013,83.94,-0.004516827
16/01/2013,84.32,-0.008972906
15/01/2013,85.08,-0.021396165
14/01/2013,86.92,-0.000460087
11/01/2013,86.96,-0.009727147
10/01/2013,87.81,-0.009746224
09/01/2013,88.67,0.005881705
08/01/2013,88.15,-0.004301569
07/01/2013,88.53,-0.005070148
04/01/2013,88.98,0.004392641
03/01/2013,88.59,-0.00630136
02/01/2013,89.15,0.033650167
31/12/2012,86.2,0.01119937
28/12/2012,85.24,-0.010619156
27/12/2012,86.15,-0.008552988
26/12/2012,86.89,-0.005852332
24/12/2012,87.4,0.002749773
21/12/2012,87.16,-0.014239575
20/12/2012,88.41,-0.000904466
19/12/2012,88.49,-0.008999948
18/12/2012,89.29,-0.002349126
17/12/2012,89.5,0.003357586
14/12/2012,89.2,0.000560695
13/12/2012,89.15,-0.011376433
12/12/2012,90.17,0.002442817
11/12/2012,89.95,0.00233736
10/12/2012,89.74,0.015950018
07/12/2012,88.32,-0.002487845
06/12/2012,88.54,-0.005294296
05/12/2012,89.01,0.007668922
04/12/2012,88.33,-0.000792169
03/12/2012,88.4,-0.00451468
30/11/2012,88.8,0.002141932
29/11/2012,88.61,0.017876935
28/11/2012,87.04,0.000689576
27/11/2012,86.98,-0.003557702
26/11/2012,87.29,-0.003545089
23/11/2012,87.6,0.010903982
21/11/2012,86.65,0.000923681
20/11/2012,86.57,0.013607234
19/11/2012,85.4,0.010121306
16/11/2012,84.54,0.004623875
15/11/2012,84.15,0.001546055
14/11/2012,84.02,-0.020614429
13/11/2012,85.77,0.002919028
12/11/2012,85.52,0.004101008
09/11/2012,85.17,0.005061514
08/11/2012,84.74,-0.007055533
07/11/2012,85.34,-0.022592631
06/11/2012,87.29,0.010827104
05/11/2012,86.35,-0.001157408
02/11/2012,86.45,-0.008752791
01/11/2012,87.21,0.008290203
31/10/2012,86.49,-0.013094605
26/10/2012,87.63,-0.00478143
25/10/2012,88.05,0.006266042
24/10/2012,87.5,0.002059262
23/10/2012,87.32,-0.005481969
22/10/2012,87.8,0.007315991
19/10/2012,87.16,-0.0297281
18/10/2012,89.79,0.006592571
17/10/2012,89.2,0.013089783
16/10/2012,88.04,0.020889087
15/10/2012,86.22,0.02608537
12/10/2012,84,-0.007235664
11/10/2012,84.61,-0.000472646
10/10/2012,84.65,-0.009172219
09/10/2012,85.43,-0.007114977
08/10/2012,86.04,-0.010405921
05/10/2012,86.94,0.006346297
04/10/2012,86.39,-0.004734693
03/10/2012,86.8,0.005197817
02/10/2012,86.35,0.014816814
01/10/2012,85.08,0.009328756
28/09/2012,84.29,0.000593366
27/09/2012,84.24,0.009302393
26/09/2012,83.46,-0.004184857
25/09/2012,83.81,0.01079665
24/09/2012,82.91,0.010670648
21/09/2012,82.03,-0.003286074
20/09/2012,82.3,0.007194714
19/09/2012,81.71,-0.00403054
18/09/2012,82.04,-0.000609273
17/09/2012,82.09,0.008932455
14/09/2012,81.36,-0.023804865
13/09/2012,83.32,0.002042411
12/09/2012,83.15,-0.009456052
11/09/2012,83.94,-0.001309602
10/09/2012,84.05,0.001071365
07/09/2012,83.96,-0.010072965
06/09/2012,84.81,0.008644734
05/09/2012,84.08,-0.002968947
04/09/2012,84.33,0.004873709
31/08/2012,83.92,0.009217758
30/08/2012,83.15,-0.006831692
29/08/2012,83.72,-0.003457942
28/08/2012,84.01,-0.004986949
27/08/2012,84.43,-0.001893268
24/08/2012,84.59,0.01105509
23/08/2012,83.66,-0.002507015
22/08/2012,83.87,0.009102949
21/08/2012,83.11,-0.00156297
20/08/2012,83.24,-0.001680471
17/08/2012,83.38,0.003363771
16/08/2012,83.1,-0.006596726
15/08/2012,83.65,0.001315868
14/08/2012,83.54,0.01580536
13/08/2012,82.23,-0.006062094
10/08/2012,82.73,0.009228967
09/08/2012,81.97,0.007346672
08/08/2012,81.37,-0.002454893
07/08/2012,81.57,-0.010487901
06/08/2012,82.43,0.002672499
03/08/2012,82.21,0.014334089
02/08/2012,81.04,-0.009578853
01/08/2012,81.82,-0.009487968
31/07/2012,82.6,-0.010357795
30/07/2012,83.46,-0.005496489
27/07/2012,83.92,0.056751947
26/07/2012,79.29,0.016916143
25/07/2012,77.96,0.020474993
24/07/2012,76.38,-0.014944076
23/07/2012,77.53,-0.003090794
20/07/2012,77.77,-0.023760726
19/07/2012,79.64,0.000251162
18/07/2012,79.62,0.010860064
17/07/2012,78.76,0.019099472
16/07/2012,77.27,0.004019976
13/07/2012,76.96,0.015055596
12/07/2012,75.81,-0.00368664
11/07/2012,76.09,0.015362506
10/07/2012,74.93,0.001736459
09/07/2012,74.8,0.012781876
06/07/2012,73.85,-0.00647863
05/07/2012,74.33,-0.011104536
03/07/2012,75.16,0.010701012
02/07/2012,74.36,0.019692359
29/06/2012,72.91,0.020647862
28/06/2012,71.42,-0.013213907
27/06/2012,72.37,0.012653996
26/06/2012,71.46,0.000980049
25/06/2012,71.39,-0.014876882
22/06/2012,72.46,0.011241531
21/06/2012,71.65,-0.015785429
20/06/2012,72.79,-0.003154793
19/06/2012,73.02,0.013789518
18/06/2012,72.02,0.010187793
15/06/2012,71.29,0.012278751
14/06/2012,70.42,0.022982913
13/06/2012,68.82,0.002910363
12/06/2012,68.62,0.012169346
11/06/2012,67.79,-0.015805978
08/06/2012,68.87,-0.003334061
07/06/2012,69.1,-0.012654756
06/06/2012,69.98,0.022105935
05/06/2012,68.45,-0.003645647
04/06/2012,68.7,0.013924739
01/06/2012,67.75,-0.025790021
31/05/2012,69.52,-0.001006398
30/05/2012,69.59,0.004464615
29/05/2012,69.28,0.003325384
25/05/2012,69.05,-0.000723851
24/05/2012,69.1,0.010474347
23/05/2012,68.38,-0.007720921
22/05/2012,68.91,-0.005932159
21/05/2012,69.32,0.002455407
18/05/2012,69.15,-0.019901867
17/05/2012,70.54,-0.006218222
16/05/2012,70.98,0.0042355
15/05/2012,70.68,0.006814336
14/05/2012,70.2,-0.008228164
11/05/2012,70.78,0.009796344
10/05/2012,70.09,0.006728248
09/05/2012,69.62,-0.015393691
08/05/2012,70.7,0.015537338
07/05/2012,69.61,-0.002295883
04/05/2012,69.77,-0.016207349
03/05/2012,70.91,-0.003659914
02/05/2012,71.17,0.006767261
01/05/2012,70.69,-0.005923854
30/04/2012,71.11,-0.007425603
27/04/2012,71.64,0.011935829
26/04/2012,70.79,0.008511897
25/04/2012,70.19,0.022476094
24/04/2012,68.63,0.004966414
23/04/2012,68.29,-0.00263235
20/04/2012,68.47,0.019764655
19/04/2012,67.13,-0.000297885
18/04/2012,67.15,-0.00297398
17/04/2012,67.35,0.016316506
16/04/2012,66.26,0.010163152
13/04/2012,65.59,-0.020074631
12/04/2012,66.92,0.002843249
11/04/2012,66.73,0.008125233
10/04/2012,66.19,-0.012461688
09/04/2012,67.02,-0.014810697
05/04/2012,68.02,0.002502393
04/04/2012,67.85,-0.001178377
03/04/2012,67.93,-0.002646282
02/04/2012,68.11,0.002057614
30/03/2012,67.97,0.009609062
29/03/2012,67.32,-0.005333346
28/03/2012,67.68,-0.001918961
27/03/2012,67.81,0.004285826
26/03/2012,67.52,0.012818777
23/03/2012,66.66,0.00060024
22/03/2012,66.62,-0.006433777
21/03/2012,67.05,-0.007873472
20/03/2012,67.58,-0.006930648
19/03/2012,68.05,0.009894491
16/03/2012,67.38,-0.012975706
15/03/2012,68.26,0
14/03/2012,68.26,-0.009477362
13/03/2012,68.91,0.012852521
12/03/2012,68.03,0.000294031
09/03/2012,68.01,0.003092558
08/03/2012,67.8,0.012616123
07/03/2012,66.95,0.006142802
06/03/2012,66.54,-0.010316306
05/03/2012,67.23,-0.007409637
02/03/2012,67.73,0.00206917
01/03/2012,67.59,-0.00619471
29/02/2012,68.01,-0.002056405
28/02/2012,68.15,0.010472844
27/02/2012,67.44,-0.0042909
24/02/2012,67.73,0.005774799
23/02/2012,67.34,0.008201045
22/02/2012,66.79,0.001498352
21/02/2012,66.69,-0.01621215
17/02/2012,67.78,-0.016243863
16/02/2012,68.89,0.014474995
15/02/2012,67.9,0.000884043
14/02/2012,67.84,-0.005292573
13/02/2012,68.2,0.012393195
10/02/2012,67.36,0.007749666
09/02/2012,66.84,-0.018087965
08/02/2012,68.06,-0.016177574
07/02/2012,69.17,0.000723118
06/02/2012,69.12,-0.00231214
03/02/2012,69.28,-0.004895618
02/02/2012,69.62,-0.003155029
01/02/2012,69.84,0.027729148
31/01/2012,67.93,-0.005871146
30/01/2012,68.33,-0.000146338
27/01/2012,68.34,0.003811762
26/01/2012,68.08,-0.016461877
25/01/2012,69.21,0.014847434
24/01/2012,68.19,0.00603076
23/01/2012,67.78,-0.026066274
20/01/2012,69.57,0.006200005
19/01/2012,69.14,-0.001156404
18/01/2012,69.22,0.016753251
17/01/2012,68.07,0.006928604
13/01/2012,67.6,0.000887968
12/01/2012,67.54,0.017022958
11/01/2012,66.4,0.011054856
10/01/2012,65.67,0.02263899
09/01/2012,64.2,-0.008684918
06/01/2012,64.76,0.005419228
05/01/2012,64.41,0.010142866
04/01/2012,63.76,-0.005474324
03/01/2012,64.11,-0.001558604
30/12/2011,64.21,-0.008220287
29/12/2011,64.74,0.011496165
28/12/2011,64,-0.006541061
27/12/2011,64.42,0.01139658
23/12/2011,63.69,0.005510523
22/12/2011,63.34,0.003162558
21/12/2011,63.14,0.031861102
20/12/2011,61.16,0.016319492
19/12/2011,60.17,0.001996341
16/12/2011,60.05,0.024101613
15/12/2011,58.62,0.017206206
14/12/2011,57.62,0.003302915
13/12/2011,57.43,0.004712462
12/12/2011,57.16,-0.02470968
09/12/2011,58.59,0.003248144
08/12/2011,58.4,0.001027925
07/12/2011,58.34,0.007743306
06/12/2011,57.89,0.00675971
05/12/2011,57.5,-0.010380716
02/12/2011,58.1,0.001722653
01/12/2011,58,0.001552929
30/11/2011,57.91,0.03104151
29/11/2011,56.14,0.004284191
28/11/2011,55.9,0.022615166
25/11/2011,54.65,-0.005292466
23/11/2011,54.94,-0.013020075
22/11/2011,55.66,0.012474174
21/11/2011,54.97,-0.010855905
18/11/2011,55.57,-0.006099768
17/11/2011,55.91,-0.001786991
16/11/2011,56.01,-0.010302045
15/11/2011,56.59,-0.012991756
14/11/2011,57.33,-0.009202253
11/11/2011,57.86,-0.001726818
10/11/2011,57.96,0.007794272
09/11/2011,57.51,-0.008484165
08/11/2011,58,-0.007386446
07/11/2011,58.43,0.057410129
04/11/2011,55.17,-0.00956082
03/11/2011,55.7,0.016289953
02/11/2011,54.8,-0.013413288
01/11/2011,55.54,-0.030673445
31/10/2011,57.27,0.000523972
28/10/2011,57.24,-0.014224004
27/10/2011,58.06,0.019303269
26/10/2011,56.95,0.008464166
25/10/2011,56.47,-0.042980103
24/10/2011,58.95,0.006125593
21/10/2011,58.59,0.022787107
20/10/2011,57.27,-0.000872677
19/10/2011,57.32,0.00069808
18/10/2011,57.28,0.014773396
17/10/2011,56.44,-0.018432893
14/10/2011,57.49,0.008910691
13/10/2011,56.98,0.00598488
12/10/2011,56.64,-0.007913521
11/10/2011,57.09,-0.004892549
10/10/2011,57.37,0.019359985
07/10/2011,56.27,-0.009902822
06/10/2011,56.83,0.015963446
05/10/2011,55.93,0.028656295
04/10/2011,54.35,0.008314136
03/10/2011,53.9,-0.01947517
30/09/2011,54.96,-0.014809734
29/09/2011,55.78,0.00197398
28/09/2011,55.67,-0.015153156
27/09/2011,56.52,0.019473594
26/09/2011,55.43,0.005971247
23/09/2011,55.1,0.001089523
22/09/2011,55.04,-0.018005528
21/09/2011,56.04,-0.023455797
20/09/2011,57.37,0.014750048
19/09/2011,56.53,-0.003179091
16/09/2011,56.71,0.007966759
15/09/2011,56.26,0.017934484
14/09/2011,55.26,0.006353838
13/09/2011,54.91,0.01560094
12/09/2011,54.06,0.000370028
09/09/2011,54.04,-0.023229211
08/09/2011,55.31,-0.001264794
07/09/2011,55.38,0.015650911
06/09/2011,54.52,0.007733421
02/09/2011,54.1,-0.01686257
01/09/2011,55.02,-0.006882838
31/08/2011,55.4,0.002892265
30/08/2011,55.24,0.008179633
29/08/2011,54.79,0.013043264
26/08/2011,54.08,0.011530721
25/08/2011,53.46,-0.014669282
24/08/2011,54.25,0.01168086
23/08/2011,53.62,0.024734575
22/08/2011,52.31,0.006328528
19/08/2011,51.98,0.010442949
18/08/2011,51.44,-0.005428474
17/08/2011,51.72,0.008738768
16/08/2011,51.27,-0.006415887
15/08/2011,51.6,0.031498667
12/08/2011,50,0.007226045
11/08/2011,49.64,0.027986711
10/08/2011,48.27,-0.046152696
09/08/2011,50.55,0.013342825
08/08/2011,49.88,-0.043928631
05/08/2011,52.12,0.010802574
04/08/2011,51.56,-0.033565317
03/08/2011,53.32,0.000187564
02/08/2011,53.31,-0.00859176
01/08/2011,53.77,-0.017148019
29/07/2011,54.7,0.023491323
28/07/2011,53.43,-0.006901081
27/07/2011,53.8,-0.016590242
26/07/2011,54.7,-0.003649639
25/07/2011,54.9,-0.005811858
22/07/2011,55.22,-0.004877618
21/07/2011,55.49,0.009051474
20/07/2011,54.99,-0.005078915
19/07/2011,55.27,0.011098085
18/07/2011,54.66,-0.007109683
15/07/2011,55.05,-0.011379153
14/07/2011,55.68,-0.016564632
13/07/2011,56.61,-0.005109693
12/07/2011,56.9,0
11/07/2011,56.9,-0.01292143
08/07/2011,57.64,-0.00467331
07/07/2011,57.91,0.003632908
06/07/2011,57.7,-0.003805575
05/07/2011,57.92,-0.006196233
01/07/2011,58.28,-0.001200377
30/06/2011,58.35,0.009816664
29/06/2011,57.78,-0.01494488
28/06/2011,58.65,0.013215673
27/06/2011,57.88,0.014619126
24/06/2011,57.04,-0.015482609
23/06/2011,57.93,-0.003790494
22/06/2011,58.15,-0.000343879
21/06/2011,58.17,-0.00480193
20/06/2011,58.45,0.007556278
17/06/2011,58.01,-0.005672555
16/06/2011,58.34,0.007743306
15/06/2011,57.89,-0.010994785
14/06/2011,58.53,0.002394801
13/06/2011,58.39,0.00687406
10/06/2011,57.99,-0.015230893
09/06/2011,58.88,-0.001188153
08/06/2011,58.95,0.002037698
07/06/2011,58.83,0.003917232
06/06/2011,58.6,-0.001534658
03/06/2011,58.69,-0.009496425
02/06/2011,59.25,-0.00756624
01/06/2011,59.7,-0.013972283
31/05/2011,60.54,0.019852183
27/05/2011,59.35,-0.00688442
26/05/2011,59.76,-0.001337793
25/05/2011,59.84,-0.001336006
24/05/2011,59.92,-0.00897165
23/05/2011,60.46,-0.006594155
20/05/2011,60.86,-0.002953243
19/05/2011,61.04,-0.002127486
18/05/2011,61.17,0.004587916
17/05/2011,60.89,0.017060455
16/05/2011,59.86,-0.010138872
13/05/2011,60.47,0.013485595
12/05/2011,59.66,0.013500036
11/05/2011,58.86,0.009559649
10/05/2011,58.3,0.010518245
09/05/2011,57.69,0.001040583
06/05/2011,57.63,0.003650591
05/05/2011,57.42,-0.004517818
04/05/2011,57.68,0.003125545
03/05/2011,57.5,0.002089137
02/05/2011,57.38,0.00927959
29/04/2011,56.85,-0.005088177
28/04/2011,57.14,0.00561602
27/04/2011,56.82,0.010615811
26/04/2011,56.22,0.027591688
25/04/2011,54.69,0.018454113
21/04/2011,53.69,-0.045334057
20/04/2011,56.18,0.017960253
19/04/2011,55.18,-0.000724638
18/04/2011,55.22,-0.005237978
15/04/2011,55.51,0.012325695
14/04/2011,54.83,-0.002004191
13/04/2011,54.94,0.005841565
12/04/2011,54.62,0.005691744
11/04/2011,54.31,0.007577894
08/04/2011,53.9,-0.001297859
07/04/2011,53.97,-0.001111111
06/04/2011,54.03,-0.000740056
05/04/2011,54.07,0.000740056
04/04/2011,54.03,0.017739238
01/04/2011,53.08,-0.006946428
31/03/2011,53.45,-0.00838384
30/03/2011,53.9,0.008758092
29/03/2011,53.43,0.014706147
28/03/2011,52.65,-0.009451866
25/03/2011,53.15,-0.002255216
24/03/2011,53.27,0.010947637
23/03/2011,52.69,-0.001706647
22/03/2011,52.78,-0.005856256
21/03/2011,53.09,0.00282939
18/03/2011,52.94,-0.011643324
17/03/2011,53.56,0.016376837
16/03/2011,52.69,-0.005866229
15/03/2011,53,-0.009763502
14/03/2011,53.52,-0.000186829
11/03/2011,53.53,0.032080192
10/03/2011,51.84,-0.012270093
09/03/2011,52.48,-0.000761905
08/03/2011,52.52,0.014962873
07/03/2011,51.74,-0.01114753
04/03/2011,52.32,-0.000955201
03/03/2011,52.37,0.018890307
02/03/2011,51.39,-0.010067849
01/03/2011,51.91,0.011236073
28/02/2011,51.33,-0.017955884
25/02/2011,52.26,0.0253865
24/02/2011,50.95,-0.002352481
23/02/2011,51.07,-0.015736119
22/02/2011,51.88,-0.006915126
18/02/2011,52.24,-0.003248928
17/02/2011,52.41,-0.010250659
16/02/2011,52.95,-0.016668613
15/02/2011,53.84,-0.000371402
14/02/2011,53.86,0.002230484
11/02/2011,53.74,-0.009813985
10/02/2011,54.27,-0.002943884
09/02/2011,54.43,-0.009326208
08/02/2011,54.94,0.001092697
07/02/2011,54.88,-0.00581397
04/02/2011,55.2,-0.004518761
03/02/2011,55.45,-0.00324091
02/02/2011,55.63,-0.00143704
01/02/2011,55.71,0.01137299
31/01/2011,55.08,-0.003805386
