Date,Close,URBN
24/12/2013,36.76,-0.003259101
23/12/2013,36.88,0.010905233
20/12/2013,36.48,0.021053409
19/12/2013,35.72,-0.015280197
18/12/2013,36.27,0.011647386
17/12/2013,35.85,-0.005008358
16/12/2013,36.03,0.006962847
13/12/2013,35.78,-0.00612986
12/12/2013,36,-0.023065273
11/12/2013,36.84,0.030313702
10/12/2013,35.74,-0.008358923
09/12/2013,36.04,0.001388311
06/12/2013,35.99,-0.008301099
05/12/2013,36.29,-0.009325356
04/12/2013,36.63,-0.016515876
03/12/2013,37.24,-0.011215071
02/12/2013,37.66,-0.035475812
29/11/2013,39.02,-0.001280574
27/11/2013,39.07,0.005132164
26/11/2013,38.87,-0.001028542
25/11/2013,38.91,0.012152703
22/11/2013,38.44,-0.01395011
21/11/2013,38.98,-0.001025641
20/11/2013,39.02,-0.007404604
19/11/2013,39.31,-0.00835977
18/11/2013,39.64,-0.013281739
15/11/2013,40.17,0.004240994
14/11/2013,40,0.000250031
13/11/2013,39.99,0.004260124
12/11/2013,39.82,-0.005010031
11/11/2013,40.02,0.013585115
08/11/2013,39.48,0.025915498
07/11/2013,38.47,-0.00751007
06/11/2013,38.76,-0.004376375
05/11/2013,38.93,-0.013775728
04/11/2013,39.47,0.022547714
01/11/2013,38.59,0.018569907
31/10/2013,37.88,-0.005528512
30/10/2013,38.09,-0.003930308
29/10/2013,38.24,0.006295928
28/10/2013,38,0.003162891
25/10/2013,37.88,0.007685211
24/10/2013,37.59,0.030796599
23/10/2013,36.45,0.002747254
22/10/2013,36.35,-0.004118057
21/10/2013,36.5,-0.013875886
18/10/2013,37.01,0.015521074
17/10/2013,36.44,-0.000548697
16/10/2013,36.46,0.015757064
15/10/2013,35.89,-0.00500279
14/10/2013,36.07,0.004724199
11/10/2013,35.9,-0.015478474
10/10/2013,36.46,0.02106508
09/10/2013,35.7,0.018089809
08/10/2013,35.06,-0.016968733
07/10/2013,35.66,-0.035806634
04/10/2013,36.96,0.007059492
03/10/2013,36.7,-0.005976655
02/10/2013,36.92,0.011167214
01/10/2013,36.51,-0.0070961
30/09/2013,36.77,-0.008125722
27/09/2013,37.07,0.002430791
26/09/2013,36.98,0.001082251
25/09/2013,36.94,-0.009430219
24/09/2013,37.29,-0.003747328
23/09/2013,37.43,-0.01774176
20/09/2013,38.1,-0.000524797
19/09/2013,38.12,0.003942705
18/09/2013,37.97,-0.003942705
17/09/2013,38.12,-0.00705793
16/09/2013,38.39,0.000260518
13/09/2013,38.38,0.002086594
12/09/2013,38.3,0.002614381
11/09/2013,38.2,-0.003919012
10/09/2013,38.35,-0.107678557
09/09/2013,42.71,0.00351824
06/09/2013,42.56,0.014198062
05/09/2013,41.96,0.00334209
04/09/2013,41.82,0.00143575
03/09/2013,41.76,-0.004062618
30/08/2013,41.93,-0.013267193
29/08/2013,42.49,0.012790321
28/08/2013,41.95,0.011990551
27/08/2013,41.45,-0.014609289
26/08/2013,42.06,-0.017440932
23/08/2013,42.8,0.002339182
22/08/2013,42.7,0.009411834
21/08/2013,42.3,-0.020821901
20/08/2013,43.19,0.078731536
19/08/2013,39.92,0.004519214
16/08/2013,39.74,-0.013496831
15/08/2013,40.28,-0.012091449
14/08/2013,40.77,-0.024231862
13/08/2013,41.77,-0.007869362
12/08/2013,42.1,0.015318634
09/08/2013,41.46,-0.004332137
08/08/2013,41.64,0.0089254
07/08/2013,41.27,-0.028662101
06/08/2013,42.47,-0.027863423
05/08/2013,43.67,-0.003657147
02/08/2013,43.83,0.000913034
01/08/2013,43.79,0.028490636
31/07/2013,42.56,0.001410769
30/07/2013,42.5,0.012310762
29/07/2013,41.98,0.000714881
26/07/2013,41.95,-0.008072219
25/07/2013,42.29,0.005929105
24/07/2013,42.04,-0.00711072
23/07/2013,42.34,-0.00987082
22/07/2013,42.76,-0.002102559
19/07/2013,42.85,0.00303845
18/07/2013,42.72,0.005163119
17/07/2013,42.5,-0.003054155
16/07/2013,42.63,-0.010732721
15/07/2013,43.09,0.00255606
12/07/2013,42.98,-0.004410918
11/07/2013,43.17,0.019413544
10/07/2013,42.34,0.009253833
09/07/2013,41.95,0.004300054
08/07/2013,41.77,0.017631178
05/07/2013,41.04,0.016460266
03/07/2013,40.37,-0.007157873
02/07/2013,40.66,0.006167529
01/07/2013,40.41,0.004712895
28/06/2013,40.22,-0.002979148
27/06/2013,40.34,0.02053666
26/06/2013,39.52,0.012220111
25/06/2013,39.04,0.007714104
24/06/2013,38.74,-0.02044016
21/06/2013,39.54,0.009657
20/06/2013,39.16,-0.018720506
19/06/2013,39.9,-0.018622512
18/06/2013,40.65,-0.003438117
17/06/2013,40.79,-0.002203993
14/06/2013,40.88,-0.012881452
13/06/2013,41.41,0.005569696
12/06/2013,41.18,-0.020668844
11/06/2013,42.04,-0.005456069
10/06/2013,42.27,-0.007307045
07/06/2013,42.58,0.019206281
06/06/2013,41.77,0.004799625
05/06/2013,41.57,-0.017644711
04/06/2013,42.31,0.010692748
03/06/2013,41.86,-0.001670844
31/05/2013,41.93,0.001431981
30/05/2013,41.87,0.023195048
29/05/2013,40.91,-0.00463359
28/05/2013,41.1,-0.017844698
24/05/2013,41.84,-0.010934266
23/05/2013,42.3,-0.011984634
22/05/2013,42.81,-0.010687834
21/05/2013,43.27,-0.027804891
20/05/2013,44.49,-0.001123217
17/05/2013,44.54,0.020413501
16/05/2013,43.64,-0.017940756
15/05/2013,44.43,0.007228403
14/05/2013,44.11,0.008194901
13/05/2013,43.75,-0.001826902
10/05/2013,43.83,0.010089515
09/05/2013,43.39,0
08/05/2013,43.39,-0.006203351
07/05/2013,43.66,0.047130983
06/05/2013,41.65,0.00264455
03/05/2013,41.54,0.013816727
02/05/2013,40.97,0.001710029
01/05/2013,40.9,-0.013116535
30/04/2013,41.44,0.002174176
29/04/2013,41.35,0.004605511
26/04/2013,41.16,0.00291971
25/04/2013,41.04,0.032440631
24/04/2013,39.73,0.003277452
23/04/2013,39.6,0.002528446
22/04/2013,39.5,0.001013171
19/04/2013,39.46,0.005081312
18/04/2013,39.26,-0.008875423
17/04/2013,39.61,-0.023207529
16/04/2013,40.54,0.011910811
15/04/2013,40.06,-0.032419342
12/04/2013,41.38,-0.004099849
11/04/2013,41.55,0.017970372
10/04/2013,40.81,0.008366191
09/04/2013,40.47,-0.005175612
08/04/2013,40.68,0.017607398
05/04/2013,39.97,0.0113223
04/04/2013,39.52,0.011707947
03/04/2013,39.06,-0.020525236
02/04/2013,39.87,0.037306319
01/04/2013,38.41,-0.008554816
28/03/2013,38.74,-0.010272304
27/03/2013,39.14,-0.006874629
26/03/2013,39.41,0.001269519
25/03/2013,39.36,0.015619316
22/03/2013,38.75,-0.019676117
21/03/2013,39.52,-0.020040751
20/03/2013,40.32,0.023081807
19/03/2013,39.4,-0.01711164
18/03/2013,40.08,-0.014121379
15/03/2013,40.65,-0.012711
14/03/2013,41.17,-0.008224526
13/03/2013,41.51,-0.007201183
12/03/2013,41.81,0.007442118
11/03/2013,41.5,0.004588826
08/03/2013,41.31,0.020049571
07/03/2013,40.49,-0.006155381
06/03/2013,40.74,-0.023530497
05/03/2013,41.71,0.016924969
04/03/2013,41.01,0.00488879
01/03/2013,40.81,0.00713147
28/02/2013,40.52,0.00842632
27/02/2013,40.18,0.015550853
26/02/2013,39.56,0.012719581
25/02/2013,39.06,-0.012213892
22/02/2013,39.54,-0.018045602
21/02/2013,40.26,-0.024535087
20/02/2013,41.26,-0.010367784
19/02/2013,41.69,0.009640952
15/02/2013,41.29,-0.003384916
14/02/2013,41.43,-0.002410802
13/02/2013,41.53,-0.017188296
12/02/2013,42.25,-0.002836211
11/02/2013,42.37,-0.004944095
08/02/2013,42.58,-0.01376115
07/02/2013,43.17,0.000463392
06/02/2013,43.15,0.010015223
05/02/2013,42.72,0.003517415
04/02/2013,42.57,-0.018156923
01/02/2013,43.35,0.012768601
31/01/2013,42.8,0
30/01/2013,42.8,-0.00303278
29/01/2013,42.93,-0.004647928
28/01/2013,43.13,-0.01129695
25/01/2013,43.62,0.020848566
24/01/2013,42.72,0.005163119
23/01/2013,42.5,-0.007501207
22/01/2013,42.82,-0.013223717
18/01/2013,43.39,0.004851575
17/01/2013,43.18,0.030091598
16/01/2013,41.9,-0.004761914
15/01/2013,42.1,-0.003556613
14/01/2013,42.25,-0.011764842
11/01/2013,42.75,0.002576416
10/01/2013,42.64,0.04533694
09/01/2013,40.75,-0.010496862
08/01/2013,41.18,0.008290708
07/01/2013,40.84,-0.013377312
04/01/2013,41.39,0.015828895
03/01/2013,40.74,-0.005873732
02/01/2013,40.98,0.040334071
31/12/2012,39.36,0.029391133
28/12/2012,38.22,-0.010152371
27/12/2012,38.61,0.009629222
26/12/2012,38.24,-0.027342431
