Date,Close,NKE
31/12/2013,78.64,-0.00127081
30/12/2013,78.74,0.007393278
27/12/2013,78.16,-0.000383754
26/12/2013,78.19,0.006801438
24/12/2013,77.66,0.00710735
23/12/2013,77.11,-0.002978312
20/12/2013,77.34,-0.011825331
19/12/2013,78.26,-0.003698748
18/12/2013,78.55,0.023051694
17/12/2013,76.76,0.004177552
16/12/2013,76.44,0.000523423
13/12/2013,76.4,0.00222761
12/12/2013,76.23,-0.007970252
11/12/2013,76.84,-0.030503454
10/12/2013,79.22,-0.007044054
09/12/2013,79.78,-0.001002255
06/12/2013,79.86,0.011460361
05/12/2013,78.95,0.001647969
04/12/2013,78.82,-0.003925298
03/12/2013,79.13,0.000505625
02/12/2013,79.09,-0.000631991
29/11/2013,79.14,-0.002397931
27/11/2013,79.33,-0.003397726
26/11/2013,79.6,0.005922023
25/11/2013,79.13,0.003291142
22/11/2013,78.87,0.00993892
21/11/2013,78.09,0.00320657
20/11/2013,77.84,0.00038548
19/11/2013,77.81,-0.009847257
18/11/2013,78.58,-0.008111578
15/11/2013,79.22,0.007348316
14/11/2013,78.64,0.010096578
13/11/2013,77.85,0.012668215
12/11/2013,76.87,-0.003765505
11/11/2013,77.16,0.000518538
08/11/2013,77.12,0.01858449
07/11/2013,75.7,-0.013905511
06/11/2013,76.76,-0.005715786
05/11/2013,77.2,0.010809508
04/11/2013,76.37,0.004067446
01/11/2013,76.06,0.003952054
31/10/2013,75.76,-0.004871956
30/10/2013,76.13,0.002893977
29/10/2013,75.91,0.00528333
28/10/2013,75.51,-0.002513063
25/10/2013,75.7,0.002513063
24/10/2013,75.51,-0.000661945
23/10/2013,75.56,-0.005279843
22/10/2013,75.96,-0.001709964
21/10/2013,76.09,0.002104987
18/10/2013,75.93,0.018475969
17/10/2013,74.54,0.000268348
16/10/2013,74.52,0.010929071
15/10/2013,73.71,-0.0047371
14/10/2013,74.06,0.008134535
11/10/2013,73.46,0.000272294
10/10/2013,73.44,0.035339366
09/10/2013,70.89,0.008642117
08/10/2013,70.28,-0.014969917
07/10/2013,71.34,-0.011151496
04/10/2013,72.14,0.006955098
03/10/2013,71.64,-0.003483596
02/10/2013,71.89,-0.007345331
01/10/2013,72.42,-0.00303323
30/09/2013,72.64,-0.013672622
27/09/2013,73.64,0.045847729
26/09/2013,70.34,0.020394215
25/09/2013,68.92,-0.007372639
24/09/2013,69.43,0.006502443
23/09/2013,68.98,-0.00563789
20/09/2013,69.37,-0.001872255
19/09/2013,69.5,0.000287811
18/09/2013,69.48,0.016836392
17/09/2013,68.32,0.001904623
16/09/2013,68.19,0.004114627
13/09/2013,67.91,-0.002500185
12/09/2013,68.08,0.007223441
11/09/2013,67.59,0.011457606
10/09/2013,66.82,0.021480178
09/09/2013,65.4,0.006442728
06/09/2013,64.98,-0.006136871
05/09/2013,65.38,0.003831129
04/09/2013,65.13,0.012981174
03/09/2013,64.29,0.023130604
30/08/2013,62.82,-0.010451402
29/08/2013,63.48,0.001734332
28/08/2013,63.37,0.008876267
27/08/2013,62.81,-0.017518005
26/08/2013,63.92,-0.00452666
23/08/2013,64.21,-0.010072139
22/08/2013,64.86,0.011318828
21/08/2013,64.13,-0.007766426
20/08/2013,64.63,-0.00123705
19/08/2013,64.71,0.016516424
16/08/2013,63.65,0.002516912
15/08/2013,63.49,-0.013454521
14/08/2013,64.35,-0.022434868
13/08/2013,65.81,-0.01058051
12/08/2013,66.51,0.003011597
09/08/2013,66.31,0.003928684
08/08/2013,66.05,0.006379122
07/08/2013,65.63,-0.013770362
06/08/2013,66.54,0.002106214
05/08/2013,66.4,0.001507159
02/08/2013,66.3,0.004989804
01/08/2013,65.97,0.047336015
31/07/2013,62.92,0.001113143
30/07/2013,62.85,0.00223001
29/07/2013,62.71,0.002874483
26/07/2013,62.53,0.000639898
25/07/2013,62.49,-0.002237853
24/07/2013,62.63,-0.008901664
23/07/2013,63.19,-0.001581278
22/07/2013,63.29,-0.000947568
19/07/2013,63.35,0.000473672
18/07/2013,63.32,-0.000157916
17/07/2013,63.33,0.009997703
16/07/2013,62.7,-0.010313459
15/07/2013,63.35,-0.005038587
12/07/2013,63.67,-0.000784991
11/07/2013,63.72,0.001885015
10/07/2013,63.6,-0.005175264
09/07/2013,63.93,0.00329025
08/07/2013,63.72,0.001256282
05/07/2013,63.64,0.012332172
03/07/2013,62.86,0.003825315
02/07/2013,62.62,0.004641865
01/07/2013,62.33,-0.021427691
28/06/2013,63.68,0.02158814
27/06/2013,62.32,0.007570303
26/06/2013,61.85,0.023888571
25/06/2013,60.39,0.007312647
24/06/2013,59.95,-0.01028884
21/06/2013,60.57,-0.003461066
20/06/2013,60.78,-0.015833188
19/06/2013,61.75,-0.006456842
18/06/2013,62.15,0.003384643
17/06/2013,61.94,0.000807559
14/06/2013,61.89,0.00210271
13/06/2013,61.76,0.005683217
12/06/2013,61.41,-0.01197813
11/06/2013,62.15,-0.014218628
10/06/2013,63.04,0.004610868
07/06/2013,62.75,0.009446872
06/06/2013,62.16,0.006617731
05/06/2013,61.75,-0.016542576
04/06/2013,62.78,-0.003974252
03/06/2013,63.03,0.021975381
31/05/2013,61.66,-0.012090096
30/05/2013,62.41,-0.008297479
29/05/2013,62.93,-0.005546326
28/05/2013,63.28,0.007773498
24/05/2013,62.79,-0.008563325
23/05/2013,63.33,-0.017530579
22/05/2013,64.45,-0.012029756
21/05/2013,65.23,-0.001531863
20/05/2013,65.33,0.000153081
17/05/2013,65.32,0.01356371
16/05/2013,64.44,-0.021341103
15/05/2013,65.83,-0.001214514
14/05/2013,65.91,0.01930207
13/05/2013,64.65,-0.001700024
10/05/2013,64.76,0.01587582
09/05/2013,63.74,-0.002507052
08/05/2013,63.9,-0.000156482
07/05/2013,63.91,-0.000782044
06/05/2013,63.96,-0.009182229
03/05/2013,64.55,0.019238882
02/05/2013,63.32,-0.000631512
01/05/2013,63.36,-0.003780723
30/04/2013,63.6,0.015369074
29/04/2013,62.63,0.011885781
26/04/2013,61.89,-0.002904165
25/04/2013,62.07,0.00873792
24/04/2013,61.53,-0.002434869
23/04/2013,61.68,0.005201572
22/04/2013,61.36,0.007196629
19/04/2013,60.92,0.012221457
18/04/2013,60.18,-0.011893104
17/04/2013,60.9,0.00658981
16/04/2013,60.5,0.013813984
15/04/2013,59.67,-0.015135424
12/04/2013,60.58,-0.010182384
11/04/2013,61.2,0.014980937
10/04/2013,60.29,0.006656706
09/04/2013,59.89,-0.001001335
08/04/2013,59.95,0.016482041
05/04/2013,58.97,-0.006254775
04/04/2013,59.34,0.007272759
03/04/2013,58.91,0.000169765
02/04/2013,58.9,0.010925339
