Date,Close,EL
27/01/2011,81.46,0.000122767
26/01/2011,81.45,0.003936529
25/01/2011,81.13,-0.028314669
24/01/2011,83.46,-0.003349285
21/01/2011,83.74,0.001434035
20/01/2011,83.62,-0.001075719
19/01/2011,83.71,-0.001193887
18/01/2011,83.81,-0.002145412
14/01/2011,83.99,0.002264737
13/01/2011,83.8,0.003346883
12/01/2011,83.52,0.008537297
11/01/2011,82.81,0.018156838
10/01/2011,81.32,0.008645231
07/01/2011,80.62,-0.005689564
06/01/2011,81.08,-0.018694417
05/01/2011,82.61,0.010709607
04/01/2011,81.73,0.015909567
03/01/2011,80.44,-0.00322701
31/12/2010,80.7,0.012845472
30/12/2010,79.67,-0.000752823
29/12/2010,79.73,0.001631834
28/12/2010,79.6,-0.000627944
27/12/2010,79.65,-0.003384098
23/12/2010,79.92,0.001377324
22/12/2010,79.81,-0.003377325
21/12/2010,80.08,0.012566137
20/12/2010,79.08,-0.00277813
17/12/2010,79.3,0.012307457
16/12/2010,78.33,-0.001148325
15/12/2010,78.42,-0.006609073
14/12/2010,78.94,0.028655992
13/12/2010,76.71,-0.01782993
10/12/2010,78.09,-0.001791198
09/12/2010,78.23,0.010537234
08/12/2010,77.41,-0.008105545
07/12/2010,78.04,0.001923941
06/12/2010,77.89,0.007215596
03/12/2010,77.33,-0.009139537
02/12/2010,78.04,0.011469937
01/12/2010,77.15,0.029330701
30/11/2010,74.92,0.000266987
29/11/2010,74.9,-0.011812467
26/11/2010,75.79,-0.00158207
24/11/2010,75.91,0.004886111
23/11/2010,75.54,-0.009486237
22/11/2010,76.26,0.011739237
19/11/2010,75.37,0.011878685
18/11/2010,74.48,0.029153406
17/11/2010,72.34,0.018979079
16/11/2010,70.98,-0.024218303
15/11/2010,72.72,0.013010564
12/11/2010,71.78,-0.001392176
11/11/2010,71.88,0.019527206
10/11/2010,70.49,-0.007490672
09/11/2010,71.02,-0.011340689
08/11/2010,71.83,-0.00458366
05/11/2010,72.16,0.000415829
04/11/2010,72.13,0.015931024
03/11/2010,70.99,0.006217344
02/11/2010,70.55,0.009828439
01/11/2010,69.86,-0.018578142
29/10/2010,71.17,0.099802481
28/10/2010,64.41,-0.005573633
27/10/2010,64.77,-0.000617379
26/10/2010,64.81,-0.010437547
25/10/2010,65.49,-0.011688938
22/10/2010,66.26,0.002266376
21/10/2010,66.11,-0.001964489
20/10/2010,66.24,0.011081707
19/10/2010,65.51,-0.023086653
18/10/2010,67.04,-0.00283012
15/10/2010,67.23,0.010917629
14/10/2010,66.5,-0.000451026
13/10/2010,66.53,-0.007039646
12/10/2010,67,0.024170361
11/10/2010,65.4,-0.003967654
08/10/2010,65.66,0.041355186
07/10/2010,63,0.007168489
06/10/2010,62.55,-0.019316623
05/10/2010,63.77,0.013259863
04/10/2010,62.93,-0.005704341
01/10/2010,63.29,0.000948467
30/09/2010,63.23,-0.014133401
29/09/2010,64.13,0.0209572
28/09/2010,62.8,0.024175231
27/09/2010,61.3,-0.001792845
24/09/2010,61.41,0.022561682
23/09/2010,60.04,-0.005315627
22/09/2010,60.36,0.00066291
21/09/2010,60.32,-0.000497224
20/09/2010,60.35,0.024829325
17/09/2010,58.87,-0.005420986
16/09/2010,59.19,-0.002025317
15/09/2010,59.31,0.005749086
14/09/2010,58.97,0.002206944
13/09/2010,58.84,0.003404838
10/09/2010,58.64,0.004957699
09/09/2010,58.35,-0.000171365
08/09/2010,58.36,0.013455438
07/09/2010,57.58,-0.026393991
03/09/2010,59.12,0.012938553
02/09/2010,58.36,0.004809353
01/09/2010,58.08,0.03522046
31/08/2010,56.07,0.006441246
30/08/2010,55.71,-0.029187532
27/08/2010,57.36,0.012455209
26/08/2010,56.65,-0.004754786
25/08/2010,56.92,0.00793725
24/08/2010,56.47,-0.001592498
23/08/2010,56.56,-0.014568051
20/08/2010,57.39,-0.011262356
19/08/2010,58.04,-0.011647956
18/08/2010,58.72,0.002728515
17/08/2010,58.56,0.019485055
16/08/2010,57.43,-0.006767922
13/08/2010,57.82,-0.016807118
12/08/2010,58.8,-0.026019093
11/08/2010,60.35,-0.042338657
10/08/2010,62.96,-0.015289131
09/08/2010,63.93,0.007378949
06/08/2010,63.46,0.002366492
05/08/2010,63.31,0.000473971
04/08/2010,63.28,0.007932772
03/08/2010,62.78,-0.010615643
02/08/2010,63.45,0.019093659
30/07/2010,62.25,-0.002246471
29/07/2010,62.39,0.006270621
28/07/2010,62,-0.022802551
27/07/2010,63.43,0.007278513
26/07/2010,62.97,0.004775558
23/07/2010,62.67,0.006403095
22/07/2010,62.27,0.017986388
21/07/2010,61.16,-0.020392356
20/07/2010,62.42,-0.00622856
19/07/2010,62.81,-0.010453057
16/07/2010,63.47,-0.022742413
15/07/2010,64.93,-0.002921955
14/07/2010,65.12,0.021576312
13/07/2010,63.73,0.025104591
12/07/2010,62.15,-0.000643397
09/07/2010,62.19,0.01115704
08/07/2010,61.5,0.018213646
07/07/2010,60.39,0.029065465
06/07/2010,58.66,0.021887991
02/07/2010,57.39,0.008399
01/07/2010,56.91,0.020952471
30/06/2010,55.73,0.00611953
29/06/2010,55.39,-0.014339733
28/06/2010,56.19,-0.000711617
25/06/2010,56.23,-0.004967191
24/06/2010,56.51,-0.014580847
23/06/2010,57.34,-0.007298034
22/06/2010,57.76,-0.020901909
21/06/2010,58.98,-0.016145659
18/06/2010,59.94,0.003509655
17/06/2010,59.73,0.004698784
16/06/2010,59.45,-0.013366949
15/06/2010,60.25,0.035304739
14/06/2010,58.16,0.005171534
11/06/2010,57.86,-0.004311467
10/06/2010,58.11,0.019461952
09/06/2010,56.99,0.016274904
08/06/2010,56.07,0.021269728
07/06/2010,54.89,-0.008164792
04/06/2010,55.34,-0.072648391
03/06/2010,59.51,0.013875011
02/06/2010,58.69,0.013206606
01/06/2010,57.92,-0.006024633
28/05/2010,58.27,-0.007181973
27/05/2010,58.69,0.038559831
26/05/2010,56.47,-0.019292075
25/05/2010,57.57,-0.017562435
24/05/2010,58.59,-0.005277057
21/05/2010,58.9,0.014536383
20/05/2010,58.05,-0.034372299
19/05/2010,60.08,-0.005808663
18/05/2010,60.43,-0.021932139
17/05/2010,61.77,0.011888423
14/05/2010,61.04,-0.034774914
13/05/2010,63.2,-0.01101506
12/05/2010,63.9,0.011964878
11/05/2010,63.14,0.005080989
10/05/2010,62.82,0.070734051
07/05/2010,58.53,-0.037885858
06/05/2010,60.79,-0.032529772
05/05/2010,62.8,-0.035354848
04/05/2010,65.06,-0.016312581
03/05/2010,66.13,0.003180616
30/04/2010,65.92,-0.004389623
29/04/2010,66.21,-0.005873069
28/04/2010,66.6,-0.006883163
27/04/2010,67.06,-0.042621746
26/04/2010,69.98,0.006882734
23/04/2010,69.5,0.007655125
22/04/2010,68.97,0.019619956
21/04/2010,67.63,-0.013511734
20/04/2010,68.55,0.016621696
19/04/2010,67.42,-0.006947039
16/04/2010,67.89,0.010066702
15/04/2010,67.21,0.007467179
14/04/2010,66.71,0.012975439
13/04/2010,65.85,-0.001062457
12/04/2010,65.92,0.007002617
09/04/2010,65.46,0.021931381
08/04/2010,64.04,0.008782992
07/04/2010,63.48,0.003155572
06/04/2010,63.28,-0.022964377
05/04/2010,64.75,-0.012737071
01/04/2010,65.58,0.010885504
31/03/2010,64.87,-0.009664875
30/03/2010,65.5,0.00643286
29/03/2010,65.08,0.017984981
26/03/2010,63.92,0.008326181
25/03/2010,63.39,-0.004721444
24/03/2010,63.69,-0.024964472
23/03/2010,65.3,0.005374293
22/03/2010,64.95,0.028421651
19/03/2010,63.13,-0.010557098
18/03/2010,63.8,-0.002035544
17/03/2010,63.93,0.007694157
16/03/2010,63.44,0.005215342
15/03/2010,63.11,-0.006318138
12/03/2010,63.51,0.005051313
11/03/2010,63.19,0.021272294
10/03/2010,61.86,0.003400538
09/03/2010,61.65,-0.011130045
08/03/2010,62.34,0.010967852
05/03/2010,61.66,0.009450942
04/03/2010,61.08,-0.001635858
03/03/2010,61.18,-0.008625654
02/03/2010,61.71,-0.007265714
01/03/2010,62.16,0.033202821
26/02/2010,60.13,-0.007290836
25/02/2010,60.57,0.009288506
24/02/2010,60.01,0.022753151
23/02/2010,58.66,-0.007303642
22/02/2010,59.09,0.004409776
19/02/2010,58.83,-0.011492437
18/02/2010,59.51,0.010982623
17/02/2010,58.86,0.008531019
16/02/2010,58.36,0.029562229
12/02/2010,56.66,-0.003699467
11/02/2010,56.87,0.014345416
10/02/2010,56.06,-0.003383495
09/02/2010,56.25,0.010364639
08/02/2010,55.67,0.004861808
05/02/2010,55.4,-0.007910865
04/02/2010,55.84,-0.012988351
03/02/2010,56.57,0.010127119
02/02/2010,56,0.040078224
01/02/2010,53.8,0.024079418
29/01/2010,52.52,-0.009852296
28/01/2010,53.04,-0.011248713
27/01/2010,53.64,0.001679262
26/01/2010,53.55,0.007121469
25/01/2010,53.17,0
22/01/2010,53.17,-0.006747917
21/01/2010,53.53,0.087605953
20/01/2010,49.04,-0.019186694
19/01/2010,49.99,0.004611537
15/01/2010,49.76,-0.002809554
14/01/2010,49.9,-0.001401823
13/01/2010,49.97,0.008238769
12/01/2010,49.56,-0.00442924
11/01/2010,49.78,0.009486397
08/01/2010,49.31,0.00406422
07/01/2010,49.11,0.012498882
06/01/2010,48.5,0.003097576
05/01/2010,48.35,-0.003921978
04/01/2010,48.54,0.003715175
31/12/2009,48.36,-0.016610656
30/12/2009,49.17,-0.005071519
29/12/2009,49.42,0.00263398
28/12/2009,49.29,0.010195847
24/12/2009,48.79,0.009265999
23/12/2009,48.34,0.005601093
22/12/2009,48.07,0.002082466
21/12/2009,47.97,0.010056653
18/12/2009,47.49,-0.013801976
17/12/2009,48.15,-0.028459286
16/12/2009,49.54,-0.0076413
15/12/2009,49.92,-0.00718566
14/12/2009,50.28,0.019683303
11/12/2009,49.3,0.02256506
10/12/2009,48.2,0.01399793
09/12/2009,47.53,-0.006501019
08/12/2009,47.84,-0.02538574
07/12/2009,49.07,0.00531264
04/12/2009,48.81,-0.010597205
03/12/2009,49.33,-0.003440254
02/12/2009,49.5,0.016909846
01/12/2009,48.67,0.038538801
30/11/2009,46.83,-0.00341079
27/11/2009,46.99,-0.02583906
25/11/2009,48.22,0.003531737
24/11/2009,48.05,-0.004982364
23/11/2009,48.29,0.008944417
20/11/2009,47.86,0.005237259
19/11/2009,47.61,-0.011278315
18/11/2009,48.15,-0.017703221
17/11/2009,49.01,0.003065293
16/11/2009,48.86,0.046714955
13/11/2009,46.63,0.003652383
12/11/2009,46.46,-0.001505539
11/11/2009,46.53,-0.006853743
10/11/2009,46.85,-0.006170889
09/11/2009,47.14,0.008307642
06/11/2009,46.75,0.012484019
05/11/2009,46.17,0.03146228
04/11/2009,44.74,0.00178971
03/11/2009,44.66,0.006064028
02/11/2009,44.39,0.043510143
30/10/2009,42.5,0.032523192
29/10/2009,41.14,0.027351711
28/10/2009,40.03,-0.029294402
27/10/2009,41.22,-0.01061786
26/10/2009,41.66,-0.008128182
23/10/2009,42,-0.017699577
22/10/2009,42.75,0.010109408
21/10/2009,42.32,0.009735326
20/10/2009,41.91,0.005023333
19/10/2009,41.7,0.014249728
16/10/2009,41.11,0.049617556
15/10/2009,39.12,0.007183202
14/10/2009,38.84,0.008273056
13/10/2009,38.52,-0.005436907
12/10/2009,38.73,-0.024232789
09/10/2009,39.68,0.003787405
08/10/2009,39.53,0.024844408
07/10/2009,38.56,0.04346206
06/10/2009,36.92,0.006249171
05/10/2009,36.69,0.009585175
02/10/2009,36.34,0.011068182
01/10/2009,35.94,-0.031226859
30/09/2009,37.08,0.010028543
29/09/2009,36.71,0.009579928
28/09/2009,36.36,0.014683738
25/09/2009,35.83,-0.008614754
24/09/2009,36.14,-0.022976941
23/09/2009,36.98,-0.00915215
22/09/2009,37.32,0.015119078
21/09/2009,36.76,-0.000815772
18/09/2009,36.79,0.037949437
17/09/2009,35.42,-0.001974334
16/09/2009,35.49,0.016477646
15/09/2009,34.91,0.008341771
14/09/2009,34.62,0.010744985
11/09/2009,34.25,-0.006692881
10/09/2009,34.48,0.005525679
09/09/2009,34.29,-0.011020993
08/09/2009,34.67,0.002599279
04/09/2009,34.58,0.026371291
03/09/2009,33.68,-0.009456335
02/09/2009,34,-0.020379162
01/09/2009,34.7,-0.03260388
31/08/2009,35.85,-0.019884665
28/08/2009,36.57,0.008788851
27/08/2009,36.25,0.009702086
26/08/2009,35.9,-0.001113586
25/08/2009,35.94,0.009224384
24/08/2009,35.61,-0.006438091
21/08/2009,35.84,0.012917899
20/08/2009,35.38,0.010798627
19/08/2009,35,0.00458191
18/08/2009,34.84,-0.00458191
17/08/2009,35,-0.030390634
14/08/2009,36.08,-0.046570407
13/08/2009,37.8,0.004241788
12/08/2009,37.64,0.017690089
11/08/2009,36.98,-0.008884161
10/08/2009,37.31,0.002683845
07/08/2009,37.21,0.027794705
06/08/2009,36.19,-0.004686432
05/08/2009,36.36,-0.009034969
04/08/2009,36.69,0.001909699
03/08/2009,36.62,0.004927467
31/07/2009,36.44,-0.001919123
30/07/2009,36.51,0.021035927
29/07/2009,35.75,0
28/07/2009,35.75,0.007299302
27/07/2009,35.49,-0.003656311
24/07/2009,35.62,0.001685867
23/07/2009,35.56,0.042510709
22/07/2009,34.08,0.004116442
21/07/2009,33.94,-0.002942044
20/07/2009,34.04,0.024685268
17/07/2009,33.21,-0.005405419
16/07/2009,33.39,0.010840215
15/07/2009,33.03,0.038579078
14/07/2009,31.78,0.012985139
13/07/2009,31.37,0.035694899
10/07/2009,30.27,-0.009534841
09/07/2009,30.56,-0.019764129
08/07/2009,31.17,-0.010213941
07/07/2009,31.49,-0.031570054
06/07/2009,32.5,0.002156169
02/07/2009,32.43,-0.032461519
01/07/2009,33.5,0.025088213
30/06/2009,32.67,-0.015490059
29/06/2009,33.18,0.010909199
26/06/2009,32.82,-0.016918833
25/06/2009,33.38,0.028872998
24/06/2009,32.43,0.025610394
23/06/2009,31.61,0.032800368
22/06/2009,30.59,-0.027407809
19/06/2009,31.44,0.002228945
18/06/2009,31.37,0.008001323
17/06/2009,31.12,-0.004808472
16/06/2009,31.27,-0.044104099
15/06/2009,32.68,-0.037536309
12/06/2009,33.93,-0.006463007
11/06/2009,34.15,0.01474953
10/06/2009,33.65,-0.001781473
09/06/2009,33.71,0.003268462
08/06/2009,33.6,-0.003565066
05/06/2009,33.72,-0.007092228
04/06/2009,33.96,0.004426745
03/06/2009,33.81,-0.017590603
02/06/2009,34.41,0.001163129
01/06/2009,34.37,0.038255221
29/05/2009,33.08,0.01984495
28/05/2009,32.43,-0.005841677
27/05/2009,32.62,-0.019730493
26/05/2009,33.27,0.026497667
22/05/2009,32.4,0.011173301
21/05/2009,32.04,-0.034359208
20/05/2009,33.16,0.00241546
19/05/2009,33.08,-0.008428707
18/05/2009,33.36,0.039124794
15/05/2009,32.08,-0.003423062
14/05/2009,32.19,0.005919943
13/05/2009,32,-0.037416201
12/05/2009,33.22,-0.018786895
11/05/2009,33.85,-0.001476015
08/05/2009,33.9,0.007699179
07/05/2009,33.64,0.002380954
06/05/2009,33.56,-0.029362062
05/05/2009,34.56,-0.064972455
04/05/2009,36.88,0.169497414
01/05/2009,31.13,0.040313504
30/04/2009,29.9,0.043752706
29/04/2009,28.62,0.007716629
28/04/2009,28.4,0.007067167
27/04/2009,28.2,-0.037582711
24/04/2009,29.28,0.045772182
23/04/2009,27.97,0.002505818
22/04/2009,27.9,0.019544596
21/04/2009,27.36,0.034582364
20/04/2009,26.43,-0.056990241
17/04/2009,27.98,0.040107454
16/04/2009,26.88,0.024097552
15/04/2009,26.24,-0.004942036
14/04/2009,26.37,-0.022498137
13/04/2009,26.97,0.010061572
09/04/2009,26.7,0.036617363
08/04/2009,25.74,0.029970697
07/04/2009,24.98,-0.07144516
06/04/2009,26.83,0.005606443
03/04/2009,26.68,-0.004114463
02/04/2009,26.79,0.063966332
01/04/2009,25.13,0.019285451
31/03/2009,24.65,0.000405762
30/03/2009,24.64,-0.042897761
27/03/2009,25.72,-0.010827639
26/03/2009,26,0.029270382
25/03/2009,25.25,0.007952328
24/03/2009,25.05,0.010030174
23/03/2009,24.8,0.066260433
20/03/2009,23.21,-0.016663492
19/03/2009,23.6,-0.003806306
18/03/2009,23.69,0.026953503
17/03/2009,23.06,0.0344101
16/03/2009,22.28,0.006303488
13/03/2009,22.14,0.024692613
12/03/2009,21.6,0.023420274
11/03/2009,21.1,0.003798675
10/03/2009,21.02,0.052245222
09/03/2009,19.95,-0.03497032
06/03/2009,20.66,0.003879733
05/03/2009,20.58,-0.054834151
04/03/2009,21.74,0.036061037
03/03/2009,20.97,-0.006654017
02/03/2009,21.11,-0.07041299
27/02/2009,22.65,-0.010103315
26/02/2009,22.88,-0.017331456
25/02/2009,23.28,-0.00983124
24/02/2009,23.51,0.00854341
23/02/2009,23.31,-0.059134628
20/02/2009,24.73,-0.018826913
19/02/2009,25.2,-0.011049836
18/02/2009,25.48,-0.010929071
17/02/2009,25.76,-0.042931569
13/02/2009,26.89,-0.01805835
12/02/2009,27.38,0.020292155
11/02/2009,26.83,0.001865324
10/02/2009,26.78,-0.070286533
09/02/2009,28.73,0.021460806
06/02/2009,28.12,0.047333189
05/02/2009,26.82,0.023770219
04/02/2009,26.19,0.000381898
03/02/2009,26.18,0.011911764
02/02/2009,25.87,-0.014581993
30/01/2009,26.25,-0.020362695
29/01/2009,26.79,-0.004097603
28/01/2009,26.9,0.041364273
27/01/2009,25.81,0.006608382
26/01/2009,25.64,0.013349236
23/01/2009,25.3,-0.048978364
22/01/2009,26.57,0.011735891
21/01/2009,26.26,0.005345564
20/01/2009,26.12,0.000382922
16/01/2009,26.11,-0.106011395
15/01/2009,29.03,0.023350076
14/01/2009,28.36,-0.012962171
13/01/2009,28.73,-0.026787316
12/01/2009,29.51,-0.035289947
09/01/2009,30.57,-0.018152849
08/01/2009,31.13,0.007092228
07/01/2009,30.91,-0.008697107
06/01/2009,31.18,0.003212338
05/01/2009,31.08,
