Date,Close,NTRS
19/12/2013,59.28,-0.001517067
18/12/2013,59.37,0.0320041
17/12/2013,57.5,-0.005549789
16/12/2013,57.82,0.004159451
13/12/2013,57.58,0.007670888
12/12/2013,57.14,-0.000524888
11/12/2013,57.17,-0.019058096
10/12/2013,58.27,-0.011602246
09/12/2013,58.95,0.003398474
06/12/2013,58.75,0.017167804
05/12/2013,57.75,-0.002075766
04/12/2013,57.87,-0.008260243
03/12/2013,58.35,-0.005980368
02/12/2013,58.7,-0.004928211
29/11/2013,58.99,0.000847961
27/11/2013,58.94,0.004761914
26/11/2013,58.66,0.00119403
25/11/2013,58.59,0.00839837
22/11/2013,58.1,0.002757672
21/11/2013,57.94,0.009363689
20/11/2013,57.4,0.002791349
19/11/2013,57.24,0.004377141
18/11/2013,56.99,-0.002803576
15/11/2013,57.15,-0.000874508
14/11/2013,57.2,-0.007662873
13/11/2013,57.64,-0.001040402
12/11/2013,57.7,-0.00690849
11/11/2013,58.1,-0.005150226
08/11/2013,58.4,0.037865468
07/11/2013,56.23,-0.016753765
06/11/2013,57.18,0.00069979
05/11/2013,57.14,0.008612409
04/11/2013,56.65,0.001236422
01/11/2013,56.58,0.00283186
31/10/2013,56.42,-0.011980411
30/10/2013,57.1,-0.00140007
29/10/2013,57.18,0.005787967
28/10/2013,56.85,0.007947062
25/10/2013,56.4,0.006938912
24/10/2013,56.01,0.008606831
23/10/2013,55.53,-0.007713735
22/10/2013,55.96,-0.007122537
21/10/2013,56.36,-0.002834871
18/10/2013,56.52,0.000176944
17/10/2013,56.51,0.02635742
16/10/2013,55.04,0.010226532
15/10/2013,54.48,-0.014034679
14/10/2013,55.25,0.008360645
11/10/2013,54.79,0.00109569
10/10/2013,54.73,0.032308789
09/10/2013,52.99,0.011005804
08/10/2013,52.41,-0.013644328
07/10/2013,53.13,-0.009366873
04/10/2013,53.63,0.008990508
03/10/2013,53.15,-0.009922388
02/10/2013,53.68,-0.019371512
01/10/2013,54.73,0.006415566
30/09/2013,54.38,-0.007328725
27/09/2013,54.78,-0.009266897
26/09/2013,55.29,-0.004151256
25/09/2013,55.52,0.007775105
24/09/2013,55.09,-0.002175885
23/09/2013,55.21,-0.007758271
20/09/2013,55.64,-0.006806403
19/09/2013,56.02,0.000178524
18/09/2013,56.01,0.007167205
17/09/2013,55.61,0.005590133
16/09/2013,55.3,0.008900249
13/09/2013,54.81,-0.003642328
12/09/2013,55.01,-0.007245096
11/09/2013,55.41,-0.010948687
10/09/2013,56.02,0.007525569
09/09/2013,55.6,0.002340867
06/09/2013,55.47,0
05/09/2013,55.47,-0.000540687
04/09/2013,55.5,0.005420067
03/09/2013,55.2,0.005996202
30/08/2013,54.87,-0.004182965
29/08/2013,55.1,0.001998366
28/08/2013,54.99,0.004008752
27/08/2013,54.77,-0.028794503
26/08/2013,56.37,-0.011640343
23/08/2013,57.03,-0.000525901
22/08/2013,57.06,0.018037624
21/08/2013,56.04,-0.008174917
20/08/2013,56.5,0.008174917
19/08/2013,56.04,-0.010296558
16/08/2013,56.62,0.000353294
15/08/2013,56.6,-0.012640618
14/08/2013,57.32,-0.004351996
13/08/2013,57.57,0.008898253
12/08/2013,57.06,-0.013922954
09/08/2013,57.86,0.003115807
08/08/2013,57.68,0.000693722
07/08/2013,57.64,-0.012071193
06/08/2013,58.34,-0.00273879
05/08/2013,58.5,-0.012063692
02/08/2013,59.21,-0.005053919
01/08/2013,59.51,0.016434084
31/07/2013,58.54,0.004279729
30/07/2013,58.29,-0.00171409
29/07/2013,58.39,-0.009714606
26/07/2013,58.96,-0.003217343
25/07/2013,59.15,0.000676476
24/07/2013,59.11,-0.016776102
23/07/2013,60.11,0.011545347
22/07/2013,59.42,0.004723356
19/07/2013,59.14,0.000169105
18/07/2013,59.13,-0.004724153
17/07/2013,59.41,-0.02230452
16/07/2013,60.75,-0.016002954
15/07/2013,61.73,0.003570273
12/07/2013,61.51,0.010130806
11/07/2013,60.89,-0.004424423
10/07/2013,61.16,0.000490637
09/07/2013,61.13,0.008707851
08/07/2013,60.6,0.004299659
05/07/2013,60.34,0.025343305
03/07/2013,58.83,0.003405418
02/07/2013,58.63,-0.00221484
01/07/2013,58.76,0.014743967
28/06/2013,57.9,-0.007056221
27/06/2013,58.31,0.017472982
26/06/2013,57.3,0.002621233
25/06/2013,57.15,0.001225598
24/06/2013,57.08,-0.015816789
21/06/2013,57.99,-0.002067184
20/06/2013,58.11,0.003620382
19/06/2013,57.9,-0.007913339
18/06/2013,58.36,0.005326016
17/06/2013,58.05,0.01615039
14/06/2013,57.12,-0.009409374
13/06/2013,57.66,0.015027366
12/06/2013,56.8,-0.012074694
11/06/2013,57.49,-0.019635491
10/06/2013,58.63,0.006845825
07/06/2013,58.23,0.013485682
06/06/2013,57.45,0.013317176
05/06/2013,56.69,-0.019563943
04/06/2013,57.81,-0.009811594
03/06/2013,58.38,0.003947486
31/05/2013,58.15,-0.011796017
30/05/2013,58.84,0.004599276
29/05/2013,58.57,-0.004599276
28/05/2013,58.84,0.026346767
24/05/2013,57.31,0.003495896
23/05/2013,57.11,-0.008543335
22/05/2013,57.6,-0.00623055
21/05/2013,57.96,-0.004647568
20/05/2013,58.23,-0.000686695
17/05/2013,58.27,0.018883194
16/05/2013,57.18,0.002100841
15/05/2013,57.06,0.006858376
14/05/2013,56.67,0.027913782
13/05/2013,55.11,0.012415715
10/05/2013,54.43,-0.002018905
09/05/2013,54.54,0.002937938
08/05/2013,54.38,0.003315531
07/05/2013,54.2,0.006664223
06/05/2013,53.84,0.004467617
03/05/2013,53.6,0.007302719
02/05/2013,53.21,0.000563963
01/05/2013,53.18,-0.013819081
30/04/2013,53.92,0.010814948
29/04/2013,53.34,0.008472234
26/04/2013,52.89,-0.00433922
25/04/2013,53.12,0.003961148
24/04/2013,52.91,0.000945448
23/04/2013,52.86,0.009694972
22/04/2013,52.35,-0.002861232
19/04/2013,52.5,0.009761777
18/04/2013,51.99,-0.014133161
17/04/2013,52.73,-0.012626192
16/04/2013,53.4,-0.007648578
15/04/2013,53.81,-0.033443044
12/04/2013,55.64,-0.008055176
11/04/2013,56.09,0.008234919
10/04/2013,55.63,0.015945255
09/04/2013,54.75,0.003109853
08/04/2013,54.58,0.015137819
05/04/2013,53.76,-0.010730908
04/04/2013,54.34,0.00184196
03/04/2013,54.24,-0.00990652
02/04/2013,54.78,0.007328725
01/04/2013,54.38,-0.003304574
28/03/2013,54.56,-0.001648201
27/03/2013,54.65,-0.003835271
26/03/2013,54.86,0.008052752
25/03/2013,54.42,-0.006410865
22/03/2013,54.77,0.017683275
21/03/2013,53.81,-0.013658389
20/03/2013,54.55,0.010318868
19/03/2013,53.99,-0.004804148
18/03/2013,54.25,-0.00551472
15/03/2013,54.55,-0.011664065
14/03/2013,55.19,0.006179591
13/03/2013,54.85,0.001094491
12/03/2013,54.79,-0.005642021
11/03/2013,55.1,0.003090069
08/03/2013,54.93,0.009511687
07/03/2013,54.41,0.006638416
06/03/2013,54.05,-0.005902987
05/03/2013,54.37,0.009795846
04/03/2013,53.84,0.010455659
01/03/2013,53.28,0.001690617
28/02/2013,53.19,-0.001878288
27/02/2013,53.29,0.015316552
26/02/2013,52.48,0.005732865
25/02/2013,52.18,-0.019922867
22/02/2013,53.23,0.013428098
21/02/2013,52.52,-0.013991531
20/02/2013,53.26,-0.012130409
19/02/2013,53.91,0.008195241
15/02/2013,53.47,0.007132162
14/02/2013,53.09,-0.002445679
13/02/2013,53.22,0.00546398
12/02/2013,52.93,0.004544602
11/02/2013,52.69,-0.000189771
08/02/2013,52.7,0.002279636
07/02/2013,52.58,0.003620086
06/02/2013,52.39,0.012484557
05/02/2013,51.74,0.008930364
04/02/2013,51.28,-0.014903982
01/02/2013,52.05,0.011011412
31/01/2013,51.48,-0.009473246
30/01/2013,51.97,0.003855798
29/01/2013,51.77,0.004452626
28/01/2013,51.54,0.004277665
25/01/2013,51.32,0.008610621
24/01/2013,50.88,0.006111404
23/01/2013,50.57,-0.001778129
22/01/2013,50.66,0.008126098
18/01/2013,50.25,0.003988041
17/01/2013,50.05,0.005409209
16/01/2013,49.78,-0.05908727
15/01/2013,52.81,0.005506517
14/01/2013,52.52,-0.000951565
11/01/2013,52.57,0.003048202
10/01/2013,52.41,0.004973231
09/01/2013,52.15,0.000191773
08/01/2013,52.14,-0.018056178
07/01/2013,53.09,-0.006196621
04/01/2013,53.42,0.030988127
03/01/2013,51.79,-0.0003861
02/01/2013,51.81,0.032365285
31/12/2012,50.16,0.004195391
28/12/2012,49.95,0.00020022
27/12/2012,49.94,0.000801282
26/12/2012,49.9,-0.005396236
24/12/2012,50.17,0.000199342
21/12/2012,50.16,-0.000996314
20/12/2012,50.21,0.012223376
19/12/2012,49.6,0.002220205
18/12/2012,49.49,0.016091599
17/12/2012,48.7,0.032981491
14/12/2012,47.12,-0.00908425
13/12/2012,47.55,-0.003568808
12/12/2012,47.72,-0.004808204
11/12/2012,47.95,0.00459867
10/12/2012,47.73,-0.002510987
07/12/2012,47.85,0.004188488
06/12/2012,47.65,0.004416875
05/12/2012,47.44,-0.002736556
04/12/2012,47.57,-0.01024792
03/12/2012,48.06,0.00083264
30/11/2012,48.02,-0.002288093
29/11/2012,48.13,0.003746882
28/11/2012,47.95,0.001460921
27/11/2012,47.88,-0.00666114
26/11/2012,48.2,-0.001865479
23/11/2012,48.29,0.009989677
21/11/2012,47.81,0.002932553
20/11/2012,47.67,0.00673545
19/11/2012,47.35,0.010615811
16/11/2012,46.85,0.007068681
15/11/2012,46.52,0.009286321
14/11/2012,46.09,-0.01229126
13/11/2012,46.66,-0.006834713
12/11/2012,46.98,0.007263437
09/11/2012,46.64,0.002146384
08/11/2012,46.54,-0.010048187
07/11/2012,47.01,-0.03654996
06/11/2012,48.76,0.003081034
05/11/2012,48.61,0.016803632
02/11/2012,47.8,-0.010405921
01/11/2012,48.3,0.010405921
31/10/2012,47.8,0.013267542
26/10/2012,47.17,-0.003386247
25/10/2012,47.33,0.00508368
24/10/2012,47.09,0.003403534
23/10/2012,46.93,-0.005524876
22/10/2012,47.19,0.001909005
19/10/2012,47.1,-0.025572553
18/10/2012,48.32,0.002279085
17/10/2012,48.21,0.014205378
16/10/2012,47.53,0.018473824
15/10/2012,46.66,0.007961312
12/10/2012,46.29,-0.016284911
11/10/2012,47.05,0.005327663
10/10/2012,46.8,0.001068947
09/10/2012,46.75,-0.007671037
08/10/2012,47.11,-0.005081527
05/10/2012,47.35,-0.0075742
04/10/2012,47.71,0.005043087
03/10/2012,47.47,0.00570404
02/10/2012,47.2,0.006802747
01/10/2012,46.88,0.009860744
28/09/2012,46.42,-0.002796603
27/09/2012,46.55,0.00301205
26/09/2012,46.41,-0.011781222
25/09/2012,46.96,-0.016892294
24/09/2012,47.76,-0.001673641
21/09/2012,47.84,0.001883043
20/09/2012,47.75,-0.001673991
19/09/2012,47.83,-0.014323026
18/09/2012,48.52,-0.002470154
17/09/2012,48.64,-0.010023609
14/09/2012,49.13,0.005101531
13/09/2012,48.88,0.019418086
12/09/2012,47.94,0.010484474
11/09/2012,47.44,0.007192754
10/09/2012,47.1,-0.018719655
07/09/2012,47.99,0.001668405
06/09/2012,47.91,0.024723922
05/09/2012,46.74,-0.000213927
04/09/2012,46.75,0.006653099
31/08/2012,46.44,0.00583092
30/08/2012,46.17,-0.004538095
29/08/2012,46.38,0.001510411
28/08/2012,46.31,0.000864118
27/08/2012,46.27,-0.00431314
24/08/2012,46.47,0.006260139
23/08/2012,46.18,-0.015044341
22/08/2012,46.88,-0.00149206
21/08/2012,46.95,-0.003189795
20/08/2012,47.1,-0.00296799
17/08/2012,47.24,0.001270917
16/08/2012,47.18,0.014732838
15/08/2012,46.49,0.003447536
14/08/2012,46.33,0.002160761
13/08/2012,46.23,0.000216333
10/08/2012,46.22,0.001082368
09/08/2012,46.17,0.00195122
08/08/2012,46.08,0.001520252
07/08/2012,46.01,0.015551732
06/08/2012,45.3,-0.003965636
03/08/2012,45.48,0.03103967
02/08/2012,44.09,-0.021539985
01/08/2012,45.05,-0.007739121
31/07/2012,45.4,-0.006804987
30/07/2012,45.71,-0.011744372
27/07/2012,46.25,0.01766869
26/07/2012,45.44,0.019331787
25/07/2012,44.57,-0.005370342
24/07/2012,44.81,-0.005563606
23/07/2012,45.06,-0.005312097
20/07/2012,45.3,-0.015334364
19/07/2012,46,-0.005203828
18/07/2012,46.24,-0.017790631
17/07/2012,47.07,0.000850159
16/07/2012,47.03,-0.00042517
13/07/2012,47.05,0.026490189
12/07/2012,45.82,-0.01816659
11/07/2012,46.66,0.018603175
10/07/2012,45.8,-0.013877066
09/07/2012,46.44,-0.001076079
06/07/2012,46.49,-0.01197363
05/07/2012,47.05,0.009181232
03/07/2012,46.62,0.005808342
02/07/2012,46.35,0.007145207
29/06/2012,46.02,0.044659204
28/06/2012,44.01,0.001364257
27/06/2012,43.95,0.005018259
26/06/2012,43.73,0.006193391
25/06/2012,43.46,-0.010984092
22/06/2012,43.94,0.014903406
21/06/2012,43.29,-0.028241458
20/06/2012,44.53,-0.002467199
19/06/2012,44.64,0.014667983
18/06/2012,43.99,-0.008150373
15/06/2012,44.35,0.016138548
14/06/2012,43.64,0.014076614
13/06/2012,43.03,-0.015221696
12/06/2012,43.69,0.02011396
11/06/2012,42.82,-0.010454271
08/06/2012,43.27,0.011856468
07/06/2012,42.76,0.008690601
06/06/2012,42.39,0.021942211
05/06/2012,41.47,-0.002889479
04/06/2012,41.59,-0.003120876
01/06/2012,41.72,-0.034396795
31/05/2012,43.18,0.00767178
30/05/2012,42.85,-0.025119422
29/05/2012,43.94,0.01029404
25/05/2012,43.49,-0.003901325
24/05/2012,43.66,0.003211749
23/05/2012,43.52,0.003452645
22/05/2012,43.37,0.001384403
21/05/2012,43.31,0.003237746
18/05/2012,43.17,-0.009223031
17/05/2012,43.57,-0.009138743
16/05/2012,43.97,-0.009055982
15/05/2012,44.37,0.004065046
14/05/2012,44.19,-0.020827088
