Date,Close,APA
30/10/2013,88.93,-0.021360251
29/10/2013,90.85,0.005408103
28/10/2013,90.36,-0.00099552
25/10/2013,90.45,0.007546368
24/10/2013,89.77,0.011540098
23/10/2013,88.74,-0.010760023
22/10/2013,89.7,0.001227062
21/10/2013,89.59,-0.018468869
18/10/2013,91.26,0.007589543
17/10/2013,90.57,0.003761066
16/10/2013,90.23,0.016763915
15/10/2013,88.73,0.001240485
14/10/2013,88.62,0.007589095
11/10/2013,87.95,0.003759189
10/10/2013,87.62,0.019592652
09/10/2013,85.92,-0.002092781
08/10/2013,86.1,-0.008327598
07/10/2013,86.82,-0.002071109
04/10/2013,87,0.01587243
03/10/2013,85.63,-0.00512523
02/10/2013,86.07,-0.004636614
01/10/2013,86.47,0.015500573
30/09/2013,85.14,-0.012953096
27/09/2013,86.25,-0.002778744
26/09/2013,86.49,-0.001617376
25/09/2013,86.63,-0.004261943
24/09/2013,87,-0.004243856
23/09/2013,87.37,-0.00547884
20/09/2013,87.85,-0.007032697
19/09/2013,88.47,-0.005186032
18/09/2013,88.93,0.007675848
17/09/2013,88.25,0.014265577
16/09/2013,87,0.002186296
13/09/2013,86.81,-0.004482509
12/09/2013,87.2,0.001951444
11/09/2013,87.03,-0.002639281
10/09/2013,87.26,0.006899751
09/09/2013,86.66,0.001732402
06/09/2013,86.51,0.003705853
05/09/2013,86.19,0.00768697
04/09/2013,85.53,0.00868958
03/09/2013,84.79,-0.010441815
30/08/2013,85.68,0.08573895
29/08/2013,78.64,-0.006716963
28/08/2013,79.17,0.007607492
27/08/2013,78.57,-0.014655979
26/08/2013,79.73,-0.000877578
23/08/2013,79.8,0.010202242
22/08/2013,78.99,0.022662771
21/08/2013,77.22,0.012378815
20/08/2013,76.27,0.011870358
19/08/2013,75.37,-0.046911944
16/08/2013,78.99,-0.01607469
15/08/2013,80.27,-0.005838163
14/08/2013,80.74,-0.021685383
13/08/2013,82.51,-0.002300104
12/08/2013,82.7,-0.006027746
09/08/2013,83.2,0.000240414
08/08/2013,83.18,0.015019662
07/08/2013,81.94,-0.003897691
06/08/2013,82.26,-0.000607644
05/08/2013,82.31,0.00377336
02/08/2013,82,0.003910073
01/08/2013,81.68,0.017662412
31/07/2013,80.25,-0.004103718
30/07/2013,80.58,-0.007048814
29/07/2013,81.15,-0.011151393
26/07/2013,82.06,-0.00861499
25/07/2013,82.77,0.003146179
24/07/2013,82.51,-0.012765106
23/07/2013,83.57,-0.003941009
22/07/2013,83.9,-0.012790321
19/07/2013,84.98,0.016372415
18/07/2013,83.6,0.013124022
17/07/2013,82.51,0.005834464
16/07/2013,82.03,-0.011394063
15/07/2013,82.97,0.006772308
12/07/2013,82.41,0.008775193
11/07/2013,81.69,0.016788445
10/07/2013,80.33,-0.013968952
09/07/2013,81.46,0.000122767
08/07/2013,81.45,-0.008800937
05/07/2013,82.17,0.023892762
03/07/2013,80.23,-0.023405848
02/07/2013,82.13,-0.014145191
01/07/2013,83.3,-0.006342389
28/06/2013,83.83,-0.002739891
27/06/2013,84.06,0.010644124
26/06/2013,83.17,0.006392881
25/06/2013,82.64,0.005581861
24/06/2013,82.18,-0.034209771
21/06/2013,85.04,0.001294346
20/06/2013,84.93,-0.019125947
19/06/2013,86.57,-0.006333143
18/06/2013,87.12,0.006910878
17/06/2013,86.52,0.0190193
14/06/2013,84.89,-0.002705725
13/06/2013,85.12,0.007902382
12/06/2013,84.45,0.000592242
11/06/2013,84.4,-0.014234697
10/06/2013,85.61,0.010332369
07/06/2013,84.73,-0.012549276
06/06/2013,85.8,0.012431261
05/06/2013,84.74,0.004612936
04/06/2013,84.35,-0.002604785
03/06/2013,84.57,0.029276236
31/05/2013,82.13,-0.031402389
30/05/2013,84.75,0.005442512
29/05/2013,84.29,0.022799164
28/05/2013,82.39,0.008899784
24/05/2013,81.66,-0.002324018
23/05/2013,81.85,-0.018400229
22/05/2013,83.37,-0.011804823
21/05/2013,84.36,0.003324629
20/05/2013,84.08,0.03362271
17/05/2013,81.3,0.00505581
16/05/2013,80.89,-0.012286676
15/05/2013,81.89,-0.013825105
14/05/2013,83.03,-0.003006436
13/05/2013,83.28,-0.000600204
10/05/2013,83.33,0.022573774
09/05/2013,81.47,0.046607694
08/05/2013,77.76,0.013725452
07/05/2013,76.7,0.008905245
06/05/2013,76.02,0.010313459
03/05/2013,75.24,0.019324273
02/05/2013,73.8,0.005162354
01/05/2013,73.42,-0.006245777
30/04/2013,73.88,0.009793332
29/04/2013,73.16,0.012239718
26/04/2013,72.27,-0.002901556
25/04/2013,72.48,0.015853482
24/04/2013,71.34,0.012412007
23/04/2013,70.46,0.017899812
22/04/2013,69.21,0.00536039
19/04/2013,68.84,-0.028356475
18/04/2013,70.82,-0.008856458
17/04/2013,71.45,-0.008362418
16/04/2013,72.05,-0.007880044
15/04/2013,72.62,-0.033447028
12/04/2013,75.09,-0.01886475
11/04/2013,76.52,0.011699115
10/04/2013,75.63,0.001852833
09/04/2013,75.49,0.011323641
08/04/2013,74.64,0.005912406
05/04/2013,74.2,-0.010723963
04/04/2013,75,0.002002003
03/04/2013,74.85,-0.01735028
02/04/2013,76.16,-0.007195687
01/04/2013,76.71,-0.00584911
28/03/2013,77.16,0.016069325
27/03/2013,75.93,0.020355921
26/03/2013,74.4,-0.003086629
25/03/2013,74.63,0.002146211
22/03/2013,74.47,0.004306291
21/03/2013,74.15,-0.016319249
20/03/2013,75.37,0.009464844
19/03/2013,74.66,-0.014097853
18/03/2013,75.72,0.000528402
15/03/2013,75.68,0.002646204
14/03/2013,75.48,0.002653225
13/03/2013,75.28,0.000132846
12/03/2013,75.27,-0.003183449
11/03/2013,75.51,-0.001852342
08/03/2013,75.65,0
07/03/2013,75.65,0.028151993
06/03/2013,73.55,0.009562914
05/03/2013,72.85,0.001648578
04/03/2013,72.73,-0.013927041
01/03/2013,73.75,-0.007026106
28/02/2013,74.27,-0.001479987
27/02/2013,74.38,0.011085689
26/02/2013,73.56,0.004223152
25/02/2013,73.25,-0.028929027
22/02/2013,75.4,0.003853569
21/02/2013,75.11,-0.004914015
20/02/2013,75.48,-0.023826235
19/02/2013,77.3,0.005838486
15/02/2013,76.85,-0.04428768
14/02/2013,80.33,-0.048594523
13/02/2013,84.33,0.00178031
12/02/2013,84.18,0.004405031
11/02/2013,83.81,-0.009972776
08/02/2013,84.65,0.010808348
07/02/2013,83.74,-0.013875111
06/02/2013,84.91,-0.003878935
05/02/2013,85.24,0.019786203
04/02/2013,83.57,-0.021193003
01/02/2013,85.36,0.01892204
31/01/2013,83.76,-0.007137789
30/01/2013,84.36,-0.012018526
29/01/2013,85.38,0.019514545
28/01/2013,83.73,-0.005003584
25/01/2013,84.15,0.010872919
24/01/2013,83.24,0.014277315
23/01/2013,82.06,-0.006316833
22/01/2013,82.58,0.009245808
18/01/2013,81.82,0.006129724
17/01/2013,81.32,0.006043805
16/01/2013,80.83,0.005334008
15/01/2013,80.4,0.000871026
14/01/2013,80.33,-0.002983222
11/01/2013,80.57,-0.001736112
10/01/2013,80.71,0.01384839
09/01/2013,79.6,-0.003886909
08/01/2013,79.91,-0.005491091
07/01/2013,80.35,-0.034855256
04/01/2013,83.2,0.016725635
03/01/2013,81.82,0.013287597
02/01/2013,80.74,0.028135491
31/12/2012,78.5,0.018644063
28/12/2012,77.05,-0.015326464
27/12/2012,78.24,0
26/12/2012,78.24,-0.005607968
24/12/2012,78.68,-0.016637641
21/12/2012,80,0.00037507
20/12/2012,79.97,0.001126056
19/12/2012,79.88,-0.003499129
18/12/2012,80.16,0.034262963
17/12/2012,77.46,0.005696546
14/12/2012,77.02,-0.004921652
13/12/2012,77.4,-0.005283177
12/12/2012,77.81,0.018941926
11/12/2012,76.35,0.01690702
10/12/2012,75.07,-0.01900044
07/12/2012,76.51,0.001831502
06/12/2012,76.37,-0.017651334
05/12/2012,77.73,0.019092729
04/12/2012,76.26,-0.001310444
03/12/2012,76.36,-0.009514572
30/11/2012,77.09,0.001557835
29/11/2012,76.97,-0.008151692
28/11/2012,77.6,0.004779445
27/11/2012,77.23,0.009758714
26/11/2012,76.48,-0.008592684
23/11/2012,77.14,0.010949014
21/11/2012,76.3,0.006574646
20/11/2012,75.8,-0.017004988
19/11/2012,77.1,0.023623146
16/11/2012,75.3,-0.004637305
15/11/2012,75.65,-0.008817587
14/11/2012,76.32,-0.013276259
13/11/2012,77.34,-0.015778661
12/11/2012,78.57,0.000127283
09/11/2012,78.56,-0.004191813
08/11/2012,78.89,-0.012596211
07/11/2012,79.89,-0.03601889
06/11/2012,82.82,0.022837898
05/11/2012,80.95,-0.003329842
02/11/2012,81.22,-0.007726782
01/11/2012,81.85,-0.010573107
31/10/2012,82.72,0.004361529
26/10/2012,82.36,-0.005448945
25/10/2012,82.81,0.006785437
24/10/2012,82.25,-0.010642258
23/10/2012,83.13,-0.028461544
22/10/2012,85.53,-0.015545557
19/10/2012,86.87,-0.021072595
18/10/2012,88.72,-0.000112708
17/10/2012,88.73,0.018655984
16/10/2012,87.09,0.019127691
15/10/2012,85.44,0.001288283
12/10/2012,85.33,-0.007472306
11/10/2012,85.97,0.005832961
10/10/2012,85.47,-0.017167804
09/10/2012,86.95,0.005998403
08/10/2012,86.43,0.00626743
05/10/2012,85.89,-0.007308193
04/10/2012,86.52,0.000231187
03/10/2012,86.5,-0.000577868
02/10/2012,86.55,0.001618872
01/10/2012,86.41,-0.000694123
28/09/2012,86.47,-0.004269812
27/09/2012,86.84,0.018596538
26/09/2012,85.24,-0.000469153
25/09/2012,85.28,-0.01939328
24/09/2012,86.95,-0.018685744
21/09/2012,88.59,-0.006525676
20/09/2012,89.17,-0.000448481
19/09/2012,89.21,-0.016012796
18/09/2012,90.65,-0.015869006
17/09/2012,92.1,-0.004117462
14/09/2012,92.48,0
13/09/2012,92.48,0.021532063
12/09/2012,90.51,0.007986731
11/09/2012,89.79,0.00234153
10/09/2012,89.58,-0.003565861
07/09/2012,89.9,0.03797566
06/09/2012,86.55,0.02432584
05/09/2012,84.47,0.001184554
04/09/2012,84.37,-0.016224198
31/08/2012,85.75,0.007726566
30/08/2012,85.09,-0.016781655
29/08/2012,86.53,-0.005646803
28/08/2012,87.02,-0.004700496
27/08/2012,87.43,-0.00080032
24/08/2012,87.5,-0.000571265
23/08/2012,87.55,-0.013049831
22/08/2012,88.7,0.003501048
21/08/2012,88.39,-0.007551459
20/08/2012,89.06,0
17/08/2012,89.06,0.004839899
16/08/2012,88.63,0.010206485
15/08/2012,87.73,-0.003640919
14/08/2012,88.05,0.001022669
13/08/2012,87.96,0.001137527
10/08/2012,87.86,-0.007257913
09/08/2012,88.5,0.001922751
08/08/2012,88.33,0.003402135
07/08/2012,88.03,0.023097838
06/08/2012,86.02,0.013694836
03/08/2012,84.85,0.027117471
02/08/2012,82.58,-0.050530107
01/08/2012,86.86,0.008555955
31/07/2012,86.12,-0.017153474
30/07/2012,87.61,0.000456673
27/07/2012,87.57,0.027906634
26/07/2012,85.16,0.018847236
25/07/2012,83.57,0.010827825
24/07/2012,82.67,-0.015007185
23/07/2012,83.92,-0.013728026
20/07/2012,85.08,-0.021396165
19/07/2012,86.92,0.014368729
18/07/2012,85.68,-0.002913585
17/07/2012,85.93,0.030244479
16/07/2012,83.37,-0.002515725
13/07/2012,83.58,0.010342846
12/07/2012,82.72,-0.01773351
11/07/2012,84.2,0.006194921
10/07/2012,83.68,-0.02046319
09/07/2012,85.41,-0.001404002
06/07/2012,85.53,-0.027218841
05/07/2012,87.89,-0.025832524
03/07/2012,90.19,0.032682647
02/07/2012,87.29,-0.006850124
29/06/2012,87.89,0.030732548
28/06/2012,85.23,0.002819882
27/06/2012,84.99,0.030826814
26/06/2012,82.41,0.010981077
25/06/2012,81.51,-0.009037678
22/06/2012,82.25,0.011248437
21/06/2012,81.33,-0.035510978
20/06/2012,84.27,-0.014139507
19/06/2012,85.47,0.001170686
18/06/2012,85.37,-0.02806675
15/06/2012,87.8,0.020597932
14/06/2012,86.01,0.035984472
13/06/2012,82.97,-0.003609244
12/06/2012,83.27,0.017444416
11/06/2012,81.83,-0.013835172
08/06/2012,82.97,-0.006127986
07/06/2012,83.48,-0.001316814
06/06/2012,83.59,0.029624602
05/06/2012,81.15,0.01978784
04/06/2012,79.56,0.002390991
01/06/2012,79.37,-0.025009079
31/05/2012,81.38,-0.001964155
30/05/2012,81.54,-0.030199179
29/05/2012,84.04,0.019950187
25/05/2012,82.38,0.003526483
24/05/2012,82.09,-0.009698221
23/05/2012,82.89,0.003141617
22/05/2012,82.63,-0.0010886
21/05/2012,82.72,0.02695581
18/05/2012,80.52,-0.014181137
17/05/2012,81.67,-0.005494855
16/05/2012,82.12,-0.004737906
15/05/2012,82.51,-0.030319821
14/05/2012,85.05,-0.025652849
11/05/2012,87.26,-0.006966282
10/05/2012,87.87,0.007998214
09/05/2012,87.17,-0.004692426
08/05/2012,87.58,-0.002964316
07/05/2012,87.84,-0.013793322
04/05/2012,89.06,-0.0320434
03/05/2012,91.96,-0.038191308
02/05/2012,95.54,-0.023072774
01/05/2012,97.77,0.018894785
30/04/2012,95.94,0.010793922
27/04/2012,94.91,0.001265156
26/04/2012,94.79,0.015093824
25/04/2012,93.37,0.022857519
24/04/2012,91.26,0.003292726
23/04/2012,90.96,-0.0055912
20/04/2012,91.47,-0.006972465
19/04/2012,92.11,-0.002060627
18/04/2012,92.3,-0.024084654
17/04/2012,94.55,0.024409734
16/04/2012,92.27,-0.014845367
13/04/2012,93.65,-0.013259277
12/04/2012,94.9,0.022269313
11/04/2012,92.81,-0.007407044
10/04/2012,93.5,-0.011484601
09/04/2012,94.58,-0.01354707
05/04/2012,95.87,-0.017269443
04/04/2012,97.54,-0.017177838
03/04/2012,99.23,-0.017383055
02/04/2012,100.97,0.005262909
30/03/2012,100.44,0.01636172
29/03/2012,98.81,-0.001718995
28/03/2012,98.98,-0.023958024
27/03/2012,101.38,0.003359355
26/03/2012,101.04,-0.007100622
23/03/2012,101.76,0.008487172
22/03/2012,100.9,-0.02524843
21/03/2012,103.48,-0.020374706
20/03/2012,105.61,-0.027918344
19/03/2012,108.6,-0.003492972
16/03/2012,108.98,0.018615958
15/03/2012,106.97,-0.000186951
14/03/2012,106.99,-0.009951256
13/03/2012,108.06,0.015481052
12/03/2012,106.4,-0.009820046
09/03/2012,107.45,-0.000465224
08/03/2012,107.5,0.017548426
07/03/2012,105.63,0.022208245
06/03/2012,103.31,-0.034440238
05/03/2012,106.93,0.004499023
02/03/2012,106.45,-0.025047692
01/03/2012,109.15,0.011240214
29/02/2012,107.93,-0.015263261
28/02/2012,109.59,-0.004006926
27/02/2012,110.03,-0.013899141
24/02/2012,111.57,0.014899368
23/02/2012,109.92,-0.001908658
22/02/2012,110.13,0.001544823
21/02/2012,109.96,0.004648839
17/02/2012,109.45,0.016954244
16/02/2012,107.61,-0.000557414
15/02/2012,107.67,0.003349152
14/02/2012,107.31,0.009927034
13/02/2012,106.25,0.010597128
10/02/2012,105.13,-0.01463602
09/02/2012,106.68,0.014826278
08/02/2012,105.11,0.005533309
07/02/2012,104.53,0.015522124
06/02/2012,102.92,0.017347424
03/02/2012,101.15,0.015944533
02/02/2012,99.55,0.001407318
01/02/2012,99.41,0.005345719
31/01/2012,98.88,0.000202286
30/01/2012,98.86,0.008737229
27/01/2012,98,0.000918789
26/01/2012,97.91,-0.01942005
25/01/2012,99.83,0.021464831
24/01/2012,97.71,-0.006833623
23/01/2012,98.38,0.016190537
20/01/2012,96.8,-0.00371211
19/01/2012,97.16,0.01796611
18/01/2012,95.43,0.007995834
17/01/2012,94.67,0.019519579
13/01/2012,92.84,-0.015603608
12/01/2012,94.3,-0.020363882
11/01/2012,96.24,-0.019040353
10/01/2012,98.09,-0.007616957
09/01/2012,98.84,0.018379116
06/01/2012,97.04,-0.001338757
05/01/2012,97.17,0.007748373
04/01/2012,96.42,0.00509489
03/01/2012,95.93,0.057385321
30/12/2011,90.58,0.006646015
29/12/2011,89.98,0.016358908
28/12/2011,88.52,-0.024990145
27/12/2011,90.76,-0.004507236
23/12/2011,91.17,0.006161313
22/12/2011,90.61,0.010874497
21/12/2011,89.63,0.013139613
20/12/2011,88.46,0.030997775
19/12/2011,85.76,-0.034158049
16/12/2011,88.74,0.006670837
15/12/2011,88.15,0.005232041
14/12/2011,87.69,-0.051561248
13/12/2011,92.33,-0.017287165
12/12/2011,93.94,-0.036990948
09/12/2011,97.48,0.039335615
08/12/2011,93.72,-0.037179003
07/12/2011,97.27,-0.001130234
06/12/2011,97.38,0.004838138
05/12/2011,96.91,0.004550634
02/12/2011,96.47,-0.020621403
01/12/2011,98.48,-0.009700965
30/11/2011,99.44,0.067385154
29/11/2011,92.96,0.022739379
28/11/2011,90.87,0.04547773
25/11/2011,86.83,-0.014974275
23/11/2011,88.14,-0.047957808
22/11/2011,92.47,-0.031299127
21/11/2011,95.41,-0.032482105
18/11/2011,98.56,0.005698021
17/11/2011,98,-0.045285488
16/11/2011,102.54,-0.008642089
15/11/2011,103.43,0.003001697
14/11/2011,103.12,-0.015301266
11/11/2011,104.71,0.030741815
10/11/2011,101.54,0.017485047
09/11/2011,99.78,-0.047462555
08/11/2011,104.63,0.030667129
07/11/2011,101.47,0.012595
04/11/2011,100.2,-0.013875346
03/11/2011,101.6,0.032409318
02/11/2011,98.36,0.043957412
01/11/2011,94.13,-0.056786518
31/10/2011,99.63,-0.052401783
28/10/2011,104.99,0.020690725
27/10/2011,102.84,0.054758934
26/10/2011,97.36,0.029498204
25/10/2011,94.53,-0.028573372
24/10/2011,97.27,0.026459877
21/10/2011,94.73,0.036989487
20/10/2011,91.29,0.012455383
19/10/2011,90.16,-0.002769011
18/10/2011,90.41,0.027813837
17/10/2011,87.93,-0.038266703
14/10/2011,91.36,0.047636058
13/10/2011,87.11,-0.009369356
12/10/2011,87.93,0.010862836
11/10/2011,86.98,-0.018227891
10/10/2011,88.58,0.043138969
07/10/2011,84.84,-0.016251015
06/10/2011,86.23,0.039383083
05/10/2011,82.9,0.05046829
04/10/2011,78.82,0.029876031
03/10/2011,76.5,-0.047731403
30/09/2011,80.24,-0.032371635
29/09/2011,82.88,0.00374736
28/09/2011,82.57,-0.039071644
27/09/2011,85.86,0.003500179
26/09/2011,85.56,0.033635591
23/09/2011,82.73,-0.011537203
22/09/2011,83.69,-0.087578787
21/09/2011,91.35,-0.034113169
20/09/2011,94.52,-0.012302347
19/09/2011,95.69,-0.025892416
16/09/2011,98.2,0.003979394
15/09/2011,97.81,0.035379822
14/09/2011,94.41,0.009792521
13/09/2011,93.49,-0.012331399
12/09/2011,94.65,-0.004953375
09/09/2011,95.12,-0.032070608
08/09/2011,98.22,-0.014153087
07/09/2011,99.62,0.042131994
06/09/2011,95.51,-0.032347278
02/09/2011,98.65,-0.031137133
01/09/2011,101.77,-0.012693004
31/08/2011,103.07,0.003693628
30/08/2011,102.69,-0.005341634
29/08/2011,103.24,0.028990386
26/08/2011,100.29,0.01314818
25/08/2011,98.98,-0.014841829
24/08/2011,100.46,0.001992826
23/08/2011,100.26,0.041753341
22/08/2011,96.16,-0.009006738
19/08/2011,97.03,-0.00892634
18/08/2011,97.9,-0.068965632
17/08/2011,104.89,0.005257384
16/08/2011,104.34,-0.010297574
15/08/2011,105.42,0.021477336
12/08/2011,103.18,0.000581677
11/08/2011,103.12,0.042289809
10/08/2011,98.85,-0.032642962
09/08/2011,102.13,0.03740898
08/08/2011,98.38,-0.081183627
05/08/2011,106.7,-0.022976738
04/08/2011,109.18,-0.081493034
03/08/2011,118.45,-0.013167465
02/08/2011,120.02,-0.033106924
01/08/2011,124.06,0.002744372
29/07/2011,123.72,-0.0073284
28/07/2011,124.63,0.000883002
27/07/2011,124.52,-0.025452315
26/07/2011,127.73,-0.002580243
25/07/2011,128.06,-0.00319651
22/07/2011,128.47,0.002025869
21/07/2011,128.21,0.020010121
20/07/2011,125.67,-0.000556859
19/07/2011,125.74,0.023414997
18/07/2011,122.83,-0.005601801
15/07/2011,123.52,0.029745024
14/07/2011,119.9,-0.011773621
13/07/2011,121.32,0.003219817
12/07/2011,120.93,-0.002807599
11/07/2011,121.27,-0.031333732
08/07/2011,125.13,-0.009940044
07/07/2011,126.38,0.021353124
06/07/2011,123.71,-0.006285275
05/07/2011,124.49,0.006042801
01/07/2011,123.74,0.002832519
30/06/2011,123.39,0.018816
29/06/2011,121.09,0.010793861
28/06/2011,119.79,0.03008319
27/06/2011,116.24,0.002239257
24/06/2011,115.98,-0.01225432
23/06/2011,117.41,-0.007551688
22/06/2011,118.3,-0.006739705
21/06/2011,119.1,0.019500406
20/06/2011,116.8,-0.003077452
17/06/2011,117.16,0.001366587
16/06/2011,117,0.007377575
15/06/2011,116.14,-0.018427411
14/06/2011,118.3,0.018341312
13/06/2011,116.15,-0.013681274
10/06/2011,117.75,-0.021341761
09/06/2011,120.29,0.006672808
08/06/2011,119.49,0.013395878
07/06/2011,117.9,0.006210936
06/06/2011,117.17,-0.019188282
03/06/2011,119.44,-0.009996751
02/06/2011,120.64,-0.003144917
01/06/2011,121.02,-0.029152785
31/05/2011,124.6,0.010893793
27/05/2011,123.25,-0.005340683
26/05/2011,123.91,-0.000161394
25/05/2011,123.93,0.015859793
24/05/2011,121.98,0.007570806
23/05/2011,121.06,-0.015898065
20/05/2011,123,0.001220256
19/05/2011,122.85,-0.003575205
18/05/2011,123.29,0.015201339
17/05/2011,121.43,-0.006893749
16/05/2011,122.27,-0.016063951
13/05/2011,124.25,0.006702492
12/05/2011,123.42,0
11/05/2011,123.42,-0.03604639
10/05/2011,127.95,0.004857421
09/05/2011,127.33,0.02480846
06/05/2011,124.21,0.011090986
05/05/2011,122.84,-0.0302288
04/05/2011,126.61,-0.019863024
03/05/2011,129.15,-0.013764683
02/05/2011,130.94,-0.018388018
29/04/2011,133.37,0.02559277
28/04/2011,130,0.023977484
27/04/2011,126.92,0.005689017
26/04/2011,126.2,0.028940927
25/04/2011,122.6,-0.00585558
21/04/2011,123.32,-0.004772893
20/04/2011,123.91,0.016436497
19/04/2011,121.89,0.007907133
18/04/2011,120.93,-0.012082504
15/04/2011,122.4,-8.1696E-05
14/04/2011,122.41,0.001226141
13/04/2011,122.26,-0.001144445
12/04/2011,122.4,-0.030969698
11/04/2011,126.25,-0.030500395
08/04/2011,130.16,0.010581292
07/04/2011,128.79,-0.00619245
06/04/2011,129.59,-0.012728281
05/04/2011,131.25,0.007264417
04/04/2011,130.3,0.002458892
01/04/2011,129.98,-0.007205857
31/03/2011,130.92,0.003749765
30/03/2011,130.43,0.01927528
29/03/2011,127.94,0.013297336
28/03/2011,126.25,0.002458465
25/03/2011,125.94,0.008372253
24/03/2011,124.89,0.002886699
23/03/2011,124.53,-0.010782421
22/03/2011,125.88,0.006215655
21/03/2011,125.1,0.040705428
18/03/2011,120.11,0.016791596
17/03/2011,118.11,0.037437527
16/03/2011,113.77,-0.035148906
15/03/2011,117.84,-0.010803616
14/03/2011,119.12,0.002521645
11/03/2011,118.82,0.024536927
10/03/2011,115.94,-0.039986731
09/03/2011,120.67,-0.005701788
08/03/2011,121.36,0.003218754
07/03/2011,120.97,-0.013547561
04/03/2011,122.62,-0.016098718
03/03/2011,124.61,0.028654789
02/03/2011,121.09,0.00190122
01/03/2011,120.86,-0.030636256
28/02/2011,124.62,0.008785066
25/02/2011,123.53,0.024834289
24/02/2011,120.5,-0.003562113
23/02/2011,120.93,0.032439819
22/02/2011,117.07,-0.024803026
18/02/2011,120.01,-0.005070035
17/02/2011,120.62,0.000912371
16/02/2011,120.51,0.009756175
15/02/2011,119.34,-0.015300481
14/02/2011,121.18,0.012037836
11/02/2011,119.73,0.016675475
10/02/2011,117.75,0.013681274
09/02/2011,116.15,-0.011555874
08/02/2011,117.5,-0.002295236
07/02/2011,117.77,0.007928092
04/02/2011,116.84,-0.012587341
03/02/2011,118.32,-0.022893472
02/02/2011,121.06,0.017330879
01/02/2011,118.98,-0.003188725
31/01/2011,119.36,0.038604281
28/01/2011,114.84,-0.012891125
