Date,Close,XOM
07/06/2013,91.45,0.013430409
06/06/2013,90.23,0.006448766
05/06/2013,89.65,-0.012635947
04/06/2013,90.79,-0.007352571
03/06/2013,91.46,0.010883414
31/05/2013,90.47,-0.017748056
30/05/2013,92.09,0.000108595
29/05/2013,92.08,-0.003252741
28/05/2013,92.38,0.009243718
24/05/2013,91.53,-0.002836572
23/05/2013,91.79,-0.004348306
22/05/2013,92.19,-0.006594975
21/05/2013,92.8,0.003021802
20/05/2013,92.52,0.008248365
17/05/2013,91.76,0.011619116
16/05/2013,90.7,-0.00593604
15/05/2013,91.24,0.00142583
14/05/2013,91.11,0.011147403
13/05/2013,90.1,-0.000443853
10/05/2013,90.14,-0.009825105
09/05/2013,91.03,-0.007333257
08/05/2013,91.7,0.006015878
07/05/2013,91.15,0.006273063
06/05/2013,90.58,0.00620157
03/05/2013,90.02,0.015561467
02/05/2013,88.63,0.012717328
01/05/2013,87.51,-0.016770931
30/04/2013,88.99,0.008803669
29/04/2013,88.21,0.002383521
26/04/2013,88,-0.000795138
25/04/2013,88.07,-0.015324244
24/04/2013,89.43,0.001454708
23/04/2013,89.3,0.013642469
22/04/2013,88.09,0.007291818
19/04/2013,87.45,0.009536466
18/04/2013,86.62,0.006253639
17/04/2013,86.08,-0.006138186
16/04/2013,86.61,0.001386482
15/04/2013,86.49,-0.028495204
12/04/2013,88.99,-0.002581226
11/04/2013,89.22,0.006070845
10/04/2013,88.68,-0.00101437
09/04/2013,88.77,0.001916897
08/04/2013,88.6,-0.004616865
05/04/2013,89.01,-0.008502121
04/04/2013,89.77,-0.001780746
03/04/2013,89.93,-0.007201848
02/04/2013,90.58,-0.002095396
01/04/2013,90.77,0.007297688
28/03/2013,90.11,-0.005202292
27/03/2013,90.58,0.004980366
26/03/2013,90.13,0.012392009
25/03/2013,89.02,-0.003028436
22/03/2013,89.29,0.01262273
21/03/2013,88.17,-0.005203632
20/03/2013,88.63,0.000564302
19/03/2013,88.58,-0.002142657
18/03/2013,88.77,-0.0067363
15/03/2013,89.37,-0.00513394
14/03/2013,89.83,0.006365536
13/03/2013,89.26,0.001120951
12/03/2013,89.16,0
11/03/2013,89.16,0.002133274
08/03/2013,88.97,0.002926612
07/03/2013,88.71,-0.009536169
06/03/2013,89.56,-0.000558129
05/03/2013,89.61,0.007392507
04/03/2013,88.95,-0.005381782
01/03/2013,89.43,-0.001340932
28/02/2013,89.55,0.000223364
27/02/2013,89.53,0.011458225
26/02/2013,88.51,0.009193641
25/02/2013,87.7,-0.01695914
22/02/2013,89.2,0.006862055
21/02/2013,88.59,-0.00428025
20/02/2013,88.97,-0.003926193
19/02/2013,89.32,0.010806048
15/02/2013,88.36,-0.001809137
14/02/2013,88.52,-0.001693098
13/02/2013,88.67,0.002371141
12/02/2013,88.46,0.002036891
11/02/2013,88.28,-0.003731137
08/02/2013,88.61,0.004071022
07/02/2013,88.25,-0.017299915
06/02/2013,89.79,0.00055701
05/02/2013,89.74,0.006596256
04/02/2013,89.15,-0.009933672
01/02/2013,90.04,0.000777735
31/01/2013,89.97,-0.00775026
30/01/2013,90.67,-0.011949931
29/01/2013,91.76,0.007108905
28/01/2013,91.11,-0.006781912
25/01/2013,91.73,0.004151197
24/01/2013,91.35,0.007140926
23/01/2013,90.7,-0.002422642
22/01/2013,90.92,0.001320713
18/01/2013,90.8,0.006629859
17/01/2013,90.2,0.008126054
16/01/2013,89.47,-0.000670391
15/01/2013,89.53,-0.000558316
14/01/2013,89.58,-0.00033484
11/01/2013,89.61,0.005707586
10/01/2013,89.1,0.010832875
09/01/2013,88.14,-0.003850078
08/01/2013,88.48,0.006235494
07/01/2013,87.93,-0.011645787
04/01/2013,88.96,0.004619466
03/01/2013,88.55,-0.001805258
02/01/2013,88.71,0.024650341
31/12/2012,86.55,0.016895246
28/12/2012,85.1,-0.020470592
27/12/2012,86.86,-0.002414766
26/12/2012,87.07,0.001724237
24/12/2012,86.92,-0.003560153
21/12/2012,87.23,-0.018851342
20/12/2012,88.89,0.005075294
19/12/2012,88.44,-0.012584436
18/12/2012,89.56,0.007734164
17/12/2012,88.87,0.008929135
14/12/2012,88.08,-0.005660606
13/12/2012,88.58,-0.009773711
12/12/2012,89.45,0.005155806
11/12/2012,88.99,0.006538918
10/12/2012,88.41,-0.002146772
07/12/2012,88.6,0.006795043
06/12/2012,88,0.003072898
05/12/2012,87.73,0.006174271
04/12/2012,87.19,-0.004805501
03/12/2012,87.61,-0.006031313
30/11/2012,88.14,0.000226937
29/11/2012,88.12,0.000226989
28/11/2012,88.1,0.008549496
27/11/2012,87.35,-0.014434529
26/11/2012,88.62,-0.005289529
23/11/2012,89.09,0.01219665
21/11/2012,88.01,0.005811651
20/11/2012,87.5,-0.001940972
19/11/2012,87.67,0.014013553
16/11/2012,86.45,0.003592333
15/11/2012,86.14,0.000812961
14/11/2012,86.07,-0.004636614
13/11/2012,86.47,-0.009781999
12/11/2012,87.32,0.001260528
09/11/2012,87.21,0.00160661
08/11/2012,87.07,-0.012667787
07/11/2012,88.18,-0.038160256
06/11/2012,91.61,0.010755152
05/11/2012,90.63,0.003980105
02/11/2012,90.27,-0.014626092
01/11/2012,91.6,0.004705376
31/10/2012,91.17,0.006050956
26/10/2012,90.62,0.002098868
25/10/2012,90.43,0.006100623
24/10/2012,89.88,-0.003332226
23/10/2012,90.18,-0.022043992
22/10/2012,92.19,0.000433981
19/10/2012,92.15,-0.014329826
18/10/2012,93.48,0.000963237
17/10/2012,93.39,0.010873768
16/10/2012,92.38,0.009462249
15/10/2012,91.51,0.005259133
12/10/2012,91.03,-0.001536773
11/10/2012,91.17,0.001536773
10/10/2012,91.03,-0.012011501
09/10/2012,92.13,-0.005952076
08/10/2012,92.68,0.001403661
05/10/2012,92.55,0.003572012
04/10/2012,92.22,0.005654648
03/10/2012,91.7,-0.000218079
02/10/2012,91.72,-0.00087184
01/10/2012,91.8,0.003819923
28/09/2012,91.45,-0.003819923
27/09/2012,91.8,0.006228507
26/09/2012,91.23,-0.005574699
25/09/2012,91.74,-0.001524889
24/09/2012,91.88,-0.000435256
21/09/2012,91.92,0.004361106
20/09/2012,91.52,0.010434495
19/09/2012,90.57,-0.011853942
18/09/2012,91.65,-0.002832863
17/09/2012,91.91,-0.004234304
14/09/2012,92.3,0.011660351
13/09/2012,91.23,0.018586662
12/09/2012,89.55,-0.000781381
11/09/2012,89.62,0.001563373
10/09/2012,89.48,-0.00490525
07/09/2012,89.92,0.010396382
06/09/2012,88.99,0.018829957
05/09/2012,87.33,0.002407568
04/09/2012,87.12,-0.002063984
31/08/2012,87.3,0.001146132
30/08/2012,87.2,-0.007995474
29/08/2012,87.9,-0.002272728
28/08/2012,88.1,0.004094637
27/08/2012,87.74,-0.003526939
24/08/2012,88.05,0.008439831
23/08/2012,87.31,-0.004798912
22/08/2012,87.73,0.00308237
21/08/2012,87.46,-0.005586925
20/08/2012,87.95,-0.005103498
17/08/2012,88.4,-0.003049644
16/08/2012,88.67,0.007584799
15/08/2012,88,-0.002270149
14/08/2012,88.2,0.000680504
13/08/2012,88.14,-0.003397897
10/08/2012,88.44,0.002717393
09/08/2012,88.2,-0.000906618
08/08/2012,88.28,0.004086271
07/08/2012,87.92,0.005360109
06/08/2012,87.45,-0.001142857
03/08/2012,87.55,0.019259086
02/08/2012,85.88,-0.011922127
01/08/2012,86.91,0.000690608
31/07/2012,86.85,-0.00814178
30/07/2012,87.56,0.001257071
27/07/2012,87.45,0.0106916
26/07/2012,86.52,0.014904794
25/07/2012,85.24,0.007772975
24/07/2012,84.58,-0.007420966
23/07/2012,85.21,-0.008646934
20/07/2012,85.95,-0.003020448
19/07/2012,86.21,0
18/07/2012,86.21,0.005583358
17/07/2012,85.73,0.007963504
16/07/2012,85.05,-0.004926118
13/07/2012,85.47,0.015921086
12/07/2012,84.12,-0.003086056
11/07/2012,84.38,0.015165375
10/07/2012,83.11,-0.006476396
09/07/2012,83.65,-0.013654115
06/07/2012,84.8,-0.009039212
05/07/2012,85.57,-0.008263067
03/07/2012,86.28,0.010954544
02/07/2012,85.34,-0.002691477
29/06/2012,85.57,0.029290053
28/06/2012,83.1,-0.001202646
27/06/2012,83.2,0.009661911
26/06/2012,82.4,0.0141777
25/06/2012,81.24,-0.010652075
22/06/2012,82.11,0
21/06/2012,82.11,-0.034238441
20/06/2012,84.97,0.005783433
19/06/2012,84.48,0.016349788
18/06/2012,83.11,-0.001322672
15/06/2012,83.22,0.013184346
14/06/2012,82.13,0.018432569
13/06/2012,80.63,-0.007783102
12/06/2012,81.26,0.012257938
11/06/2012,80.27,-0.00707594
08/06/2012,80.84,0.001857241
07/06/2012,80.69,0.006340545
06/06/2012,80.18,0.03270668
05/06/2012,77.6,-0.002959534
04/06/2012,77.83,-0.001155698
01/06/2012,77.92,-0.009070647
31/05/2012,78.63,-0.014644877
30/05/2012,79.79,-0.026467041
29/05/2012,81.93,-0.001829157
25/05/2012,82.08,-0.006436357
24/05/2012,82.61,0.006923805
23/05/2012,82.04,0.001097628
22/05/2012,81.95,-0.001097628
21/05/2012,82.04,0.006972079
18/05/2012,81.47,-0.005386229
17/05/2012,81.91,-0.003169188
16/05/2012,82.17,0.004635285
15/05/2012,81.79,-0.004026605
14/05/2012,82.12,-0.01186311
11/05/2012,83.1,0.003133665
10/05/2012,82.84,-0.005657553
09/05/2012,83.31,-0.008486276
08/05/2012,84.02,-0.005459954
07/05/2012,84.48,-0.001064774
04/05/2012,84.57,-0.012689631
03/05/2012,85.65,-0.006400953
02/05/2012,86.2,-0.009697605
01/05/2012,87.04,0.008074793
30/04/2012,86.34,0.003015894
27/04/2012,86.08,0.000116178
26/04/2012,86.07,-0.009021574
25/04/2012,86.85,0.006237026
24/04/2012,86.31,0.007209334
23/04/2012,85.69,0.004561678
20/04/2012,85.3,0.000234494
19/04/2012,85.28,-0.005496126
18/04/2012,85.75,0.003504676
17/04/2012,85.45,0.01699557
16/04/2012,84.01,0.012697823
13/04/2012,82.95,-0.007805503
12/04/2012,83.6,0.010823918
11/04/2012,82.7,0.00642933
10/04/2012,82.17,-0.020596934
09/04/2012,83.88,-0.011144158
05/04/2012,84.82,-0.001884571
04/04/2012,84.98,-0.009952661
03/04/2012,85.83,-0.014343797
02/04/2012,87.07,0.003912548
30/03/2012,86.73,0.007522748
29/03/2012,86.08,0.002559034
28/03/2012,85.86,-0.008812673
27/03/2012,86.62,-0.004722151
26/03/2012,87.03,0.017151886
23/03/2012,85.55,0.002574908
22/03/2012,85.33,-0.007937476
21/03/2012,86.01,-0.006836247
20/03/2012,86.6,-0.004493354
19/03/2012,86.99,0.006342638
16/03/2012,86.44,0.004057271
15/03/2012,86.09,0.000813433
14/03/2012,86.02,-0.0097178
13/03/2012,86.86,0.015196627
12/03/2012,85.55,0.014719135
09/03/2012,84.3,-0.006267389
08/03/2012,84.83,-0.011719342
07/03/2012,85.83,-0.000349467
06/03/2012,85.86,-0.013304992
05/03/2012,87.01,0.007845892
02/03/2012,86.33,-0.005775022
01/03/2012,86.83,0.00380777
29/02/2012,86.5,-0.007371607
28/02/2012,87.14,-0.001032288
27/02/2012,87.23,-0.00126024
24/02/2012,87.34,0.003670571
23/02/2012,87.02,0.001149822
22/02/2012,86.92,0.00403482
21/02/2012,86.57,0.011034435
17/02/2012,85.62,0.002455711
16/02/2012,85.41,0.015218839
15/02/2012,84.12,-0.006516997
14/02/2012,84.67,0.002957007
13/02/2012,84.42,0.007371333
10/02/2012,83.8,-0.012805487
09/02/2012,84.88,-0.005170399
08/02/2012,85.32,-0.011884097
07/02/2012,86.34,0.006856904
06/02/2012,85.75,0.009726449
03/02/2012,84.92,0.016503788
02/02/2012,83.53,-0.005253743
01/02/2012,83.97,0.002742832
31/01/2012,83.74,-0.020682649
30/01/2012,85.49,-0.003969186
27/01/2012,85.83,-0.010892344
26/01/2012,86.77,-0.005172723
25/01/2012,87.22,0.000458716
24/01/2012,87.18,-0.003320931
23/01/2012,87.47,-0.000228624
20/01/2012,87.49,0.005271614
19/01/2012,87.03,0.006686675
18/01/2012,86.45,0.008830079
17/01/2012,85.69,0.009497638
13/01/2012,84.88,0.001650749
12/01/2012,84.74,-0.004004245
11/01/2012,85.08,-0.00749418
10/01/2012,85.72,0.002569795
09/01/2012,85.5,0.00445435
06/01/2012,85.12,-0.007490672
05/01/2012,85.76,-0.00302713
04/01/2012,86.02,0.000232531
03/01/2012,86,0.014523563
30/12/2011,84.76,-0.005998959
29/12/2011,85.27,0.012865329
28/12/2011,84.18,-0.012982597
27/12/2011,85.28,0.000703812
23/12/2011,85.22,0.010972914
22/12/2011,84.29,0.013977887
21/12/2011,83.12,0.0135661
20/12/2011,82,0.030584938
19/12/2011,79.53,-0.007890328
16/12/2011,80.16,0.001623073
15/12/2011,80.03,0.007399545
14/12/2011,79.44,-0.013627766
13/12/2011,80.53,0.005978346
12/12/2011,80.05,-0.015986461
09/12/2011,81.34,0.018237588
08/12/2011,79.87,-0.015036009
07/12/2011,81.08,0.003211862
06/12/2011,80.82,0.004588586
05/12/2011,80.45,0.00823769
02/12/2011,79.79,0
01/12/2011,79.79,-0.008113382
30/11/2011,80.44,0.044615647
29/11/2011,76.93,0.01427006
28/11/2011,75.84,0.02591303
25/11/2011,73.9,-0.009159547
23/11/2011,74.58,-0.019255624
22/11/2011,76.03,-0.011507908
21/11/2011,76.91,-0.012790046
18/11/2011,77.9,0.000513611
17/11/2011,77.86,-0.004996487
16/11/2011,78.25,-0.010677615
15/11/2011,79.09,0.001645049
14/11/2011,78.96,-0.0095791
11/11/2011,79.72,0.01287734
10/11/2011,78.7,0.016785582
09/11/2011,77.39,-0.030164552
08/11/2011,79.76,0.005153679
07/11/2011,79.35,0.010515078
04/11/2011,78.52,-0.004320759
03/11/2011,78.86,0.01907502
02/11/2011,77.37,0.018655554
01/11/2011,75.94,-0.027918453
31/10/2011,78.09,-0.042495584
28/10/2011,81.48,-0.004897169
27/10/2011,81.88,0.009941782
26/10/2011,81.07,0.020310959
25/10/2011,79.44,-0.00914736
24/10/2011,80.17,0.000499064
21/10/2011,80.13,0.017880104
20/10/2011,78.71,0.003563705
19/10/2011,78.43,-0.00584797
18/10/2011,78.89,0.018163712
17/10/2011,77.47,-0.008227325
14/10/2011,78.11,0.022528141
13/10/2011,76.37,-0.010291239
12/10/2011,77.16,0.011601512
11/10/2011,76.27,-0.000131105
10/10/2011,76.28,0.036309381
07/10/2011,73.56,-0.004476101
06/10/2011,73.89,-0.000811688
05/10/2011,73.95,0.015261231
04/10/2011,72.83,0.023337634
03/10/2011,71.15,-0.020587735
30/09/2011,72.63,-0.017064096
29/09/2011,73.88,0.024804286
28/09/2011,72.07,-0.011587935
27/09/2011,72.91,0.016456155
26/09/2011,71.72,0.034180453
23/09/2011,69.31,0.001010466
22/09/2011,69.24,-0.038670635
21/09/2011,71.97,-0.027950854
20/09/2011,74.01,0.00419742
19/09/2011,73.7,-0.011467242
16/09/2011,74.55,0.007269822
15/09/2011,74.01,0.018684485
14/09/2011,72.64,0.01372258
13/09/2011,71.65,-0.00264827
12/09/2011,71.84,0.011620712
09/09/2011,71.01,-0.025169931
08/09/2011,72.82,-0.0113335
07/09/2011,73.65,0.034533818
06/09/2011,71.15,-0.013818351
02/09/2011,72.14,-0.018540667
01/09/2011,73.49,-0.007185984
31/08/2011,74.02,0.00148719
30/08/2011,73.91,-0.002837265
29/08/2011,74.12,0.020169667
26/08/2011,72.64,0.012049173
25/08/2011,71.77,-0.024362914
24/08/2011,73.54,-0.001630435
23/08/2011,73.66,0.048396541
22/08/2011,70.18,0.00542936
19/08/2011,69.8,-0.01620044
18/08/2011,70.94,-0.044390472
17/08/2011,74.16,0.008939515
16/08/2011,73.5,-0.010690947
15/08/2011,74.29,0.031310234
12/08/2011,72,0.005850414
11/08/2011,71.58,0.050866921
10/08/2011,68.03,-0.051704793
09/08/2011,71.64,0.020447726
08/08/2011,70.19,-0.063879378
05/08/2011,74.82,0.013184639
04/08/2011,73.84,-0.051212034
03/08/2011,77.72,-0.001542813
02/08/2011,77.84,-0.022358655
01/08/2011,79.6,-0.00238409
29/07/2011,79.79,-0.020713919
28/07/2011,81.46,-0.022456488
27/07/2011,83.31,-0.012643298
26/07/2011,84.37,-0.002367706
25/07/2011,84.57,-0.007656554
22/07/2011,85.22,0.002349625
21/07/2011,85.02,0.020437974
20/07/2011,83.3,-0.003953758
19/07/2011,83.63,0.011787483
18/07/2011,82.65,-0.004225784
15/07/2011,83,0.009198806
14/07/2011,82.24,-0.002914038
13/07/2011,82.48,0.007178956
12/07/2011,81.89,-0.000122108
11/07/2011,81.9,-0.006329135
08/07/2011,82.42,0.000728244
07/07/2011,82.36,0.009638335
06/07/2011,81.57,-0.000367715
05/07/2011,81.6,-0.005011929
01/07/2011,82.01,0.007711648
30/06/2011,81.38,0.013982781
29/06/2011,80.25,0.007755856
28/06/2011,79.63,0.021708247
27/06/2011,77.92,0.01473847
24/06/2011,76.78,-0.021389812
23/06/2011,78.44,-0.017440098
22/06/2011,79.82,-0.009352272
21/06/2011,80.57,0.010731323
20/06/2011,79.71,0.008694063
17/06/2011,79.02,-0.002527807
16/06/2011,79.22,0.007094025
15/06/2011,78.66,-0.021630622
14/06/2011,80.38,0.014410374
13/06/2011,79.23,-0.006917832
10/06/2011,79.78,-0.017396065
09/06/2011,81.18,0.005187118
08/06/2011,80.76,0.009455159
07/06/2011,80,-0.003618446
06/06/2011,80.29,-0.011023831
03/06/2011,81.18,-0.001846041
02/06/2011,81.33,-0.008570082
01/06/2011,82.03,-0.017402252
31/05/2011,83.47,0.010114475
27/05/2011,82.63,0.00290874
26/05/2011,82.39,0.005232747
25/05/2011,81.96,0.008208316
24/05/2011,81.29,0.007656249
23/05/2011,80.67,-0.011094788
20/05/2011,81.57,-0.009274014
19/05/2011,82.33,0.007192083
18/05/2011,81.74,0.016404932
17/05/2011,80.41,0.002116403
16/05/2011,80.24,-0.007820783
13/05/2011,80.87,-0.002223321
12/05/2011,81.05,-0.000863292
11/05/2011,81.12,-0.026999086
10/05/2011,83.34,0.001921692
09/05/2011,83.18,0.005908259
06/05/2011,82.69,0.000846894
05/05/2011,82.62,-0.026161678
04/05/2011,84.81,-0.00950544
03/05/2011,85.62,-0.015644331
02/05/2011,86.97,-0.011546284
29/04/2011,87.98,0.007300968
28/04/2011,87.34,-0.005025136
27/04/2011,87.78,0.004109595
26/04/2011,87.42,0.01382192
25/04/2011,86.22,-0.001622436
21/04/2011,86.36,0.008255381
20/04/2011,85.65,0.021836217
19/04/2011,83.8,0.008388306
18/04/2011,83.1,-0.014218532
15/04/2011,84.29,0.010135423
14/04/2011,83.44,0.003361348
13/04/2011,83.16,-0.000240471
12/04/2011,83.18,-0.023524906
11/04/2011,85.16,-0.009233892
08/04/2011,85.95,0.002213035
07/04/2011,85.76,0.006786033
06/04/2011,85.18,-0.002813601
05/04/2011,85.42,0.006459591
04/04/2011,84.87,0.002241228
01/04/2011,84.68,0.006516225
31/03/2011,84.13,-0.004269963
30/03/2011,84.49,0.014785055
29/03/2011,83.25,-0.002639157
28/03/2011,83.47,-0.00179544
25/03/2011,83.62,0.010700433
24/03/2011,82.73,0.001572613
23/03/2011,82.6,0.000484379
22/03/2011,82.56,-0.003385735
21/03/2011,82.84,0.024315451
18/03/2011,80.85,-0.003826929
17/03/2011,81.16,0.023058291
16/03/2011,79.31,-0.025888191
15/03/2011,81.39,-0.012090274
14/03/2011,82.38,0.003161097
11/03/2011,82.12,0.00905205
10/03/2011,81.38,-0.036200864
09/03/2011,84.38,-0.00260386
08/03/2011,84.6,-0.001417435
07/03/2011,84.72,-0.004240289
04/03/2011,85.08,-0.008660089
03/03/2011,85.82,0.008660089
02/03/2011,85.08,0.003296448
01/03/2011,84.8,-0.008571649
28/02/2011,85.53,0.002223914
25/02/2011,85.34,-0.00735512
24/02/2011,85.97,-0.012713995
23/02/2011,87.07,0.018898018
22/02/2011,85.44,0.011062841
18/02/2011,84.5,0.007364328
17/02/2011,83.88,0.00226771
16/02/2011,83.69,0.008640399
15/02/2011,82.97,-0.023112775
14/02/2011,84.91,0.024922294
11/02/2011,82.82,-0.00457777
10/02/2011,83.2,0.007843177
09/02/2011,82.55,-0.005195445
08/02/2011,82.98,-0.011383503
07/02/2011,83.93,0.007774694
04/02/2011,83.28,-0.001919386
03/02/2011,83.44,0.000359604
02/02/2011,83.41,-0.00597659
01/02/2011,83.91,0.039254083
31/01/2011,80.68,0.021169451
28/01/2011,78.99,-0.011204246
