Date,Close,LNC
08/07/2013,38.68,-0.007726023
05/07/2013,38.98,0.052671468
03/07/2013,36.98,-0.011293478
02/07/2013,37.4,0.001070091
01/07/2013,37.36,0.024110609
28/06/2013,36.47,0.000822932
27/06/2013,36.44,0.013537988
26/06/2013,35.95,0.011470261
25/06/2013,35.54,0.026805141
24/06/2013,34.6,-0.02342295
21/06/2013,35.42,-0.001692525
20/06/2013,35.48,-0.001689665
19/06/2013,35.54,-0.009242469
18/06/2013,35.87,0.018287188
17/06/2013,35.22,0.019785592
14/06/2013,34.53,-0.025448121
13/06/2013,35.42,0.018809332
12/06/2013,34.76,-0.017396703
11/06/2013,35.37,-0.024299478
10/06/2013,36.24,0.009704776
07/06/2013,35.89,0.03516098
06/06/2013,34.65,0.022472856
05/06/2013,33.88,-0.026792517
04/06/2013,34.8,-0.014265577
03/06/2013,35.3,-0.010146648
31/05/2013,35.66,-0.019439657
30/05/2013,36.36,0.023091859
29/05/2013,35.53,0.008195609
28/05/2013,35.24,0.021802355
24/05/2013,34.48,-0.009237941
23/05/2013,34.8,-0.002869442
22/05/2013,34.9,-0.009694972
21/05/2013,35.24,-0.002267575
20/05/2013,35.32,0.001983846
17/05/2013,35.25,0.015437699
16/05/2013,34.71,-0.026440773
15/05/2013,35.64,-0.002242153
14/05/2013,35.72,0.019505919
13/05/2013,35.03,0.004864797
10/05/2013,34.86,0.016194686
09/05/2013,34.3,-0.010152371
08/05/2013,34.65,0.011903174
07/05/2013,34.24,0.010274566
06/05/2013,33.89,0.027825281
03/05/2013,32.96,0.030183998
02/05/2013,31.98,-0.04104711
01/05/2013,33.32,-0.020496782
30/04/2013,34.01,0.010938764
29/04/2013,33.64,0.011059745
26/04/2013,33.27,-0.011654099
25/04/2013,33.66,0.010452537
24/04/2013,33.31,0.028625584
23/04/2013,32.37,0.027562033
22/04/2013,31.49,0.00861112
19/04/2013,31.22,0.011598068
18/04/2013,30.86,-0.017665467
17/04/2013,31.41,-0.037799284
16/04/2013,32.62,0.031452071
15/04/2013,31.61,-0.039391044
12/04/2013,32.88,-0.012993082
11/04/2013,33.31,0.00632437
10/04/2013,33.1,0.036927273
09/04/2013,31.9,0.021867454
08/04/2013,31.21,0.010953718
05/04/2013,30.87,-0.021154635
04/04/2013,31.53,-0.010097908
03/04/2013,31.85,-0.023274906
02/04/2013,32.6,0.011104371
01/04/2013,32.24,-0.011411072
28/03/2013,32.61,0.004918547
27/03/2013,32.45,-0.004611845
26/03/2013,32.6,0.010174282
25/03/2013,32.27,-0.01231922
22/03/2013,32.67,0.009225158
21/03/2013,32.37,-0.014719677
20/03/2013,32.85,0.015337724
19/03/2013,32.35,-0.014728711
18/03/2013,32.83,-0.018410057
15/03/2013,33.44,-0.000896727
14/03/2013,33.47,0.006895545
13/03/2013,33.24,0.007246409
12/03/2013,33,-0.004233451
11/03/2013,33.14,0.004233451
08/03/2013,33,0.042401524
07/03/2013,31.63,0.01048794
06/03/2013,31.3,0.013509372
05/03/2013,30.88,0.02193573
04/03/2013,30.21,0.013664602
01/03/2013,29.8,0.008763116
28/02/2013,29.54,0.008499116
27/02/2013,29.29,0.027693012
26/02/2013,28.49,0.005631835
25/02/2013,28.33,-0.048235323
22/02/2013,29.73,0.017303231
21/02/2013,29.22,-0.013596403
20/02/2013,29.62,-0.037440185
19/02/2013,30.75,0.013752673
15/02/2013,30.33,-0.003948672
14/02/2013,30.45,0.009569451
13/02/2013,30.16,0.008992567
12/02/2013,29.89,0.012117281
11/02/2013,29.53,0.003392134
08/02/2013,29.43,0.008531019
07/02/2013,29.18,-0.01090672
06/02/2013,29.5,0.002715548
05/02/2013,29.42,0.018525401
04/02/2013,28.88,-0.021240949
01/02/2013,29.5,0.017784326
31/01/2013,28.98,0.001035733
30/01/2013,28.95,-0.010651192
29/01/2013,29.26,0.004796172
28/01/2013,29.12,0.000343466
25/01/2013,29.11,0.029634381
24/01/2013,28.26,0.002480072
23/01/2013,28.19,-0.006364944
22/01/2013,28.37,0.022817389
18/01/2013,27.73,-0.00897511
17/01/2013,27.98,0.023139138
16/01/2013,27.34,-0.000731261
15/01/2013,27.36,-0.007646132
14/01/2013,27.57,-0.00974561
11/01/2013,27.84,0
10/01/2013,27.84,0.015930822
09/01/2013,27.4,0.00109549
08/01/2013,27.37,-0.015588498
07/01/2013,27.8,-0.011089364
04/01/2013,28.11,0.007498696
03/01/2013,27.9,0.017718779
02/01/2013,27.41,0.056664942
31/12/2012,25.9,0.026209206
28/12/2012,25.23,-0.008288976
27/12/2012,25.44,-0.011334888
26/12/2012,25.73,-0.004652975
24/12/2012,25.85,-0.001932368
21/12/2012,25.9,-0.02101319
20/12/2012,26.45,0.019469979
19/12/2012,25.94,-0.019469979
18/12/2012,26.45,0.01715962
17/12/2012,26,0.027687477
14/12/2012,25.29,-0.002369669
13/12/2012,25.35,-0.016432295
12/12/2012,25.77,0.000776398
11/12/2012,25.75,0.000388425
10/12/2012,25.74,-0.001552795
07/12/2012,25.78,0.010136539
06/12/2012,25.52,-0.002348338
05/12/2012,25.58,0.012588679
04/12/2012,25.26,0.007550205
03/12/2012,25.07,0.014868669
30/11/2012,24.7,0.002838032
29/11/2012,24.63,0.006108754
28/11/2012,24.48,0.006557401
27/11/2012,24.32,-0.012260064
26/11/2012,24.62,0.000406256
23/11/2012,24.61,0.015148703
21/11/2012,24.24,0.004133946
20/11/2012,24.14,-0.002482417
19/11/2012,24.2,0.016667052
16/11/2012,23.8,0.020803128
15/11/2012,23.31,0.006887673
14/11/2012,23.15,-0.004740367
13/11/2012,23.26,-0.007708818
12/11/2012,23.44,-0.005530752
09/11/2012,23.57,0.012380094
08/11/2012,23.28,-0.021670701
07/11/2012,23.79,-0.081496689
06/11/2012,25.81,0.018377839
05/11/2012,25.34,0.00554018
02/11/2012,25.2,-0.009085585
01/11/2012,25.43,0.025489233
31/10/2012,24.79,0.004447147
26/10/2012,24.68,-0.016476161
25/10/2012,25.09,0.01526134
24/10/2012,24.71,-0.002425224
23/10/2012,24.77,-0.022750931
22/10/2012,25.34,0.000394711
19/10/2012,25.33,-0.016056738
18/10/2012,25.74,0.004282662
17/10/2012,25.63,0.030905788
16/10/2012,24.85,0.034803922
15/10/2012,24,0.010050336
12/10/2012,23.76,-0.021237525
11/10/2012,24.27,0.00993797
10/10/2012,24.03,-0.007462721
09/10/2012,24.21,-0.010682107
08/10/2012,24.47,0.003274665
05/10/2012,24.39,-0.010197926
04/10/2012,24.64,0.020500923
03/10/2012,24.14,-0.007428841
02/10/2012,24.32,0.013245227
01/10/2012,24,-0.007885494
28/09/2012,24.19,0.002483445
27/09/2012,24.13,0.015031598
26/09/2012,23.77,-0.020404622
25/09/2012,24.26,-0.021611443
24/09/2012,24.79,-0.000403307
21/09/2012,24.8,-0.008032172
20/09/2012,25,-0.009950331
19/09/2012,25.25,-0.002373419
18/09/2012,25.31,-0.005516168
17/09/2012,25.45,-0.013658749
14/09/2012,25.8,0.017201362
13/09/2012,25.36,0.027585199
12/09/2012,24.67,0.009776045
11/09/2012,24.43,0.004512828
10/09/2012,24.32,-0.002464067
07/09/2012,24.38,0.009064751
06/09/2012,24.16,0.041840035
05/09/2012,23.17,-0.006024115
04/09/2012,23.31,0.003868477
31/08/2012,23.22,-0.001721171
30/08/2012,23.26,-0.001718213
29/08/2012,23.3,-0.000429092
28/08/2012,23.31,-0.005988042
27/08/2012,23.45,-0.013974396
24/08/2012,23.78,0.010568689
23/08/2012,23.53,-0.012669088
22/08/2012,23.83,-0.007941526
21/08/2012,24.02,0.006264376
20/08/2012,23.87,-0.000837521
17/08/2012,23.89,-0.004593869
16/08/2012,24,0.016807118
15/08/2012,23.6,0.000423819
14/08/2012,23.59,0.027504957
13/08/2012,22.95,0.000435825
10/08/2012,22.94,-0.012562435
09/08/2012,23.23,0.023079622
08/08/2012,22.7,0.003972638
07/08/2012,22.61,0.013805608
06/08/2012,22.3,0.012181518
03/08/2012,22.03,0.031821915
02/08/2012,21.34,0.072883144
01/08/2012,19.84,-0.010529052
31/07/2012,20.05,-0.007453451
30/07/2012,20.2,-0.005923018
27/07/2012,20.32,0.035565983
26/07/2012,19.61,0.016452813
25/07/2012,19.29,-0.003622255
24/07/2012,19.36,-0.021967678
23/07/2012,19.79,-0.014547535
20/07/2012,20.08,-0.040024864
19/07/2012,20.9,0
18/07/2012,20.9,0.008167233
17/07/2012,20.73,0.01115704
16/07/2012,20.5,-0.018366877
13/07/2012,20.88,0.028170877
12/07/2012,20.3,-0.019029606
11/07/2012,20.69,0.018537116
