Date,Close,THC
31/01/2011,6.65,-0.003003005
28/01/2011,6.67,-0.010440065
27/01/2011,6.74,-0.00148258
26/01/2011,6.75,-0.007380107
25/01/2011,6.8,-0.00293686
24/01/2011,6.82,0.017751945
21/01/2011,6.7,-0.007434978
20/01/2011,6.75,-0.014706147
19/01/2011,6.85,-0.027359518
18/01/2011,7.04,-0.002836881
14/01/2011,7.06,0.008534902
13/01/2011,7,-0.001427552
12/01/2011,7.01,0.018719049
11/01/2011,6.88,0.00583092
10/01/2011,6.84,-0.007283353
07/01/2011,6.89,0.002906979
06/01/2011,6.87,0.001456664
05/01/2011,6.86,0.00291971
04/01/2011,6.84,0.005865119
03/01/2011,6.8,0.016308738
31/12/2010,6.69,-0.00447428
30/12/2010,6.72,0.00896867
29/12/2010,6.66,-0.00449439
28/12/2010,6.69,0
27/12/2010,6.69,-0.002985077
23/12/2010,6.71,-0.013323661
22/12/2010,6.8,-0.004402061
21/12/2010,6.83,0.010301784
20/12/2010,6.76,0.002962965
17/12/2010,6.74,0.016455121
16/12/2010,6.63,-0.001507159
15/12/2010,6.64,0.024391453
14/12/2010,6.48,-0.00154202
13/12/2010,6.49,-0.024354324
10/12/2010,6.65,0.438330122
09/12/2010,4.29,0.007017573
08/12/2010,4.26,0.009434032
07/12/2010,4.22,-0.004728141
06/12/2010,4.24,-0.011723464
03/12/2010,4.29,0.00936775
02/12/2010,4.25,0.035932009
01/12/2010,4.1,0.004889985
30/11/2010,4.08,-0.014598799
29/11/2010,4.14,-0.01676686
26/11/2010,4.21,-0.00237248
24/11/2010,4.22,-0.007083855
23/11/2010,4.25,-0.01169604
22/11/2010,4.3,-0.016147986
19/11/2010,4.37,-0.002285715
18/11/2010,4.38,-0.01135086
17/11/2010,4.43,-0.015677813
16/11/2010,4.5,-0.028479471
15/11/2010,4.63,-0.004310352
12/11/2010,4.65,-0.00643089
11/11/2010,4.68,0.019418086
10/11/2010,4.59,-0.002176279
09/11/2010,4.6,-0.008658063
08/11/2010,4.64,0.023992427
05/11/2010,4.53,0.013333531
04/11/2010,4.47,0.038773386
03/11/2010,4.3,0
02/11/2010,4.3,0
01/11/2010,4.3,-0.013857035
29/10/2010,4.36,0.011534153
28/10/2010,4.31,0.021102776
27/10/2010,4.22,0.009523882
26/10/2010,4.18,-0.018957914
25/10/2010,4.26,-0.016298382
22/10/2010,4.33,0.004629638
21/10/2010,4.31,-0.006936444
20/10/2010,4.34,-0.013730193
19/10/2010,4.4,-0.015783868
18/10/2010,4.47,0.011248713
15/10/2010,4.42,-0.002259888
14/10/2010,4.43,-0.028923039
13/10/2010,4.56,0
12/10/2010,4.56,0.015469922
11/10/2010,4.49,-0.028542003
08/10/2010,4.62,0.044255009
07/10/2010,4.42,-0.01348335
06/10/2010,4.48,-0.006674107
05/10/2010,4.51,-0.004424786
04/10/2010,4.53,0
01/10/2010,4.53,-0.04108686
30/09/2010,4.72,0.027928776
29/09/2010,4.59,0.037740328
28/09/2010,4.42,0.013667639
27/09/2010,4.36,0.030270064
24/09/2010,4.23,0.011890747
23/09/2010,4.18,-0.021302581
22/09/2010,4.27,0.01415118
21/09/2010,4.21,-0.0304117
20/09/2010,4.34,0.02803922
17/09/2010,4.22,-0.030340717
16/09/2010,4.35,-0.018223739
15/09/2010,4.43,0.022832042
14/09/2010,4.33,-0.004608303
13/09/2010,4.35,-0.024972921
10/09/2010,4.46,0.00900907
09/09/2010,4.42,0.053438962
08/09/2010,4.19,-0.011862535
07/09/2010,4.24,-0.03019974
03/09/2010,4.37,0.009195467
02/09/2010,4.33,0.016298382
01/09/2010,4.26,0.083177506
31/08/2010,3.92,-0.020202707
30/08/2010,4,-0.027128667
27/08/2010,4.11,0.029631798
26/08/2010,3.99,-0.022305758
25/08/2010,4.08,0.017305747
24/08/2010,4.01,-0.024631787
23/08/2010,4.11,-0.028778965
20/08/2010,4.23,0.014285957
19/08/2010,4.17,-0.023697791
18/08/2010,4.27,0.007050558
17/08/2010,4.24,0.026285862
16/08/2010,4.13,-0.009638629
13/08/2010,4.17,-0.007168489
12/08/2010,4.2,-0.023530497
11/08/2010,4.3,-0.045462374
10/08/2010,4.5,-0.004434597
09/08/2010,4.52,0.022372298
06/08/2010,4.42,-0.00451468
05/08/2010,4.44,-0.039740329
04/08/2010,4.62,0.051065478
03/08/2010,4.39,-0.044550797
02/08/2010,4.59,-0.002176279
30/07/2010,4.6,0.042181614
29/07/2010,4.41,0.006825965
28/07/2010,4.38,-0.020339684
27/07/2010,4.47,-0.019934215
26/07/2010,4.56,0.033447934
23/07/2010,4.41,0.02992168
22/07/2010,4.28,-0.004662013
21/07/2010,4.3,-0.067441281
20/07/2010,4.6,0.010929071
19/07/2010,4.55,0.013274531
16/07/2010,4.49,-0.056291916
15/07/2010,4.75,0.03644562
14/07/2010,4.58,0.004376375
13/07/2010,4.56,-0.004376375
12/07/2010,4.58,0.002185793
09/07/2010,4.57,0.019890158
08/07/2010,4.48,0.034055504
07/07/2010,4.33,0.00231214
06/07/2010,4.32,0.040147068
02/07/2010,4.15,-0.03782957
01/07/2010,4.31,-0.006936444
30/06/2010,4.34,-0.020525236
29/06/2010,4.43,-0.050615864
28/06/2010,4.66,-0.01067246
25/06/2010,4.71,0.019293203
24/06/2010,4.62,-0.0319516
23/06/2010,4.77,0.014783796
22/06/2010,4.7,-0.008474627
21/06/2010,4.74,-0.033198069
18/06/2010,4.9,-0.024194729
17/06/2010,5.02,-0.027506646
16/06/2010,5.16,-0.007722046
15/06/2010,5.2,0.027292142
14/06/2010,5.06,-0.001974334
11/06/2010,5.07,0.005934736
10/06/2010,5.04,0.052965536
09/06/2010,4.78,-0.004175371
08/06/2010,4.8,-0.062583486
07/06/2010,5.11,0.037890874
04/06/2010,4.92,-0.022111454
03/06/2010,5.03,-0.011857846
02/06/2010,5.09,0.075469031
01/06/2010,4.72,-0.192160006
28/05/2010,5.72,-0.013889112
27/05/2010,5.8,0.051293294
26/05/2010,5.51,0.014625489
25/05/2010,5.43,-0.020055367
24/05/2010,5.54,0.031166592
21/05/2010,5.37,0.036022852
20/05/2010,5.18,-0.036022852
19/05/2010,5.37,-0.027549952
18/05/2010,5.52,-0.019731582
17/05/2010,5.63,0.005342844
14/05/2010,5.6,-0.017699577
13/05/2010,5.7,-0.012205906
12/05/2010,5.77,0.015720848
11/05/2010,5.68,0.012400513
10/05/2010,5.61,0.053077416
07/05/2010,5.32,-0.047715473
06/05/2010,5.58,-0.026526754
05/05/2010,5.73,-0.024139103
04/05/2010,5.87,-0.077024135
03/05/2010,6.34,0.014297305
30/04/2010,6.25,-0.020586634
29/04/2010,6.38,0.028618805
28/04/2010,6.2,0.012987196
27/04/2010,6.12,-0.004889985
26/04/2010,6.15,-0.030426687
23/04/2010,6.34,-0.0078555
22/04/2010,6.39,0.028573372
21/04/2010,6.21,-0.011209085
20/04/2010,6.28,0.064113983
19/04/2010,5.89,0.01539808
16/04/2010,5.8,-0.017094433
15/04/2010,5.9,-0.01011813
14/04/2010,5.96,-0.008354267
13/04/2010,6.01,-0.008285052
12/04/2010,6.06,0.011618388
09/04/2010,5.99,0.006700193
08/04/2010,5.95,0.001682086
07/04/2010,5.94,0.018692133
06/04/2010,5.83,-0.017007213
05/04/2010,5.93,-0.005046268
01/04/2010,5.96,0.041101676
31/03/2010,5.72,-0.001746725
30/03/2010,5.73,-0.025841231
29/03/2010,5.88,0.011976191
26/03/2010,5.81,-0.001719691
25/03/2010,5.82,-0.025446666
24/03/2010,5.97,-0.053802706
23/03/2010,6.3,0.004773279
22/03/2010,6.27,0.0865765
19/03/2010,5.75,0.015775963
18/03/2010,5.66,0
17/03/2010,5.66,-0.010544913
16/03/2010,5.72,-0.001746725
15/03/2010,5.73,0.061170146
12/03/2010,5.39,0.003717476
11/03/2010,5.37,0
10/03/2010,5.37,-0.001860466
09/03/2010,5.38,-0.022059718
08/03/2010,5.5,-0.001816531
05/03/2010,5.51,0.010949014
04/03/2010,5.45,0.012927235
03/03/2010,5.38,0
02/03/2010,5.38,0.020658012
01/03/2010,5.27,0
26/02/2010,5.27,0.046610378
25/02/2010,5.03,-0.007920833
24/02/2010,5.07,0.005934736
23/02/2010,5.04,-0.101782694
22/02/2010,5.58,-0.001790511
19/02/2010,5.59,-0.008904778
18/02/2010,5.64,0.016086138
17/02/2010,5.55,0.042324624
16/02/2010,5.32,0.020893448
12/02/2010,5.21,-0.005741643
11/02/2010,5.24,0.031010237
10/02/2010,5.08,-0.013685453
09/02/2010,5.15,0.037590974
08/02/2010,4.96,-0.027834799
05/02/2010,5.1,-0.019418086
04/02/2010,5.2,-0.059719235
03/02/2010,5.52,-0.012601427
02/02/2010,5.59,0.018051032
01/02/2010,5.49,-0.009066245
29/01/2010,5.54,0.071057921
28/01/2010,5.16,-0.043608805
27/01/2010,5.39,-0.025642431
26/01/2010,5.53,0.04436957
25/01/2010,5.29,0.019084549
22/01/2010,5.19,-0.048881911
21/01/2010,5.45,-0.036039936
20/01/2010,5.65,-0.036494058
19/01/2010,5.86,-0.035209001
15/01/2010,6.07,-0.035602466
14/01/2010,6.29,0.006379607
13/01/2010,6.25,0.055935632
12/01/2010,5.91,-0.038178911
11/01/2010,6.14,-0.017756722
08/01/2010,6.25,0.039156715
07/01/2010,6.01,0.018472398
06/01/2010,5.9,-0.016807118
05/01/2010,6,0.096143861
04/01/2010,5.45,0.011070224
31/12/2009,5.39,0.035886759
30/12/2009,5.2,-0.024692613
29/12/2009,5.33,-0.031396854
28/12/2009,5.5,-0.021583572
24/12/2009,5.62,0.017953804
23/12/2009,5.52,0.036904557
22/12/2009,5.32,0.048132486
21/12/2009,5.07,0.032066876
18/12/2009,4.91,-0.037966598
17/12/2009,5.1,-0.030890487
16/12/2009,5.26,0.026976588
15/12/2009,5.12,0.039845909
14/12/2009,4.92,0.022611446
11/12/2009,4.81,-0.010341354
10/12/2009,4.86,0.02079077
09/12/2009,4.76,-0.006282743
08/12/2009,4.79,-0.022704794
07/12/2009,4.9,0.031090587
04/12/2009,4.75,-0.024949319
03/12/2009,4.87,0.029168735
02/12/2009,4.73,-0.008421102
01/12/2009,4.77,0.047219072
30/11/2009,4.55,-0.084260344
27/11/2009,4.95,-0.027890254
25/11/2009,5.09,-0.001962709
24/11/2009,5.1,-0.017493157
23/11/2009,5.19,-0.015296665
20/11/2009,5.27,0.001899336
19/11/2009,5.26,-0.005687219
18/11/2009,5.29,-0.033460371
17/11/2009,5.47,-0.023487981
16/11/2009,5.6,0.007168489
13/11/2009,5.56,0.010850016
12/11/2009,5.5,-0.014440684
11/11/2009,5.58,0.025409716
10/11/2009,5.44,0.02607224
09/11/2009,5.3,0.036507416
06/11/2009,5.11,-0.023211874
05/11/2009,5.23,0.015414563
04/11/2009,5.15,-0.047402239
03/11/2009,5.4,0.018692133
02/11/2009,5.3,0.034552382
30/10/2009,5.12,-0.069773816
29/10/2009,5.49,0.071728851
28/10/2009,5.11,-0.066249386
27/10/2009,5.46,-0.018149319
26/10/2009,5.56,-0.040534183
23/10/2009,5.79,-0.048872404
22/10/2009,6.08,-0.008190054
21/10/2009,6.13,-0.017785432
20/10/2009,6.24,0.012903405
19/10/2009,6.16,0.036367644
16/10/2009,5.94,-0.010050336
15/10/2009,6,0
14/10/2009,6,0.01342302
13/10/2009,5.92,-0.011754963
12/10/2009,5.99,0.001670844
09/10/2009,5.98,0.005029348
08/10/2009,5.95,0.048202102
07/10/2009,5.67,0.003533573
06/10/2009,5.65,0.007104826
05/10/2009,5.61,0.045586744
02/10/2009,5.36,-0.020314641
01/10/2009,5.47,-0.072278145
30/09/2009,5.88,0.01542447
29/09/2009,5.79,-0.006884709
28/09/2009,5.83,0.069237939
25/09/2009,5.44,-0.016408755
24/09/2009,5.53,-0.056253846
23/09/2009,5.85,-0.00851069
22/09/2009,5.9,0.00851069
21/09/2009,5.85,0.041890942
18/09/2009,5.61,-0.026386755
17/09/2009,5.76,-0.032453745
16/09/2009,5.95,0.035932009
15/09/2009,5.74,-0.001740644
14/09/2009,5.75,0.053584246
11/09/2009,5.45,0.007366516
10/09/2009,5.41,0.060971262
09/09/2009,5.09,0.05036311
08/09/2009,4.84,0.006217637
04/09/2009,4.81,0.068844382
03/09/2009,4.49,0.017978012
02/09/2009,4.41,0.004545462
01/09/2009,4.39,-0.059686221
31/08/2009,4.66,-0.02123222
28/08/2009,4.76,0.00210305
27/08/2009,4.75,0.012712036
26/08/2009,4.69,-0.002129926
25/08/2009,4.7,0.028049304
24/08/2009,4.57,0.004385972
21/08/2009,4.55,-0.030305349
20/08/2009,4.69,0
19/08/2009,4.69,-0.025264502
18/08/2009,4.81,-0.008281621
17/08/2009,4.85,0.0166324
14/08/2009,4.77,0.073946721
13/08/2009,4.43,0.072546421
12/08/2009,4.12,-0.007255171
11/08/2009,4.15,-0.03782957
10/08/2009,4.31,0.045084741
07/08/2009,4.12,0.012210164
06/08/2009,4.07,-0.04092027
05/08/2009,4.24,-0.007050558
04/08/2009,4.27,0.016529302
03/08/2009,4.2,0.061368946
31/07/2009,3.95,-0.07084769
30/07/2009,4.24,0.045846388
29/07/2009,4.05,-0.004926118
28/07/2009,4.07,0.122709154
27/07/2009,3.6,0.033901552
24/07/2009,3.48,0.029156584
23/07/2009,3.38,0.02092752
22/07/2009,3.31,0.006060625
21/07/2009,3.29,-0.021053409
20/07/2009,3.36,0.036367644
17/07/2009,3.24,-0.024391453
16/07/2009,3.32,0.039943866
15/07/2009,3.19,0.028618805
14/07/2009,3.1,0.05299253
13/07/2009,2.94,-0.016863806
10/07/2009,2.99,-0.006666691
09/07/2009,3.01,-0.013201512
08/07/2009,3.05,0.064319966
07/07/2009,2.86,0.083837779
06/07/2009,2.63,-0.048246834
02/07/2009,2.76,-0.035590945
01/07/2009,2.86,0.01408474
30/06/2009,2.82,-0.003539827
29/06/2009,2.83,-0.02097979
26/06/2009,2.89,0.010434877
25/06/2009,2.86,0.06500483
24/06/2009,2.68,0.061557893
23/06/2009,2.52,-0.019646997
22/06/2009,2.57,-0.078545029
19/06/2009,2.78,-0.062738341
18/06/2009,2.96,0.037870274
17/06/2009,2.85,-0.064538521
16/06/2009,3.04,-0.041874072
15/06/2009,3.17,0.035316672
12/06/2009,3.06,-0.13148682
11/06/2009,3.49,-0.025461064
10/06/2009,3.58,-0.019364367
09/06/2009,3.65,0.024966623
08/06/2009,3.56,0.002812941
05/06/2009,3.55,-0.041385216
04/06/2009,3.7,0.019100171
03/06/2009,3.63,-0.029852963
02/06/2009,3.74,-0.018543578
01/06/2009,3.81,0.048396541
29/05/2009,3.63,0.122961711
28/05/2009,3.21,-0.012384059
27/05/2009,3.25,0.031252544
26/05/2009,3.15,-0.021978907
22/05/2009,3.22,-0.024541109
21/05/2009,3.3,0.056089467
20/05/2009,3.12,0.118985682
19/05/2009,2.77,0.207917104
18/05/2009,2.25,-0.026317308
15/05/2009,2.31,-0.038221213
14/05/2009,2.4,0.021053409
13/05/2009,2.35,-0.057867382
12/05/2009,2.49,0.016194686
11/05/2009,2.45,0.028987537
08/05/2009,2.38,0.060624622
07/05/2009,2.24,-0.060624622
06/05/2009,2.38,-0.057158414
05/05/2009,2.52,0.00796817
04/05/2009,2.5,0.040821995
01/05/2009,2.4,0.064538521
30/04/2009,2.25,-0.030636969
29/04/2009,2.32,0.04405999
28/04/2009,2.22,0.046091107
27/04/2009,2.12,0.004728141
24/04/2009,2.11,-0.004728141
23/04/2009,2.12,0.038466281
22/04/2009,2.04,-0.004889985
21/04/2009,2.05,0.367182922
20/04/2009,1.42,-0.09402895
17/04/2009,1.56,0.066249386
16/04/2009,1.46,0
15/04/2009,1.46,0.070951736
14/04/2009,1.36,0.167722757
13/04/2009,1.15,0.053584246
09/04/2009,1.09,0.037387532
08/04/2009,1.05,-0.046520016
07/04/2009,1.1,-0.018018506
06/04/2009,1.12,0.00896867
03/04/2009,1.11,-0.069593292
02/04/2009,1.19,-0.00836825
01/04/2009,1.2,0.033901552
31/03/2009,1.16,0.04405999
30/03/2009,1.11,-0.04405999
27/03/2009,1.16,-0.058594164
26/03/2009,1.23,0.075985907
25/03/2009,1.14,-0.042925045
24/03/2009,1.19,0.042925045
23/03/2009,1.14,0.131028262
20/03/2009,1,-0.048790164
19/03/2009,1.05,0.028987537
18/03/2009,1.02,-0.009756175
17/03/2009,1.03,0.029558802
16/03/2009,1,-0.029558802
13/03/2009,1.03,0.070380797
12/03/2009,0.96,0.064538521
11/03/2009,0.9,-0.021978907
10/03/2009,0.92,0.021978907
09/03/2009,0.9,-0.021978907
06/03/2009,0.92,-0.021506205
05/03/2009,0.94,-0.031416196
04/03/2009,0.97,-0.050261835
03/03/2009,1.02,0.009852296
02/03/2009,1.01,-0.094409684
27/02/2009,1.11,-0.026668247
26/02/2009,1.14,0.10146946
25/02/2009,1.03,-0.009661911
24/02/2009,1.04,0.05942342
23/02/2009,0.98,0
20/02/2009,0.98,-0.068992871
19/02/2009,1.05,-0.009478744
18/02/2009,1.06,-0.046091107
17/02/2009,1.11,-0.052643733
13/02/2009,1.17,0
12/02/2009,1.17,0.017241806
11/02/2009,1.15,0.026433257
10/02/2009,1.12,-0.017699577
09/02/2009,1.14,-0.051293294
06/02/2009,1.2,0.042559614
05/02/2009,1.15,0.072103294
04/02/2009,1.07,0
03/02/2009,1.07,-0.027651531
02/02/2009,1.1,0.027651531
30/01/2009,1.07,-0.054558984
29/01/2009,1.13,-0.051735674
28/01/2009,1.19,0.034191365
27/01/2009,1.15,0
26/01/2009,1.15,-0.008658063
23/01/2009,1.16,-0.050430854
22/01/2009,1.22,-0.016260521
21/01/2009,1.24,0.075349437
20/01/2009,1.15,-0.034191365
16/01/2009,1.19,-0.016667052
15/01/2009,1.21,0.008298803
14/01/2009,1.2,-0.008298803
13/01/2009,1.21,-0.01639381
12/01/2009,1.23,-0.11506933
09/01/2009,1.38,-0.049480057
08/01/2009,1.45,0.101536419
07/01/2009,1.31,0.046883586
06/01/2009,1.25,0.127833372
05/01/2009,1.1,
