Date,Close,ABT
23/10/2012,65.36,-0.006861352
22/10/2012,65.81,-0.005153088
19/10/2012,66.15,-0.007380107
18/10/2012,66.64,-0.035381049
17/10/2012,69.04,-0.043784
16/10/2012,72.13,0.001109724
15/10/2012,72.05,0.039204058
12/10/2012,69.28,-0.002018746
11/10/2012,69.42,-0.013592026
10/10/2012,70.37,-0.007503398
09/10/2012,70.9,-0.005906359
08/10/2012,71.32,-0.004057936
05/10/2012,71.61,0.011658254
04/10/2012,70.78,0.013512758
03/10/2012,69.83,0.0186462
02/10/2012,68.54,-0.007847737
01/10/2012,69.08,0.007555979
28/09/2012,68.56,-0.011024191
27/09/2012,69.32,0.001877121
26/09/2012,69.19,-0.005477096
25/09/2012,69.57,-0.000574795
24/09/2012,69.61,-0.000143647
21/09/2012,69.62,-0.003441357
20/09/2012,69.86,0.007327093
19/09/2012,69.35,0.006364841
18/09/2012,68.91,-0.003042819
17/09/2012,69.12,0.012373693
14/09/2012,68.27,-0.014541481
13/09/2012,69.27,0.020859921
12/09/2012,67.84,0.007546089
11/09/2012,67.33,0.002081476
10/09/2012,67.19,0.00746941
07/09/2012,66.69,-0.003442859
06/09/2012,66.92,0.017638205
05/09/2012,65.75,0.004420402
04/09/2012,65.46,-0.001221374
31/08/2012,65.54,0.002138385
30/08/2012,65.4,-0.003205865
29/08/2012,65.61,-0.001827319
28/08/2012,65.73,0.000152149
27/08/2012,65.72,-0.001824263
24/08/2012,65.84,0.007776208
23/08/2012,65.33,-0.003209294
22/08/2012,65.54,0.003668607
21/08/2012,65.3,-0.006563406
20/08/2012,65.73,-0.002886443
17/08/2012,65.92,-0.007706876
16/08/2012,66.43,0.000150546
15/08/2012,66.42,0.003771028
14/08/2012,66.17,0.002723973
13/08/2012,65.99,-0.001816806
10/08/2012,66.11,0.005916728
09/08/2012,65.72,-0.002735148
08/08/2012,65.9,-0.001970743
07/08/2012,66.03,-0.005135963
06/08/2012,66.37,-0.003309269
03/08/2012,66.59,0.003761383
02/08/2012,66.34,0.003624287
01/08/2012,66.1,-0.003171969
31/07/2012,66.31,-0.004363862
30/07/2012,66.6,0.003158135
27/07/2012,66.39,0.026558338
26/07/2012,64.65,0.008231777
25/07/2012,64.12,0.002811184
24/07/2012,63.94,-0.010888271
23/07/2012,64.64,-0.006476507
20/07/2012,65.06,-0.011309917
19/07/2012,65.8,-0.001973735
18/07/2012,65.93,-0.00800669
17/07/2012,66.46,0.01485551
16/07/2012,65.48,0.00045826
13/07/2012,65.45,0.00490122
12/07/2012,65.13,-0.000767401
11/07/2012,65.18,-0.007489527
10/07/2012,65.67,0.000914077
09/07/2012,65.61,0.013194423
06/07/2012,64.75,0
05/07/2012,64.75,-0.001234759
03/07/2012,64.83,0.00308976
02/07/2012,64.63,0.0024787
29/06/2012,64.47,0.024494866
28/06/2012,62.91,0.000636031
27/06/2012,62.87,0.00830543
26/06/2012,62.35,0.003695674
25/06/2012,62.12,-0.003214403
22/06/2012,62.32,0.001284522
21/06/2012,62.24,-0.009275614
20/06/2012,62.82,-0.000795608
19/06/2012,62.87,0.002707655
18/06/2012,62.7,0.003194891
15/06/2012,62.5,0.005776653
14/06/2012,62.14,0.010190141
13/06/2012,61.51,-0.007289252
12/06/2012,61.96,0.007289252
11/06/2012,61.51,-0.005997262
08/06/2012,61.88,0.011049836
07/06/2012,61.2,0.002617803
06/06/2012,61.04,0.012197283
05/06/2012,60.3,0.001327581
04/06/2012,60.22,-0.004969366
01/06/2012,60.52,-0.02076765
31/05/2012,61.79,0
30/05/2012,61.79,-0.005648365
29/05/2012,62.14,-0.001768631
25/05/2012,62.25,-0.002727201
24/05/2012,62.42,0.01696462
23/05/2012,61.37,-0.010051965
22/05/2012,61.99,0.002907918
21/05/2012,61.81,0.003890425
18/05/2012,61.57,-0.01066246
17/05/2012,62.23,-0.005129038
16/05/2012,62.55,0.010607621
15/05/2012,61.89,0.003398886
14/05/2012,61.68,-0.005819609
11/05/2012,62.04,-0.002897153
10/05/2012,62.22,0.016039226
09/05/2012,61.23,-0.022128013
08/05/2012,62.6,0.001438734
07/05/2012,62.51,0.001601025
04/05/2012,62.41,-0.010202543
03/05/2012,63.05,0.006364381
02/05/2012,62.65,0.006726483
01/05/2012,62.23,0.00273554
30/04/2012,62.06,0.001128577
27/04/2012,61.99,0.002099314
26/04/2012,61.86,0.004211897
25/04/2012,61.6,0.014224061
24/04/2012,60.73,0.014262265
23/04/2012,59.87,-0.000167015
20/04/2012,59.88,0.006198194
19/04/2012,59.51,-0.015837624
18/04/2012,60.46,0.000496319
17/04/2012,60.43,0.009644238
16/04/2012,59.85,0.004353657
13/04/2012,59.59,-0.002179198
12/04/2012,59.72,0.001005194
11/04/2012,59.66,-0.008013398
10/04/2012,60.14,-0.013706762
09/04/2012,60.97,-0.005397903
05/04/2012,61.3,-0.002606714
04/04/2012,61.46,0.00522024
03/04/2012,61.14,-0.001634254
02/04/2012,61.24,-0.000816127
30/03/2012,61.29,0.005070756
29/03/2012,60.98,-0.002293203
28/03/2012,61.12,-0.003429975
27/03/2012,61.33,0.005559203
26/03/2012,60.99,0.009720811
23/03/2012,60.4,0.004812888
22/03/2012,60.11,-0.004647311
21/03/2012,60.39,-0.000165577
20/03/2012,60.4,0.002984582
19/03/2012,60.22,0.013373653
16/03/2012,59.42,0.005230755
15/03/2012,59.11,0.002032177
14/03/2012,58.99,0.001017639
13/03/2012,58.93,0.011949613
12/03/2012,58.23,0.004820116
09/03/2012,57.95,0.00796955
08/03/2012,57.49,0.021627217
07/03/2012,56.26,-0.001598437
06/03/2012,56.35,-0.016369282
05/03/2012,57.28,-0.001918549
02/03/2012,57.39,0.001220469
01/03/2012,57.32,0.012463955
29/02/2012,56.61,-0.007567128
28/02/2012,57.04,0.007743791
27/02/2012,56.6,-0.001765226
24/02/2012,56.7,0.007257311
23/02/2012,56.29,0.001066477
22/02/2012,56.23,0.001245663
21/02/2012,56.16,-0.003554927
17/02/2012,56.36,0.009090162
16/02/2012,55.85,0.007007485
15/02/2012,55.46,0.006875366
14/02/2012,55.08,-0.001451379
13/02/2012,55.16,0.000906865
10/02/2012,55.11,-0.002718132
09/02/2012,55.26,-0.005594168
08/02/2012,55.57,-0.002516177
07/02/2012,55.71,0.005760592
06/02/2012,55.39,0.007065887
03/02/2012,55,0.010050336
02/02/2012,54.45,0.003495542
01/02/2012,54.26,0.002029334
31/01/2012,54.15,-0.005892118
30/01/2012,54.47,-0.010046664
27/01/2012,55.02,0.002730004
26/01/2012,54.87,-0.006539533
25/01/2012,55.23,-0.0134882
24/01/2012,55.98,0.004655335
23/01/2012,55.72,-0.000717618
20/01/2012,55.76,0.005935803
19/01/2012,55.43,0.001263652
18/01/2012,55.36,-0.006302353
17/01/2012,55.71,0.005038701
13/01/2012,55.43,0.004882911
12/01/2012,55.16,-0.004702487
11/01/2012,55.42,-0.01237351
10/01/2012,56.11,0.004644524
09/01/2012,55.85,-0.000179035
06/01/2012,55.86,-0.009088542
05/01/2012,56.37,-0.002303536
04/01/2012,56.5,-0.003886244
03/01/2012,56.72,0.00867646
30/12/2011,56.23,-0.001776831
29/12/2011,56.33,0.008915894
28/12/2011,55.83,-0.007139063
27/12/2011,56.23,0.003741652
23/12/2011,56.02,0.006626692
22/12/2011,55.65,0.003780723
21/12/2011,55.44,0.010516869
20/12/2011,54.86,0.009339872
19/12/2011,54.35,-0.009886569
16/12/2011,54.89,0
15/12/2011,54.89,0.012096922
14/12/2011,54.23,-0.002210353
13/12/2011,54.35,0.001473025
12/12/2011,54.27,-0.005512693
09/12/2011,54.57,0.007172445
08/12/2011,54.18,-0.009551873
07/12/2011,54.7,0.002929332
06/12/2011,54.54,0.004226005
05/12/2011,54.31,0.002950399
02/12/2011,54.15,-0.006809633
01/12/2011,54.52,-0.000550105
30/11/2011,54.55,0.027882847
29/11/2011,53.05,-0.002823531
28/11/2011,53.2,0.021853601
25/11/2011,52.05,-0.005747142
23/11/2011,52.35,-0.006473747
22/11/2011,52.69,-0.001517163
21/11/2011,52.77,-0.014112568
18/11/2011,53.52,0.002057421
17/11/2011,53.41,-0.006717696
16/11/2011,53.77,-0.013485011
15/11/2011,54.5,0.004782058
14/11/2011,54.24,-0.005332365
11/11/2011,54.53,0.010693317
10/11/2011,53.95,0.018898495
09/11/2011,52.94,-0.02462811
08/11/2011,54.26,0.011678694
07/11/2011,53.63,0.005609588
04/11/2011,53.33,-0.009517661
03/11/2011,53.84,0.01799149
02/11/2011,52.88,0.002271868
01/11/2011,52.76,-0.020820409
31/10/2011,53.87,-0.006476107
28/10/2011,54.22,0.001661283
27/10/2011,54.13,0.008907092
26/10/2011,53.65,0.012378253
25/10/2011,52.99,-0.008643421
24/10/2011,53.45,-0.00764145
21/10/2011,53.86,-0.003521457
20/10/2011,54.05,0.014911739
19/10/2011,53.25,0.015328146
18/10/2011,52.44,0.007657005
17/10/2011,52.04,-0.0131719
14/10/2011,52.73,0.011060372
13/10/2011,52.15,-0.003445639
12/10/2011,52.33,-0.007045635
11/10/2011,52.7,0.00151918
10/10/2011,52.62,0.020932113
07/10/2011,51.53,0.006815332
06/10/2011,51.18,0.001368658
05/10/2011,51.11,0.012006836
04/10/2011,50.5,0.006954822
03/10/2011,50.15,-0.019548455
30/09/2011,51.14,-0.013787965
29/09/2011,51.85,0.018295567
28/09/2011,50.91,-0.005680164
27/09/2011,51.2,0.008827914
26/09/2011,50.75,-0.004129393
23/09/2011,50.96,0.005312359
22/09/2011,50.69,-0.020502524
21/09/2011,51.74,-0.019711671
20/09/2011,52.77,0.014891455
19/09/2011,51.99,-0.003456225
16/09/2011,52.17,0.017011816
15/09/2011,51.29,0.007240028
14/09/2011,50.92,0.006699532
13/09/2011,50.58,0.001384905
12/09/2011,50.51,0.0015851
09/09/2011,50.43,-0.019829844
08/09/2011,51.44,-0.016580291
07/09/2011,52.3,0.01950057
06/09/2011,51.29,0.004886162
02/09/2011,51.04,-0.017479567
01/09/2011,51.94,-0.010914421
31/08/2011,52.51,0.014772451
30/08/2011,51.74,0.010296351
29/08/2011,51.21,0.020916311
26/08/2011,50.15,0.00419623
25/08/2011,49.94,-0.023157888
24/08/2011,51.11,0.011808836
23/08/2011,50.51,0.022625853
22/08/2011,49.38,0.006093864
19/08/2011,49.08,0.004287909
18/08/2011,48.87,-0.025854803
17/08/2011,50.15,0.001596488
16/08/2011,50.07,0.003200643
15/08/2011,49.91,0.005625894
12/08/2011,49.63,0.005050006
11/08/2011,49.38,0.051741051
10/08/2011,46.89,-0.034995714
09/08/2011,48.56,0.010349916
08/08/2011,48.06,-0.044162227
05/08/2011,50.23,0.029497088
04/08/2011,48.77,-0.03069088
03/08/2011,50.29,0.001791223
02/08/2011,50.2,-0.005364074
01/08/2011,50.47,-0.016701439
29/07/2011,51.32,-0.005828655
28/07/2011,51.62,-0.004059938
27/07/2011,51.83,-0.006730148
26/07/2011,52.18,-0.00763654
25/07/2011,52.58,-0.007012253
22/07/2011,52.95,0.00189036
21/07/2011,52.85,0.008551121
20/07/2011,52.4,-0.009307694
19/07/2011,52.89,0.006639501
18/07/2011,52.54,-0.009471562
15/07/2011,53.04,-0.002259888
14/07/2011,53.16,0.007363386
13/07/2011,52.77,-0.009805849
12/07/2011,53.29,0.00206631
11/07/2011,53.18,-0.002816639
08/07/2011,53.33,-0.003930013
07/07/2011,53.54,0.004868012
06/07/2011,53.28,0.002254792
05/07/2011,53.16,0.001129306
01/07/2011,53.1,0.009080653
30/06/2011,52.62,0.008780358
29/06/2011,52.16,-0.001723973
28/06/2011,52.25,0.006721101
27/06/2011,51.9,0.002894358
24/06/2011,51.75,-0.00327964
23/06/2011,51.92,-0.003076926
22/06/2011,52.08,-0.003450262
21/06/2011,52.26,0.004603
20/06/2011,52.02,0.006557401
17/06/2011,51.68,0.007185195
16/06/2011,51.31,0
15/06/2011,51.31,0.000389864
14/06/2011,51.29,-0.002142371
13/06/2011,51.4,0.009775249
10/06/2011,50.9,-0.012301239
09/06/2011,51.53,0
08/06/2011,51.53,0.002915171
07/06/2011,51.38,0.007031279
06/06/2011,51.02,-0.001175318
03/06/2011,51.08,-0.003322587
02/06/2011,51.25,-0.012988454
01/06/2011,51.92,-0.006335818
31/05/2011,52.25,0.01348768
27/05/2011,51.55,-0.011380198
26/05/2011,52.14,-0.015793307
25/05/2011,52.97,-0.006773309
24/05/2011,53.33,0.00150122
23/05/2011,53.25,-0.004870748
20/05/2011,53.51,0.001683345
19/05/2011,53.42,-0.007459938
18/05/2011,53.82,0.005963491
17/05/2011,53.5,-0.009302393
16/05/2011,54,0.009489326
13/05/2011,53.49,-0.000747524
12/05/2011,53.53,0.009007379
11/05/2011,53.05,0.003966385
10/05/2011,52.84,0.003412326
09/05/2011,52.66,0.002662105
06/05/2011,52.52,-0.000951565
05/05/2011,52.57,-0.007013582
04/05/2011,52.94,0.001701484
03/05/2011,52.85,0.004931725
02/05/2011,52.59,0.010513334
29/04/2011,52.04,-0.004792495
28/04/2011,52.29,0.002105868
27/04/2011,52.18,0.007888449
26/04/2011,51.77,0.008730291
25/04/2011,51.32,-0.00930961
21/04/2011,51.8,0.019493795
20/04/2011,50.8,-0.005692429
19/04/2011,51.09,-0.003712029
18/04/2011,51.28,-0.012017978
15/04/2011,51.9,0.017493157
14/04/2011,51,0.010842886
13/04/2011,50.45,-0.011430948
12/04/2011,51.03,0.002354327
11/04/2011,50.91,0.008284071
08/04/2011,50.49,0
07/04/2011,50.49,-0.003756059
06/04/2011,50.68,0.01370837
05/04/2011,49.99,-0.005187562
04/04/2011,50.25,0.017667595
01/04/2011,49.37,0.006502766
31/03/2011,49.05,0.001836548
30/03/2011,48.96,0.011917133
29/03/2011,48.38,0.006220215
28/03/2011,48.08,0.001040475
25/03/2011,48.03,-0.00166424
24/03/2011,48.11,0.0024974
23/03/2011,47.99,0.000625326
22/03/2011,47.96,-0.001458486
21/03/2011,48.03,0.002501565
18/03/2011,47.91,0.013659979
17/03/2011,47.26,0.011705997
16/03/2011,46.71,-0.019924356
15/03/2011,47.65,-0.011891243
14/03/2011,48.22,-0.004964843
11/03/2011,48.46,-0.000825083
10/03/2011,48.5,-0.011684052
09/03/2011,49.07,0.00756882
08/03/2011,48.7,0.004115232
07/03/2011,48.5,-0.003909872
04/03/2011,48.69,0.007007448
03/03/2011,48.35,0.013954199
02/03/2011,47.68,0.003782312
01/03/2011,47.5,-0.012552466
28/02/2011,48.1,0.009609433
25/02/2011,47.64,0.009278852
24/02/2011,47.2,0.015586949
23/02/2011,46.47,-0.010702157
22/02/2011,46.97,0.001917955
18/02/2011,46.88,0.012017312
17/02/2011,46.32,0.001296176
16/02/2011,46.26,-0.010536599
15/02/2011,46.75,0.016607736
14/02/2011,45.98,0.009176381
11/02/2011,45.56,0.001537617
10/02/2011,45.49,-0.001098539
09/02/2011,45.54,-0.00153593
08/02/2011,45.61,-0.001752465
07/02/2011,45.69,-0.00936724
04/02/2011,46.12,0.002605299
03/02/2011,46,0.005886859
02/02/2011,45.73,0.010993954
01/02/2011,45.23,0.001548844
31/01/2011,45.16,-0.007280782
28/01/2011,45.49,-0.01937581
27/01/2011,46.38,-0.007945924
26/01/2011,46.75,-0.025553074
