Date,Close,PFE
04/02/2011,19.3,0.006758539
03/02/2011,19.17,0.01101506
02/02/2011,18.96,-0.013619907
01/02/2011,19.22,0.053431512
31/01/2011,18.22,0.003849331
28/01/2011,18.15,-0.018018506
27/01/2011,18.48,0.006514681
26/01/2011,18.36,-0.005973409
25/01/2011,18.47,0.001083424
24/01/2011,18.45,0.004889985
21/01/2011,18.36,0.006557401
20/01/2011,18.24,-0.004376375
19/01/2011,18.32,-0.003269758
18/01/2011,18.38,0.00217865
14/01/2011,18.34,0.006564575
13/01/2011,18.22,-0.008199007
12/01/2011,18.37,0.008199007
11/01/2011,18.22,-0.002192983
10/01/2011,18.26,-0.004371592
07/01/2011,18.34,0.008762378
06/01/2011,18.18,0.003857817
05/01/2011,18.11,0.006648224
04/01/2011,17.99,0.017381991
03/01/2011,17.68,0.009661911
31/12/2010,17.51,0.001142857
30/12/2010,17.49,-0.006269613
29/12/2010,17.6,0.000568343
28/12/2010,17.59,0.00570127
27/12/2010,17.49,-0.006837633
23/12/2010,17.61,0.002843334
22/12/2010,17.56,0.010303468
21/12/2010,17.38,0.012156445
20/12/2010,17.17,0.00818718
17/12/2010,17.03,-0.011095004
16/12/2010,17.22,0.008163311
15/12/2010,17.08,-0.0017549
14/12/2010,17.11,-0.004664731
13/12/2010,17.19,0.009938696
10/12/2010,17.02,0.015394028
09/12/2010,16.76,0.002389487
08/12/2010,16.72,-0.002985968
07/12/2010,16.77,-0.002382372
06/12/2010,16.81,0.00536834
03/12/2010,16.72,0.00179587
02/12/2010,16.69,-0.000598982
01/12/2010,16.7,0.024243612
30/11/2010,16.3,-0.015825041
29/11/2010,16.56,0.004236012
26/11/2010,16.49,-0.012055601
24/11/2010,16.69,0.007215906
23/11/2010,16.57,-0.003614462
22/11/2010,16.63,-0.010170593
19/11/2010,16.8,-0.001784122
18/11/2010,16.83,0.021015484
17/11/2010,16.48,-0.007255171
16/11/2010,16.6,-0.008995563
15/11/2010,16.75,-0.005952399
12/11/2010,16.85,-0.007685524
11/11/2010,16.98,0.008873173
10/11/2010,16.83,-0.009461927
09/11/2010,16.99,-0.003525268
08/11/2010,17.05,-0.007595713
05/11/2010,17.18,-0.011574203
04/11/2010,17.38,-0.012010439
03/11/2010,17.59,0.00799091
02/11/2010,17.45,-0.009694972
01/11/2010,17.62,0.011415649
29/10/2010,17.42,-0.008573931
28/10/2010,17.57,0.016643139
27/10/2010,17.28,-0.012079526
26/10/2010,17.49,-0.007405331
25/10/2010,17.62,0.00683374
22/10/2010,17.5,-0.007401115
21/10/2010,17.63,-0.001700199
20/10/2010,17.66,0.015406867
19/10/2010,17.39,-0.023303129
18/10/2010,17.8,0.002812941
15/10/2010,17.75,0.005083321
14/10/2010,17.66,-0.003955925
13/10/2010,17.73,0.01420075
12/10/2010,17.48,0.00573725
11/10/2010,17.38,-0.004592431
08/10/2010,17.46,0.004592431
07/10/2010,17.38,0.006928434
06/10/2010,17.26,0.001739635
05/10/2010,17.23,0.019338429
04/10/2010,16.9,-0.016432295
01/10/2010,17.18,0.000582242
30/09/2010,17.17,-0.013306531
29/09/2010,17.4,-0.001722653
28/09/2010,17.43,0.015029185
27/09/2010,17.17,-0.013306531
24/09/2010,17.4,0.020906685
23/09/2010,17.04,-0.010507978
22/09/2010,17.22,0.004656586
21/09/2010,17.14,-0.00813485
20/09/2010,17.28,0.012813221
17/09/2010,17.06,-0.006427133
16/09/2010,17.17,-0.005807217
15/09/2010,17.27,0.011062704
14/09/2010,17.08,0.006461109
13/09/2010,16.97,-0.001177856
10/09/2010,16.99,0.01303336
09/09/2010,16.77,0.012601427
08/09/2010,16.56,0.013986242
07/09/2010,16.33,-0.007929288
03/09/2010,16.46,0.00365186
02/09/2010,16.4,0.007343974
01/09/2010,16.28,0.022989518
31/08/2010,15.91,0.003147626
30/08/2010,15.86,-0.014397745
27/08/2010,16.09,0.011878852
26/08/2010,15.9,-0.005644418
25/08/2010,15.99,0.010688565
24/08/2010,15.82,-0.01754431
23/08/2010,16.1,0.011243092
20/08/2010,15.92,-0.006885786
19/08/2010,16.03,-0.004357305
18/08/2010,16.1,-0.010503649
17/08/2010,16.27,0.014860955
16/08/2010,16.03,-0.003114297
13/08/2010,16.08,-0.007434978
12/08/2010,16.2,0.01242252
11/08/2010,16,-0.035005109
10/08/2010,16.57,0.009093727
09/08/2010,16.42,0.011022769
06/08/2010,16.24,0.003083567
05/08/2010,16.19,-0.015323622
04/08/2010,16.44,0.0061013
03/08/2010,16.34,0.054067221
02/08/2010,15.48,0.031498667
30/07/2010,15,-0.005982072
29/07/2010,15.09,0.005982072
28/07/2010,15,-0.017839918
27/07/2010,15.27,0.016507473
26/07/2010,15.02,0.02973192
23/07/2010,14.58,-0.015651902
22/07/2010,14.81,0.021153979
21/07/2010,14.5,-0.003442344
20/07/2010,14.55,-0.012295237
19/07/2010,14.73,0.011608188
16/07/2010,14.56,-0.021067718
15/07/2010,14.87,0.002019523
14/07/2010,14.84,0.003374961
13/07/2010,14.79,-0.009421335
12/07/2010,14.93,0.010774515
09/07/2010,14.77,-0.003379523
08/07/2010,14.82,0.013587166
07/07/2010,14.62,0.022830462
06/07/2010,14.29,0.010552331
02/07/2010,14.14,-0.006344752
01/07/2010,14.23,-0.002106003
30/06/2010,14.26,-0.001401542
29/06/2010,14.28,-0.018043515
28/06/2010,14.54,-0.006854036
25/06/2010,14.64,0.012371292
24/06/2010,14.46,-0.028631813
23/06/2010,14.88,-0.006030169
22/06/2010,14.97,-0.008646545
21/06/2010,15.1,-0.007258362
18/06/2010,15.21,-0.016949558
17/06/2010,15.47,-0.000646204
16/06/2010,15.48,-0.002580647
15/06/2010,15.52,0.012317822
14/06/2010,15.33,-0.00844435
11/06/2010,15.46,0.036223914
10/06/2010,14.91,0.026505119
09/06/2010,14.52,-0.002063984
08/06/2010,14.55,0.002063984
07/06/2010,14.52,-0.01639381
04/06/2010,14.76,-0.031346348
03/06/2010,15.23,0.001971739
02/06/2010,15.2,0.013912116
01/06/2010,14.99,-0.015883855
28/05/2010,15.23,-0.009150391
27/05/2010,15.37,0.017060781
26/05/2010,15.11,0.003314554
25/05/2010,15.06,-0.01056813
24/05/2010,15.22,-0.011757157
21/05/2010,15.4,0.011100343
20/05/2010,15.23,-0.038007795
19/05/2010,15.82,0.000632311
18/05/2010,15.81,-0.018797546
17/05/2010,16.11,-0.005571045
14/05/2010,16.2,-0.021978907
13/05/2010,16.56,-0.020323473
12/05/2010,16.9,-0.006487784
11/05/2010,17.01,0.000588062
10/05/2010,17,0.032280149
07/05/2010,16.46,-0.01686787
06/05/2010,16.74,-0.025944851
05/05/2010,17.18,-0.004645769
04/05/2010,17.26,0.020486523
03/05/2010,16.91,0.011299555
30/04/2010,16.72,-0.008338345
29/04/2010,16.86,0.019767041
28/04/2010,16.53,0.004243717
27/04/2010,16.46,-0.021635459
26/04/2010,16.82,-0.005336508
23/04/2010,16.91,0.025757638
22/04/2010,16.48,-0.007255171
21/04/2010,16.6,-0.0095924
20/04/2010,16.76,-0.001788376
19/04/2010,16.79,-0.000595415
16/04/2010,16.8,-0.011246049
15/04/2010,16.99,-0.004697601
14/04/2010,17.07,-0.00642338
13/04/2010,17.18,-0.006382383
12/04/2010,17.29,0.002316156
09/04/2010,17.25,0.00639723
08/04/2010,17.14,0.004092376
07/04/2010,17.07,0.006464906
06/04/2010,16.96,0.003544008
05/04/2010,16.9,-0.010594566
01/04/2010,17.08,-0.004089985
31/03/2010,17.15,-0.006393512
30/03/2010,17.26,-0.001158078
29/03/2010,17.28,0.00813485
26/03/2010,17.14,-0.014480415
25/03/2010,17.39,-0.012571594
24/03/2010,17.61,0.003982936
23/03/2010,17.54,0.022485813
22/03/2010,17.15,0.014093011
19/03/2010,16.91,-0.018746888
18/03/2010,17.23,0.00116144
17/03/2010,17.21,-0.002901075
16/03/2010,17.26,0
15/03/2010,17.26,0.010483497
12/03/2010,17.08,-0.012220111
11/03/2010,17.29,0.008130126
10/03/2010,17.15,-0.004653877
09/03/2010,17.23,-0.006940456
08/03/2010,17.35,-0.007464864
05/03/2010,17.48,0.008618266
04/03/2010,17.33,0.000577201
03/03/2010,17.32,-0.016036999
02/03/2010,17.6,-0.008486614
01/03/2010,17.75,0.011331566
26/02/2010,17.55,-0.007945558
25/02/2010,17.69,-0.006760589
24/02/2010,17.81,0.007891811
23/02/2010,17.67,-0.015721829
22/02/2010,17.95,-0.002225933
19/02/2010,17.99,0.014557928
18/02/2010,17.73,0.003389834
17/02/2010,17.67,-0.002825659
16/02/2010,17.72,-0.004504512
12/02/2010,17.8,-0.003924872
11/02/2010,17.87,0.007301352
10/02/2010,17.74,-0.007860793
09/02/2010,17.88,0.002239643
08/02/2010,17.84,-0.006703936
05/02/2010,17.96,-0.003889974
04/02/2010,18.03,-0.032199235
03/02/2010,18.62,-0.032755173
02/02/2010,19.24,0.023666632
01/02/2010,18.79,0.006942618
29/01/2010,18.66,0.001609011
28/01/2010,18.63,-0.019665795
27/01/2010,19,0.011646505
26/01/2010,18.78,-0.00372044
25/01/2010,18.85,-0.005818583
22/01/2010,18.96,-0.014659948
21/01/2010,19.24,-0.035736319
20/01/2010,19.94,-0.003004509
19/01/2010,20,0.02583076
15/01/2010,19.49,0.005659907
14/01/2010,19.38,0.00881063
13/01/2010,19.21,0.023171126
12/01/2010,18.77,-0.003191492
11/01/2010,18.83,0.00799791
08/01/2010,18.68,0.008062393
07/01/2010,18.53,-0.00377054
06/01/2010,18.6,-0.003220615
05/01/2010,18.66,-0.01436577
04/01/2010,18.93,0.039875973
31/12/2009,18.19,-0.01689874
30/12/2009,18.5,-0.003237995
29/12/2009,18.56,-0.003764457
28/12/2009,18.63,0.001611604
24/12/2009,18.6,0.001075847
23/12/2009,18.58,-0.001613337
22/12/2009,18.61,0
21/12/2009,18.61,0.016798011
18/12/2009,18.3,0.004381168
17/12/2009,18.22,-0.010374103
16/12/2009,18.41,0.006539533
15/12/2009,18.29,-0.005996202
14/12/2009,18.4,0.005449605
11/12/2009,18.3,-0.001092299
10/12/2009,18.32,0.004376375
09/12/2009,18.24,0.026668247
08/12/2009,17.76,-0.01675081
07/12/2009,18.06,-0.023530497
04/12/2009,18.49,-0.008079764
03/12/2009,18.64,-0.005350468
02/12/2009,18.74,-0.005852637
01/12/2009,18.85,0.036741031
30/11/2009,18.17,-0.004393198
27/11/2009,18.25,-0.018458722
25/11/2009,18.59,0.015176443
24/11/2009,18.31,-0.011943682
23/11/2009,18.53,0.009216655
20/11/2009,18.36,0.013710113
19/11/2009,18.11,-0.004407721
18/11/2009,18.19,0.013839136
17/11/2009,17.94,0
16/11/2009,17.94,0.019702298
13/11/2009,17.59,-0.001704062
12/11/2009,17.62,0
11/11/2009,17.62,0.003411032
10/11/2009,17.56,0.007430729
09/11/2009,17.43,0.027335229
06/11/2009,16.96,-0.003531493
05/11/2009,17.02,0.005301927
04/11/2009,16.93,0.002365465
03/11/2009,16.89,-0.003546103
02/11/2009,16.95,-0.004708661
30/10/2009,17.03,-0.030077455
29/10/2009,17.55,0.01956334
28/10/2009,17.21,-0.002901075
27/10/2009,17.26,0.008144315
26/10/2009,17.12,-0.007564773
23/10/2009,17.25,-0.017811445
22/10/2009,17.56,0.008578834
21/10/2009,17.41,-0.029430534
20/10/2009,17.93,-0.002784741
19/10/2009,17.98,0.011748387
16/10/2009,17.77,0.006209447
15/10/2009,17.66,0.016557615
14/10/2009,17.37,0.034556879
13/10/2009,16.78,-0.018890762
12/10/2009,17.1,0.010582109
09/10/2009,16.92,0.013087635
08/10/2009,16.7,0.000598982
07/10/2009,16.69,-0.005377963
06/10/2009,16.78,0.022906366
05/10/2009,16.4,0.015361285
02/10/2009,16.15,-0.009858367
01/10/2009,16.31,-0.014607685
30/09/2009,16.55,-0.013205474
29/09/2009,16.77,0.011997744
28/09/2009,16.57,0.010312497
25/09/2009,16.4,-0.002436055
24/09/2009,16.44,0.000608458
23/09/2009,16.43,-0.022269954
22/09/2009,16.8,0.009569451
21/09/2009,16.64,0.007843177
18/09/2009,16.51,0.011574908
17/09/2009,16.32,-0.006108754
16/09/2009,16.42,0.012871768
15/09/2009,16.21,-0.009210995
14/09/2009,16.36,0.006746422
11/09/2009,16.25,-0.005523181
10/09/2009,16.34,0.010458416
09/09/2009,16.17,-0.002470662
08/09/2009,16.21,-0.011043057
04/09/2009,16.39,0.019095129
03/09/2009,16.08,-0.012361097
02/09/2009,16.28,-0.006123718
01/09/2009,16.38,-0.019347641
31/08/2009,16.7,-0.006565228
28/08/2009,16.81,-0.002970005
27/08/2009,16.86,0.005352377
26/08/2009,16.77,-0.001787311
25/08/2009,16.8,0.004175371
24/08/2009,16.73,0.00539408
21/08/2009,16.64,0.024948054
20/08/2009,16.23,-0.00858901
19/08/2009,16.37,0.024112451
18/08/2009,15.98,0.006277485
17/08/2009,15.88,0.006951055
14/08/2009,15.77,-0.001900539
13/08/2009,15.8,-0.003790276
12/08/2009,15.86,0.001893342
11/08/2009,15.83,-0.005040968
10/08/2009,15.91,-0.00313775
07/08/2009,15.96,0.010708764
06/08/2009,15.79,-0.005053706
05/08/2009,15.87,-0.012523645
04/08/2009,16.07,0.001868577
03/08/2009,16.04,0.006881479
31/07/2009,15.93,-0.000627549
30/07/2009,15.94,0.011991308
29/07/2009,15.75,-0.017621601
28/07/2009,16.03,-0.036144823
27/07/2009,16.62,0.008459265
24/07/2009,16.48,0.020227475
23/07/2009,16.15,0.017489515
22/07/2009,15.87,0.010769822
21/07/2009,15.7,0.028425686
20/07/2009,15.26,0.019855053
17/07/2009,14.96,-0.00732604
16/07/2009,15.07,0.003323366
15/07/2009,15.02,0.008021433
14/07/2009,14.9,0.009440394
13/07/2009,14.76,0.038678855
10/07/2009,14.2,-0.006318027
09/07/2009,14.29,-0.022146234
08/07/2009,14.61,0.001369863
07/07/2009,14.59,0.001371742
06/07/2009,14.57,0.006196233
02/07/2009,14.48,-0.028592826
01/07/2009,14.9,-0.006688988
30/06/2009,15,-0.017184825
29/06/2009,15.26,0.004597709
26/06/2009,15.19,-0.009174376
25/06/2009,15.33,0.04060458
24/06/2009,14.72,-0.000679117
23/06/2009,14.73,-0.004065046
22/06/2009,14.79,-0.014098924
19/06/2009,15,0.005347606
18/06/2009,14.92,0.023051868
17/06/2009,14.58,0.029229638
16/06/2009,14.16,0.002120892
15/06/2009,14.13,-0.043620622
12/06/2009,14.76,0.008846604
11/06/2009,14.63,0.040451819
10/06/2009,14.05,-0.005677801
09/06/2009,14.13,-0.012658397
08/06/2009,14.31,-0.013879473
05/06/2009,14.51,-0.008919442
04/06/2009,14.64,-0.016932338
03/06/2009,14.89,-0.006026131
02/06/2009,14.98,0.014795159
01/06/2009,14.76,-0.028716497
29/05/2009,15.19,0.033470326
28/05/2009,14.69,0.002044294
27/05/2009,14.66,-0.02425995
26/05/2009,15.02,0.004002674
22/05/2009,14.96,0.008727816
21/05/2009,14.83,-0.01870462
20/05/2009,15.11,0.000662032
19/05/2009,15.1,-0.005942573
18/05/2009,15.19,0.011920671
15/05/2009,15.01,-0.02174715
14/05/2009,15.34,0.004573677
13/05/2009,15.27,0.022517508
12/05/2009,14.93,0.053657987
11/05/2009,14.15,-0.017513582
08/05/2009,14.4,0.016807118
07/05/2009,14.16,0.017813082
06/05/2009,13.91,-0.026251951
05/05/2009,14.28,0.02123222
04/05/2009,13.98,0.029029615
01/05/2009,13.58,0.016332954
30/04/2009,13.36,-0.005225842
29/04/2009,13.43,0.002982851
28/04/2009,13.39,-0.007440511
27/04/2009,13.49,0.024007154
24/04/2009,13.17,-0.008317628
23/04/2009,13.28,0.018237588
22/04/2009,13.04,-0.036148514
21/04/2009,13.52,-0.005164158
20/04/2009,13.59,-0.04108686
17/04/2009,14.16,0.018532248
16/04/2009,13.9,0.002881846
15/04/2009,13.86,0.038239953
14/04/2009,13.34,-0.010440065
13/04/2009,13.48,-0.005179442
09/04/2009,13.55,0.005179442
08/04/2009,13.48,-0.002223046
07/04/2009,13.51,-0.014695342
06/04/2009,13.71,0.011738946
03/04/2009,13.55,-0.016105765
02/04/2009,13.77,-0.015850476
01/04/2009,13.99,0.026803488
31/03/2009,13.62,-0.005856532
30/03/2009,13.7,-0.024514566
27/03/2009,14.04,-0.023927954
26/03/2009,14.38,0.008379937
25/03/2009,14.26,0.02413176
24/03/2009,13.92,-0.007158227
23/03/2009,14.02,0.028211636
20/03/2009,13.63,-0.005122587
19/03/2009,13.7,-0.039361074
18/03/2009,14.25,-0.000701508
17/03/2009,14.26,0.007743791
16/03/2009,14.15,-0.027188848
13/03/2009,14.54,0.03641859
12/03/2009,14.02,0.091821266
11/03/2009,12.79,-0.023184964
10/03/2009,13.09,0.035773644
09/03/2009,12.63,-0.007886476
06/03/2009,12.73,0.004724418
05/03/2009,12.67,0.01350835
04/03/2009,12.5,0.051714436
03/03/2009,11.87,0.017850028
02/03/2009,11.66,-0.054247759
27/02/2009,12.31,-0.031190053
26/02/2009,12.7,-0.029482353
25/02/2009,13.08,-0.038249882
24/02/2009,13.59,0.02382838
23/02/2009,13.27,-0.032619645
20/02/2009,13.71,-0.023072401
19/02/2009,14.03,-0.009223194
18/02/2009,14.16,-0.006335818
17/02/2009,14.25,-0.02289382
13/02/2009,14.58,-0.004789609
12/02/2009,14.65,0.018601983
11/02/2009,14.38,0.021793481
10/02/2009,14.07,-0.044482663
09/02/2009,14.71,-0.008798703
06/02/2009,14.84,0.023177588
05/02/2009,14.5,-0.004815971
04/02/2009,14.57,-0.042330808
03/02/2009,15.2,0.020605581
02/02/2009,14.89,0.02103912
30/01/2009,14.58,-0.036367644
29/01/2009,15.12,-0.020943174
28/01/2009,15.44,-0.024313418
27/01/2009,15.82,0.010804045
26/01/2009,15.65,-0.108868732
23/01/2009,17.45,0.013849038
22/01/2009,17.21,-0.01556676
21/01/2009,17.48,0.016147986
20/01/2009,17.2,-0.017291497
16/01/2009,17.5,0.006305553
15/01/2009,17.39,0.008663063
14/01/2009,17.24,-0.020098294
13/01/2009,17.59,0.01316185
12/01/2009,17.36,-0.004597709
09/01/2009,17.44,-0.011969365
08/01/2009,17.65,0.009106494
07/01/2009,17.49,-0.017569168
06/01/2009,17.8,-0.020022916
05/01/2009,18.16,
