Date,Close,HRS
26/01/2011,48.78,0.003491122
25/01/2011,48.61,0.013879042
24/01/2011,47.94,0.007958157
21/01/2011,47.56,0.001894139
20/01/2011,47.47,-0.008599948
19/01/2011,47.88,-0.015748357
18/01/2011,48.64,0.006393752
14/01/2011,48.33,0.008936981
13/01/2011,47.9,-0.002918493
12/01/2011,48.04,0.009201236
11/01/2011,47.6,0.005477157
10/01/2011,47.34,0.020918586
07/01/2011,46.36,0.000647319
06/01/2011,46.33,0.010414501
05/01/2011,45.85,0.008982424
04/01/2011,45.44,0.006402495
03/01/2011,45.15,-0.003316753
31/12/2010,45.3,-0.000882613
30/12/2010,45.34,0.001103388
29/12/2010,45.29,-0.000662179
28/12/2010,45.32,-0.002644338
27/12/2010,45.44,-0.008982424
23/12/2010,45.85,0.000654522
22/12/2010,45.82,-0.006526018
21/12/2010,46.12,-0.005621636
20/12/2010,46.38,-0.000431127
17/12/2010,46.4,-0.005373468
16/12/2010,46.65,0.01795225
15/12/2010,45.82,-0.006959576
14/12/2010,46.14,0.008269906
13/12/2010,45.76,-0.008919889
10/12/2010,46.17,0.003036879
09/12/2010,46.03,0.006320169
08/12/2010,45.74,0.002407794
07/12/2010,45.63,0.003292726
06/12/2010,45.48,-0.001976936
03/12/2010,45.57,0.013698844
02/12/2010,44.95,-0.00510375
01/12/2010,45.18,0.021025154
30/11/2010,44.24,-0.022131226
29/11/2010,45.23,-0.019052367
26/11/2010,46.1,-0.013359389
24/11/2010,46.72,0.022949697
23/11/2010,45.66,-0.018659687
22/11/2010,46.52,0.001936526
19/11/2010,46.43,0.00107747
18/11/2010,46.38,0.009096879
17/11/2010,45.96,0.008741314
16/11/2010,45.56,-0.009176381
15/11/2010,45.98,-0.004340285
12/11/2010,46.18,-0.006475309
11/11/2010,46.48,-0.005792143
10/11/2010,46.75,0.011401651
09/11/2010,46.22,0.001949107
08/11/2010,46.13,-0.025680846
05/11/2010,47.33,0.009553199
04/11/2010,46.88,0.016995139
03/11/2010,46.09,0.002606997
02/11/2010,45.97,0.013137916
01/11/2010,45.37,0.00397527
29/10/2010,45.19,-0.007495626
28/10/2010,45.53,0.014379188
27/10/2010,44.88,-0.020946637
26/10/2010,45.83,0.02206134
25/10/2010,44.83,0.023243741
22/10/2010,43.8,0.000913659
21/10/2010,43.76,0.005729361
20/10/2010,43.51,0.004145561
19/10/2010,43.33,-0.017841278
18/10/2010,44.11,-0.00812829
15/10/2010,44.47,0.011307221
14/10/2010,43.97,-0.006573751
13/10/2010,44.26,0.011132683
12/10/2010,43.77,0.005728049
11/10/2010,43.52,-0.004813763
08/10/2010,43.73,-0.004790702
07/10/2010,43.94,-0.005447131
06/10/2010,44.18,-0.014159131
05/10/2010,44.81,0.022569227
04/10/2010,43.81,-0.0201114
01/10/2010,44.7,0.009214584
30/09/2010,44.29,-0.011002693
29/09/2010,44.78,-0.007785603
28/09/2010,45.13,0.013384095
27/09/2010,44.53,-0.018687974
24/09/2010,45.37,0.017341475
23/09/2010,44.59,-0.003134799
22/09/2010,44.73,-0.011337234
21/09/2010,45.24,-0.008364566
20/09/2010,45.62,0.019478261
17/09/2010,44.74,-0.000223489
16/09/2010,44.75,0.004030458
15/09/2010,44.57,0.012871353
14/09/2010,44,0.008903152
13/09/2010,43.61,0.015948564
10/09/2010,42.92,0
09/09/2010,42.92,-0.001862198
08/09/2010,43,0.000930665
07/09/2010,42.96,-0.020049064
03/09/2010,43.83,0.008707663
02/09/2010,43.45,0.006465042
01/09/2010,43.17,0.025810912
31/08/2010,42.07,-0.01275407
30/08/2010,42.61,-0.006083313
27/08/2010,42.87,0.017412205
26/08/2010,42.13,-0.005208345
25/08/2010,42.35,0.00592068
24/08/2010,42.1,-0.02022171
23/08/2010,42.96,0.004666364
20/08/2010,42.76,-0.000233836
19/08/2010,42.77,-0.023796895
18/08/2010,43.8,-0.011576568
17/08/2010,44.31,0.008612927
16/08/2010,43.93,0.002507124
13/08/2010,43.82,-0.00022818
12/08/2010,43.83,-0.017415345
11/08/2010,44.6,-0.037192096
10/08/2010,46.29,-0.005386203
09/08/2010,46.54,-0.007278987
06/08/2010,46.88,0.037157996
05/08/2010,45.17,-0.006399669
04/08/2010,45.46,-0.007887859
03/08/2010,45.82,0.004812961
02/08/2010,45.6,0.023744597
30/07/2010,44.53,-0.015155182
29/07/2010,45.21,-0.010342264
28/07/2010,45.68,-0.004586663
27/07/2010,45.89,-0.007814236
26/07/2010,46.25,0.009777373
23/07/2010,45.8,-0.002616661
22/07/2010,45.92,0.040214238
21/07/2010,44.11,-0.005877051
20/07/2010,44.37,0.017506415
19/07/2010,43.6,0.005981154
16/07/2010,43.34,-0.03179196
15/07/2010,44.74,0.000223539
14/07/2010,44.73,0.015546106
13/07/2010,44.04,0.025760394
12/07/2010,42.92,0.000466092
09/07/2010,42.9,-0.003722666
08/07/2010,43.06,0.011679647
07/07/2010,42.56,0.024017324
06/07/2010,41.55,0.00894482
02/07/2010,41.18,0.002187919
01/07/2010,41.09,-0.013536586
30/06/2010,41.65,-0.029570457
29/06/2010,42.9,-0.04823501
28/06/2010,45.02,0.005345224
25/06/2010,44.78,-0.022304115
24/06/2010,45.79,-0.029056171
23/06/2010,47.14,0.000212157
22/06/2010,47.13,-0.015161377
21/06/2010,47.85,-0.013286473
18/06/2010,48.49,0.004133091
17/06/2010,48.29,0.003111068
16/06/2010,48.14,-0.001038098
15/06/2010,48.19,0.037852071
14/06/2010,46.4,-0.003442344
11/06/2010,46.56,0.004952104
10/06/2010,46.33,0.035816198
09/06/2010,44.7,-0.004241551
08/06/2010,44.89,0.005136806
07/06/2010,44.66,-0.020390777
04/06/2010,45.58,-0.046510043
03/06/2010,47.75,-0.000628075
02/06/2010,47.78,0.052417497
01/06/2010,45.34,-0.034041227
28/05/2010,46.91,-0.015861599
27/05/2010,47.66,0.038935399
26/05/2010,45.84,-0.005004907
25/05/2010,46.07,0.013549158
24/05/2010,45.45,-0.015933983
21/05/2010,46.18,0.008699489
20/05/2010,45.78,-0.044641689
19/05/2010,47.87,-0.013487081
18/05/2010,48.52,-0.011882951
17/05/2010,49.1,0.020161144
14/05/2010,48.12,-0.02199246
13/05/2010,49.19,-0.021121171
12/05/2010,50.24,0.012216033
11/05/2010,49.63,-0.001811777
10/05/2010,49.72,0.060524064
07/05/2010,46.8,-0.029060794
06/05/2010,48.18,-0.034876585
05/05/2010,49.89,-0.001602243
04/05/2010,49.97,-0.04039765
03/05/2010,52.03,0.010627093
30/04/2010,51.48,-0.055354578
29/04/2010,54.41,0.0887338
28/04/2010,49.79,0.019059782
27/04/2010,48.85,-0.031633543
26/04/2010,50.42,0.002382845
23/04/2010,50.3,-0.004562142
22/04/2010,50.53,-0.002569425
21/04/2010,50.66,0.019534207
20/04/2010,49.68,0.002620177
19/04/2010,49.55,0.005869868
16/04/2010,49.26,-0.011705482
15/04/2010,49.84,-0.000601745
14/04/2010,49.87,0.014542773
13/04/2010,49.15,-0.005680681
12/04/2010,49.43,0.011189212
09/04/2010,48.88,0.009248858
08/04/2010,48.43,-0.000412882
07/04/2010,48.45,-0.005146692
06/04/2010,48.7,0.002261282
05/04/2010,48.59,0.015555639
01/04/2010,47.84,0.007342947
31/03/2010,47.49,0.001475082
30/03/2010,47.42,0.012093072
29/03/2010,46.85,0.013971211
26/03/2010,46.2,0.001516301
25/03/2010,46.13,-0.009922428
24/03/2010,46.59,-0.019975165
23/03/2010,47.53,0.011639111
22/03/2010,46.98,0.019994217
19/03/2010,46.05,-0.025936509
18/03/2010,47.26,0.015137268
17/03/2010,46.55,0.013190806
16/03/2010,45.94,0.011383661
15/03/2010,45.42,0.006626929
12/03/2010,45.12,-0.035488649
11/03/2010,46.75,0.007730337
10/03/2010,46.39,0.006270969
09/03/2010,46.1,-0.003032274
08/03/2010,46.24,-0.002376068
05/03/2010,46.35,0.001727489
04/03/2010,46.27,-0.011816659
03/03/2010,46.82,0.030137782
02/03/2010,45.43,0.007733991
01/03/2010,45.08,-0.003100778
26/02/2010,45.22,-0.002208969
25/02/2010,45.32,-0.016847571
24/02/2010,46.09,-0.009716151
23/02/2010,46.54,-0.010898708
22/02/2010,47.05,-0.003818418
19/02/2010,47.23,0.007438139
18/02/2010,46.88,0.018515061
17/02/2010,46.02,0.00938769
16/02/2010,45.59,0.013470448
12/02/2010,44.98,-0.001110988
11/02/2010,45.03,0.013864265
10/02/2010,44.41,-0.007626775
09/02/2010,44.75,0.011236073
08/02/2010,44.25,-0.010789046
05/02/2010,44.73,0.008531709
04/02/2010,44.35,-0.009648902
03/02/2010,44.78,-0.011545421
02/02/2010,45.3,0.012439076
01/02/2010,44.74,0.041530038
29/01/2010,42.92,-0.032549286
28/01/2010,44.34,-0.053995999
27/01/2010,46.8,0.025098678
26/01/2010,45.64,-0.011978799
25/01/2010,46.19,0.00891601
22/01/2010,45.78,-0.031393677
21/01/2010,47.24,-0.024878465
20/01/2010,48.43,-0.006790848
19/01/2010,48.76,0.015709294
15/01/2010,48,-0.019598358
14/01/2010,48.95,-0.001429009
13/01/2010,49.02,0.033817142
12/01/2010,47.39,-0.038701157
11/01/2010,49.26,0.011638722
08/01/2010,48.69,0.001233046
07/01/2010,48.63,0.002883033
06/01/2010,48.49,0.01015658
05/01/2010,48,-0.006851475
04/01/2010,48.33,0.016270697
31/12/2009,47.55,-0.006707214
30/12/2009,47.87,0.003767271
29/12/2009,47.69,0.004413163
28/12/2009,47.48,0.003798274
24/12/2009,47.3,0.004025003
23/12/2009,47.11,0.01367835
22/12/2009,46.47,0.016489851
21/12/2009,45.71,0.014322157
18/12/2009,45.06,0.001999334
17/12/2009,44.97,-0.013254004
16/12/2009,45.57,0.014143882
15/12/2009,44.93,-0.010406382
14/12/2009,45.4,-0.000880669
11/12/2009,45.44,-0.009854454
10/12/2009,45.89,0.018030392
09/12/2009,45.07,-0.0077357
08/12/2009,45.42,-0.009858772
07/12/2009,45.87,0.002619517
04/12/2009,45.75,0.017418586
03/12/2009,44.96,-0.002887287
02/12/2009,45.09,-0.002436594
01/12/2009,45.2,0.029182767
30/11/2009,43.9,0.001367677
27/11/2009,43.84,-0.020544802
25/11/2009,44.75,0.011236073
24/11/2009,44.25,0.015027605
23/11/2009,43.59,0.012001067
20/11/2009,43.07,-0.006480004
19/11/2009,43.35,-0.027305451
18/11/2009,44.55,-0.012713453
17/11/2009,45.12,0.003107661
16/11/2009,44.98,0.01230303
13/11/2009,44.43,0.000900698
12/11/2009,44.39,-0.009193921
11/11/2009,44.8,0.010095431
10/11/2009,44.35,-0.022738385
09/11/2009,45.37,0.021611624
06/11/2009,44.4,0.003836178
05/11/2009,44.23,0.022174871
04/11/2009,43.26,0.003705423
03/11/2009,43.1,0.011903513
02/11/2009,42.59,0.020638854
30/10/2009,41.72,-0.012387009
29/10/2009,42.24,0.013826204
28/10/2009,41.66,0.093535471
27/10/2009,37.94,-0.026529514
26/10/2009,38.96,-0.012498569
23/10/2009,39.45,-0.023300566
22/10/2009,40.38,0.00920519
21/10/2009,40.01,-0.004239937
20/10/2009,40.18,0
19/10/2009,40.18,0.007494414
16/10/2009,39.88,0.069028694
15/10/2009,37.22,-0.003218887
14/10/2009,37.34,-0.002140183
13/10/2009,37.42,-0.008250213
12/10/2009,37.73,-0.011070224
09/10/2009,38.15,0.014521707
08/10/2009,37.6,0.012848142
07/10/2009,37.12,-0.005373468
06/10/2009,37.32,0.010505147
05/10/2009,36.93,0.02550529
02/10/2009,36,-0.003881347
01/10/2009,36.14,-0.039603765
30/09/2009,37.6,-0.002656044
29/09/2009,37.7,0.00372044
28/09/2009,37.56,0.009362112
25/09/2009,37.21,0.000268781
24/09/2009,37.2,-0.029402197
23/09/2009,38.31,0.019771304
22/09/2009,37.56,0.000532623
21/09/2009,37.54,0.026178799
18/09/2009,36.57,0.005483973
17/09/2009,36.37,-0.006577168
16/09/2009,36.61,0.004105658
15/09/2009,36.46,0.003847216
14/09/2009,36.32,-0.004121451
11/09/2009,36.47,-0.004104534
10/09/2009,36.62,0.021529951
09/09/2009,35.84,0.011505669
08/09/2009,35.43,0.012496612
04/09/2009,34.99,0.011208624
03/09/2009,34.6,0.026355845
02/09/2009,33.7,-0.002074997
01/09/2009,33.77,-0.028031032
31/08/2009,34.73,-0.008886399
28/08/2009,35.04,0.000570939
27/08/2009,35.02,-0.006262474
26/08/2009,35.24,0.000567698
25/08/2009,35.22,-0.001985535
24/08/2009,35.29,0.001701645
21/08/2009,35.23,0.020069481
20/08/2009,34.53,0.007850019
19/08/2009,34.26,0.011448826
18/08/2009,33.87,0.037910677
17/08/2009,32.61,-0.023337928
14/08/2009,33.38,-0.023976285
13/08/2009,34.19,0.114534443
12/08/2009,30.49,0.033347538
11/08/2009,29.49,-0.08168468
10/08/2009,32,0.020202707
07/08/2009,31.36,0.018668067
06/08/2009,30.78,-0.001298701
05/08/2009,30.82,-0.018006917
04/08/2009,31.38,0.014767524
03/08/2009,30.92,-0.012534312
31/07/2009,31.31,-0.011116519
30/07/2009,31.66,0.001580528
29/07/2009,31.61,-0.001896334
28/07/2009,31.67,0.006017437
27/07/2009,31.48,0.00095344
24/07/2009,31.45,-0.003491513
23/07/2009,31.56,0.015969678
22/07/2009,31.06,-0.001287001
21/07/2009,31.1,0.020465226
20/07/2009,30.47,0.012549702
17/07/2009,30.09,0.002329064
16/07/2009,30.02,0.015780082
15/07/2009,29.55,0.033376571
14/07/2009,28.58,0.028750871
13/07/2009,27.77,0.006502913
10/07/2009,27.59,-0.001448751
09/07/2009,27.63,0.003262646
08/07/2009,27.54,0.001089918
07/07/2009,27.51,-0.027605266
06/07/2009,28.28,-0.010902165
02/07/2009,28.59,-0.022822567
01/07/2009,29.25,0.030899872
30/06/2009,28.36,-0.005625894
29/06/2009,28.52,0.005978565
26/06/2009,28.35,-0.000352671
25/06/2009,28.36,0.014562502
24/06/2009,27.95,0.003584233
23/06/2009,27.85,-0.003584233
22/06/2009,27.95,-0.030305349
19/06/2009,28.81,-0.007262698
18/06/2009,29.02,-0.008577853
17/06/2009,29.27,0.007544617
16/06/2009,29.05,-0.011635997
15/06/2009,29.39,-0.029502643
12/06/2009,30.27,0.010627798
11/06/2009,29.95,0.005020931
10/06/2009,29.8,-0.01795858
09/06/2009,30.34,-0.005915232
08/06/2009,30.52,-0.014959629
05/06/2009,30.98,0.000645786
04/06/2009,30.96,0.020229075
03/06/2009,30.34,-0.021520231
02/06/2009,31,-0.005148017
01/06/2009,31.16,0.002570696
29/05/2009,31.08,0.002577321
28/05/2009,31,0.006797243
27/05/2009,30.79,-0.025967159
26/05/2009,31.6,0.044322312
22/05/2009,30.23,-0.00462047
21/05/2009,30.37,-0.009829699
20/05/2009,30.67,-0.01231383
19/05/2009,31.05,0.025441685
18/05/2009,30.27,0.019683705
15/05/2009,29.68,0.017332634
14/05/2009,29.17,0.011030791
13/05/2009,28.85,-0.014453108
12/05/2009,29.27,0.022806794
11/05/2009,28.61,-0.009393007
08/05/2009,28.88,0.010442142
07/05/2009,28.58,-0.035067189
06/05/2009,29.6,-0.08357078
05/05/2009,32.18,0.009993837
04/05/2009,31.86,0.021895211
01/05/2009,31.17,0.019109893
30/04/2009,30.58,0.006561703
29/04/2009,30.38,0.025334688
28/04/2009,29.62,0.005416398
27/04/2009,29.46,-0.017830582
24/04/2009,29.99,0.02840908
23/04/2009,29.15,0.002748198
22/04/2009,29.07,0.013506699
21/04/2009,28.68,0.031163995
20/04/2009,27.8,-0.034644681
17/04/2009,28.78,0.020358724
16/04/2009,28.2,-0.02866327
15/04/2009,29.02,-0.030207625
14/04/2009,29.91,-0.016249736
13/04/2009,30.4,-0.025013485
09/04/2009,31.17,0.054726905
08/04/2009,29.51,0.039044517
07/04/2009,28.38,-0.057177989
06/04/2009,30.05,-0.0145361
03/04/2009,30.49,0.00823321
02/04/2009,30.24,0.031578035
01/04/2009,29.3,0.012362795
31/03/2009,28.94,0.037315135
30/03/2009,27.88,-0.04694382
27/03/2009,29.22,-0.015956882
26/03/2009,29.69,0.044069093
25/03/2009,28.41,0.005293819
24/03/2009,28.26,0.00496631
23/03/2009,28.12,-0.091033623
20/03/2009,30.8,-0.054033044
19/03/2009,32.51,-0.014656751
18/03/2009,32.99,0.017120565
17/03/2009,32.43,0.034507815
16/03/2009,31.33,-0.004140793
13/03/2009,31.46,-0.011063808
12/03/2009,31.81,0.036169729
11/03/2009,30.68,0.016431523
10/03/2009,30.18,0.002986563
09/03/2009,30.09,-0.042933423
06/03/2009,31.41,-0.013911068
05/03/2009,31.85,-0.066205106
04/03/2009,34.03,0.025596636
03/03/2009,33.17,-0.00601144
02/03/2009,33.37,-0.110799697
27/02/2009,37.28,-0.004015532
26/02/2009,37.43,-0.034400136
25/02/2009,38.74,-0.011804089
24/02/2009,39.2,0.033725635
23/02/2009,37.9,-0.03219385
20/02/2009,39.14,-0.018980704
19/02/2009,39.89,-0.030855218
18/02/2009,41.14,0.009770473
17/02/2009,40.74,-0.037340241
13/02/2009,42.29,0.001656609
12/02/2009,42.22,-0.008960211
11/02/2009,42.6,-0.008182395
10/02/2009,42.95,-0.024380232
09/02/2009,44.01,-0.019129648
06/02/2009,44.86,0.033778571
05/02/2009,43.37,0.009964165
04/02/2009,42.94,0.009123937
03/02/2009,42.55,-0.003519065
02/02/2009,42.7,-0.013722741
30/01/2009,43.29,-0.004379401
29/01/2009,43.48,-0.029013821
28/01/2009,44.76,0.017579898
27/01/2009,43.98,0.007302634
26/01/2009,43.66,0.019660631
23/01/2009,42.81,0.018388071
22/01/2009,42.03,-0.004036572
21/01/2009,42.2,0.045820644
20/01/2009,40.31,-0.030057241
16/01/2009,41.54,0.014060838
15/01/2009,40.96,0.08559193
14/01/2009,37.6,-0.036044644
13/01/2009,38.98,0.017076741
12/01/2009,38.32,-0.008833521
09/01/2009,38.66,-0.018198631
08/01/2009,39.37,0.004327358
07/01/2009,39.2,-0.035829963
06/01/2009,40.63,0.018882549
05/01/2009,39.87,
