Date,Close,PCL
08/02/2011,41.99,0.010533973
07/02/2011,41.55,0.01527858
04/02/2011,40.92,-0.00584797
03/02/2011,41.16,0
02/02/2011,41.16,-0.00508907
01/02/2011,41.37,-0.0120136
31/01/2011,41.87,0.002391202
28/01/2011,41.77,-0.012845086
27/01/2011,42.31,0.005688567
26/01/2011,42.07,0.006917141
25/01/2011,41.78,0.009136875
24/01/2011,41.4,0.020498522
21/01/2011,40.56,0.015654438
20/01/2011,39.93,0.006280639
19/01/2011,39.68,-0.015504187
18/01/2011,40.3,0.005973139
14/01/2011,40.06,0.007014057
13/01/2011,39.78,0.000502892
12/01/2011,39.76,0
11/01/2011,39.76,0.005295688
10/01/2011,39.55,0.002531647
07/01/2011,39.45,0.0071229
06/01/2011,39.17,0.020374657
05/01/2011,38.38,0.014434052
04/01/2011,37.83,-0.0102565
03/01/2011,38.22,0.020352229
31/12/2010,37.45,0.001068662
30/12/2010,37.41,0
29/12/2010,37.41,-0.001068662
28/12/2010,37.45,-0.001067521
27/12/2010,37.49,0.011805879
23/12/2010,37.05,0.001080205
22/12/2010,37.01,0.003247635
21/12/2010,36.89,0.01612277
20/12/2010,36.3,0.019753042
17/12/2010,35.59,-0.000280938
16/12/2010,35.6,-0.011173301
15/12/2010,36,-0.018712709
14/12/2010,36.68,-0.005979904
13/12/2010,36.9,0.004617691
10/12/2010,36.73,0.007103855
09/12/2010,36.47,-0.007376075
08/12/2010,36.74,-0.017002164
07/12/2010,37.37,-0.001604278
06/12/2010,37.43,-0.004797451
03/12/2010,37.61,0.007204834
02/12/2010,37.34,0.009417532
01/12/2010,36.99,0.026018173
30/11/2010,36.04,-0.004705891
29/11/2010,36.21,0.006650066
26/11/2010,35.97,-0.009407928
24/11/2010,36.31,0.014704107
23/11/2010,35.78,-0.013601875
22/11/2010,36.27,0.005806736
19/11/2010,36.06,0.005840651
18/11/2010,35.85,0.001395674
17/11/2010,35.8,-0.008344972
16/11/2010,36.1,-0.032700461
15/11/2010,37.3,-0.002677378
12/11/2010,37.4,-0.026907453
11/11/2010,38.42,-0.004674119
10/11/2010,38.6,0.002853809
09/11/2010,38.49,-0.014700458
08/11/2010,39.06,0.004618946
05/11/2010,38.88,0.004123717
04/11/2010,38.72,0.042739293
03/11/2010,37.1,0.000539229
02/11/2010,37.08,0.00676501
01/11/2010,36.83,-0.000271481
29/10/2010,36.84,0.010094207
28/10/2010,36.47,0.004947784
27/10/2010,36.29,-0.004673548
26/10/2010,36.46,-0.014972377
25/10/2010,37.01,-0.002159245
22/10/2010,37.09,-0.004304553
21/10/2010,37.25,0
20/10/2010,37.25,0.013241647
19/10/2010,36.76,-0.013510068
18/10/2010,37.26,0.010522153
15/10/2010,36.87,-0.007027056
14/10/2010,37.13,-0.002958184
13/10/2010,37.24,0.028324334
12/10/2010,36.2,0.006373861
11/10/2010,35.97,-0.003884578
08/10/2010,36.11,0.001940403
07/10/2010,36.04,-0.002217296
06/10/2010,36.12,-0.00083022
05/10/2010,36.15,0.020965128
04/10/2010,35.4,-0.003102527
01/10/2010,35.51,0.005931383
30/09/2010,35.3,0.002836881
29/09/2010,35.2,-0.010175328
28/09/2010,35.56,0.013875346
27/09/2010,35.07,-0.000570125
24/09/2010,35.09,0.025690546
23/09/2010,34.2,-0.016816865
22/09/2010,34.78,-0.012855483
21/09/2010,35.23,-0.013812764
20/09/2010,35.72,0.003927074
17/09/2010,35.58,-0.00168492
16/09/2010,35.64,-0.00056101
15/09/2010,35.66,-0.005034976
14/09/2010,35.84,-0.00861236
13/09/2010,36.15,0.015050451
10/09/2010,35.61,0.008460287
09/09/2010,35.31,-0.00254561
08/09/2010,35.4,0.001979359
07/09/2010,35.33,-0.006488949
03/09/2010,35.56,0
02/09/2010,35.56,0.005640173
01/09/2010,35.36,0.025491857
31/08/2010,34.47,0.011085294
30/08/2010,34.09,-0.00234398
27/08/2010,34.17,0.018013185
26/08/2010,33.56,-0.01184848
25/08/2010,33.96,0.009764836
24/08/2010,33.63,-0.004450386
23/08/2010,33.78,-0.012064292
20/08/2010,34.19,-0.005832621
19/08/2010,34.39,-0.022996127
18/08/2010,35.19,0.002560821
17/08/2010,35.1,0.016662264
16/08/2010,34.52,-0.003470217
13/08/2010,34.64,-0.008336975
12/08/2010,34.93,-0.020683554
11/08/2010,35.66,-0.016685593
10/08/2010,36.26,-0.007418635
09/08/2010,36.53,0.00274123
06/08/2010,36.43,0.000274537
05/08/2010,36.42,-0.013364443
04/08/2010,36.91,0.00625087
03/08/2010,36.68,-0.006792581
02/08/2010,36.93,0.028844192
30/07/2010,35.88,-0.015761421
29/07/2010,36.45,-0.016326893
28/07/2010,37.05,0.001891126
27/07/2010,36.98,-0.042875051
26/07/2010,38.6,0.019621297
23/07/2010,37.85,0.021362628
22/07/2010,37.05,0.031252544
21/07/2010,35.91,-0.023666487
20/07/2010,36.77,0.010663122
19/07/2010,36.38,0.008834955
16/07/2010,36.06,-0.023298299
15/07/2010,36.91,0.00543332
14/07/2010,36.71,-0.004620201
13/07/2010,36.88,0.025540315
12/07/2010,35.95,0.009221806
09/07/2010,35.62,0.013567195
08/07/2010,35.14,0.005707778
07/07/2010,34.94,0.041788403
06/07/2010,33.51,-0.014810697
02/07/2010,34.01,-0.013144632
01/07/2010,34.46,-0.00202928
30/06/2010,34.53,-0.012947958
29/06/2010,34.98,-0.031239349
28/06/2010,36.09,-0.008003354
25/06/2010,36.38,0.019709174
24/06/2010,35.67,-0.02628454
23/06/2010,36.62,0.001366307
22/06/2010,36.57,-0.013309989
21/06/2010,37.06,-0.006455106
18/06/2010,37.3,-0.005614237
17/06/2010,37.51,0.008836582
16/06/2010,37.18,0.002693242
15/06/2010,37.08,0.018508966
14/06/2010,36.4,0.00468127
11/06/2010,36.23,0.00442601
10/06/2010,36.07,0.038433665
09/06/2010,34.71,-0.001439471
08/06/2010,34.76,0.025642431
07/06/2010,33.88,-0.000885086
04/06/2010,33.91,-0.046104391
03/06/2010,35.51,-0.004215265
02/06/2010,35.66,0.041511613
01/06/2010,34.21,-0.023401328
28/05/2010,35.02,-0.011921799
27/05/2010,35.44,0.037664363
26/05/2010,34.13,-0.009332235
25/05/2010,34.45,0.00903928
24/05/2010,34.14,-0.030860416
21/05/2010,35.21,0.025601859
20/05/2010,34.32,-0.022472856
19/05/2010,35.1,-0.022257575
18/05/2010,35.89,-0.027210694
17/05/2010,36.88,0.002171554
14/05/2010,36.8,-0.030771659
13/05/2010,37.95,-0.02034499
12/05/2010,38.73,-0.000516262
11/05/2010,38.75,-0.010780392
10/05/2010,39.17,0.051602386
07/05/2010,37.2,-0.006163761
06/05/2010,37.43,-0.034658234
05/05/2010,38.75,-0.010525062
04/05/2010,39.16,-0.034139862
03/05/2010,40.52,0.017928767
30/04/2010,39.8,-0.034571344
29/04/2010,41.2,0.020599061
28/04/2010,40.36,0.007460865
27/04/2010,40.06,-0.082842272
26/04/2010,43.52,0.002530773
23/04/2010,43.41,0.017897049
22/04/2010,42.64,0.01989644
21/04/2010,41.8,0.021277398
20/04/2010,40.92,0.017005955
19/04/2010,40.23,0.013513719
16/04/2010,39.69,-0.003270032
15/04/2010,39.82,-0.011734001
14/04/2010,40.29,-0.006432481
13/04/2010,40.55,0.011907856
12/04/2010,40.07,-0.00149626
09/04/2010,40.13,0.015317311
08/04/2010,39.52,0.002279925
07/04/2010,39.43,-0.013352006
06/04/2010,39.96,0.013098424
05/04/2010,39.44,0.000507228
01/04/2010,39.42,0.013022015
31/03/2010,38.91,-0.002566737
30/03/2010,39.01,0.017585144
29/03/2010,38.33,0.001827915
26/03/2010,38.26,-0.004433441
25/03/2010,38.43,-0.015748357
24/03/2010,39.04,-0.001791427
23/03/2010,39.11,0.002303854
22/03/2010,39.02,0.016016876
19/03/2010,38.4,-0.003120127
18/03/2010,38.52,-0.001297185
17/03/2010,38.57,0.024407458
16/03/2010,37.64,0.017690089
15/03/2010,36.98,-0.003239744
12/03/2010,37.1,0.00975089
11/03/2010,36.74,-0.000272146
10/03/2010,36.75,-0.003259987
09/03/2010,36.87,-0.005949179
08/03/2010,37.09,0.008121322
05/03/2010,36.79,0.020041851
04/03/2010,36.06,0.002220989
03/03/2010,35.98,-0.002775467
02/03/2010,36.08,0.002219757
01/03/2010,36,0.007528266
26/02/2010,35.73,-0.00725045
25/02/2010,35.99,-0.007749831
24/02/2010,36.27,0.01304306
23/02/2010,35.8,-0.015246311
22/02/2010,36.35,-0.008219224
19/02/2010,36.65,-0.003268867
18/02/2010,36.77,0.003814719
17/02/2010,36.63,0.007123318
16/02/2010,36.37,0.015517075
12/02/2010,35.81,0.003636876
11/02/2010,35.68,0.007313675
10/02/2010,35.42,-0.00338219
09/02/2010,35.54,0.00904472
08/02/2010,35.22,-0.033229359
05/02/2010,36.41,0.005784343
04/02/2010,36.2,-0.048790164
03/02/2010,38.01,-0.006555681
02/02/2010,38.26,0.040266738
01/02/2010,36.75,0.01590818
29/01/2010,36.17,-0.010724701
28/01/2010,36.56,-0.006271323
27/01/2010,36.79,0.004085529
26/01/2010,36.64,-0.005443672
25/01/2010,36.84,0.010917139
22/01/2010,36.44,-0.009287147
21/01/2010,36.78,-0.032895064
20/01/2010,38.01,-0.016438726
19/01/2010,38.64,0.020128767
15/01/2010,37.87,-0.014418915
14/01/2010,38.42,-0.005709852
13/01/2010,38.64,0.007794272
12/01/2010,38.34,-0.011668744
11/01/2010,38.79,-0.005399165
08/01/2010,39,-0.006644543
07/01/2010,39.26,0.014883518
06/01/2010,38.68,0.003366571
05/01/2010,38.55,0.011741818
04/01/2010,38.1,0.008963941
31/12/2009,37.76,-0.016807118
30/12/2009,38.4,0.003129893
29/12/2009,38.28,0.003663966
28/12/2009,38.14,0.016389476
24/12/2009,37.52,0.010179568
23/12/2009,37.14,0.010012261
22/12/2009,36.77,0.007370035
21/12/2009,36.5,0.00027401
18/12/2009,36.49,-0.001916496
17/12/2009,36.56,-0.015201161
16/12/2009,37.12,0.007571697
15/12/2009,36.84,-0.000814001
14/12/2009,36.87,0.009264371
11/12/2009,36.53,0.026350159
10/12/2009,35.58,-0.000561956
09/12/2009,35.6,0.013574869
08/12/2009,35.12,-0.011888054
07/12/2009,35.54,0.005643356
04/12/2009,35.34,0.020872809
03/12/2009,34.61,-0.009775811
02/12/2009,34.95,0.007755317
01/12/2009,34.68,0.005493725
30/11/2009,34.49,0.028825525
27/11/2009,33.51,-0.027665096
25/11/2009,34.45,0.006406545
24/11/2009,34.23,-0.01075123
23/11/2009,34.6,0.011628038
20/11/2009,34.2,0.001170275
19/11/2009,34.16,-0.02229069
18/11/2009,34.93,0.015580234
17/11/2009,34.39,-0.006376833
16/11/2009,34.61,0.019548398
13/11/2009,33.94,0.014243564
12/11/2009,33.46,-0.020704673
11/11/2009,34.16,0.007935383
10/11/2009,33.89,-0.001474274
09/11/2009,33.94,0.033860913
06/11/2009,32.81,-0.009705869
05/11/2009,33.13,0.02754152
04/11/2009,32.23,-0.008650038
03/11/2009,32.51,0.011757561
02/11/2009,32.13,0.026491615
30/10/2009,31.29,-0.020560585
29/10/2009,31.94,0.025687158
28/10/2009,31.13,-0.034725711
27/10/2009,32.23,-0.016310563
26/10/2009,32.76,-0.010627093
23/10/2009,33.11,-0.011411535
22/10/2009,33.49,0.02051354
21/10/2009,32.81,-0.012719735
20/10/2009,33.23,-0.005402174
19/10/2009,33.41,0.025156653
16/10/2009,32.58,-0.009774055
15/10/2009,32.9,-0.006966559
14/10/2009,33.13,0.02012263
13/10/2009,32.47,0.004320994
12/10/2009,32.33,0.015272231
09/10/2009,31.84,0.020305266
08/10/2009,31.2,0.037555434
07/10/2009,30.05,0.007012886
06/10/2009,29.84,-0.005014217
05/10/2009,29.99,0.017830582
02/10/2009,29.46,-0.006765926
01/10/2009,29.66,-0.032507008
30/09/2009,30.64,-0.013614473
29/09/2009,31.06,-0.013431606
28/09/2009,31.48,0.026067445
25/09/2009,30.67,-0.007147529
24/09/2009,30.89,-0.022408108
23/09/2009,31.59,-0.028091735
22/09/2009,32.49,0.034761602
21/09/2009,31.38,-0.013295542
18/09/2009,31.8,-0.005644418
17/09/2009,31.98,-0.03351582
16/09/2009,33.07,0.041994438
15/09/2009,31.71,0.023613095
14/09/2009,30.97,0.028493822
11/09/2009,30.1,0.005998019
10/09/2009,29.92,0.004354386
09/09/2009,29.79,0.009782503
08/09/2009,29.5,0.017784326
04/09/2009,28.98,0.010405921
03/09/2009,28.68,0.019363393
02/09/2009,28.13,-0.019014657
01/09/2009,28.67,-0.054966345
31/08/2009,30.29,-0.017346205
28/08/2009,30.82,-0.007756988
27/08/2009,31.06,0.002256246
26/08/2009,30.99,0.002584816
25/08/2009,30.91,0.009753003
24/08/2009,30.61,-0.024525269
21/08/2009,31.37,0.020612646
20/08/2009,30.73,0.012442859
19/08/2009,30.35,-0.002961015
18/08/2009,30.44,0.00560041
17/08/2009,30.27,-0.057763891
14/08/2009,32.07,-0.015163527
13/08/2009,32.56,0.001229256
12/08/2009,32.52,-0.017375837
11/08/2009,33.09,-0.01410376
10/08/2009,33.56,-0.044581308
07/08/2009,35.09,0.029792514
06/08/2009,34.06,-0.013994397
05/08/2009,34.54,0.032066286
04/08/2009,33.45,0.033746932
03/08/2009,32.34,0.033325938
31/07/2009,31.28,-0.010178205
30/07/2009,31.6,0.029220252
29/07/2009,30.69,0.006210185
28/07/2009,30.5,-0.083919169
27/07/2009,33.17,0.025031832
24/07/2009,32.35,0.005890577
23/07/2009,32.16,0.052341238
22/07/2009,30.52,-0.009132484
21/07/2009,30.8,0.000649562
20/07/2009,30.78,0.040104795
17/07/2009,29.57,-0.022074475
16/07/2009,30.23,0.009305484
15/07/2009,29.95,0.027760754
14/07/2009,29.13,-0.003084835
13/07/2009,29.22,0.029873705
10/07/2009,28.36,0.010278311
09/07/2009,28.07,-0.002490661
08/07/2009,28.14,-0.017961391
07/07/2009,28.65,-0.04337371
06/07/2009,29.92,0.034339597
02/07/2009,28.91,-0.048938396
01/07/2009,30.36,0.019288925
30/06/2009,29.78,-0.004355845
29/06/2009,29.91,0.009068072
26/06/2009,29.64,-0.000337325
25/06/2009,29.65,0.014951009
24/06/2009,29.21,0.028121971
23/06/2009,28.4,0.014184635
22/06/2009,28,-0.056245299
19/06/2009,29.62,0.007795328
18/06/2009,29.39,0.007170937
17/06/2009,29.18,-0.053381585
16/06/2009,30.78,-0.032915577
15/06/2009,31.81,-0.069809891
12/06/2009,34.11,0.009129794
11/06/2009,33.8,-0.012057197
10/06/2009,34.21,-0.016236947
09/06/2009,34.77,-0.002011206
08/06/2009,34.84,-0.004296154
05/06/2009,34.99,-0.011366988
04/06/2009,35.39,0.017386785
03/06/2009,34.78,-0.006591226
02/06/2009,35.01,-0.026773475
01/06/2009,35.96,0.037109484
29/05/2009,34.65,0.028096668
28/05/2009,33.69,0.030131837
27/05/2009,32.69,-0.031614856
26/05/2009,33.74,0.048271626
22/05/2009,32.15,-0.013286152
21/05/2009,32.58,-0.004287909
20/05/2009,32.72,-0.028917678
19/05/2009,33.68,-0.018824085
18/05/2009,34.32,0.067807261
15/05/2009,32.07,-0.023726271
14/05/2009,32.84,0.009792
13/05/2009,32.52,-0.063442441
12/05/2009,34.65,0.008404629
11/05/2009,34.36,-0.024152985
08/05/2009,35.2,0.050097837
07/05/2009,33.48,-0.049245201
06/05/2009,35.17,0
05/05/2009,35.17,-0.035748012
04/05/2009,36.45,0.069580934
01/05/2009,34,-0.015178342
30/04/2009,34.52,0.021078064
29/04/2009,33.8,-0.007075501
28/04/2009,34.04,-0.024950526
27/04/2009,34.9,-0.040707375
24/04/2009,36.35,0.044726904
23/04/2009,34.76,0.063848311
22/04/2009,32.61,-0.018232046
21/04/2009,33.21,0.065964811
20/04/2009,31.09,-0.080314833
17/04/2009,33.69,0.012544967
16/04/2009,33.27,0.028042069
15/04/2009,32.35,0.041659542
14/04/2009,31.03,-0.055474037
13/04/2009,32.8,0.025317808
09/04/2009,31.98,0.104388158
08/04/2009,28.81,0.017860744
07/04/2009,28.3,-0.07944454
06/04/2009,30.64,-0.0039088
03/04/2009,30.76,0.030365369
02/04/2009,29.84,0.034433264
01/04/2009,28.83,-0.008290203
31/03/2009,29.07,0.074240288
30/03/2009,26.99,-0.039234963
27/03/2009,28.07,-0.0263682
26/03/2009,28.82,0.027080959
25/03/2009,28.05,-0.016266271
24/03/2009,28.51,-0.063529594
23/03/2009,30.38,0.133625444
20/03/2009,26.58,-0.032571347
19/03/2009,27.46,0.004379569
18/03/2009,27.34,0.036882556
17/03/2009,26.35,0.069128419
16/03/2009,24.59,-0.08978643
13/03/2009,26.9,0.001488096
12/03/2009,26.86,0.054315453
11/03/2009,25.44,-0.04195343
10/03/2009,26.53,0.109010844
09/03/2009,23.79,-0.009621492
06/03/2009,24.02,0.004171888
05/03/2009,23.92,-0.062000814
04/03/2009,25.45,0.020242803
03/03/2009,24.94,0.020251806
02/03/2009,24.44,-0.07068266
27/02/2009,26.23,-0.045098009
26/02/2009,27.44,-0.058736371
25/02/2009,29.1,-0.030459207
24/02/2009,30,0.06329485
23/02/2009,28.16,-0.06496013
20/02/2009,30.05,0.037292457
19/02/2009,28.95,-0.026922737
18/02/2009,29.74,-0.000336191
17/02/2009,29.75,-0.032410244
13/02/2009,30.73,-0.042681638
12/02/2009,32.07,-0.013934271
11/02/2009,32.52,0.037598414
10/02/2009,31.32,-0.074723546
09/02/2009,33.75,0.01342302
06/02/2009,33.3,0.071570193
05/02/2009,31,0.010376228
04/02/2009,30.68,-0.031127172
03/02/2009,31.65,0.0220421
02/02/2009,30.96,0.006155859
30/01/2009,30.77,-0.015159136
29/01/2009,31.24,-0.065957968
28/01/2009,33.37,0.05323515
27/01/2009,31.64,0.028857405
26/01/2009,30.74,-0.030751943
23/01/2009,31.7,0.026855834
22/01/2009,30.86,-0.044057196
21/01/2009,32.25,0.088788854
20/01/2009,29.51,-0.102951653
16/01/2009,32.71,0.030103126
15/01/2009,31.74,0.062063117
14/01/2009,29.83,-0.026791746
13/01/2009,30.64,0.011158632
12/01/2009,30.3,-0.046114893
09/01/2009,31.73,-0.044383247
08/01/2009,33.17,0.013048281
07/01/2009,32.74,-0.041579191
06/01/2009,34.13,0.030341411
05/01/2009,33.11,
