Date,Close,CMA
02/08/2013,43.12,-0.006472515
01/08/2013,43.4,0.020014631
31/07/2013,42.54,0.010159568
30/07/2013,42.11,0.002139547
29/07/2013,42.02,-0.008530857
26/07/2013,42.38,-0.007522367
25/07/2013,42.7,-0.00374007
24/07/2013,42.86,-0.000466527
23/07/2013,42.88,0.004206597
22/07/2013,42.7,0.012252745
19/07/2013,42.18,0.000711491
18/07/2013,42.15,0.026443849
17/07/2013,41.05,0.004639247
16/07/2013,40.86,-0.016986577
15/07/2013,41.56,-0.003123126
12/07/2013,41.69,0.018153712
11/07/2013,40.94,-0.016713481
10/07/2013,41.63,-0.021623749
09/07/2013,42.54,0.002117897
08/07/2013,42.45,-0.002822867
05/07/2013,42.57,0.039286489
03/07/2013,40.93,0.004898369
02/07/2013,40.73,0.012351936
01/07/2013,40.23,0.009992589
28/06/2013,39.83,-0.005008776
27/06/2013,40.03,0.005259874
26/06/2013,39.82,0.003774064
25/06/2013,39.67,0.03149665
24/06/2013,38.44,-0.005189425
21/06/2013,38.64,0.031014312
20/06/2013,37.46,0.001068376
19/06/2013,37.42,-0.00904502
18/06/2013,37.76,0.004512284
17/06/2013,37.59,0.006405146
14/06/2013,37.35,-0.015409444
13/06/2013,37.93,0.009270362
12/06/2013,37.58,-0.014267085
11/06/2013,38.12,-0.019226365
10/06/2013,38.86,0
07/06/2013,38.86,0.015821884
06/06/2013,38.25,0.007347186
05/06/2013,37.97,-0.016714936
04/06/2013,38.61,-0.006454134
03/06/2013,38.86,-0.016082031
31/05/2013,39.49,-0.016574965
30/05/2013,40.15,0.013793322
29/05/2013,39.6,0.001769241
28/05/2013,39.53,0.014524399
24/05/2013,38.96,0.006437514
23/05/2013,38.71,0.000516796
22/05/2013,38.69,-0.024509779
21/05/2013,39.65,-0.002518893
20/05/2013,39.75,-0.003265104
17/05/2013,39.88,0.009574273
16/05/2013,39.5,0.000506457
15/05/2013,39.48,0.011207453
14/05/2013,39.04,0.018875803
13/05/2013,38.31,0.009441455
10/05/2013,37.95,0.005284028
09/05/2013,37.75,-0.006600684
08/05/2013,38,0.003691014
07/05/2013,37.86,0.010354533
06/05/2013,37.47,0.010732596
03/05/2013,37.07,0.022368636
02/05/2013,36.25,0.013050303
01/05/2013,35.78,-0.013050303
30/04/2013,36.25,0.000551876
29/04/2013,36.23,0.008871697
26/04/2013,35.91,-0.008595644
25/04/2013,36.22,0.009710161
24/04/2013,35.87,0.021700161
23/04/2013,35.1,0.011461444
22/04/2013,34.7,-0.004600353
19/04/2013,34.86,0.016194686
18/04/2013,34.3,-0.003492437
17/04/2013,34.42,-0.010404718
16/04/2013,34.78,0.018865746
15/04/2013,34.13,-0.026598851
12/04/2013,35.05,-0.011347639
11/04/2013,35.45,-0.000282048
10/04/2013,35.46,0.014486832
09/04/2013,34.95,0.008620743
08/04/2013,34.65,0.004048589
05/04/2013,34.51,0.007854586
04/04/2013,34.24,0.001461348
03/04/2013,34.19,-0.027691415
02/04/2013,35.15,-0.003691613
01/04/2013,35.28,-0.018812853
28/03/2013,35.95,0.006978395
27/03/2013,35.7,-0.01086513
26/03/2013,36.09,0.00249688
25/03/2013,36,-0.006920443
22/03/2013,36.25,0.007198259
21/03/2013,35.99,-0.003328713
20/03/2013,36.11,0.005275592
19/03/2013,35.92,-0.006935803
18/03/2013,36.17,-0.016452249
15/03/2013,36.77,-0.000271924
14/03/2013,36.78,0.009012761
13/03/2013,36.45,0.003572905
12/03/2013,36.32,-0.010408201
11/03/2013,36.7,0.011234534
08/03/2013,36.29,0.027092845
07/03/2013,35.32,0.000849738
06/03/2013,35.29,0.013120553
05/03/2013,34.83,-0.009429988
04/03/2013,35.16,0.019529627
01/03/2013,34.48,0.002904446
28/02/2013,34.38,0.015240623
27/02/2013,33.86,0.008899495
26/02/2013,33.56,0.001192606
25/02/2013,33.52,-0.023003079
22/02/2013,34.3,0.020619287
21/02/2013,33.6,-0.032501763
20/02/2013,34.71,-0.01968399
19/02/2013,35.4,0.016232736
15/02/2013,34.83,-0.013970291
14/02/2013,35.32,0.006248245
13/02/2013,35.1,0.002853069
12/02/2013,35,-0.001712818
11/02/2013,35.06,-0.008803124
08/02/2013,35.37,0.007947814
07/02/2013,35.09,-0.001423893
06/02/2013,35.14,0.008860998
05/02/2013,34.83,0.015042228
04/02/2013,34.31,-0.021624023
01/02/2013,35.06,0.020167782
31/01/2013,34.36,0.001747743
30/01/2013,34.3,0.012025369
29/01/2013,33.89,0.000885609
28/01/2013,33.86,0.004439847
25/01/2013,33.71,0.004459648
24/01/2013,33.56,0.002087995
23/01/2013,33.49,-0.008918014
22/01/2013,33.79,0.003854712
18/01/2013,33.66,0.004466287
17/01/2013,33.51,0.013822335
16/01/2013,33.05,0.036356438
15/01/2013,31.87,0.004717732
14/01/2013,31.72,-0.003461845
11/01/2013,31.83,-0.008446789
10/01/2013,32.1,0.01569891
09/01/2013,31.6,-0.010388886
08/01/2013,31.93,-0.012758847
07/01/2013,32.34,-0.007700639
04/01/2013,32.59,0.027058096
03/01/2013,31.72,0.012690526
02/01/2013,31.32,0.031789897
31/12/2012,30.34,0.006945621
28/12/2012,30.13,-0.0013267
27/12/2012,30.17,-0.00330907
26/12/2012,30.27,0.008626464
24/12/2012,30.01,-0.005648794
21/12/2012,30.18,-0.007592048
20/12/2012,30.41,0.008254959
19/12/2012,30.16,-0.008583744
18/12/2012,30.42,0.035467083
17/12/2012,29.36,0.024130781
14/12/2012,28.66,-0.007300571
13/12/2012,28.87,-0.013760107
12/12/2012,29.27,-0.005111614
11/12/2012,29.42,0.00545332
10/12/2012,29.26,0.004452825
07/12/2012,29.13,0.006889452
06/12/2012,28.93,0.000691563
05/12/2012,28.91,0.003117965
04/12/2012,28.82,-0.010355633
03/12/2012,29.12,-0.016011243
30/11/2012,29.59,0.005761751
29/11/2012,29.42,-0.008798703
28/11/2012,29.68,0.003036952
27/11/2012,29.59,-0.0067363
26/11/2012,29.79,0.020346582
23/11/2012,29.19,0.017974905
21/11/2012,28.67,-0.008336276
20/11/2012,28.91,0.008685134
19/11/2012,28.66,0.02151379
16/11/2012,28.05,0.001070091
15/11/2012,28.02,0.005367699
14/11/2012,27.87,-0.01813383
13/11/2012,28.38,-0.008071635
12/11/2012,28.61,0.005959702
09/11/2012,28.44,-0.001756544
08/11/2012,28.49,-0.011169401
07/11/2012,28.81,-0.045462374
06/11/2012,30.15,0.00532093
05/11/2012,29.99,-0.007970816
02/11/2012,30.23,-0.009547398
01/11/2012,30.52,0.023538299
31/10/2012,29.81,0.019990501
26/10/2012,29.22,-0.011906928
25/10/2012,29.57,0.013962427
24/10/2012,29.16,-0.006153866
23/10/2012,29.34,-0.007808561
