Date,Close,DGX
19/09/2013,61.81,-0.003069221
18/09/2013,62,0.000322633
17/09/2013,61.98,0.002908388
16/09/2013,61.8,0.006005049
13/09/2013,61.43,0.001629196
12/09/2013,61.33,-0.007472419
11/09/2013,61.79,0.000485633
10/09/2013,61.76,0.009926044
09/09/2013,61.15,0.000654343
06/09/2013,61.11,0.009866878
05/09/2013,60.51,0.009631426
04/09/2013,59.93,0.015639771
03/09/2013,59,0.006461509
30/08/2013,58.62,0.011322818
29/08/2013,57.96,-0.003100778
28/08/2013,58.14,-0.006856386
27/08/2013,58.54,-0.008674261
26/08/2013,59.05,-0.000169334
23/08/2013,59.06,0.003392134
22/08/2013,58.86,-0.004745772
21/08/2013,59.14,0.006446163
20/08/2013,58.76,0.003580261
19/08/2013,58.55,0.007887558
16/08/2013,58.09,-0.012658397
15/08/2013,58.83,-0.021025079
14/08/2013,60.08,0.009532642
13/08/2013,59.51,0.000504244
12/08/2013,59.48,0.001682652
09/08/2013,59.38,0.001010952
08/08/2013,59.32,0.017515965
07/08/2013,58.29,-0.002912208
06/08/2013,58.46,-0.00085492
05/08/2013,58.51,-0.001707651
02/08/2013,58.61,-0.001534396
01/08/2013,58.7,0.006666122
31/07/2013,58.31,-0.001713503
30/07/2013,58.41,-0.005804045
29/07/2013,58.75,0.004264399
26/07/2013,58.5,-0.004945018
25/07/2013,58.79,0.001191388
24/07/2013,58.72,-0.010334696
23/07/2013,59.33,0.003207566
22/07/2013,59.14,0.001861725
19/07/2013,59.03,0.002034934
18/07/2013,58.91,-0.014994805
17/07/2013,59.8,-0.005669517
16/07/2013,60.14,0.004165631
15/07/2013,59.89,0.009394466
12/07/2013,59.33,0.000337154
11/07/2013,59.31,0.005240482
10/07/2013,59,0.017094433
09/07/2013,58,-0.05435756
08/07/2013,61.24,0.007210782
05/07/2013,60.8,0.011912782
03/07/2013,60.08,-0.00613957
02/07/2013,60.45,-0.000165412
01/07/2013,60.46,-0.002807831
28/06/2013,60.63,-0.012620015
27/06/2013,61.4,0.003916454
26/06/2013,61.16,0.006068079
25/06/2013,60.79,-0.000328947
24/06/2013,60.81,-0.004266498
21/06/2013,61.07,0.004266498
20/06/2013,60.81,-0.017604367
19/06/2013,61.89,-0.00804639
18/06/2013,62.39,-0.003200515
17/06/2013,62.59,-0.000479195
14/06/2013,62.62,-0.004302453
13/06/2013,62.89,0.014252784
12/06/2013,62,-0.008831852
11/06/2013,62.55,-0.010338064
10/06/2013,63.2,0.01562781
07/06/2013,62.22,0.002252616
06/06/2013,62.08,0.007112865
05/06/2013,61.64,-0.012254265
04/06/2013,62.4,-0.002081166
03/06/2013,62.53,0.011096037
31/05/2013,61.84,-0.009335333
30/05/2013,62.42,-0.0020805
29/05/2013,62.55,-0.003351691
28/05/2013,62.76,0.004151371
24/05/2013,62.5,0.00851616
23/05/2013,61.97,0.013811252
22/05/2013,61.12,-0.004407811
21/05/2013,61.39,0.009657166
20/05/2013,60.8,0.001810849
17/05/2013,60.69,0.01343638
16/05/2013,59.88,-0.001835322
15/05/2013,59.99,0.002002337
14/05/2013,59.87,0.007544675
13/05/2013,59.42,-0.005872993
10/05/2013,59.77,0.009751254
09/05/2013,59.19,0.002198732
08/05/2013,59.06,0.021911181
07/05/2013,57.78,-0.002765297
06/05/2013,57.94,0.012679284
03/05/2013,57.21,-0.001920895
02/05/2013,57.32,0.016712501
01/05/2013,56.37,0.000709849
30/04/2013,56.33,0.002488448
29/04/2013,56.19,0.000534045
26/04/2013,56.16,0.005535234
25/04/2013,55.85,-0.004288018
24/04/2013,56.09,-0.00746007
23/04/2013,56.51,0.018395018
22/04/2013,55.48,-0.007899502
19/04/2013,55.92,0.002865331
18/04/2013,55.76,-0.028464752
17/04/2013,57.37,-0.01693784
16/04/2013,58.35,-0.0003427
15/04/2013,58.37,-0.016481556
12/04/2013,59.34,-0.008223593
11/04/2013,59.83,0.043206584
10/04/2013,57.3,0.011408636
09/04/2013,56.65,-0.006685458
08/04/2013,57.03,0.000350754
05/04/2013,57.01,-0.011683802
04/04/2013,57.68,0.014846138
03/04/2013,56.83,0.00052803
02/04/2013,56.8,0.008486614
01/04/2013,56.32,-0.002482711
28/03/2013,56.46,0.001063264
27/03/2013,56.4,-0.014958484
26/03/2013,57.25,0.014958484
25/03/2013,56.4,-0.002832863
22/03/2013,56.56,0.004607486
21/03/2013,56.3,-0.003723078
20/03/2013,56.51,0.004611573
19/03/2013,56.25,0.013062725
18/03/2013,55.52,-0.012529249
15/03/2013,56.22,-0.004968073
14/03/2013,56.5,0.009067535
13/03/2013,55.99,-0.003743654
12/03/2013,56.2,-0.000889284
11/03/2013,56.25,0.005526353
08/03/2013,55.94,0.009339148
07/03/2013,55.42,-0.016464223
06/03/2013,56.34,-0.001241685
05/03/2013,56.41,0.007473344
04/03/2013,55.99,-0.002497326
01/03/2013,56.13,-0.000712378
28/02/2013,56.17,0
27/02/2013,56.17,0.006608937
26/02/2013,55.8,0.002871502
25/02/2013,55.64,-0.001975043
22/02/2013,55.75,-0.006793019
21/02/2013,56.13,-0.012569874
20/02/2013,56.84,-0.012240055
19/02/2013,57.54,0.003830755
15/02/2013,57.32,0.013878132
14/02/2013,56.53,-0.007753343
13/02/2013,56.97,0.001581028
12/02/2013,56.88,-0.0182916
11/02/2013,57.93,-0.009791369
08/02/2013,58.5,-0.0032426
07/02/2013,58.69,0.009415459
06/02/2013,58.14,0.00465478
05/02/2013,57.87,0.002941942
04/02/2013,57.7,-0.007080593
01/02/2013,58.11,0.002757196
31/01/2013,57.95,-0.006878789
30/01/2013,58.35,0.001715266
29/01/2013,58.25,0.000171689
28/01/2013,58.24,0.005164412
25/01/2013,57.94,-0.008763696
24/01/2013,58.45,0.00068458
23/01/2013,58.41,-0.056901576
22/01/2013,61.83,0.006978848
18/01/2013,61.4,0.013940365
17/01/2013,60.55,0.010292256
16/01/2013,59.93,0.001168712
15/01/2013,59.86,0.003346723
14/01/2013,59.66,0.004199217
11/01/2013,59.41,-0.002857385
10/01/2013,59.58,0.013858596
09/01/2013,58.76,0.018550858
08/01/2013,57.68,-0.001905257
07/01/2013,57.79,-0.00362726
04/01/2013,58,-0.006359049
03/01/2013,58.37,-0.004956004
02/01/2013,58.66,0.006670682
31/12/2012,58.27,0.009483647
28/12/2012,57.72,-0.019048195
27/12/2012,58.83,0.003917232
26/12/2012,58.6,-0.006802747
24/12/2012,59,-0.007093426
21/12/2012,59.42,-0.010546678
20/12/2012,60.05,-0.002162523
19/12/2012,60.18,-0.006294538
18/12/2012,60.56,0.018330792
17/12/2012,59.46,0.004889161
14/12/2012,59.17,0.007463987
13/12/2012,58.73,-0.002720627
12/12/2012,58.89,0.005961016
11/12/2012,58.54,0.008577853
10/12/2012,58.04,-0.003783324
07/12/2012,58.26,-0.000514801
06/12/2012,58.29,0.00343702
05/12/2012,58.09,0.004140078
04/12/2012,57.85,0.001903279
03/12/2012,57.74,-0.000692521
30/11/2012,57.78,-0.005695071
29/11/2012,58.11,0.012119262
28/11/2012,57.41,0.005064186
27/11/2012,57.12,-0.002098637
26/11/2012,57.24,-0.012845169
23/11/2012,57.98,0.013019887
21/11/2012,57.23,-0.001920224
20/11/2012,57.34,-0.009546198
19/11/2012,57.89,0.001555882
16/11/2012,57.8,0.022748138
15/11/2012,56.5,0.003368499
14/11/2012,56.31,-0.006372831
13/11/2012,56.67,-0.009483738
12/11/2012,57.21,0.000699423
09/11/2012,57.17,-0.002794762
08/11/2012,57.33,-0.012652912
07/11/2012,58.06,-0.01487334
06/11/2012,58.93,0.008692002
05/11/2012,58.42,0.008250305
02/11/2012,57.94,-0.008592595
01/11/2012,58.44,0.012396853
31/10/2012,57.72,-0.010512807
26/10/2012,58.33,-0.004618156
25/10/2012,58.6,0.00290524
24/10/2012,58.43,0.001712916
23/10/2012,58.33,-0.018177686
22/10/2012,59.4,0.00387957
19/10/2012,59.17,-0.022889647
18/10/2012,60.54,0.013135113
17/10/2012,59.75,-0.058821373
16/10/2012,63.37,-0.009110965
15/10/2012,63.95,0.008795408
12/10/2012,63.39,-0.013319949
11/10/2012,64.24,0.013004492
10/10/2012,63.41,-0.002677378
09/10/2012,63.58,-0.017153079
08/10/2012,64.68,0.007916223
05/10/2012,64.17,0.001559576
04/10/2012,64.07,0.001093152
03/10/2012,64,0.005955197
02/10/2012,63.62,0.003621766
01/10/2012,63.39,-0.000630815
28/09/2012,63.43,-0.001260438
27/09/2012,63.51,0.015710868
26/09/2012,62.52,-0.008758715
25/09/2012,63.07,0.002699057
24/09/2012,62.9,-0.001588563
21/09/2012,63,0.006848796
20/09/2012,62.57,0.001599489
19/09/2012,62.47,0.004492226
18/09/2012,62.19,0.004997189
17/09/2012,61.88,0.005509656
14/09/2012,61.54,-0.010506845
13/09/2012,62.19,0.013599044
12/09/2012,61.35,-0.006822639
11/09/2012,61.77,0.003243071
10/09/2012,61.57,-0.006637013
07/09/2012,61.98,-0.007874689
06/09/2012,62.47,0.021520125
05/09/2012,61.14,0.005576527
04/09/2012,60.8,0.005442415
31/08/2012,60.47,0.005472197
30/08/2012,60.14,-0.011407911
29/08/2012,60.83,0.004778785
28/08/2012,60.54,-0.002309851
27/08/2012,60.68,0.002970789
24/08/2012,60.5,0.013813984
23/08/2012,59.67,-0.00718046
22/08/2012,60.1,-0.008285052
21/08/2012,60.6,-0.003294896
20/08/2012,60.8,0.012911949
17/08/2012,60.02,0.000333278
16/08/2012,60,0.012241286
15/08/2012,59.27,-0.001685772
14/08/2012,59.37,-0.005207908
13/08/2012,59.68,0.003524972
10/08/2012,59.47,-0.005199173
09/08/2012,59.78,-0.006502732
08/08/2012,60.17,0.012879663
07/08/2012,59.4,0.008283371
06/08/2012,58.91,-0.005923687
03/08/2012,59.26,0.018221023
02/08/2012,58.19,-0.001202233
01/08/2012,58.26,-0.002913705
31/07/2012,58.43,-0.006142316
30/07/2012,58.79,0.000170111
27/07/2012,58.78,0.009057569
26/07/2012,58.25,0.0101804
25/07/2012,57.66,0.006961393
24/07/2012,57.26,-0.004182648
23/07/2012,57.5,-0.021676404
20/07/2012,58.76,-0.038068036
19/07/2012,61.04,-0.032557267
18/07/2012,63.06,0.000634518
17/07/2012,63.02,-0.00695765
16/07/2012,63.46,0.00727506
13/07/2012,63,-0.001427552
12/07/2012,63.09,0.037301491
11/07/2012,60.78,0.002141152
10/07/2012,60.65,0.006119262
09/07/2012,60.28,0.011009286
06/07/2012,59.62,-0.008185129
05/07/2012,60.11,0.003165878
03/07/2012,59.92,-0.007978766
02/07/2012,60.4,0.0083126
29/06/2012,59.9,0.010910725
28/06/2012,59.25,0.027375533
27/06/2012,57.65,0.010111662
26/06/2012,57.07,0.002983243
25/06/2012,56.9,-0.0120536
22/06/2012,57.59,0.014517089
21/06/2012,56.76,-0.01867582
20/06/2012,57.83,-0.00276291
19/06/2012,57.99,0.014591192
18/06/2012,57.15,0.005439087
15/06/2012,56.84,0.012035544
14/06/2012,56.16,0.008943004
13/06/2012,55.66,0.004682162
12/06/2012,55.4,0.004522848
11/06/2012,55.15,-0.005064218
08/06/2012,55.43,0.014720847
07/06/2012,54.62,-0.000366099
06/06/2012,54.64,-0.000548898
05/06/2012,54.67,-0.00964784
04/06/2012,55.2,0.001813237
01/06/2012,55.1,-0.032145625
31/05/2012,56.9,-0.015520409
30/05/2012,57.79,-0.016305175
29/05/2012,58.74,0.012677915
25/05/2012,58,0.010224506
24/05/2012,57.41,0.005239272
23/05/2012,57.11,-0.005935772
