Date,Close,HRL
03/02/2011,50.19,0.016675424
02/02/2011,49.36,-0.006462058
01/02/2011,49.68,0.005652013
31/01/2011,49.4,-0.005652013
28/01/2011,49.68,-0.015578506
27/01/2011,50.46,-0.006518542
26/01/2011,50.79,0.00949562
25/01/2011,50.31,-0.009298712
24/01/2011,50.78,0.000393933
21/01/2011,50.76,0.001182732
20/01/2011,50.7,0.001974334
19/01/2011,50.6,-0.004141609
18/01/2011,50.81,0.008498915
14/01/2011,50.38,-0.000396904
13/01/2011,50.4,-0.001189768
12/01/2011,50.46,-0.001584159
11/01/2011,50.54,0.013546024
10/01/2011,49.86,0.003415372
07/01/2011,49.69,-0.001608687
06/01/2011,49.77,-0.001606104
05/01/2011,49.85,-0.016512859
04/01/2011,50.68,-0.009817475
03/01/2011,51.18,-0.00156189
31/12/2010,51.26,0.000585423
30/12/2010,51.23,-0.007777601
29/12/2010,51.63,-0.000774443
28/12/2010,51.67,0.002907261
27/12/2010,51.52,-0.005613099
23/12/2010,51.81,0.004255326
22/12/2010,51.59,0.002523048
21/12/2010,51.46,-0.00542637
20/12/2010,51.74,0.003678966
17/12/2010,51.55,0.003303219
16/12/2010,51.38,-0.004660203
15/12/2010,51.62,0.006218442
14/12/2010,51.3,0.004101969
13/12/2010,51.09,0.008649553
10/12/2010,50.65,0.008326773
09/12/2010,50.23,0.007192838
08/12/2010,49.87,-0.001002105
07/12/2010,49.92,0.004618018
06/12/2010,49.69,0.000201268
03/12/2010,49.68,-0.001809955
02/12/2010,49.77,-0.001806685
01/12/2010,49.86,0.015767458
30/11/2010,49.08,-0.001018226
29/11/2010,49.13,-0.008512415
26/11/2010,49.55,0.011570209
24/11/2010,48.98,-0.003464795
23/11/2010,49.15,0.025135233
22/11/2010,47.93,0.006068869
19/11/2010,47.64,0.015655069
18/11/2010,46.9,0.021770447
17/11/2010,45.89,0.006339512
16/11/2010,45.6,-0.010905233
15/11/2010,46.1,0.009152385
12/11/2010,45.68,-0.003060112
11/11/2010,45.82,-0.001090632
10/11/2010,45.87,0.00283812
09/11/2010,45.74,-0.000218603
08/11/2010,45.75,-0.004144406
05/11/2010,45.94,0.001524889
04/11/2010,45.87,0.001308901
03/11/2010,45.81,0.001529219
02/11/2010,45.74,0.001312623
01/11/2010,45.68,-0.005240187
29/10/2010,45.92,0.016467602
28/10/2010,45.17,0.003992907
27/10/2010,44.99,-0.002442004
26/10/2010,45.1,0.000443557
25/10/2010,45.08,0.000665705
22/10/2010,45.05,0.006681539
21/10/2010,44.75,0.002013198
20/10/2010,44.66,0.000447928
19/10/2010,44.64,-0.005139102
18/10/2010,44.87,-0.001558847
15/10/2010,44.94,-0.003110422
14/10/2010,45.08,0.006453789
13/10/2010,44.79,0.011225982
12/10/2010,44.29,-0.013010502
11/10/2010,44.87,-0.009979016
08/10/2010,45.32,0.003093925
07/10/2010,45.18,-0.006178307
06/10/2010,45.46,0.004409178
05/10/2010,45.26,0.014465591
04/10/2010,44.61,-0.001120197
01/10/2010,44.66,0.001344387
30/09/2010,44.6,0.003593894
29/09/2010,44.44,-0.006727991
28/09/2010,44.74,0.003134097
27/09/2010,44.6,-0.005143699
24/09/2010,44.83,0.010764849
23/09/2010,44.35,-0.002252253
22/09/2010,44.45,-0.001124227
21/09/2010,44.5,0.00247497
20/09/2010,44.39,0.005194817
17/09/2010,44.16,-0.002713706
16/09/2010,44.28,-0.005854554
15/09/2010,44.54,0.000224542
14/09/2010,44.53,0.002023155
13/09/2010,44.44,-0.002472189
10/09/2010,44.55,0.009245753
09/09/2010,44.14,0.001814059
08/09/2010,44.06,0.005462007
07/09/2010,43.82,-0.011571315
03/09/2010,44.33,0.007699313
02/09/2010,43.99,0.008905185
01/09/2010,43.6,0.010374733
31/08/2010,43.15,0.010483497
30/08/2010,42.7,-0.009788006
27/08/2010,43.12,0.001624696
26/08/2010,43.05,0.0060578
25/08/2010,42.79,-0.013232927
24/08/2010,43.36,-0.007810745
23/08/2010,43.7,0.00504704
20/08/2010,43.48,0.002533104
19/08/2010,43.37,-0.005518524
18/08/2010,43.61,0.003905806
17/08/2010,43.44,0.011809793
16/08/2010,42.93,0.000699056
13/08/2010,42.9,0.004907125
12/08/2010,42.69,-0.001638385
11/08/2010,42.76,-0.018995243
10/08/2010,43.58,0.009220904
09/08/2010,43.18,0.007438435
06/08/2010,42.86,-0.00302854
05/08/2010,42.99,-0.006492024
04/08/2010,43.27,0.005097323
03/08/2010,43.05,-0.00394112
02/08/2010,43.22,0.006965433
30/07/2010,42.92,0.004670723
29/07/2010,42.72,-0.01071023
28/07/2010,43.18,-0.016309079
27/07/2010,43.89,-0.00136612
26/07/2010,43.95,0.027449538
23/07/2010,42.76,0.008926533
22/07/2010,42.38,0.009721475
21/07/2010,41.97,-0.018881845
20/07/2010,42.77,0.014127854
19/07/2010,42.17,0.001898885
16/07/2010,42.09,-0.01672792
15/07/2010,42.8,0.00070118
14/07/2010,42.77,0.001403837
13/07/2010,42.71,0.016287389
12/07/2010,42.02,-0.004037531
09/07/2010,42.19,0.004037531
08/07/2010,42.02,0.004292876
07/07/2010,41.84,0.008159393
06/07/2010,41.5,0.008712543
02/07/2010,41.14,0.001946473
01/07/2010,41.06,0.014226387
30/06/2010,40.48,-0.018843088
29/06/2010,41.25,-0.016111927
28/06/2010,41.92,0.008624874
25/06/2010,41.56,-0.010769519
24/06/2010,42.01,-0.004275541
23/06/2010,42.19,0.014083059
22/06/2010,41.6,-0.006946968
21/06/2010,41.89,-0.006187549
18/06/2010,42.15,-0.011088942
17/06/2010,42.62,0.019427287
16/06/2010,41.8,-0.009049836
15/06/2010,42.18,0.009049836
14/06/2010,41.8,0.007202912
11/06/2010,41.5,-0.00240674
10/06/2010,41.6,0.017948578
09/06/2010,40.86,0.000244768
08/06/2010,40.85,0.011819886
07/06/2010,40.37,-0.003215039
04/06/2010,40.5,-0.017378971
03/06/2010,41.21,0.010979737
02/06/2010,40.76,0.017322878
01/06/2010,40.06,0.006511418
28/05/2010,39.8,-0.002760007
27/05/2010,39.91,0.006283796
26/05/2010,39.66,0.003283246
25/05/2010,39.53,-0.010318451
24/05/2010,39.94,-0.000250344
21/05/2010,39.95,-0.006487049
20/05/2010,40.21,-0.01162085
19/05/2010,40.68,-0.026681185
18/05/2010,41.78,0.006483394
17/05/2010,41.51,0.012850219
14/05/2010,40.98,-0.006082004
13/05/2010,41.23,-0.000969697
12/05/2010,41.27,0.005588643
11/05/2010,41.04,-0.003891055
10/05/2010,41.2,0.024073872
07/05/2010,40.22,-0.000248602
06/05/2010,40.23,-0.013578779
05/05/2010,40.78,0.011592188
04/05/2010,40.31,-0.015019364
03/05/2010,40.92,0.003917733
30/04/2010,40.76,0.003686867
29/04/2010,40.61,0.023923394
28/04/2010,39.65,0.011159132
27/04/2010,39.21,0.00408894
26/04/2010,39.05,-0.024536453
23/04/2010,40.02,-0.004238879
22/04/2010,40.19,-0.03303861
21/04/2010,41.54,-0.004803083
20/04/2010,41.74,-0.001914792
19/04/2010,41.82,-0.000239091
16/04/2010,41.83,-0.005483385
15/04/2010,42.06,0.002380387
14/04/2010,41.96,0.000476758
13/04/2010,41.94,0.003822269
12/04/2010,41.78,0.000478813
09/04/2010,41.76,0.004800777
08/04/2010,41.56,-0.004800777
07/04/2010,41.76,-0.000718133
06/04/2010,41.79,-0.003344485
05/04/2010,41.93,-0.005707507
01/04/2010,42.17,0.003801383
31/03/2010,42.01,-0.004512536
30/03/2010,42.2,-0.005671093
29/03/2010,42.44,0.011612881
26/03/2010,41.95,0.006936997
25/03/2010,41.66,-0.004789281
24/03/2010,41.86,0.000716932
23/03/2010,41.83,0.005273262
22/03/2010,41.61,0.005059642
19/03/2010,41.4,-0.003857285
18/03/2010,41.56,-0.000240587
17/03/2010,41.57,0.004339448
16/03/2010,41.39,0.001692662
15/03/2010,41.32,0.0012108
12/03/2010,41.27,-0.007002322
11/03/2010,41.56,-0.001682895
10/03/2010,41.63,-0.001200336
09/03/2010,41.68,0
08/03/2010,41.68,-0.003831422
05/03/2010,41.84,0.00095648
04/03/2010,41.8,0.009857034
03/03/2010,41.39,-0.01057448
02/03/2010,41.83,0.012025157
01/03/2010,41.33,0.005337228
26/02/2010,41.11,-0.001701301
25/02/2010,41.18,-0.006052554
24/02/2010,41.43,0.005809748
23/02/2010,41.19,-0.010145015
22/02/2010,41.61,0.001683705
19/02/2010,41.54,-0.017420796
18/02/2010,42.27,0.040555884
17/02/2010,40.59,0.008163311
16/02/2010,40.26,0.015015297
12/02/2010,39.66,-0.003523789
11/02/2010,39.8,0.004532871
10/02/2010,39.62,0.009637407
09/02/2010,39.24,0.009731191
08/02/2010,38.86,-0.003596202
05/02/2010,39,0.004626068
04/02/2010,38.82,-0.015844952
03/02/2010,39.44,-0.00505818
02/02/2010,39.64,0.013204864
01/02/2010,39.12,0.010794245
29/01/2010,38.7,0.000775494
28/01/2010,38.67,-0.006444152
27/01/2010,38.92,0.006961482
26/01/2010,38.65,0.001294499
25/01/2010,38.6,-0.000518001
22/01/2010,38.62,0.001295505
21/01/2010,38.57,0.001816531
20/01/2010,38.5,-0.009564504
19/01/2010,38.87,0.008007275
15/01/2010,38.56,-0.005173317
14/01/2010,38.76,0.000258031
13/01/2010,38.75,0.005434093
12/01/2010,38.54,0.009908816
11/01/2010,38.16,0.001836066
08/01/2010,38.09,0.000787919
07/01/2010,38.06,-0.005502438
06/01/2010,38.27,-0.005472326
05/01/2010,38.48,0.005211059
04/01/2010,38.28,-0.004431129
31/12/2009,38.45,-0.007513962
30/12/2009,38.74,-0.002320486
29/12/2009,38.83,-0.000514933
28/12/2009,38.85,0.002061325
24/12/2009,38.77,0.018745667
23/12/2009,38.05,-0.000262778
22/12/2009,38.06,0.007384
21/12/2009,37.78,0.001589404
18/12/2009,37.72,0.003718464
17/12/2009,37.58,-0.008479118
16/12/2009,37.9,-0.002108593
15/12/2009,37.98,-0.008651253
14/12/2009,38.31,-0.007282217
11/12/2009,38.59,0.002075228
10/12/2009,38.51,0.003120939
09/12/2009,38.39,-0.003380578
08/12/2009,38.52,-0.011871107
07/12/2009,38.98,0.014730852
04/12/2009,38.41,0.008366062
03/12/2009,38.09,-0.003668767
02/12/2009,38.23,-0.000523013
01/12/2009,38.25,0.019269436
30/11/2009,37.52,-0.00106553
27/11/2009,37.56,-0.014012126
25/11/2009,38.09,-0.00419178
24/11/2009,38.25,-0.016593588
23/11/2009,38.89,0.015548383
20/11/2009,38.29,-0.002087139
19/11/2009,38.37,-0.003642044
18/11/2009,38.51,-0.002334329
17/11/2009,38.6,0.001036807
16/11/2009,38.56,0.00520022
13/11/2009,38.36,0.005227403
12/11/2009,38.16,0.001836066
11/11/2009,38.09,-0.007324124
10/11/2009,38.37,0.008900582
09/11/2009,38.03,0.012701944
06/11/2009,37.55,0.00560824
05/11/2009,37.34,0.007796786
04/11/2009,37.05,-0.002964562
03/11/2009,37.16,0.008105962
02/11/2009,36.86,0.010911183
30/10/2009,36.46,-0.016322452
29/10/2009,37.06,0.019894375
28/10/2009,36.33,-0.010405351
27/10/2009,36.71,0.011506976
26/10/2009,36.29,-0.000550964
23/10/2009,36.31,0
22/10/2009,36.31,0.002205681
21/10/2009,36.23,-0.010433922
20/10/2009,36.61,0.002461371
19/10/2009,36.52,0.012675838
16/10/2009,36.06,0.008633949
15/10/2009,35.75,0.011251877
14/10/2009,35.35,0.001698755
13/10/2009,35.29,0.002269505
12/10/2009,35.21,-0.001135396
09/10/2009,35.25,-0.003963765
08/10/2009,35.39,0.001130902
07/10/2009,35.35,0.007382203
06/10/2009,35.09,0.004283885
05/10/2009,34.94,-0.014772996
02/10/2009,35.46,0.001128668
01/10/2009,35.42,-0.002819286
30/09/2009,35.52,-0.004774619
29/09/2009,35.69,-0.010036326
28/09/2009,36.05,0.001387925
25/09/2009,36,-0.018167304
24/09/2009,36.66,-0.010851978
23/09/2009,37.06,0.003243246
22/09/2009,36.94,-0.006476008
21/09/2009,37.18,0.000807211
18/09/2009,37.15,0.009737702
17/09/2009,36.79,-0.004339578
16/09/2009,36.95,-0.013441063
15/09/2009,37.45,-0.002666668
14/09/2009,37.55,0.002132765
11/09/2009,37.47,0.008307699
10/09/2009,37.16,-0.001075847
09/09/2009,37.2,-0.005629287
08/09/2009,37.41,0.014539836
04/09/2009,36.87,0.004893974
03/09/2009,36.69,0.000817996
02/09/2009,36.66,-0.00544071
01/09/2009,36.86,-0.002438695
31/08/2009,36.95,0.001625136
28/08/2009,36.89,-0.007292402
27/08/2009,37.16,0.001077006
26/08/2009,37.12,-0.004837419
25/08/2009,37.3,-0.002142475
24/08/2009,37.38,-0.016187165
21/08/2009,37.99,0.014583316
20/08/2009,37.44,0.005356199
19/08/2009,37.24,0.016515876
18/08/2009,36.63,-0.006530635
17/08/2009,36.87,-0.014005077
14/08/2009,37.39,0.002409962
13/08/2009,37.3,-0.016749029
12/08/2009,37.93,-0.002106927
11/08/2009,38.01,-0.005247978
10/08/2009,38.21,0.056250533
07/08/2009,36.12,0.005274127
06/08/2009,35.93,-0.001946337
05/08/2009,36,-0.009124908
04/08/2009,36.33,0.005797118
03/08/2009,36.12,0.00583092
31/07/2009,35.91,-0.007767029
30/07/2009,36.19,0.004153405
29/07/2009,36.04,0
28/07/2009,36.04,0.003335189
27/07/2009,35.92,0.000835538
24/07/2009,35.89,-0.00389322
23/07/2009,36.03,0.019902549
22/07/2009,35.32,0.005963386
21/07/2009,35.11,-0.003979539
20/07/2009,35.25,0.018611847
17/07/2009,34.6,-0.015201784
16/07/2009,35.13,0.012315779
15/07/2009,34.7,0.00549055
14/07/2009,34.51,-0.004914015
13/07/2009,34.68,0.005493725
10/07/2009,34.49,0.010785704
09/07/2009,34.12,-0.002049481
08/07/2009,34.19,-0.01105305
07/07/2009,34.57,-0.005193318
06/07/2009,34.75,0.006640706
02/07/2009,34.52,-0.026584387
01/07/2009,35.45,0.02600518
30/06/2009,34.54,-0.008073862
29/06/2009,34.82,0.010102554
26/06/2009,34.47,0.003487362
25/06/2009,34.35,0.005839433
24/06/2009,34.15,0.000878863
23/06/2009,34.12,0.00942292
22/06/2009,33.8,-0.019918643
19/06/2009,34.48,0.003777427
18/06/2009,34.35,0.012597208
17/06/2009,33.92,0
16/06/2009,33.92,-0.018692133
15/06/2009,34.56,-0.016358522
12/06/2009,35.13,0.005423162
11/06/2009,34.94,0.014123307
10/06/2009,34.45,-0.017266616
09/06/2009,35.05,-0.000855554
08/06/2009,35.08,-0.000285022
05/06/2009,35.09,-0.000284941
04/06/2009,35.1,-0.007380107
03/06/2009,35.36,-0.00900907
02/06/2009,35.68,0.012124778
01/06/2009,35.25,0.014573768
29/05/2009,34.74,0.002882677
28/05/2009,34.64,0.010738748
27/05/2009,34.27,-0.012469351
26/05/2009,34.7,0.013637234
22/05/2009,34.23,0.017089396
21/05/2009,33.65,0.021021795
20/05/2009,32.95,-0.004844091
19/05/2009,33.11,0.007274964
18/05/2009,32.87,0.008554895
15/05/2009,32.59,0.004613264
14/05/2009,32.44,0.000616713
13/05/2009,32.42,0.001543448
12/05/2009,32.37,0.025341572
11/05/2009,31.56,-0.012594625
08/05/2009,31.96,0.017677228
07/05/2009,31.4,0.001912656
06/05/2009,31.34,-0.000956785
05/05/2009,31.37,-0.009517838
04/05/2009,31.67,0.011432325
01/05/2009,31.31,0.000638978
30/04/2009,31.29,0.015459245
29/04/2009,30.81,0.014054815
28/04/2009,30.38,0.012920504
27/04/2009,29.99,-0.021115928
24/04/2009,30.63,-0.016513246
23/04/2009,31.14,0.001606942
22/04/2009,31.09,-0.015637785
21/04/2009,31.58,-0.001265823
20/04/2009,31.62,-0.014754623
17/04/2009,32.09,0.006565601
16/04/2009,31.88,0.004086129
15/04/2009,31.75,0.012678458
14/04/2009,31.35,-0.010786907
13/04/2009,31.69,-0.000630915
09/04/2009,31.71,-0.005973921
08/04/2009,31.9,0.016116639
07/04/2009,31.39,-0.019871337
06/04/2009,32.02,-0.000624415
03/04/2009,32.04,-0.007462721
02/04/2009,32.28,0.012155362
01/04/2009,31.89,0.005660392
31/03/2009,31.71,0.008233105
30/03/2009,31.45,-0.001271052
27/03/2009,31.49,-0.013249405
26/03/2009,31.91,0.012931894
25/03/2009,31.5,0.006369448
24/03/2009,31.3,-0.011751763
23/03/2009,31.67,0.020737703
20/03/2009,31.02,0.007117468
19/03/2009,30.8,-0.003241494
18/03/2009,30.9,-0.003553549
17/03/2009,31.01,0.021183781
16/03/2009,30.36,-0.004272808
13/03/2009,30.49,0
12/03/2009,30.49,0.010550708
11/03/2009,30.17,-0.015784609
10/03/2009,30.65,0.015453209
09/03/2009,30.18,-0.005946499
06/03/2009,30.36,0.032131278
05/03/2009,29.4,-0.034762859
04/03/2009,30.44,-0.011757157
03/03/2009,30.8,-0.020248161
02/03/2009,31.43,-0.01264639
27/02/2009,31.83,0.003461845
26/02/2009,31.72,-0.033481119
25/02/2009,32.8,0.026256335
24/02/2009,31.95,0.012281685
23/02/2009,31.56,-0.013220211
20/02/2009,31.98,-0.02562264
19/02/2009,32.81,0.07563306
18/02/2009,30.42,-0.012089675
17/02/2009,30.79,-0.007764517
13/02/2009,31.03,-0.008024437
12/02/2009,31.28,0.010282867
11/02/2009,30.96,0.011369296
10/02/2009,30.61,-0.022291345
09/02/2009,31.3,-0.003508216
06/02/2009,31.41,0.021236319
05/02/2009,30.75,0.007835496
04/02/2009,30.51,-0.012054226
03/02/2009,30.88,0.015995118
02/02/2009,30.39,0.018599008
30/01/2009,29.83,-0.03427024
29/01/2009,30.87,-0.008065861
28/01/2009,31.12,0.0054777
27/01/2009,30.95,0.009414126
26/01/2009,30.66,0.006872879
23/01/2009,30.45,-0.011103968
22/01/2009,30.79,0.009135463
21/01/2009,30.51,-0.00881063
20/01/2009,30.78,-0.018349139
16/01/2009,31.35,0.019649529
15/01/2009,30.74,0.002932076
14/01/2009,30.65,-0.019706663
13/01/2009,31.26,0.018728348
12/01/2009,30.68,0.008839475
09/01/2009,30.41,-0.015337223
08/01/2009,30.88,-0.00516797
07/01/2009,31.04,-0.014710851
06/01/2009,31.5,0.001270648
05/01/2009,31.46,
