Date,Close,WAT
25/01/2011,77.99,-0.003456003
24/01/2011,78.26,0.026019201
21/01/2011,76.25,0.006051058
20/01/2011,75.79,0.00370126
19/01/2011,75.51,-0.024850873
18/01/2011,77.41,0.012609852
14/01/2011,76.44,0.000654322
13/01/2011,76.39,-0.004701589
12/01/2011,76.75,0.005880448
11/01/2011,76.3,0.02146062
10/01/2011,74.68,-0.007071882
07/01/2011,75.21,-0.011106818
06/01/2011,76.05,-0.02262187
05/01/2011,77.79,0.002058938
04/01/2011,77.63,-0.006036106
03/01/2011,78.1,0.005006108
31/12/2010,77.71,-0.009732437
30/12/2010,78.47,-0.005718295
29/12/2010,78.92,-0.000506714
28/12/2010,78.96,-0.004927052
27/12/2010,79.35,-0.002894358
23/12/2010,79.58,-0.003512297
22/12/2010,79.86,-0.002376338
21/12/2010,80.05,-0.005233005
20/12/2010,80.47,0.003735064
17/12/2010,80.17,-0.003735064
16/12/2010,80.47,0.013889981
15/12/2010,79.36,-0.008656976
14/12/2010,80.05,-0.004735801
13/12/2010,80.43,0.001244091
10/12/2010,80.33,0.016062587
09/12/2010,79.05,0.018513136
08/12/2010,77.6,-0.012677038
07/12/2010,78.59,0.002548097
06/12/2010,78.39,-0.012802
03/12/2010,79.4,0.001386351
02/12/2010,79.29,0.007341805
01/12/2010,78.71,0.023654529
30/11/2010,76.87,-0.009580602
29/11/2010,77.61,-0.005140739
26/11/2010,78.01,-0.008424865
24/11/2010,78.67,0.018473906
23/11/2010,77.23,-0.019236295
22/11/2010,78.73,0
19/11/2010,78.73,0.007906188
18/11/2010,78.11,0.016913449
17/11/2010,76.8,0.022517246
16/11/2010,75.09,-0.016771605
15/11/2010,76.36,-0.001177934
12/11/2010,76.45,-0.012608213
11/11/2010,77.42,0.011562324
10/11/2010,76.53,-0.006252463
09/11/2010,77.01,-0.007503269
08/11/2010,77.59,-0.003730628
05/11/2010,77.88,0.009936207
04/11/2010,77.11,0.01555282
03/11/2010,75.92,0.004885466
02/11/2010,75.55,0.007306575
01/11/2010,75,0.011667805
29/10/2010,74.13,-0.00336678
28/10/2010,74.38,0.004581601
27/10/2010,74.04,0.010181314
26/10/2010,73.29,0.000409417
25/10/2010,73.26,0.010014488
22/10/2010,72.53,0.002346609
21/10/2010,72.36,0.002352128
20/10/2010,72.19,0.017749051
19/10/2010,70.92,-0.021482204
18/10/2010,72.46,0.00553558
15/10/2010,72.06,0.008641169
14/10/2010,71.44,-0.014176749
13/10/2010,72.46,0.011799956
12/10/2010,71.61,0.009823262
11/10/2010,70.91,0.00169372
08/10/2010,70.79,0.002404357
07/10/2010,70.62,0.001275239
06/10/2010,70.53,-0.01393898
05/10/2010,71.52,0.023340758
04/10/2010,69.87,-0.014493007
01/10/2010,70.89,0.001552905
30/09/2010,70.78,-0.004792116
29/09/2010,71.12,0.00281611
28/09/2010,70.92,0.000987515
27/09/2010,70.85,-0.008992614
24/09/2010,71.49,0.025357262
23/09/2010,69.7,-0.015658683
22/09/2010,70.8,0.00722946
21/09/2010,70.29,0.005850056
20/09/2010,69.88,0.013687988
17/09/2010,68.93,0.006403748
16/09/2010,68.49,0.00233884
15/09/2010,68.33,0.009262729
14/09/2010,67.7,0.00964757
13/09/2010,67.05,0.016238516
10/09/2010,65.97,0.010974047
09/09/2010,65.25,0.012801902
08/09/2010,64.42,0.003420933
07/09/2010,64.2,-0.008993703
03/09/2010,64.78,0.016969349
02/09/2010,63.69,0.01152796
01/09/2010,62.96,0.039525715
31/08/2010,60.52,-0.005930825
30/08/2010,60.88,-0.020646104
27/08/2010,62.15,0.014097293
26/08/2010,61.28,-0.009258573
25/08/2010,61.85,0.013346552
24/08/2010,61.03,-0.026517318
23/08/2010,62.67,-0.000159553
20/08/2010,62.68,0.002395976
19/08/2010,62.53,-0.031328812
18/08/2010,64.52,0.00139589
17/08/2010,64.43,0.039251755
16/08/2010,61.95,-0.007077398
13/08/2010,62.39,-0.010681648
12/08/2010,63.06,-0.025365381
11/08/2010,64.68,-0.025793112
10/08/2010,66.37,-0.007206156
09/08/2010,66.85,0.006453088
06/08/2010,66.42,0.000903751
05/08/2010,66.36,-0.007207238
04/08/2010,66.84,0.012495458
03/08/2010,66.01,0.006840492
02/08/2010,65.56,0.02158579
30/07/2010,64.16,-0.00961695
29/07/2010,64.78,-0.013492998
28/07/2010,65.66,0.045490709
27/07/2010,62.74,-0.050049295
26/07/2010,65.96,0.020988898
23/07/2010,64.59,0.001549427
22/07/2010,64.49,0.025123004
21/07/2010,62.89,-0.017339653
20/07/2010,63.99,0.007686915
19/07/2010,63.5,0.00758777
16/07/2010,63.02,-0.032011477
15/07/2010,65.07,0.005238841
14/07/2010,64.73,-0.003084994
13/07/2010,64.93,0.017399849
12/07/2010,63.81,-0.009203715
09/07/2010,64.4,0.004825288
08/07/2010,64.09,0.012245051
07/07/2010,63.31,-0.011308429
06/07/2010,64.03,0.014472488
02/07/2010,63.11,-0.007105106
01/07/2010,63.56,-0.01777686
30/06/2010,64.7,-0.012136258
29/06/2010,65.49,-0.048724721
28/06/2010,68.76,-0.005655878
25/06/2010,69.15,0.010759045
24/06/2010,68.41,-0.022118719
23/06/2010,69.94,-0.016308948
22/06/2010,71.09,-0.004211124
21/06/2010,71.39,-0.004472404
18/06/2010,71.71,-0.001393534
17/06/2010,71.81,0.012612275
16/06/2010,70.91,0.008355214
15/06/2010,70.32,0.021126028
14/06/2010,68.85,-0.00087108
11/06/2010,68.91,0.002470034
10/06/2010,68.74,0.02773039
09/06/2010,66.86,0.010222578
08/06/2010,66.18,-0.002263981
07/06/2010,66.33,-0.003160987
04/06/2010,66.54,-0.057809439
03/06/2010,70.5,0.012991831
02/06/2010,69.59,0.030345144
01/06/2010,67.51,-0.013681714
28/05/2010,68.44,-0.022252038
27/05/2010,69.98,0.051910202
26/05/2010,66.44,-0.007945473
25/05/2010,66.97,0.011413249
24/05/2010,66.21,0.010781366
21/05/2010,65.5,0.025356955
20/05/2010,63.86,-0.042161529
19/05/2010,66.61,-0.017264903
18/05/2010,67.77,-0.005444793
17/05/2010,68.14,-0.000586854
14/05/2010,68.18,-0.031615769
13/05/2010,70.37,-0.017328038
12/05/2010,71.6,0.019746763
11/05/2010,70.2,0.002710222
10/05/2010,70.01,0.057318068
07/05/2010,66.11,-0.034345158
06/05/2010,68.42,-0.034335054
05/05/2010,70.81,-0.002679643
04/05/2010,71,-0.027368521
03/05/2010,72.97,0.013521177
30/04/2010,71.99,-0.015711459
29/04/2010,73.13,0
28/04/2010,73.13,0.039040229
27/04/2010,70.33,0.003989178
26/04/2010,70.05,0.000285551
23/04/2010,70.03,0.016993496
22/04/2010,68.85,-0.017421793
21/04/2010,70.06,-0.014594662
20/04/2010,71.09,0.002253205
19/04/2010,70.93,0.006364494
16/04/2010,70.48,-0.002409128
15/04/2010,70.65,0.008528836
14/04/2010,70.05,0.013075838
13/04/2010,69.14,0.00492969
12/04/2010,68.8,-0.00623055
09/04/2010,69.23,0.021905081
08/04/2010,67.73,0.005774799
07/04/2010,67.34,-0.007102723
06/04/2010,67.82,-0.002503499
05/04/2010,67.99,0.002061249
01/04/2010,67.85,0.004579371
31/03/2010,67.54,-0.005168733
30/03/2010,67.89,0.005020684
29/03/2010,67.55,0.011314696
26/03/2010,66.79,-0.002840699
25/03/2010,66.98,0.001045635
24/03/2010,66.91,0.001345996
23/03/2010,66.82,0.020715945
22/03/2010,65.45,0.005976571
19/03/2010,65.06,-0.014496325
18/03/2010,66.01,0.008978224
17/03/2010,65.42,0.005364409
16/03/2010,65.07,0.008023496
15/03/2010,64.55,-0.00448258
12/03/2010,64.84,-0.007528652
11/03/2010,65.33,0.003987735
10/03/2010,65.07,0.015955725
09/03/2010,64.04,0.006894418
08/03/2010,63.6,-0.009545491
05/03/2010,64.21,0.041172469
04/03/2010,61.62,-0.010011387
03/03/2010,62.24,0.002574004
02/03/2010,62.08,0.006139945
01/03/2010,61.7,0.033622152
26/02/2010,59.66,-0.004181657
25/02/2010,59.91,0.01006551
24/02/2010,59.31,0.010167856
23/02/2010,58.71,-0.008649253
22/02/2010,59.22,0.007457662
19/02/2010,58.78,-0.006105853
18/02/2010,59.14,0.003726923
17/02/2010,58.92,0.000339501
16/02/2010,58.9,0.010925339
12/02/2010,58.26,0.00654385
11/02/2010,57.88,0.006413056
10/02/2010,57.51,-0.011926509
09/02/2010,58.2,0.005686239
08/02/2010,57.87,0.006936043
05/02/2010,57.47,0.022702251
04/02/2010,56.18,-0.029465478
03/02/2010,57.86,-0.002933819
02/02/2010,58.03,0.014755931
01/02/2010,57.18,0.003503858
29/01/2010,56.98,-0.014634408
28/01/2010,57.82,-0.000518717
27/01/2010,57.85,-0.003278974
26/01/2010,58.04,-0.020295742
25/01/2010,59.23,-0.004380061
22/01/2010,59.49,0.004211242
21/01/2010,59.24,-0.026650478
20/01/2010,60.84,-0.013063543
19/01/2010,61.64,0.014379333
15/01/2010,60.76,-0.02261914
14/01/2010,62.15,-0.007374192
13/01/2010,62.61,0.001918466
12/01/2010,62.49,0.000960615
11/01/2010,62.43,0.019735354
08/01/2010,61.21,0.000817194
07/01/2010,61.16,0.004260206
06/01/2010,60.9,0.001807873
05/01/2010,60.79,-0.013723463
04/01/2010,61.63,-0.005340251
31/12/2009,61.96,-0.004348183
30/12/2009,62.23,0.003702814
29/12/2009,62,0.003716575
28/12/2009,61.77,0.004218046
24/12/2009,61.51,0.000650512
23/12/2009,61.47,-0.001787892
22/12/2009,61.58,0.009791201
21/12/2009,60.98,0.012541419
18/12/2009,60.22,-0.007444819
17/12/2009,60.67,-0.018615822
16/12/2009,61.81,-0.012380575
15/12/2009,62.58,0.011248713
14/12/2009,61.88,0.010886451
11/12/2009,61.21,0.007543493
10/12/2009,60.75,0.021799682
09/12/2009,59.44,0.00353923
08/12/2009,59.23,-0.011915892
07/12/2009,59.94,0.008544913
04/12/2009,59.43,0.007092228
03/12/2009,59.01,-0.010116424
02/12/2009,59.61,0.004034297
01/12/2009,59.37,0.009987387
30/11/2009,58.78,-0.004074709
27/11/2009,59.02,-0.012794787
25/11/2009,59.78,0.006040287
24/11/2009,59.42,0.006585081
23/11/2009,59.03,-0.000169391
20/11/2009,59.04,-0.005573868
19/11/2009,59.37,-0.010055389
18/11/2009,59.97,-0.006647856
17/11/2009,60.37,-0.007919527
16/11/2009,60.85,0.002138686
13/11/2009,60.72,0.020633011
12/11/2009,59.48,-0.011201321
11/11/2009,60.15,-0.00844306
10/11/2009,60.66,-0.007227364
09/11/2009,61.1,0.031083696
06/11/2009,59.23,-0.005556038
05/11/2009,59.56,0.039032685
04/11/2009,57.28,-0.011283862
03/11/2009,57.93,-0.001207625
02/11/2009,58,0.009876196
30/10/2009,57.43,-0.007977843
29/10/2009,57.89,0.008500355
28/10/2009,57.4,0.003665245
27/10/2009,57.19,0.015329346
26/10/2009,56.32,-0.011826102
23/10/2009,56.99,-0.00542481
22/10/2009,57.3,-0.014553271
21/10/2009,58.14,-0.00583092
20/10/2009,58.48,-0.005797118
19/10/2009,58.82,0.023218861
16/10/2009,57.47,-0.013824309
15/10/2009,58.27,0.001545728
14/10/2009,58.18,0.014020134
13/10/2009,57.37,-0.004348211
12/10/2009,57.62,-0.00225362
09/10/2009,57.75,0.009219862
08/10/2009,57.22,0.01071784
07/10/2009,56.61,0.007090971
06/10/2009,56.21,0.013072082
05/10/2009,55.48,0.028892118
02/10/2009,53.9,-0.004442806
01/10/2009,54.14,-0.031275276
30/09/2009,55.86,0.008268967
29/09/2009,55.4,-0.00054137
28/09/2009,55.43,0.011978365
25/09/2009,54.77,-0.005825613
24/09/2009,55.09,-0.007054384
23/09/2009,55.48,-0.005034171
22/09/2009,55.76,-0.009637769
21/09/2009,56.3,0.017560028
18/09/2009,55.32,-0.004868822
17/09/2009,55.59,0.01413067
16/09/2009,54.81,0.021577601
15/09/2009,53.64,-0.014069095
14/09/2009,54.4,-0.003852862
11/09/2009,54.61,0.002750529
10/09/2009,54.46,0.020779968
09/09/2009,53.34,0.02794593
08/09/2009,51.87,0.021631946
04/09/2009,50.76,0.008308653
03/09/2009,50.34,0.000198669
02/09/2009,50.33,0
01/09/2009,50.33,0.000993937
31/08/2009,50.28,-0.013433628
28/08/2009,50.96,-0.014996873
27/08/2009,51.73,-0.008469733
26/08/2009,52.17,-0.001149425
25/08/2009,52.23,0.01446366
24/08/2009,51.48,-0.006196767
21/08/2009,51.8,0.027795878
20/08/2009,50.38,0.001788021
19/08/2009,50.29,0.007384526
18/08/2009,49.92,-0.009371019
17/08/2009,50.39,-0.018092922
14/08/2009,51.31,-0.024640323
13/08/2009,52.59,0.017455128
12/08/2009,51.68,0.001743004
11/08/2009,51.59,-0.003289795
10/08/2009,51.76,0.009316838
07/08/2009,51.28,0.009995184
06/08/2009,50.77,-0.010774911
05/08/2009,51.32,-0.012970853
04/08/2009,51.99,0.000577201
03/08/2009,51.96,0.033463645
31/07/2009,50.25,-0.003773964
30/07/2009,50.44,-0.006324132
29/07/2009,50.76,-0.002361276
28/07/2009,50.88,-0.03019974
27/07/2009,52.44,0.011121879
24/07/2009,51.86,0.006965972
23/07/2009,51.5,0.006623831
22/07/2009,51.16,-0.006623831
21/07/2009,51.5,0.014276179
20/07/2009,50.77,0.009698245
17/07/2009,50.28,0.006384698
16/07/2009,49.96,0.01269027
15/07/2009,49.33,0.010597205
14/07/2009,48.81,-0.003885088
13/07/2009,49,0.00122524
10/07/2009,48.94,0.007794911
09/07/2009,48.56,-0.005135063
08/07/2009,48.81,-0.020882665
07/07/2009,49.84,0.004423896
06/07/2009,49.62,0.0121656
02/07/2009,49.02,-0.045462374
01/07/2009,51.3,-0.003308361
30/06/2009,51.47,-0.000970968
29/06/2009,51.52,0.010536683
26/06/2009,50.98,-0.002546774
25/06/2009,51.11,0.013393937
24/06/2009,50.43,0.03162717
23/06/2009,48.86,-0.006121219
22/06/2009,49.16,0.001832435
19/06/2009,49.07,0.006542653
18/06/2009,48.75,0.006585741
17/06/2009,48.43,0.009126801
16/06/2009,47.99,0.006061258
15/06/2009,47.7,-0.013327977
12/06/2009,48.34,0.003522955
11/06/2009,48.17,0.028212397
10/06/2009,46.83,0.000213561
09/06/2009,46.82,0.005998304
08/06/2009,46.54,-0.003217851
05/06/2009,46.69,-0.006617593
04/06/2009,47,-0.01645954
03/06/2009,47.78,-0.005218674
02/06/2009,48.03,0.069617676
01/06/2009,44.8,0.033593717
29/05/2009,43.32,-0.015802459
28/05/2009,44.01,-0.006567796
27/05/2009,44.3,-0.013007584
26/05/2009,44.88,0.038383274
22/05/2009,43.19,-0.010823364
21/05/2009,43.66,-0.038198308
20/05/2009,45.36,0.009970172
19/05/2009,44.91,0.01706756
18/05/2009,44.15,0.015291865
15/05/2009,43.48,-0.016876113
14/05/2009,44.22,0.003851823
13/05/2009,44.05,-0.011286802
12/05/2009,44.55,0.015609411
11/05/2009,43.86,-0.013362219
08/05/2009,44.45,0.002703313
07/05/2009,44.33,-0.004501471
06/05/2009,44.53,-0.012719127
05/05/2009,45.1,-0.000221705
04/05/2009,45.11,0.014514043
01/05/2009,44.46,0.006544083
30/04/2009,44.17,0.00658719
29/04/2009,43.88,0.001140121
28/04/2009,43.83,0.15065842
27/04/2009,37.7,0.00478597
24/04/2009,37.52,0.044415419
23/04/2009,35.89,-0.028023812
22/04/2009,36.91,-0.01077887
21/04/2009,37.31,-0.018324772
20/04/2009,38,-0.037701341
17/04/2009,39.46,0.011725854
16/04/2009,39,0.026238679
15/04/2009,37.99,-0.01255575
14/04/2009,38.47,-0.028192539
13/04/2009,39.57,-0.010808199
09/04/2009,40,0.010050336
08/04/2009,39.6,0.015267472
07/04/2009,39,-0.008680167
06/04/2009,39.34,0.006119346
03/04/2009,39.1,-0.001022495
02/04/2009,39.14,0.02693068
01/04/2009,38.1,0.030648635
31/03/2009,36.95,0.015271636
30/03/2009,36.39,-0.024967376
27/03/2009,37.31,0.087913321
26/03/2009,34.17,0.046422469
25/03/2009,32.62,0.004301082
24/03/2009,32.48,-0.032114241
23/03/2009,33.54,0.047315402
20/03/2009,31.99,-0.012735069
19/03/2009,32.4,0.00030869
18/03/2009,32.39,-0.016534363
17/03/2009,32.93,0.034917807
16/03/2009,31.8,0.005676458
13/03/2009,31.62,0.027899838
12/03/2009,30.75,-0.04483345
11/03/2009,32.16,-0.041717116
10/03/2009,33.53,0.054547835
09/03/2009,31.75,-0.045861245
06/03/2009,33.24,-0.00868659
05/03/2009,33.53,-0.038612577
04/03/2009,34.85,0.035634611
03/03/2009,33.63,0.004171639
02/03/2009,33.49,-0.050367216
27/02/2009,35.22,-0.007073166
26/02/2009,35.47,-0.032998974
25/02/2009,36.66,-0.028769292
24/02/2009,37.73,0.035886759
23/02/2009,36.4,-0.026031839
20/02/2009,37.36,-0.010384862
19/02/2009,37.75,0.002652521
18/02/2009,37.65,-0.040598862
17/02/2009,39.21,-0.042442716
13/02/2009,40.91,0.019748852
12/02/2009,40.11,0.024480718
11/02/2009,39.14,-0.005351013
10/02/2009,39.35,-0.041807532
09/02/2009,41.03,-0.017635437
06/02/2009,41.76,0.016904532
05/02/2009,41.06,0.03645785
04/02/2009,39.59,0.066308209
03/02/2009,37.05,0.019624506
02/02/2009,36.33,0.0044138
30/01/2009,36.17,-0.021064929
29/01/2009,36.94,-0.030656806
28/01/2009,38.09,0.006849342
27/01/2009,37.83,0.02624682
26/01/2009,36.85,0.009269423
23/01/2009,36.51,-0.024886326
22/01/2009,37.43,-0.019053236
21/01/2009,38.15,0.002361896
20/01/2009,38.06,-0.015900244
16/01/2009,38.67,0.009092153
15/01/2009,38.32,0.047564402
14/01/2009,36.54,-0.010074966
13/01/2009,36.91,0.019976037
12/01/2009,36.18,0.014196481
09/01/2009,35.67,-0.022728251
08/01/2009,36.49,-0.041599987
07/01/2009,38.04,-0.025436098
06/01/2009,39.02,0.018624439
05/01/2009,38.3,
