Date,Close,STJ
04/02/2011,41.96,-0.000238294
03/02/2011,41.97,0.01706157
02/02/2011,41.26,0.00949721
01/02/2011,40.87,0.009094323
31/01/2011,40.5,-0.012270093
28/01/2011,41,-0.019324273
27/01/2011,41.8,-0.008338345
26/01/2011,42.15,-0.011088942
25/01/2011,42.62,0.010851722
24/01/2011,42.16,-0.009442941
21/01/2011,42.56,0.008494624
20/01/2011,42.2,0.003560835
19/01/2011,42.05,0.002857825
18/01/2011,41.93,0.011031287
14/01/2011,41.47,-0.003129893
13/01/2011,41.6,-0.003120127
12/01/2011,41.73,0.018868484
11/01/2011,40.95,0.00981603
10/01/2011,40.55,0
07/01/2011,40.55,-0.001478561
06/01/2011,40.61,-0.000492368
05/01/2011,40.63,-0.013203126
04/01/2011,41.17,-0.026604325
03/01/2011,42.28,-0.011055034
31/12/2010,42.75,-0.00233645
30/12/2010,42.85,0.001401215
29/12/2010,42.79,-0.000233672
28/12/2010,42.8,0.000467399
27/12/2010,42.78,0.007272759
23/12/2010,42.47,-0.000706132
22/12/2010,42.5,0.003063511
21/12/2010,42.37,-0.000943619
20/12/2010,42.41,-0.003530662
17/12/2010,42.56,0.012055459
16/12/2010,42.05,0.008118478
15/12/2010,41.71,0.00143954
14/12/2010,41.65,0.019394547
13/12/2010,40.85,0
10/12/2010,40.85,0.008111142
09/12/2010,40.52,0.004204285
08/12/2010,40.35,0.002729869
07/12/2010,40.24,-0.007427615
06/12/2010,40.54,0.001728182
03/12/2010,40.47,0.009434032
02/12/2010,40.09,0.008517086
01/12/2010,39.75,0.027028672
30/11/2010,38.69,-0.007980477
29/11/2010,39,-0.002816543
26/11/2010,39.11,-0.013712759
24/11/2010,39.65,0.017812176
23/11/2010,38.95,-0.0140219
22/11/2010,39.5,-0.001265022
19/11/2010,39.55,0.006086755
18/11/2010,39.31,0.020301353
17/11/2010,38.52,-0.001037883
16/11/2010,38.56,-0.006720108
15/11/2010,38.82,0.004130104
12/11/2010,38.66,-0.013616138
11/11/2010,39.19,0.007427362
10/11/2010,38.9,-0.007427362
09/11/2010,39.19,0.008970969
08/11/2010,38.84,0.003869475
05/11/2010,38.69,0.013793322
04/11/2010,38.16,0.012658397
03/11/2010,37.68,-0.006876515
02/11/2010,37.94,0.006611157
01/11/2010,37.69,-0.016055089
29/10/2010,38.3,-0.007284111
28/10/2010,38.58,0.002595382
27/10/2010,38.48,-0.005184045
26/10/2010,38.68,0.010133905
25/10/2010,38.29,-0.014004378
22/10/2010,38.83,-0.002315114
21/10/2010,38.92,0.009811594
20/10/2010,38.54,-0.031164719
19/10/2010,39.76,-0.021645328
18/10/2010,40.63,0.018130386
15/10/2010,39.9,0.004521485
14/10/2010,39.72,0.006060625
13/10/2010,39.48,0.001013685
12/10/2010,39.44,-0.003796031
11/10/2010,39.59,-0.004284821
08/10/2010,39.76,0.003527341
07/10/2010,39.62,-0.005788364
06/10/2010,39.85,0.001255493
05/10/2010,39.8,0.017488724
04/10/2010,39.11,-0.009416026
01/10/2010,39.48,0.003552402
30/09/2010,39.34,0.002035624
29/09/2010,39.26,0.029991907
28/09/2010,38.1,0.008169765
27/09/2010,37.79,-0.007907263
24/09/2010,38.09,0.026604389
23/09/2010,37.09,-0.008323313
22/09/2010,37.4,-0.000267344
21/09/2010,37.41,-0.001869409
20/09/2010,37.48,0.011539106
17/09/2010,37.05,0.007314133
16/09/2010,36.78,-0.005963693
15/09/2010,37,0.024902094
14/09/2010,36.09,0.00305259
13/09/2010,35.98,0.000556019
10/09/2010,35.96,0.011467053
09/09/2010,35.55,0.003099031
08/09/2010,35.44,-0.007309563
07/09/2010,35.7,-0.006143555
03/09/2010,35.92,0.014582423
02/09/2010,35.4,-0.002539147
01/09/2010,35.49,0.026264713
31/08/2010,34.57,-0.006056255
30/08/2010,34.78,-0.01964476
27/08/2010,35.47,0.011056101
26/08/2010,35.08,-0.004266825
25/08/2010,35.23,-0.00537864
24/08/2010,35.42,-0.034955015
23/08/2010,36.68,0.002730004
20/08/2010,36.58,-0.016000341
19/08/2010,37.17,-0.017336079
18/08/2010,37.82,0.006898409
17/08/2010,37.56,0.017728103
16/08/2010,36.9,-0.008903337
13/08/2010,37.23,-0.005624764
12/08/2010,37.44,0.004282662
11/08/2010,37.28,-0.03116175
10/08/2010,38.46,-0.001818418
09/08/2010,38.53,0.000519211
06/08/2010,38.51,0.005206989
05/08/2010,38.31,0.002875443
04/08/2010,38.2,0.013440708
03/08/2010,37.69,0.012548556
02/08/2010,37.22,0.012163956
30/07/2010,36.77,0.011488091
29/07/2010,36.35,-0.005213347
28/07/2010,36.54,-0.025933382
27/07/2010,37.5,0.007763391
26/07/2010,37.21,0.010807995
23/07/2010,36.81,0.039340253
22/07/2010,35.39,0.021997745
21/07/2010,34.62,-0.029037053
20/07/2010,35.64,-0.003361348
19/07/2010,35.76,0.002239643
16/07/2010,35.68,-0.02981999
15/07/2010,36.76,-0.006237308
14/07/2010,36.99,-0.004854378
13/07/2010,37.17,0.014088556
12/07/2010,36.65,-0.001363327
09/07/2010,36.7,0.006835297
08/07/2010,36.45,0.001372684
07/07/2010,36.4,0.022504075
06/07/2010,35.59,0.003095542
02/07/2010,35.48,0.005652926
01/07/2010,35.28,-0.022699588
30/06/2010,36.09,-0.012665368
29/06/2010,36.55,-0.025659747
28/06/2010,37.5,0.011802712
25/06/2010,37.06,0.010851978
24/06/2010,36.66,0.007392231
23/06/2010,36.39,-0.010660208
22/06/2010,36.78,-0.018853238
21/06/2010,37.48,0.002404168
18/06/2010,37.39,-0.010641228
17/06/2010,37.79,0.000529381
16/06/2010,37.77,0.002916613
15/06/2010,37.66,0.020116006
14/06/2010,36.91,0.000813118
11/06/2010,36.88,0.008714652
10/06/2010,36.56,0.013493252
09/06/2010,36.07,-0.011576756
08/06/2010,36.49,0.006874769
07/06/2010,36.24,-0.008517705
04/06/2010,36.55,-0.038641781
03/06/2010,37.99,0.014583316
02/06/2010,37.44,0.026798193
01/06/2010,36.45,-0.02412368
28/05/2010,37.34,-0.010655402
27/05/2010,37.74,0.024136329
26/05/2010,36.84,-0.00568414
25/05/2010,37.05,-0.002426204
24/05/2010,37.14,-0.001076426
21/05/2010,37.18,-0.005899722
20/05/2010,37.4,-0.026386755
19/05/2010,38.4,-0.001561281
18/05/2010,38.46,-0.00570393
17/05/2010,38.68,0.002329495
14/05/2010,38.59,-0.018485764
13/05/2010,39.31,0.003057327
12/05/2010,39.19,0.020364153
11/05/2010,38.4,0.004175371
10/05/2010,38.24,0.028918317
07/05/2010,37.15,-0.016021705
06/05/2010,37.75,-0.023302534
05/05/2010,38.64,-0.033090319
04/05/2010,39.94,-0.019832083
03/05/2010,40.74,-0.001961747
30/04/2010,40.82,0.004665447
29/04/2010,40.63,0.000984979
28/04/2010,40.59,0.004197019
27/04/2010,40.42,0.005706504
26/04/2010,40.19,-0.017511855
23/04/2010,40.9,-0.018651382
22/04/2010,41.67,-0.001918006
21/04/2010,41.75,0.018127385
20/04/2010,41,0.002442004
19/04/2010,40.9,0.000489117
16/04/2010,40.88,-0.02559908
15/04/2010,41.94,-0.007127614
14/04/2010,42.24,-0.001655825
13/04/2010,42.31,-0.003538992
12/04/2010,42.46,0.029153797
09/04/2010,41.24,0.010971706
08/04/2010,40.79,-0.000490196
07/04/2010,40.81,-0.009996426
06/04/2010,41.22,-0.007010787
05/04/2010,41.51,0.000240935
01/04/2010,41.5,0.010902591
31/03/2010,41.05,0.001218769
30/03/2010,41,0.003910073
29/03/2010,40.84,-0.001956948
26/03/2010,40.92,-0.008274567
25/03/2010,41.26,0.020074113
24/03/2010,40.44,0.006201186
23/03/2010,40.19,0.008495803
22/03/2010,39.85,0.011102814
19/03/2010,39.41,-0.014859863
18/03/2010,40,0.001751533
17/03/2010,39.93,-0.010959014
16/03/2010,40.37,-0.004695424
15/03/2010,40.56,0.078441426
12/03/2010,37.5,-0.006379607
11/03/2010,37.74,-0.008443322
10/03/2010,38.06,-0.009674543
09/03/2010,38.43,-0.012155846
08/03/2010,38.9,-0.004872429
05/03/2010,39.09,0.012096403
04/03/2010,38.62,-0.009278417
03/03/2010,38.98,-0.00690275
02/03/2010,39.25,0.010500801
01/03/2010,38.84,0.016091705
26/02/2010,38.22,-0.003656311
25/02/2010,38.36,-0.007790224
24/02/2010,38.66,0.004926757
23/02/2010,38.47,-0.018287696
22/02/2010,39.18,0.003323536
19/02/2010,39.05,-0.00204656
18/02/2010,39.13,0.007696292
17/02/2010,38.83,0.015572596
16/02/2010,38.23,0.02355541
12/02/2010,37.34,-0.000803105
11/02/2010,37.37,-0.003205987
10/02/2010,37.49,-0.005585864
09/02/2010,37.7,0.00798939
08/02/2010,37.4,-0.0061309
05/02/2010,37.63,0.000531632
04/02/2010,37.61,-0.022348768
03/02/2010,38.46,-0.004669269
02/02/2010,38.64,0.016175672
01/02/2010,38.02,0.007656803
29/01/2010,37.73,-0.020981625
28/01/2010,38.53,0.015958481
27/01/2010,37.92,0.00343416
26/01/2010,37.79,-0.005015188
25/01/2010,37.98,-0.001315617
22/01/2010,38.03,-0.005506766
21/01/2010,38.24,-0.005736652
20/01/2010,38.46,-0.011632547
19/01/2010,38.91,0.013454278
15/01/2010,38.39,-0.009075649
14/01/2010,38.74,0.002067184
13/01/2010,38.66,0.0138041
12/01/2010,38.13,-0.001572327
11/01/2010,38.19,-0.030684372
08/01/2010,39.38,0.010465954
07/01/2010,38.97,0.017864553
06/01/2010,38.28,0.018189509
05/01/2010,37.59,0.015009663
04/01/2010,37.03,0.006774176
31/12/2009,36.78,-0.006774176
30/12/2009,37.03,0.004872776
29/12/2009,36.85,0.002173323
28/12/2009,36.77,-0.002444657
24/12/2009,36.86,-0.006759523
23/12/2009,37.11,0.003238869
22/12/2009,36.99,-0.004854378
21/12/2009,37.17,0.010004139
18/12/2009,36.8,0.00081555
17/12/2009,36.77,-0.033166988
16/12/2009,38.01,-0.005509656
15/12/2009,38.22,-0.009634237
14/12/2009,38.59,0.006760296
11/12/2009,38.33,0.011281767
10/12/2009,37.9,0.033810572
09/12/2009,36.64,-0.004629008
08/12/2009,36.81,-0.004878058
07/12/2009,36.99,0.005149761
04/12/2009,36.8,-0.001629107
03/12/2009,36.86,-0.002709295
02/12/2009,36.96,-0.003511145
01/12/2009,37.09,0.010298194
30/11/2009,36.71,0.008205735
27/11/2009,36.41,-0.010382607
25/11/2009,36.79,0.010107995
24/11/2009,36.42,0.039484339
23/11/2009,35.01,0.01990546
20/11/2009,34.32,-0.005231049
19/11/2009,34.5,-0.016101555
18/11/2009,35.06,0.01118612
17/11/2009,34.67,0.006075529
16/11/2009,34.46,0.008158553
13/11/2009,34.18,-0.016251083
12/11/2009,34.74,-0.021359206
11/11/2009,35.49,0.002821672
10/11/2009,35.39,0.004531302
09/11/2009,35.23,0.012568003
06/11/2009,34.79,-0.000287398
05/11/2009,34.8,0.00894796
04/11/2009,34.49,-0.003473231
03/11/2009,34.61,-0.000866426
02/11/2009,34.64,0.016298382
30/10/2009,34.08,-0.004391751
29/10/2009,34.23,-0.002917155
28/10/2009,34.33,-0.023889465
27/10/2009,35.16,0.011729501
26/10/2009,34.75,0.010123008
23/10/2009,34.4,-0.000871713
22/10/2009,34.43,0.009337681
21/10/2009,34.11,0.028246266
20/10/2009,33.16,-0.033217763
19/10/2009,34.28,0.013214111
16/10/2009,33.83,0.006821916
15/10/2009,33.6,0.018321582
14/10/2009,32.99,-0.008451605
13/10/2009,33.27,-0.005096698
12/10/2009,33.44,-0.019544596
09/10/2009,34.1,0.039173793
08/10/2009,32.79,-0.006686955
07/10/2009,33.01,-0.011745354
06/10/2009,33.4,-0.135326188
05/10/2009,38.24,0.006822383
02/10/2009,37.98,-0.010737304
01/10/2009,38.39,-0.016021015
30/09/2009,39.01,-0.018540214
29/09/2009,39.74,0.002267289
28/09/2009,39.65,0.010904127
25/09/2009,39.22,-0.001783213
24/09/2009,39.29,0.006383272
23/09/2009,39.04,-0.004854999
22/09/2009,39.23,0
21/09/2009,39.23,0.020083064
18/09/2009,38.45,0.00416993
17/09/2009,38.29,0.007602606
16/09/2009,38,-0.008907578
15/09/2009,38.34,-0.018093024
14/09/2009,39.04,0.000768738
11/09/2009,39.01,-0.010708924
10/09/2009,39.43,0.011221745
09/09/2009,38.99,0.013946507
08/09/2009,38.45,-0.02440712
04/09/2009,39.4,0.028054858
03/09/2009,38.31,0.005496677
02/09/2009,38.1,0.003417908
01/09/2009,37.97,-0.014900289
31/08/2009,38.54,-0.008011414
28/08/2009,38.85,-0.000514668
27/08/2009,38.87,0.00567597
26/08/2009,38.65,0.016434438
25/08/2009,38.02,0.00263366
24/08/2009,37.92,0.00343416
21/08/2009,37.79,0.003977203
20/08/2009,37.64,-0.005827831
19/08/2009,37.86,0.020008671
18/08/2009,37.11,-0.012319385
17/08/2009,37.57,-0.013745921
14/08/2009,38.09,0.003155406
13/08/2009,37.97,-0.006039141
12/08/2009,38.2,-0.004440389
11/08/2009,38.37,0.003655357
10/08/2009,38.23,0.023287636
07/08/2009,37.35,-0.011711606
06/08/2009,37.79,-0.008169765
05/08/2009,38.1,-0.005757671
04/08/2009,38.32,-0.004426514
03/08/2009,38.49,0.020473156
31/07/2009,37.71,0.005317747
30/07/2009,37.51,-0.048650509
29/07/2009,39.38,0.002797205
28/07/2009,39.27,0.006642845
27/07/2009,39.01,0.017585144
24/07/2009,38.33,0.033964528
23/07/2009,37.05,0.026529657
22/07/2009,36.08,-0.093090423
21/07/2009,39.6,0.014498537
20/07/2009,39.03,0.001795102
17/07/2009,38.96,-0.027343476
16/07/2009,40.04,0.018145659
15/07/2009,39.32,-0.00076268
14/07/2009,39.35,-0.007847148
13/07/2009,39.66,0.026572846
10/07/2009,38.62,-0.00748101
09/07/2009,38.91,-0.01226069
08/07/2009,39.39,-0.002788695
07/07/2009,39.5,-0.005302373
06/07/2009,39.71,0.011142177
02/07/2009,39.27,-0.035521493
01/07/2009,40.69,-0.010025759
30/06/2009,41.1,-0.011851632
29/06/2009,41.59,-0.001921692
26/06/2009,41.67,-0.002396933
25/06/2009,41.77,0.034339183
24/06/2009,40.36,-0.004696585
23/06/2009,40.55,0.025222963
22/06/2009,39.54,-0.012066511
19/06/2009,40.02,-0.016848763
18/06/2009,40.7,0.037296276
17/06/2009,39.21,0.045124359
16/06/2009,37.48,0.014783229
15/06/2009,36.93,-0.024606751
12/06/2009,37.85,-0.005532882
11/06/2009,38.06,-0.009934722
10/06/2009,38.44,-0.016256325
09/06/2009,39.07,-0.010439305
08/06/2009,39.48,-0.024272429
05/06/2009,40.45,0.001236859
04/06/2009,40.4,0.000247555
03/06/2009,40.39,-0.008382692
02/06/2009,40.73,0.022344524
01/06/2009,39.83,0.020546062
29/05/2009,39.02,0.041067625
28/05/2009,37.45,0.011278315
27/05/2009,37.03,0.001621622
26/05/2009,36.97,0.006785207
22/05/2009,36.72,0.00573537
21/05/2009,36.51,-0.011438033
20/05/2009,36.93,0.00651999
19/05/2009,36.69,-0.018364005
18/05/2009,37.37,0.006981768
15/05/2009,37.11,0.005133065
14/05/2009,36.92,-0.022496932
13/05/2009,37.76,0.002917387
12/05/2009,37.65,0.043148736
11/05/2009,36.06,-0.010757241
08/05/2009,36.45,0.037740328
07/05/2009,35.1,0.024514566
06/05/2009,34.25,-0.001750292
05/05/2009,34.31,0.009664741
04/05/2009,33.98,0.024126263
01/05/2009,33.17,-0.010496423
30/04/2009,33.52,-0.020375723
29/04/2009,34.21,-0.009889551
28/04/2009,34.55,-0.00462028
27/04/2009,34.71,-0.00028806
24/04/2009,34.72,0.00144113
23/04/2009,34.67,-0.023657937
22/04/2009,35.5,0.033221841
21/04/2009,34.34,-0.030118439
20/04/2009,35.39,-0.022629824
17/04/2009,36.2,0.012229169
16/04/2009,35.76,0.01862882
15/04/2009,35.1,-0.006814336
14/04/2009,35.34,0.008525201
13/04/2009,35.04,0.011481182
09/04/2009,34.64,0.006661864
08/04/2009,34.41,-0.007815932
07/04/2009,34.68,0.003176898
06/04/2009,34.57,-0.01435981
03/04/2009,35.07,-0.020322461
02/04/2009,35.79,-0.00779297
01/04/2009,36.07,-0.007182351
31/03/2009,36.33,-0.009042396
30/03/2009,36.66,-0.028239069
27/03/2009,37.71,0.000795862
26/03/2009,37.68,0.016591229
25/03/2009,37.06,-0.018976916
24/03/2009,37.77,0.004777079
23/03/2009,37.59,0.037402734
20/03/2009,36.21,0.021212071
19/03/2009,35.45,-0.052209659
18/03/2009,37.35,0.007524894
17/03/2009,37.07,0.019888954
16/03/2009,36.34,-0.009039919
13/03/2009,36.67,0.044042792
12/03/2009,35.09,0.033616611
11/03/2009,33.93,-0.025892356
10/03/2009,34.82,0.045235318
09/03/2009,33.28,0.027724548
06/03/2009,32.37,0.026292594
05/03/2009,31.53,-0.050103243
04/03/2009,33.15,0.033433569
03/03/2009,32.06,-0.009313945
02/03/2009,32.36,-0.024421238
27/02/2009,33.16,-0.049708807
26/02/2009,34.85,-0.06040517
25/02/2009,37.02,0.00189266
24/02/2009,36.95,0.010884461
23/02/2009,36.55,-0.003277796
20/02/2009,36.67,0.005743213
19/02/2009,36.46,-0.04137039
18/02/2009,38,-0.001840411
17/02/2009,38.07,-0.005500996
13/02/2009,38.28,0.022455045
12/02/2009,37.43,0.026256753
11/02/2009,36.46,0.012974647
10/02/2009,35.99,-0.026324525
09/02/2009,36.95,-0.005398124
06/02/2009,37.15,-0.00134499
05/02/2009,37.2,0.01817492
04/02/2009,36.53,-0.007907335
03/02/2009,36.82,0.015877695
02/02/2009,36.24,-0.003580778
30/01/2009,36.37,0.014958728
29/01/2009,35.83,0.018307792
28/01/2009,35.18,-0.000852394
27/01/2009,35.21,0.105644566
26/01/2009,31.68,0.021053409
23/01/2009,31.02,-0.009305378
22/01/2009,31.31,0.02163119
21/01/2009,30.64,0.039952051
20/01/2009,29.44,-0.041908361
16/01/2009,30.7,0.010478157
15/01/2009,30.38,0.013587616
14/01/2009,29.97,-0.032499167
13/01/2009,30.96,-0.012518218
12/01/2009,31.35,-0.028303776
09/01/2009,32.25,-0.005257473
08/01/2009,32.42,0.029740805
07/01/2009,31.47,-0.024173207
06/01/2009,32.24,-0.019656653
05/01/2009,32.88,
