Date,Close,EXPE
13/09/2013,51.19,0.00019537
12/09/2013,51.18,-0.017624161
11/09/2013,52.09,0.00481094
10/09/2013,51.84,0.023420274
09/09/2013,50.64,0.01913934
06/09/2013,49.68,0.03065844
05/09/2013,48.18,-0.015037877
04/09/2013,48.91,0.03410603
03/09/2013,47.27,0.010847708
30/08/2013,46.76,-0.007032528
29/08/2013,47.09,0.001913063
28/08/2013,47,0.000851426
27/08/2013,46.96,-0.005097717
26/08/2013,47.2,-0.034155757
23/08/2013,48.84,0.049742706
22/08/2013,46.47,0.016708645
21/08/2013,45.7,-0.040734463
20/08/2013,47.6,0.016095223
19/08/2013,46.84,-0.011673697
16/08/2013,47.39,-0.007986591
15/08/2013,47.77,-0.021127546
14/08/2013,48.79,-0.01202011
13/08/2013,49.38,-0.005855645
12/08/2013,49.67,-0.020130226
09/08/2013,50.68,-0.004331568
08/08/2013,50.9,0.001966569
07/08/2013,50.8,-0.00334087
06/08/2013,50.97,0.025433519
05/08/2013,49.69,0.031067285
02/08/2013,48.17,0.020342528
01/08/2013,47.2,0.001484152
31/07/2013,47.13,-0.007609422
30/07/2013,47.49,0.031225805
29/07/2013,46.03,-0.025100535
26/07/2013,47.2,-0.319993377
25/07/2013,65,0.018947608
24/07/2013,63.78,0
23/07/2013,63.78,-0.002661866
22/07/2013,63.95,-0.007477835
19/07/2013,64.43,-0.016776076
18/07/2013,65.52,0.00643089
17/07/2013,65.1,0.009259325
16/07/2013,64.5,0.002483702
15/07/2013,64.34,0.009212338
12/07/2013,63.75,0.010565422
11/07/2013,63.08,-0.002216945
10/07/2013,63.22,0.00316857
09/07/2013,63.02,0.009886861
08/07/2013,62.4,-0.007662873
05/07/2013,62.88,0.019268419
03/07/2013,61.68,-0.000162114
02/07/2013,61.69,-0.006785163
01/07/2013,62.11,0.032065564
28/06/2013,60.15,0.003831103
27/06/2013,59.92,0.034120258
26/06/2013,57.91,0.013735763
25/06/2013,57.12,0.002278504
24/06/2013,56.99,-0.031776115
21/06/2013,58.83,-0.014680092
20/06/2013,59.7,-0.013146042
19/06/2013,60.49,-0.002476679
18/06/2013,60.64,0.025216332
17/06/2013,59.13,0.019123
14/06/2013,58.01,-0.002410469
13/06/2013,58.15,0.031088777
12/06/2013,56.37,0.009446644
11/06/2013,55.84,-0.015988971
10/06/2013,56.74,0.015988971
07/06/2013,55.84,0.004307257
06/06/2013,55.6,0.011577553
05/06/2013,54.96,-0.021064781
04/06/2013,56.13,-0.024288417
03/06/2013,57.51,0
31/05/2013,57.51,0.000347826
30/05/2013,57.49,0.000521966
29/05/2013,57.46,-0.025939786
28/05/2013,58.97,-0.00118634
24/05/2013,59.04,0.014158019
23/05/2013,58.21,0.009146668
22/05/2013,57.68,-0.005704917
21/05/2013,58.01,0.000172399
20/05/2013,58,-0.001722653
17/05/2013,58.1,0.003448279
16/05/2013,57.9,-0.047720425
15/05/2013,60.73,-0.000493868
14/05/2013,60.76,0.022132528
13/05/2013,59.43,0.009467526
10/05/2013,58.87,0.05051579
09/05/2013,55.97,-0.021388354
08/05/2013,57.18,0.001925602
07/05/2013,57.07,-0.021151968
06/05/2013,58.29,-0.012106892
03/05/2013,59,0.038529427
02/05/2013,56.77,0.029858301
01/05/2013,55.1,-0.013340742
30/04/2013,55.84,-0.003932087
29/04/2013,56.06,-0.043629324
26/04/2013,58.56,-0.103873755
25/04/2013,64.97,0.012233989
24/04/2013,64.18,-0.000311575
23/04/2013,64.2,0.01348617
22/04/2013,63.34,0.026719452
19/04/2013,61.67,0.019154224
18/04/2013,60.5,-0.020774445
17/04/2013,61.77,-0.021778283
16/04/2013,63.13,0.026809536
15/04/2013,61.46,-0.047192806
12/04/2013,64.43,-0.008961741
11/04/2013,65.01,0.01020417
10/04/2013,64.35,0.030291005
09/04/2013,62.43,0.001763528
08/04/2013,62.32,0.011295908
05/04/2013,61.62,0.007166154
04/04/2013,61.18,0.00623055
03/04/2013,60.8,-0.017445621
02/04/2013,61.87,0.022392045
01/04/2013,60.5,0.007965525
28/03/2013,60.02,-0.014555335
27/03/2013,60.9,-0.019351771
26/03/2013,62.09,-0.004659766
25/03/2013,62.38,-0.00893718
22/03/2013,62.94,0.016177177
21/03/2013,61.93,-0.021564609
20/03/2013,63.28,0.010005642
19/03/2013,62.65,-0.028170877
18/03/2013,64.44,-0.027247974
15/03/2013,66.22,-0.001961229
14/03/2013,66.35,0.00908409
13/03/2013,65.75,0.011934046
12/03/2013,64.97,-0.000153905
11/03/2013,64.98,0.004009257
08/03/2013,64.72,0.006199648
07/03/2013,64.32,-0.009747118
06/03/2013,64.95,-0.014672432
05/03/2013,65.91,0.022866031
04/03/2013,64.42,0.010611835
01/03/2013,63.74,-0.002507052
28/02/2013,63.9,-0.004372274
27/02/2013,64.18,0.021418142
