Date,Close,NEE
28/10/2013,85.16,-0.009233892
25/10/2013,85.95,0.009116473
24/10/2013,85.17,0.000939739
23/10/2013,85.09,0.000940623
22/10/2013,85.01,0.014455228
21/10/2013,83.79,0.00298811
18/10/2013,83.54,0.006484951
17/10/2013,83,0.018114896
16/10/2013,81.51,0.016077517
15/10/2013,80.21,-0.010541426
14/10/2013,81.06,-0.008476189
11/10/2013,81.75,0.004290537
10/10/2013,81.4,0.017348638
09/10/2013,80,0.003882527
08/10/2013,79.69,0.00427566
07/10/2013,79.35,-0.003773589
04/10/2013,79.65,0.002514143
03/10/2013,79.45,-0.012010654
02/10/2013,80.41,0.004237294
01/10/2013,80.07,-0.001123385
30/09/2013,80.16,0.001123385
27/09/2013,80.07,-0.004610313
26/09/2013,80.44,0.001368415
25/09/2013,80.33,-0.011018372
24/09/2013,81.22,0
23/09/2013,81.22,0.00654687
20/09/2013,80.69,-0.02460495
19/09/2013,82.7,0.001815432
18/09/2013,82.55,0.043956318
17/09/2013,79,-0.002149587
16/09/2013,79.17,-0.000631353
13/09/2013,79.22,-0.000630955
12/09/2013,79.27,-0.004279966
11/09/2013,79.61,-0.012482998
10/09/2013,80.61,0.004725202
09/09/2013,80.23,0.002745883
06/09/2013,80.01,0.000625117
05/09/2013,79.96,-0.001749344
04/09/2013,80.1,0.00412836
03/09/2013,79.77,-0.007369046
30/08/2013,80.36,-0.002485708
29/08/2013,80.56,-0.006434073
28/08/2013,81.08,-0.000123327
27/08/2013,81.09,0.006557401
26/08/2013,80.56,-0.010495867
23/08/2013,81.41,0.0054194
22/08/2013,80.97,0.002349306
21/08/2013,80.78,-0.01730423
20/08/2013,82.19,0.007939943
19/08/2013,81.54,-0.007453147
16/08/2013,82.15,-0.010293763
15/08/2013,83,-0.016963733
14/08/2013,84.42,-0.008022695
13/08/2013,85.1,-0.005741418
12/08/2013,85.59,-0.007797537
09/08/2013,86.26,-0.004280185
08/08/2013,86.63,-0.00149951
07/08/2013,86.76,-0.000691324
06/08/2013,86.82,-0.002990226
05/08/2013,87.08,-0.009827527
02/08/2013,87.94,-0.003972087
01/08/2013,88.29,0.019211569
31/07/2013,86.61,0.001502109
30/07/2013,86.48,0.019735562
29/07/2013,84.79,0.009956228
26/07/2013,83.95,-0.001547343
25/07/2013,84.08,0.00381316
24/07/2013,83.76,-0.012339976
23/07/2013,84.8,-0.000942952
22/07/2013,84.88,-0.000942063
19/07/2013,84.96,-0.00551677
18/07/2013,85.43,0.007283867
17/07/2013,84.81,-0.001767097
16/07/2013,84.96,-0.005633818
15/07/2013,85.44,0.016878536
12/07/2013,84.01,0.00932798
11/07/2013,83.23,0.019411018
10/07/2013,81.63,0.003436008
09/07/2013,81.35,0.008518044
08/07/2013,80.66,0.009091538
05/07/2013,79.93,-0.002374259
03/07/2013,80.12,-0.002742118
02/07/2013,80.34,0.001370119
01/07/2013,80.23,-0.015460082
28/06/2013,81.48,0.01309469
27/06/2013,80.42,0.007238269
26/06/2013,79.84,0.01057678
25/06/2013,79,0.00787906
24/06/2013,78.38,0.000638121
21/06/2013,78.33,0.012848693
20/06/2013,77.33,-0.03631684
19/06/2013,80.19,-0.017307887
18/06/2013,81.59,0.011463916
17/06/2013,80.66,0.011596863
14/06/2013,79.73,0.007553857
13/06/2013,79.13,0.017593519
12/06/2013,77.75,-0.014302376
11/06/2013,78.87,0.002411934
10/06/2013,78.68,-0.001524003
07/06/2013,78.8,0.018055424
06/06/2013,77.39,0.018255821
05/06/2013,75.99,-0.006558261
04/06/2013,76.49,0.002749233
03/06/2013,76.28,0.008689982
31/05/2013,75.62,-0.001189454
30/05/2013,75.71,-0.000132074
29/05/2013,75.72,-0.017022802
28/05/2013,77.02,-0.003628827
24/05/2013,77.3,-0.011831414
23/05/2013,78.22,-0.011945751
22/05/2013,79.16,-0.016661832
21/05/2013,80.49,0.003110809
20/05/2013,80.24,-0.010660817
17/05/2013,81.1,0.00829572
16/05/2013,80.43,-0.009035274
15/05/2013,81.16,0.012023696
14/05/2013,80.19,0.007133501
13/05/2013,79.62,-0.004761317
10/05/2013,80,0.002002003
09/05/2013,79.84,-0.013683507
08/05/2013,80.94,-0.009590631
07/05/2013,81.72,0.01380012
06/05/2013,80.6,-0.01416716
03/05/2013,81.75,0.000244678
02/05/2013,81.73,0.004906179
01/05/2013,81.33,-0.008570082
30/04/2013,82.03,0.009431143
29/04/2013,81.26,0.008899935
26/04/2013,80.54,0.001242391
25/04/2013,80.44,-0.001490684
24/04/2013,80.56,0.005601558
23/04/2013,80.11,0.002499689
22/04/2013,79.91,-0.002125134
19/04/2013,80.08,0.015478822
18/04/2013,78.85,-0.002153672
17/04/2013,79.02,-0.008694063
16/04/2013,79.71,0.009580308
15/04/2013,78.95,-0.006816487
12/04/2013,79.49,-0.004393404
11/04/2013,79.84,-0.00025047
10/04/2013,79.86,0.008425073
09/04/2013,79.19,-0.009426325
08/04/2013,79.94,0.005016314
05/04/2013,79.54,0.003905025
04/04/2013,79.23,0.011552017
03/04/2013,78.32,0.00204499
02/04/2013,78.16,0.008738169
01/04/2013,77.48,-0.002577985
28/03/2013,77.68,0.010352059
27/03/2013,76.88,-0.003765016
26/03/2013,77.17,0.012911819
25/03/2013,76.18,0.000131277
22/03/2013,76.17,0.007643685
21/03/2013,75.59,-0.001454161
20/03/2013,75.7,0.007691326
19/03/2013,75.12,0.013401433
18/03/2013,74.12,-0.004710958
15/03/2013,74.47,0.006196141
14/03/2013,74.01,0.003519224
13/03/2013,73.75,0.008852628
12/03/2013,73.1,-0.014666205
11/03/2013,74.18,0.000269651
08/03/2013,74.16,0.002970968
07/03/2013,73.94,-0.003105802
06/03/2013,74.17,0.0039176
05/03/2013,73.88,0.003933008
04/03/2013,73.59,0.016855486
01/03/2013,72.36,0.006794729
28/02/2013,71.87,-0.000973507
27/02/2013,71.94,-0.004576667
26/02/2013,72.27,0.001107573
25/02/2013,72.19,-0.007727374
22/02/2013,72.75,0.003028637
21/02/2013,72.53,-0.005636916
20/02/2013,72.94,0.000548546
19/02/2013,72.9,0.005502077
15/02/2013,72.5,0.004146516
14/02/2013,72.2,-0.004835933
13/02/2013,72.55,0.000827358
12/02/2013,72.49,0.004285622
11/02/2013,72.18,0.001108955
08/02/2013,72.1,-0.002078283
07/02/2013,72.25,0.003327329
06/02/2013,72.01,-0.002080877
05/02/2013,72.16,0.002358655
04/02/2013,71.99,-0.004020245
01/02/2013,72.28,0.003187143
31/01/2013,72.05,0.000694203
30/01/2013,72,-0.008436534
29/01/2013,72.61,0.002896354
28/01/2013,72.4,-0.001380262
25/01/2013,72.5,0.005532518
24/01/2013,72.1,0.004308854
23/01/2013,71.79,-0.002643112
22/01/2013,71.98,0.005991797
18/01/2013,71.55,0.006590503
17/01/2013,71.08,-0.003230567
16/01/2013,71.31,-0.007961492
15/01/2013,71.88,0.002646794
14/01/2013,71.69,-0.001254618
11/01/2013,71.78,0.004048306
10/01/2013,71.49,0.009698579
09/01/2013,70.8,-0.007037327
08/01/2013,71.3,0.010574649
07/01/2013,70.55,-0.004666628
04/01/2013,70.88,0.004950155
03/01/2013,70.53,0.000141794
02/01/2013,70.52,0.019040014
31/12/2012,69.19,0.013678909
28/12/2012,68.25,-0.013967927
27/12/2012,69.21,0.001445923
26/12/2012,69.11,-0.011652293
24/12/2012,69.92,-0.000571919
21/12/2012,69.96,-0.008964841
20/12/2012,70.59,0.000283366
19/12/2012,70.57,-0.004524255
18/12/2012,70.89,0.005233022
17/12/2012,70.52,0.015001353
14/12/2012,69.47,-0.008314268
13/12/2012,70.05,0.011774978
12/12/2012,69.23,-0.001154901
11/12/2012,69.31,0.002455761
10/12/2012,69.14,-0.003321063
07/12/2012,69.37,0.003031837
06/12/2012,69.16,-0.000289143
05/12/2012,69.18,0.018528504
04/12/2012,67.91,-0.005580044
03/12/2012,68.29,-0.006131406
30/11/2012,68.71,0.008770704
29/11/2012,68.11,0.01033067
28/11/2012,67.41,-0.006063762
27/11/2012,67.82,-0.00206216
26/11/2012,67.96,0.011246049
23/11/2012,67.2,-0.000743771
21/11/2012,67.25,-0.006816861
20/11/2012,67.71,0
19/11/2012,67.71,0.005330977
16/11/2012,67.35,0.012851342
15/11/2012,66.49,-0.003003456
14/11/2012,66.69,-0.006129027
13/11/2012,67.1,0.004630675
12/11/2012,66.79,-0.008794869
09/11/2012,67.38,-0.003407663
08/11/2012,67.61,-0.006486828
07/11/2012,68.05,-0.016035329
06/11/2012,69.15,-0.006630177
05/11/2012,69.61,-0.001722406
02/11/2012,69.73,-0.002005731
01/11/2012,69.87,-0.002715645
31/10/2012,70.06,0.007737537
26/10/2012,69.52,-0.00315956
25/10/2012,69.74,0.003015727
24/10/2012,69.53,-0.017535555
23/10/2012,70.76,-0.012638843
22/10/2012,71.66,-0.000836937
19/10/2012,71.72,-0.004590674
18/10/2012,72.05,0.003754437
17/10/2012,71.78,0.01813503
16/10/2012,70.49,0.011844591
15/10/2012,69.66,0.004171768
12/10/2012,69.37,-0.006895588
11/10/2012,69.85,-0.000572492
10/10/2012,69.89,-0.005991459
09/10/2012,70.31,-0.005248611
08/10/2012,70.68,-0.002119992
05/10/2012,70.83,-0.003523364
04/10/2012,71.08,0.005077585
03/10/2012,70.72,0.002123293
02/10/2012,70.57,0.005969318
01/10/2012,70.15,-0.002562644
28/09/2012,70.33,0.002705206
27/09/2012,70.14,0.002712544
26/09/2012,69.95,0.005159822
25/09/2012,69.59,0.001438022
24/09/2012,69.49,0.0124531
21/09/2012,68.63,0.008487028
20/09/2012,68.05,0.007966994
19/09/2012,67.51,0.00148236
18/09/2012,67.41,-0.00207469
17/09/2012,67.55,-0.003546627
14/09/2012,67.79,-0.013334508
13/09/2012,68.7,0.023416135
12/09/2012,67.11,-0.009343783
11/09/2012,67.74,-0.002948115
10/09/2012,67.94,0.004277608
07/09/2012,67.65,0.00355398
06/09/2012,67.41,0.003864452
05/09/2012,67.15,-0.000595504
04/09/2012,67.19,-0.001784387
31/08/2012,67.31,-0.001039424
30/08/2012,67.38,-0.005476222
29/08/2012,67.75,-0.009402155
28/08/2012,68.39,0.001316849
27/08/2012,68.3,0.006757775
24/08/2012,67.84,0.006358617
23/08/2012,67.41,-0.011797807
22/08/2012,68.21,-0.005118093
21/08/2012,68.56,-0.006831918
20/08/2012,69.03,-0.008223375
17/08/2012,69.6,0.000287398
16/08/2012,69.58,0.005042875
15/08/2012,69.23,-0.005186584
14/08/2012,69.59,0.004320283
13/08/2012,69.29,-0.007333414
10/08/2012,69.8,0.007910865
09/08/2012,69.25,-0.007910865
08/08/2012,69.8,-0.000716076
07/08/2012,69.85,-0.007701122
06/08/2012,70.39,-0.006796005
03/08/2012,70.87,0.009498902
02/08/2012,70.2,-0.005398507
01/08/2012,70.58,-0.004523615
31/07/2012,70.9,-0.007307509
30/07/2012,71.42,0.004631262
27/07/2012,71.09,0.005218262
26/07/2012,70.72,0.027234018
25/07/2012,68.82,-0.006228745
24/07/2012,69.25,-0.010057556
23/07/2012,69.95,-0.007690155
20/07/2012,70.49,0.002699057
19/07/2012,70.3,-0.002840911
18/07/2012,70.5,0.014861663
17/07/2012,69.46,-0.001007267
16/07/2012,69.53,0.002880601
13/07/2012,69.33,0.013212533
12/07/2012,68.42,0.000731048
11/07/2012,68.37,-0.002337474
10/07/2012,68.53,0.009824846
09/07/2012,67.86,-0.006463007
06/07/2012,68.3,-0.001609246
05/07/2012,68.41,-0.002336109
03/07/2012,68.57,-0.00392985
02/07/2012,68.84,0.000435888
29/06/2012,68.81,0.01287132
28/06/2012,67.93,0.002505713
27/06/2012,67.76,0.010980968
26/06/2012,67.02,0.00164265
25/06/2012,66.91,0.0043436
22/06/2012,66.62,0.000150116
21/06/2012,66.61,-0.008818531
20/06/2012,67.2,-0.009478744
19/06/2012,67.84,-0.005292573
18/06/2012,68.2,0.006324946
15/06/2012,67.77,0.003843884
14/06/2012,67.51,0.007583116
13/06/2012,67,0.001493652
12/06/2012,66.9,0.003293909
11/06/2012,66.68,-0.003891638
08/06/2012,66.94,0.010361231
07/06/2012,66.25,0.008945553
06/06/2012,65.66,0.007797609
