Date,Close,SRCL
27/01/2011,79.25,-0.001135002
26/01/2011,79.34,-0.007033438
25/01/2011,79.9,-0.004620099
24/01/2011,80.27,0.013419653
21/01/2011,79.2,0.007095823
20/01/2011,78.64,-0.004820509
19/01/2011,79.02,0.003041827
18/01/2011,78.78,0.008285052
14/01/2011,78.13,0.010421452
13/01/2011,77.32,-0.009268861
12/01/2011,78.04,0.00952756
11/01/2011,77.3,0.003888534
10/01/2011,77,-0.009564504
07/01/2011,77.74,-0.010620022
06/01/2011,78.57,-0.008617466
05/01/2011,79.25,-0.000126175
04/01/2011,79.26,-0.029708232
03/01/2011,81.65,0.008980807
31/12/2010,80.92,-0.006159931
30/12/2010,81.42,-0.004411772
29/12/2010,81.78,0.016272548
28/12/2010,80.46,0.004609164
27/12/2010,80.09,0.008023109
23/12/2010,79.45,-0.00614846
22/12/2010,79.94,0.00413664
21/12/2010,79.61,0.001382691
20/12/2010,79.5,0.007449059
17/12/2010,78.91,0.00279188
16/12/2010,78.69,-0.012000397
15/12/2010,79.64,-0.009497697
14/12/2010,80.4,0.011257155
13/12/2010,79.5,0.011512557
10/12/2010,78.59,0.010360136
09/12/2010,77.78,0.007225838
08/12/2010,77.22,-0.00181136
07/12/2010,77.36,-0.000258498
06/12/2010,77.38,0.003365699
03/12/2010,77.12,-0.001684265
02/12/2010,77.25,0.022384598
01/12/2010,75.54,0.021949489
30/11/2010,73.9,0.006788892
29/11/2010,73.4,0.009720112
26/11/2010,72.69,-0.015154908
24/11/2010,73.8,0.023027333
23/11/2010,72.12,-0.009109794
22/11/2010,72.78,0.00385463
19/11/2010,72.5,0.013749262
18/11/2010,71.51,0.017634653
17/11/2010,70.26,-0.004119031
16/11/2010,70.55,-0.011135502
15/11/2010,71.34,0.001402722
12/11/2010,71.24,-0.011722155
11/11/2010,72.08,0.003474397
10/11/2010,71.83,0.003067487
09/11/2010,71.61,0.001677149
08/11/2010,71.49,-0.012510589
05/11/2010,72.39,-0.003998075
04/11/2010,72.68,0.006626198
03/11/2010,72.2,-0.003180532
02/11/2010,72.43,0.013202888
01/11/2010,71.48,-0.003630782
29/10/2010,71.74,0.009383165
28/10/2010,71.07,-0.012167131
27/10/2010,71.94,-0.011608754
26/10/2010,72.78,0.00247627
25/10/2010,72.6,0.005386381
22/10/2010,72.21,0
21/10/2010,72.21,-0.000830565
20/10/2010,72.27,0.015197225
19/10/2010,71.18,-0.020028486
18/10/2010,72.62,0.009964101
15/10/2010,71.9,0
14/10/2010,71.9,-0.004025267
13/10/2010,72.19,0.019160085
12/10/2010,70.82,-0.004789416
11/10/2010,71.16,-0.006862291
08/10/2010,71.65,0.002655302
07/10/2010,71.46,-0.006277485
06/10/2010,71.91,0.001948776
05/10/2010,71.77,0.028549141
04/10/2010,69.75,-0.01395239
01/10/2010,70.73,0.01783087
30/09/2010,69.48,-0.003878479
29/09/2010,69.75,0.011535816
28/09/2010,68.95,0.005526483
27/09/2010,68.57,-0.018638118
24/09/2010,69.86,0.018054943
23/09/2010,68.61,-0.022767554
22/09/2010,70.19,-0.002419069
21/09/2010,70.36,0.008277484
20/09/2010,69.78,-0.002719143
17/09/2010,69.97,0.004440314
16/09/2010,69.66,-0.006153866
15/09/2010,70.09,0.003286891
14/09/2010,69.86,0.007615526
13/09/2010,69.33,0.004771208
10/09/2010,69,0.01268886
09/09/2010,68.13,0.009438206
08/09/2010,67.49,0.017638723
07/09/2010,66.31,-0.003312258
03/09/2010,66.53,0.000451026
02/09/2010,66.5,-0.000901849
01/09/2010,66.56,0.016053654
31/08/2010,65.5,-0.011385322
30/08/2010,66.25,0.003174846
27/08/2010,66.04,0.022355854
26/08/2010,64.58,-0.004634644
25/08/2010,64.88,-0.004920059
24/08/2010,65.2,-0.009464275
23/08/2010,65.82,-0.001518142
20/08/2010,65.92,-0.003029387
19/08/2010,66.12,-0.014116468
18/08/2010,67.06,0.000895122
17/08/2010,67,0.018680869
16/08/2010,65.76,0.015323622
13/08/2010,64.76,0.003712876
12/08/2010,64.52,0.014047367
11/08/2010,63.62,-0.01482202
10/08/2010,64.57,-0.00555986
09/08/2010,64.93,0.010372413
06/08/2010,64.26,0.00155739
05/08/2010,64.16,-0.003423062
04/08/2010,64.38,0.011089532
03/08/2010,63.67,0.001571833
02/08/2010,63.57,0.009006935
30/07/2010,63,0.006848796
29/07/2010,62.57,-0.020876925
28/07/2010,63.89,-0.009657396
27/07/2010,64.51,-0.013854901
26/07/2010,65.41,0.009832619
23/07/2010,64.77,0.020590339
22/07/2010,63.45,-0.00722365
21/07/2010,63.91,-0.0294479
20/07/2010,65.82,0.013152048
19/07/2010,64.96,0.006021789
16/07/2010,64.57,-0.019933196
15/07/2010,65.87,-0.005148406
14/07/2010,66.21,-0.000302024
13/07/2010,66.23,0.004236653
12/07/2010,65.95,0.006236236
09/07/2010,65.54,0.003515479
08/07/2010,65.31,0.000919118
07/07/2010,65.25,0.019811823
06/07/2010,63.97,-0.00856103
02/07/2010,64.52,-0.011097524
01/07/2010,65.24,-0.005197994
30/06/2010,65.58,-0.005474466
29/06/2010,65.94,-0.009508788
28/06/2010,66.57,0.008599284
25/06/2010,66,0.021595142
24/06/2010,64.59,0.002014724
23/06/2010,64.46,-0.005260727
22/06/2010,64.8,-0.007226909
21/06/2010,65.27,-0.00260118
18/06/2010,65.44,0.00551641
17/06/2010,65.08,0.006165248
16/06/2010,64.68,0.002631784
15/06/2010,64.51,0.012321766
14/06/2010,63.72,0.002356824
11/06/2010,63.57,0.0059956
10/06/2010,63.19,0.027759504
09/06/2010,61.46,0.044414784
08/06/2010,58.79,0.025671149
07/06/2010,57.3,-0.016443469
04/06/2010,58.25,-0.028599969
03/06/2010,59.94,0.007031671
02/06/2010,59.52,0.018482934
01/06/2010,58.43,-0.003246479
28/05/2010,58.62,0.011667943
27/05/2010,57.94,0.026229865
26/05/2010,56.44,-0.004596084
25/05/2010,56.7,-0.001057642
24/05/2010,56.76,-0.013648506
21/05/2010,57.54,0.011009286
20/05/2010,56.91,-0.025159651
19/05/2010,58.36,0.005153765
18/05/2010,58.06,0.010736034
17/05/2010,57.44,0.012966714
14/05/2010,56.7,-0.008604847
13/05/2010,57.19,-0.010090552
12/05/2010,57.77,0.003468011
11/05/2010,57.57,-0.001215172
10/05/2010,57.64,0.037293356
07/05/2010,55.53,-0.008963846
06/05/2010,56.03,-0.024853663
05/05/2010,57.44,0
04/05/2010,57.44,-0.020164406
03/05/2010,58.61,-0.00493576
30/04/2010,58.9,0.013675427
29/04/2010,58.1,0.017887079
28/04/2010,57.07,0.018926894
27/04/2010,56,-0.020502662
26/04/2010,57.16,0.002803085
23/04/2010,57,0.007749246
22/04/2010,56.56,0.014424611
21/04/2010,55.75,-0.006614845
20/04/2010,56.12,0.004643695
19/04/2010,55.86,0.003586804
16/04/2010,55.66,-0.001615654
15/04/2010,55.75,-0.00268697
14/04/2010,55.9,0.001611315
13/04/2010,55.81,0.004309578
12/04/2010,55.57,0.017975972
09/04/2010,54.58,0.004222902
08/04/2010,54.35,-0.004039668
07/04/2010,54.57,-0.010391124
06/04/2010,55.14,0.001088732
05/04/2010,55.08,0.005644075
01/04/2010,54.77,0.004941897
31/03/2010,54.5,-0.007312647
30/03/2010,54.9,-0.002546845
29/03/2010,55.04,0.009859492
26/03/2010,54.5,0
25/03/2010,54.5,-0.003845806
24/03/2010,54.71,-0.030067978
23/03/2010,56.38,0.004978673
22/03/2010,56.1,0.008772771
19/03/2010,55.61,0.002160217
18/03/2010,55.49,0
17/03/2010,55.49,0.003972558
16/03/2010,55.27,0.006170618
15/03/2010,54.93,0.008042449
12/03/2010,54.49,-0.001283815
11/03/2010,54.56,0.003304574
10/03/2010,54.38,-0.004952775
09/03/2010,54.65,-0.000548797
08/03/2010,54.68,-0.012178647
05/03/2010,55.35,0.000903751
04/03/2010,55.3,-0.008642474
03/03/2010,55.78,-0.006433189
02/03/2010,56.14,0.010205084
01/03/2010,55.57,0.007042919
26/02/2010,55.18,-0.01350034
25/02/2010,55.93,0.019863419
24/02/2010,54.83,0.015623882
23/02/2010,53.98,-0.011420275
22/02/2010,54.6,0.005509656
19/02/2010,54.3,0.014842573
18/02/2010,53.5,0.009012453
17/02/2010,53.02,0.010808866
16/02/2010,52.45,0.021000675
12/02/2010,51.36,-0.005630536
11/02/2010,51.65,0.008750664
10/02/2010,51.2,-0.006812678
09/02/2010,51.55,0.007594234
08/02/2010,51.16,-0.016285742
05/02/2010,52,-0.018859498
04/02/2010,52.99,-0.027730445
03/02/2010,54.48,0.016471178
02/02/2010,53.59,0.002054731
01/02/2010,53.48,0.010715395
29/01/2010,52.91,-0.009592851
28/01/2010,53.42,-0.006530483
27/01/2010,53.77,-0.000743633
26/01/2010,53.81,-0.008512265
25/01/2010,54.27,-0.009718606
22/01/2010,54.8,-0.003824793
21/01/2010,55.01,-0.003266791
20/01/2010,55.19,-0.016710478
19/01/2010,56.12,0.023619596
15/01/2010,54.81,-0.012870657
14/01/2010,55.52,-0.004672066
13/01/2010,55.78,0.016448631
12/01/2010,54.87,-0.008709908
11/01/2010,55.35,0.000180685
08/01/2010,55.34,0.011266701
07/01/2010,54.72,0.001646091
06/01/2010,54.63,-0.00073193
05/01/2010,54.67,-0.00892294
04/01/2010,55.16,-0.000181274
31/12/2009,55.17,-0.00289593
30/12/2009,55.33,-0.000722674
29/12/2009,55.37,-0.00414527
28/12/2009,55.6,-0.002155948
24/12/2009,55.72,0
23/12/2009,55.72,0.002875631
22/12/2009,55.56,0.000900333
21/12/2009,55.51,0.006325132
18/12/2009,55.16,-0.001630287
17/12/2009,55.25,-0.014554205
16/12/2009,56.06,-0.013817757
15/12/2009,56.84,-0.014843545
14/12/2009,57.69,0.007830894
11/12/2009,57.24,-0.006963816
10/12/2009,57.64,-0.003636683
09/12/2009,57.85,0.003983724
08/12/2009,57.62,-0.008295934
07/12/2009,58.1,0.020694591
04/12/2009,56.91,0.017727818
03/12/2009,55.91,-0.001965515
02/12/2009,56.02,0.002860209
01/12/2009,55.86,0.020436555
30/11/2009,54.73,0.011023444
27/11/2009,54.13,-0.018668185
25/11/2009,55.15,0.00654905
24/11/2009,54.79,-0.00382549
23/11/2009,55,0.016498999
20/11/2009,54.1,-0.000923788
19/11/2009,54.15,-0.014483707
18/11/2009,54.94,-0.00635038
17/11/2009,55.29,0.001629107
16/11/2009,55.2,0.01478264
13/11/2009,54.39,0.006270769
12/11/2009,54.05,-0.008107655
11/11/2009,54.49,-0.001283815
10/11/2009,54.56,-0.014194961
09/11/2009,55.34,0.018971747
06/11/2009,54.3,0.00795049
05/11/2009,53.87,0.015527391
04/11/2009,53.04,0.00132063
03/11/2009,52.97,0.006249429
02/11/2009,52.64,0.005142379
30/10/2009,52.37,-0.011203003
29/10/2009,52.96,-0.003769322
28/10/2009,53.16,-0.003567744
27/10/2009,53.35,0.020451385
26/10/2009,52.27,-0.017071735
23/10/2009,53.17,-0.000752021
22/10/2009,53.21,0.006032064
21/10/2009,52.89,0.00778214
20/10/2009,52.48,-0.003613889
19/10/2009,52.67,0.008197549
16/10/2009,52.24,0.002299733
15/10/2009,52.12,0.048953263
14/10/2009,49.63,0.020971959
13/10/2009,48.6,0.001029336
12/10/2009,48.55,0.004127973
09/10/2009,48.35,0.001448826
08/10/2009,48.28,0.005191581
07/10/2009,48.03,-0.007467365
06/10/2009,48.39,0.011431071
05/10/2009,47.84,0.002301979
02/10/2009,47.73,0.003147626
01/10/2009,47.58,-0.017913414
30/09/2009,48.44,-0.001444044
29/09/2009,48.51,-0.001030184
28/09/2009,48.56,0.022912896
25/09/2009,47.46,-0.000421319
24/09/2009,47.48,-0.002734253
23/09/2009,47.61,-0.006281428
22/09/2009,47.91,-0.011414464
21/09/2009,48.46,0.0089129
18/09/2009,48.03,0.001875587
17/09/2009,47.94,-0.002083768
16/09/2009,48.04,-0.010972059
15/09/2009,48.57,-0.012684294
14/09/2009,49.19,0.015570894
11/09/2009,48.43,-0.013332163
10/09/2009,49.08,0.001631322
09/09/2009,49,-0.009748249
08/09/2009,49.48,-0.002825431
04/09/2009,49.62,0.002623349
03/09/2009,49.49,0.007097262
02/09/2009,49.14,0.003465501
01/09/2009,48.97,-0.011168763
31/08/2009,49.52,-0.006240584
28/08/2009,49.83,-0.009586652
27/08/2009,50.31,0.006781039
26/08/2009,49.97,-0.016867153
25/08/2009,50.82,-0.009205824
24/08/2009,51.29,-0.004086006
21/08/2009,51.5,0.026563293
20/08/2009,50.15,0.011027681
19/08/2009,49.6,0.004647881
18/08/2009,49.37,0.002027576
17/08/2009,49.27,-0.011502498
14/08/2009,49.84,-0.003804951
13/08/2009,50.03,-0.02448296
12/08/2009,51.27,0.019100709
11/08/2009,50.3,-0.002581159
10/08/2009,50.43,-0.013002547
07/08/2009,51.09,0.0233674
06/08/2009,49.91,-0.026884402
05/08/2009,51.27,-0.011441994
04/08/2009,51.86,0.002123348
03/08/2009,51.75,0.0106849
31/07/2009,51.2,-0.004093174
30/07/2009,51.41,-0.010833923
29/07/2009,51.97,-0.023015757
28/07/2009,53.18,0.003013185
27/07/2009,53.02,0.0275352
24/07/2009,51.58,-0.000193855
23/07/2009,51.59,0.03090493
22/07/2009,50.02,-0.00039976
21/07/2009,50.04,-0.008952611
20/07/2009,50.49,-0.012400513
17/07/2009,51.12,0.006870181
16/07/2009,50.77,-0.001574494
15/07/2009,50.85,0.017857617
14/07/2009,49.95,0.007636693
13/07/2009,49.57,0.011973761
10/07/2009,48.98,-0.001835799
09/07/2009,49.07,-0.005081828
08/07/2009,49.32,-0.0060643
07/07/2009,49.62,-0.015200293
06/07/2009,50.38,0.003180917
02/07/2009,50.22,-0.010498264
01/07/2009,50.75,-0.015252544
30/06/2009,51.53,-0.005225987
29/06/2009,51.8,0.021267019
26/06/2009,50.71,-0.009421071
25/06/2009,51.19,0.024121375
24/06/2009,49.97,0.009854278
23/06/2009,49.48,-0.003832582
22/06/2009,49.67,-0.030338403
19/06/2009,51.2,0.00922208
18/06/2009,50.73,0.010502425
17/06/2009,50.2,0.011016636
16/06/2009,49.65,0.007480071
15/06/2009,49.28,-0.008285386
12/06/2009,49.69,-0.008616424
11/06/2009,50.12,0.023416492
10/06/2009,48.96,-0.018415981
09/06/2009,49.87,0.008053194
08/06/2009,49.47,-0.012255302
05/06/2009,50.08,-0.007162784
04/06/2009,50.44,-0.00415472
03/06/2009,50.65,0.001185302
02/06/2009,50.59,-0.008855711
01/06/2009,51.04,0.020986714
29/05/2009,49.98,0.004411477
28/05/2009,49.76,-0.002609133
27/05/2009,49.89,-0.024550827
26/05/2009,51.13,0.018954171
22/05/2009,50.17,-0.002190145
21/05/2009,50.28,-0.023003079
20/05/2009,51.45,-0.009478744
19/05/2009,51.94,-0.011485578
18/05/2009,52.54,0.008601793
15/05/2009,52.09,0.039750706
14/05/2009,50.06,0.039316603
13/05/2009,48.13,-0.006213773
12/05/2009,48.43,-0.018615655
11/05/2009,49.34,0.053706974
08/05/2009,46.76,0.01399829
07/05/2009,46.11,-0.021243155
06/05/2009,47.1,-0.00677108
05/05/2009,47.42,-0.009027037
04/05/2009,47.85,0.001463976
01/05/2009,47.78,0.01475886
30/04/2009,47.08,0.007247953
29/04/2009,46.74,-0.05757434
28/04/2009,49.51,0.01362502
27/04/2009,48.84,0.009049836
24/04/2009,48.4,0.007673998
23/04/2009,48.03,-0.029944813
22/04/2009,49.49,-0.027895812
21/04/2009,50.89,0.013850637
20/04/2009,50.19,-0.013850637
17/04/2009,50.89,-0.002747254
16/04/2009,51.03,-0.005666845
15/04/2009,51.32,0.014326611
14/04/2009,50.59,0.020166402
13/04/2009,49.58,-0.002417406
09/04/2009,49.7,-0.041385216
08/04/2009,51.8,0.010284363
07/04/2009,51.27,-0.015099009
06/04/2009,52.05,0.017442303
03/04/2009,51.15,0.014572924
02/04/2009,50.41,0.02918593
01/04/2009,48.96,0.025443507
31/03/2009,47.73,0.012438234
30/03/2009,47.14,-0.016202353
27/03/2009,47.91,-0.022700108
26/03/2009,49.01,0.041876757
25/03/2009,47,-0.006362694
24/03/2009,47.3,-0.015523702
23/03/2009,48.04,0.018487922
20/03/2009,47.16,-0.01994398
19/03/2009,48.11,-0.003320194
18/03/2009,48.27,-0.005989897
17/03/2009,48.56,0.021018358
16/03/2009,47.55,-0.018131163
13/03/2009,48.42,-0.04364329
12/03/2009,50.58,0.044469736
11/03/2009,48.38,0.013316884
10/03/2009,47.74,0.024813064
09/03/2009,46.57,-0.024813064
06/03/2009,47.74,0.001257598
05/03/2009,47.68,-0.030975014
04/03/2009,49.18,0.031814292
03/03/2009,47.64,0.008431753
02/03/2009,47.24,-0.015543266
27/02/2009,47.98,0.008581947
26/02/2009,47.57,-0.009831687
25/02/2009,48.04,0.014256007
24/02/2009,47.36,0.017036187
23/02/2009,46.56,-0.037724418
20/02/2009,48.35,0.025556481
19/02/2009,47.13,0.005318596
18/02/2009,46.88,0.014827821
17/02/2009,46.19,-0.014614487
13/02/2009,46.87,0.00106735
12/02/2009,46.82,0.016365568
11/02/2009,46.06,-0.016579129
10/02/2009,46.83,-0.032562482
09/02/2009,48.38,0.008302248
06/02/2009,47.98,-0.059078666
05/02/2009,50.9,0.023254551
04/02/2009,49.73,0.001207244
03/02/2009,49.67,0.02136616
02/02/2009,48.62,-0.006151342
30/01/2009,48.92,-0.01461065
29/01/2009,49.64,-0.007026025
28/01/2009,49.99,0.010658723
27/01/2009,49.46,0.008120223
26/01/2009,49.06,0.00839223
23/01/2009,48.65,-0.000411015
22/01/2009,48.67,-0.008592524
21/01/2009,49.09,0.010443424
20/01/2009,48.58,-0.042516729
16/01/2009,50.69,0.045196314
15/01/2009,48.45,0.055811661
14/01/2009,45.82,-0.051260557
13/01/2009,48.23,-0.010723963
12/01/2009,48.75,-0.03129988
09/01/2009,50.3,-0.025322778
08/01/2009,51.59,0.009543358
07/01/2009,51.1,-0.00273598
06/01/2009,51.24,-0.023530497
05/01/2009,52.46,
