Date,Close,NOV
17/12/2013,78.14,-0.009932592
16/12/2013,78.92,0.002283396
13/12/2013,78.74,0.002543236
12/12/2013,78.54,0.002166848
11/12/2013,78.37,-0.009777235
10/12/2013,79.14,-0.013180383
09/12/2013,80.19,-0.017307887
06/12/2013,81.59,-0.000245098
05/12/2013,81.61,-0.0029365
04/12/2013,81.85,-0.009363478
03/12/2013,82.62,0.011320187
02/12/2013,81.69,0.002328575
29/11/2013,81.5,0.000490918
27/11/2013,81.46,-0.003553708
26/11/2013,81.75,-0.010464929
25/11/2013,82.61,-0.012630227
22/11/2013,83.66,-0.002387776
21/11/2013,83.86,0.005980164
20/11/2013,83.36,0.002402115
19/11/2013,83.16,-0.003481187
18/11/2013,83.45,-0.010134215
15/11/2013,84.3,0.008816928
14/11/2013,83.56,0.013736811
13/11/2013,82.42,-0.001576044
12/11/2013,82.55,-0.005074926
11/11/2013,82.97,0.009323795
08/11/2013,82.2,0.022016756
07/11/2013,80.41,-0.012236726
06/11/2013,81.4,0.013356617
05/11/2013,80.32,-0.00731877
04/11/2013,80.91,0.000989242
01/11/2013,80.83,-0.004320728
31/10/2013,81.18,-0.007363804
30/10/2013,81.78,-0.000244529
29/10/2013,81.8,-0.013478439
28/10/2013,82.91,0.002294271
25/10/2013,82.72,0.044369341
24/10/2013,79.13,0.004052177
23/10/2013,78.81,-0.032335381
22/10/2013,81.4,-0.00575735
21/10/2013,81.87,-0.003535942
18/10/2013,82.16,0.014342875
17/10/2013,80.99,-0.001973604
16/10/2013,81.15,0.014897855
15/10/2013,79.95,-0.001624696
14/10/2013,80.08,0.009535831
11/10/2013,79.32,0.000756716
10/10/2013,79.26,0.018977835
09/10/2013,77.77,-0.005258108
08/10/2013,78.18,-0.004848804
07/10/2013,78.56,-0.012397376
04/10/2013,79.54,0.009093268
03/10/2013,78.82,-0.007205644
02/10/2013,79.39,0.007459419
01/10/2013,78.8,0.008794907
30/09/2013,78.11,0.001281066
27/09/2013,78.01,-0.014128664
26/09/2013,79.12,0.000252813
25/09/2013,79.1,0.005323881
24/09/2013,78.68,0.002290369
23/09/2013,78.5,-0.003941268
20/09/2013,78.81,-0.012859481
19/09/2013,79.83,0.004016574
18/09/2013,79.51,0.007701572
17/09/2013,78.9,0.002156951
16/09/2013,78.73,0.006243251
13/09/2013,78.24,0.00371343
12/09/2013,77.95,-0.009956682
11/09/2013,78.73,0.001270971
10/09/2013,78.63,0.002674309
09/09/2013,78.42,0.005241973
06/09/2013,78.01,0.006301056
05/09/2013,77.52,0.018619117
04/09/2013,76.09,0.005402925
03/09/2013,75.68,0.018402973
30/08/2013,74.3,-0.000403687
29/08/2013,74.33,-0.00174743
28/08/2013,74.46,0.017749941
27/08/2013,73.15,-0.002594035
26/08/2013,73.34,0.010968029
23/08/2013,72.54,0.007472015
22/08/2013,72,0.018644964
21/08/2013,70.67,-0.013073919
20/08/2013,71.6,0.008696927
19/08/2013,70.98,-0.024355807
16/08/2013,72.73,-0.012162774
15/08/2013,73.62,0.002992792
14/08/2013,73.4,-0.000953224
13/08/2013,73.47,0.008337368
12/08/2013,72.86,0.00509117
09/08/2013,72.49,-0.003992571
08/08/2013,72.78,0.004406507
07/08/2013,72.46,0.005258072
06/08/2013,72.08,0.002222223
05/08/2013,71.92,-0.005408042
02/08/2013,72.31,0.015469614
01/08/2013,71.2,0.014571949
31/07/2013,70.17,0.011034002
30/07/2013,69.4,-0.024762899
29/07/2013,71.14,-0.006165939
26/07/2013,71.58,-0.004599632
25/07/2013,71.91,-0.006376512
24/07/2013,72.37,-0.005099591
23/07/2013,72.74,-0.012704221
22/07/2013,73.67,-0.00514488
19/07/2013,74.05,0.015240464
18/07/2013,72.93,0.011723464
17/07/2013,72.08,-0.007739121
16/07/2013,72.64,-0.004532663
15/07/2013,72.97,0.000137052
12/07/2013,72.96,-0.005058456
11/07/2013,73.33,0.008765979
10/07/2013,72.69,-0.006171589
09/07/2013,73.14,0.00479683
08/07/2013,72.79,0.012997971
05/07/2013,71.85,0.021666576
03/07/2013,70.31,0.003990315
02/07/2013,70.03,0.005441021
01/07/2013,69.65,0.010826522
28/06/2013,68.9,0.006406545
27/06/2013,68.46,0.002632735
26/06/2013,68.28,0.008973948
25/06/2013,67.67,0.009055209
24/06/2013,67.06,-0.017003441
21/06/2013,68.21,-0.004972224
20/06/2013,68.55,-0.034693847
19/06/2013,70.97,-0.007300327
18/06/2013,71.49,0.014796296
17/06/2013,70.44,0.012284114
14/06/2013,69.58,-0.007445624
13/06/2013,70.1,0.012777433
12/06/2013,69.21,0.000578118
11/06/2013,69.17,-0.014781068
10/06/2013,70.2,0
07/06/2013,70.2,0.002567396
06/06/2013,70.02,0.014819349
05/06/2013,68.99,-0.013104083
04/06/2013,69.9,-0.011945535
03/06/2013,70.74,0.006239385
31/05/2013,70.3,-0.010048913
30/05/2013,71.01,-0.00785528
29/05/2013,71.57,0.001118412
28/05/2013,71.49,0.021348093
24/05/2013,69.98,0.015553309
23/05/2013,68.9,-0.003911065
22/05/2013,69.17,-0.018052066
21/05/2013,70.43,0.003698439
20/05/2013,70.17,0.023649264
17/05/2013,68.53,0.027066653
16/05/2013,66.7,-0.022092974
15/05/2013,68.19,0.002202159
14/05/2013,68.04,0.005896243
13/05/2013,67.64,-0.008538253
10/05/2013,68.22,-0.00117199
09/05/2013,68.3,-0.007293978
08/05/2013,68.8,0.003640339
07/05/2013,68.55,0.007467638
06/05/2013,68.04,0.017195799
03/05/2013,66.88,0.019171845
02/05/2013,65.61,0.007957196
01/05/2013,65.09,-0.001995243
30/04/2013,65.22,-0.010675715
29/04/2013,65.92,-0.006049625
26/04/2013,66.32,-0.013330535
25/04/2013,67.21,0.000595327
24/04/2013,67.17,0.014546256
23/04/2013,66.2,0.017677998
22/04/2013,65.04,0.011287325
19/04/2013,64.31,-0.004654057
18/04/2013,64.61,0.007301003
17/04/2013,64.14,-0.038836864
16/04/2013,66.68,0.01252563
15/04/2013,65.85,-0.04469603
12/04/2013,68.86,-0.018417787
11/04/2013,70.14,0.014070584
10/04/2013,69.16,0.011634803
09/04/2013,68.36,0.007783283
08/04/2013,67.83,0.003100778
05/04/2013,67.62,0.011751716
04/04/2013,66.83,-0.017061463
03/04/2013,67.98,-0.022832374
02/04/2013,69.55,-0.0031582
01/04/2013,69.77,-0.013948419
28/03/2013,70.75,0.000848416
27/03/2013,70.69,0.017409115
26/03/2013,69.47,0.013915285
25/03/2013,68.51,0.003655777
22/03/2013,68.26,0.006614267
21/03/2013,67.81,-0.013621595
20/03/2013,68.74,0.010382487
19/03/2013,68.03,-0.018928929
18/03/2013,69.33,-0.017160438
15/03/2013,70.53,0.024979766
14/03/2013,68.79,0.018634535
13/03/2013,67.52,-0.001627821
12/03/2013,67.63,-0.000739044
11/03/2013,67.68,-0.007507211
08/03/2013,68.19,0.006325876
07/03/2013,67.76,0.002512007
06/03/2013,67.59,0.008319763
05/03/2013,67.03,0.010497997
04/03/2013,66.33,-0.009453143
01/03/2013,66.96,-0.017322219
28/02/2013,68.13,-0.005562075
27/02/2013,68.51,0.024678016
26/02/2013,66.84,0.008715307
25/02/2013,66.26,-0.027390816
22/02/2013,68.1,0.019573579
21/02/2013,66.78,-0.015748357
20/02/2013,67.84,-0.02388695
19/02/2013,69.48,0.002161228
15/02/2013,69.33,-0.013751828
14/02/2013,70.29,0.019102915
13/02/2013,68.96,0.000580215
12/02/2013,68.92,0.009622468
11/02/2013,68.26,-0.01194131
08/02/2013,69.08,0.01428804
07/02/2013,68.1,0.022723188
06/02/2013,66.57,-0.024337156
05/02/2013,68.21,-0.028329688
04/02/2013,70.17,-0.015414291
01/02/2013,71.26,-0.039620038
31/01/2013,74.14,0.006495287
30/01/2013,73.66,-0.00622549
29/01/2013,74.12,0.006768673
28/01/2013,73.62,-0.005148365
25/01/2013,74,0.003248514
24/01/2013,73.76,0.001220919
23/01/2013,73.67,-0.00162756
22/01/2013,73.79,0.014056867
18/01/2013,72.76,0.014257284
17/01/2013,71.73,0.018431756
16/01/2013,70.42,0.002559364
15/01/2013,70.24,-0.001422678
14/01/2013,70.34,-0.007788753
11/01/2013,70.89,0.006794081
10/01/2013,70.41,0.007842059
09/01/2013,69.86,0.006606372
08/01/2013,69.4,-0.027710476
07/01/2013,71.35,-0.005590511
04/01/2013,71.75,0.029418046
03/01/2013,69.67,-0.005296698
02/01/2013,70.04,0.024424944
31/12/2012,68.35,0.036806658
28/12/2012,65.88,-0.016409853
27/12/2012,66.97,0.002841123
26/12/2012,66.78,-0.015453502
24/12/2012,67.82,-0.007491772
21/12/2012,68.33,-0.017553218
20/12/2012,69.54,0.012298498
19/12/2012,68.69,-0.000291121
18/12/2012,68.71,0.035704852
17/12/2012,66.3,0.02180463
14/12/2012,64.87,-0.010885504
13/12/2012,65.58,-0.013630379
12/12/2012,66.48,-0.022459485
11/12/2012,67.99,0.001471887
10/12/2012,67.89,-0.00572815
07/12/2012,68.28,0.003227229
06/12/2012,68.06,-0.008048628
05/12/2012,68.61,-0.002620089
04/12/2012,68.79,0.012139089
03/12/2012,67.96,-0.00499047
30/11/2012,68.3,-0.029573017
29/11/2012,70.35,0.002419413
28/11/2012,70.18,0.002282455
27/11/2012,70.02,-0.015728273
26/11/2012,71.13,-0.020455733
23/11/2012,72.6,0.013869848
21/11/2012,71.6,-0.000418907
20/11/2012,71.63,-0.022910193
19/11/2012,73.29,0.037252396
16/11/2012,70.61,0.002410494
15/11/2012,70.44,0.012715365
14/11/2012,69.55,-0.016823893
13/11/2012,70.73,-0.000847937
12/11/2012,70.79,0.02604612
09/11/2012,68.97,-0.007367314
08/11/2012,69.48,-0.023048395
07/11/2012,71.1,-0.026098094
06/11/2012,72.98,0.01867145
05/11/2012,71.63,-0.000279174
02/11/2012,71.65,-0.020172002
01/11/2012,73.11,-0.008037643
31/10/2012,73.7,-0.011735482
26/10/2012,74.57,-0.004148551
25/10/2012,74.88,-0.024927107
24/10/2012,76.77,-0.025337347
23/10/2012,78.74,-0.027433298
22/10/2012,80.93,0.002846008
19/10/2012,80.7,-0.016346459
18/10/2012,82.03,0.010046642
17/10/2012,81.21,0.019396356
16/10/2012,79.65,0.013015916
15/10/2012,78.62,0.005100751
12/10/2012,78.22,-0.009542664
11/10/2012,78.97,0.008648153
10/10/2012,78.29,-0.022731121
09/10/2012,80.09,-0.004111899
08/10/2012,80.42,0.006236767
05/10/2012,79.92,-0.005241495
04/10/2012,80.34,0.010636401
03/10/2012,79.49,-0.015479026
02/10/2012,80.73,0.002232144
01/10/2012,80.55,0.005477419
28/09/2012,80.11,-0.000374415
27/09/2012,80.14,0.022206312
26/09/2012,78.38,-0.022830026
25/09/2012,80.19,-0.009185765
24/09/2012,80.93,-0.009714186
21/09/2012,81.72,0.01380012
20/09/2012,80.6,-0.017586385
19/09/2012,82.03,-0.008859819
18/09/2012,82.76,-0.012488155
17/09/2012,83.8,-0.012216246
14/09/2012,84.83,0.005200343
13/09/2012,84.39,0.009883974
12/09/2012,83.56,0.005159289
11/09/2012,83.13,0.02570961
10/09/2012,81.02,-0.011047124
07/09/2012,81.92,0.027975584
06/09/2012,79.66,0.013777631
05/09/2012,78.57,0.006384087
04/09/2012,78.07,-0.009307137
31/08/2012,78.8,0.033551534
30/08/2012,76.2,-0.012390116
29/08/2012,77.15,-0.000777404
28/08/2012,77.21,-0.011717124
27/08/2012,78.12,0.01405115
24/08/2012,77.03,-0.003757698
23/08/2012,77.32,-0.010677403
22/08/2012,78.15,-0.000127951
21/08/2012,78.16,0.004616577
20/08/2012,77.8,-0.009084574
17/08/2012,78.51,0.003828489
16/08/2012,78.21,0.020539377
15/08/2012,76.62,0.004709585
14/08/2012,76.26,-0.002749953
13/08/2012,76.47,-0.011571344
10/08/2012,77.36,0.004924203
09/08/2012,76.98,0.008348601
08/08/2012,76.34,-0.005356339
07/08/2012,76.75,0.015891069
06/08/2012,75.54,0.002385687
03/08/2012,75.36,0.035385191
02/08/2012,72.74,-0.01311136
01/08/2012,73.7,0.01917867
31/07/2012,72.3,-0.023781359
30/07/2012,74.04,0.005145577
27/07/2012,73.66,0.004762886
26/07/2012,73.31,0.085091123
25/07/2012,67.33,-0.006513717
24/07/2012,67.77,-0.011735502
23/07/2012,68.57,-0.00929024
20/07/2012,69.21,-0.018041726
19/07/2012,70.47,0.020935666
18/07/2012,69.01,0.012687009
17/07/2012,68.14,-0.006728122
16/07/2012,68.6,0.013797371
13/07/2012,67.66,0.01219346
12/07/2012,66.84,-0.000598265
11/07/2012,66.88,0.012185183
10/07/2012,66.07,-0.013828568
09/07/2012,66.99,0.004938282
06/07/2012,66.66,-0.00374336
05/07/2012,66.91,-0.010998922
03/07/2012,67.65,0.049233722
02/07/2012,64.4,-0.000620925
29/06/2012,64.44,0.036344654
28/06/2012,62.14,0.000804959
27/06/2012,62.09,0.019351771
26/06/2012,60.9,0.014888612
25/06/2012,60,-0.050217716
22/06/2012,63.09,-0.018686262
21/06/2012,64.28,-0.042190069
20/06/2012,67.05,0.005383593
19/06/2012,66.69,-0.002695419
18/06/2012,66.87,-0.01454895
15/06/2012,67.85,0.015446616
14/06/2012,66.81,0.009474467
13/06/2012,66.18,-0.011119574
12/06/2012,66.92,0.01931261
11/06/2012,65.64,-0.01436915
08/06/2012,66.59,-0.012387294
07/06/2012,67.42,-0.009594878
06/06/2012,68.07,0.035589881
05/06/2012,65.69,0.024190379
04/06/2012,64.12,-0.013630942
01/06/2012,65,-0.026567027
31/05/2012,66.75,-0.00657013
30/05/2012,67.19,-0.04068506
29/05/2012,69.98,0.027232274
25/05/2012,68.1,0.003677827
24/05/2012,67.85,-0.001472754
23/05/2012,67.95,0.018117514
22/05/2012,66.73,-0.006572092
21/05/2012,67.17,0.05744745
18/05/2012,63.42,-0.003620056
17/05/2012,63.65,0.000471439
16/05/2012,63.62,-0.023917897
15/05/2012,65.16,-0.02933826
14/05/2012,67.1,-0.019627281
11/05/2012,68.43,0.00058471
10/05/2012,68.39,0.009254565
09/05/2012,67.76,-0.02160668
08/05/2012,69.24,-0.015335306
07/05/2012,70.31,-0.011595153
04/05/2012,71.13,-0.022382251
03/05/2012,72.74,-0.021219512
02/05/2012,74.3,-0.01482894
01/05/2012,75.41,-0.004630557
30/04/2012,75.76,0.00224645
27/04/2012,75.59,-0.015099086
26/04/2012,76.74,-0.001172104
25/04/2012,76.83,-0.015370015
24/04/2012,78.02,0.009400623
23/04/2012,77.29,-0.005033243
20/04/2012,77.68,-0.005904266
19/04/2012,78.14,-0.011325438
18/04/2012,79.03,-0.006181035
17/04/2012,79.52,0.020454248
16/04/2012,77.91,-0.007799055
13/04/2012,78.52,-0.024406797
12/04/2012,80.46,0.044344431
11/04/2012,76.97,0.012682395
10/04/2012,76,-0.028664176
09/04/2012,78.21,-0.019122979
05/04/2012,79.72,0.006039274
04/04/2012,79.24,-0.017885537
03/04/2012,80.67,0.004970807
02/04/2012,80.27,0.01001636
30/03/2012,79.47,0.010244825
29/03/2012,78.66,0.00165405
28/03/2012,78.53,0.004083201
27/03/2012,78.21,-0.023628618
26/03/2012,80.08,-0.006224345
23/03/2012,80.58,0.02056241
22/03/2012,78.94,-0.019196374
21/03/2012,80.47,-0.017126027
20/03/2012,81.86,-0.012986407
19/03/2012,82.93,-0.007568058
16/03/2012,83.56,0.040667427
15/03/2012,80.23,0.00074813
14/03/2012,80.17,-0.020861091
13/03/2012,81.86,0.021984336
12/03/2012,80.08,-0.016103408
09/03/2012,81.38,-0.001473478
08/03/2012,81.5,0.018701393
07/03/2012,79.99,0.031107695
06/03/2012,77.54,-0.030482421
05/03/2012,79.94,-0.028365448
02/03/2012,82.24,-0.022245852
01/03/2012,84.09,0.01872579
29/02/2012,82.53,-0.023944637
28/02/2012,84.53,-0.008246984
27/02/2012,85.23,-0.00945882
24/02/2012,86.04,-0.002205841
23/02/2012,86.23,-0.010956802
22/02/2012,87.18,0.030277115
21/02/2012,84.58,0.009264825
17/02/2012,83.8,-0.008910068
16/02/2012,84.55,0.020190639
15/02/2012,82.86,-0.012830681
14/02/2012,83.93,0.015973438
13/02/2012,82.6,-0.000726129
10/02/2012,82.66,0.002422482
09/02/2012,82.46,0.008402899
08/02/2012,81.77,-0.004149384
07/02/2012,82.11,-0.018581616
06/02/2012,83.65,0.018216319
03/02/2012,82.14,0.063581265
02/02/2012,77.08,0.031631525
01/02/2012,74.68,0.009417532
31/01/2012,73.98,-0.019675399
30/01/2012,75.45,-0.025516595
27/01/2012,77.4,0.018385028
26/01/2012,75.99,-0.015797704
25/01/2012,77.2,0.015929309
24/01/2012,75.98,0
23/01/2012,75.98,0.015652263
20/01/2012,74.8,-0.013280408
19/01/2012,75.8,0.004363066
18/01/2012,75.47,0.018049825
17/01/2012,74.12,0.013720245
13/01/2012,73.11,-0.002595453
12/01/2012,73.3,-0.004627747
11/01/2012,73.64,-0.003389144
10/01/2012,73.89,0.032180995
09/01/2012,71.55,0.010396272
06/01/2012,70.81,0.000847697
05/01/2012,70.75,-0.002681913
04/01/2012,70.94,0.000987237
03/01/2012,70.87,0.041486577
30/12/2011,67.99,0.001766525
29/12/2011,67.87,0.015442029
28/12/2011,66.83,-0.026723374
27/12/2011,68.64,0.002479762
23/12/2011,68.47,0.00263235
22/12/2011,68.29,0.014008929
21/12/2011,67.34,-0.000296956
20/12/2011,67.36,0.053671417
19/12/2011,63.84,-0.0261281
16/12/2011,65.53,0.020037662
15/12/2011,64.23,-0.026729702
14/12/2011,65.97,-0.044181511
13/12/2011,68.95,-0.025770932
12/12/2011,70.75,-0.036771399
09/12/2011,73.4,0.032821613
08/12/2011,71.03,-0.023789117
07/12/2011,72.74,-0.004936927
06/12/2011,73.1,-0.000547046
05/12/2011,73.14,0.028991558
02/12/2011,71.05,-0.005334095
01/12/2011,71.43,-0.003772798
30/11/2011,71.7,0.058143393
29/11/2011,67.65,0.027575552
28/11/2011,65.81,0.019796549
25/11/2011,64.52,0.011849219
23/11/2011,63.76,-0.013243163
22/11/2011,64.61,-0.017034096
21/11/2011,65.72,-0.026724305
18/11/2011,67.5,-0.005466513
17/11/2011,67.87,-0.041982364
16/11/2011,70.78,0.001838366
15/11/2011,70.65,0.010100377
14/11/2011,69.94,-0.015746123
11/11/2011,71.05,0.03218011
10/11/2011,68.8,0.025765135
09/11/2011,67.05,-0.08021478
08/11/2011,72.65,0.021425416
07/11/2011,71.11,0.000421971
04/11/2011,71.08,-0.02336035
03/11/2011,72.76,0.036530547
02/11/2011,70.15,0.025555422
01/11/2011,68.38,-0.042236612
31/10/2011,71.33,-0.059857387
28/10/2011,75.73,0.013426589
27/10/2011,74.72,0.073140725
26/10/2011,69.45,0.021246434
25/10/2011,67.99,-0.006158377
24/10/2011,68.41,0.04011572
21/10/2011,65.72,0.009018021
20/10/2011,65.13,0.015161181
19/10/2011,64.15,-0.024331351
18/10/2011,65.73,0.04671564
17/10/2011,62.73,-0.057007845
14/10/2011,66.41,0.053348043
13/10/2011,62.96,0.001748669
12/10/2011,62.85,0.001751732
11/10/2011,62.74,0.021100888
10/10/2011,61.43,0.043586407
07/10/2011,58.81,-0.011160075
06/10/2011,59.47,0.076140796
05/10/2011,55.11,0.043198857
04/10/2011,52.78,0.049519873
03/10/2011,50.23,-0.019517623
30/09/2011,51.22,-0.03000225
29/09/2011,52.78,-0.021925361
28/09/2011,53.95,-0.050597965
27/09/2011,56.75,0.030413793
26/09/2011,55.05,0.033619716
23/09/2011,53.23,-0.021925813
22/09/2011,54.41,-0.064584468
21/09/2011,58.04,-0.060989415
20/09/2011,61.69,-0.02844551
19/09/2011,63.47,-0.024281349
16/09/2011,65.03,-0.01070674
15/09/2011,65.73,0.013941245
14/09/2011,64.82,0.015547577
13/09/2011,63.82,0.008655338
12/09/2011,63.27,0.009687998
09/09/2011,62.66,-0.038047642
08/09/2011,65.09,-0.013429166
07/09/2011,65.97,0.035329552
06/09/2011,63.68,0.000628338
02/09/2011,63.64,-0.02391047
01/09/2011,65.18,-0.0143186
31/08/2011,66.12,-0.013370589
30/08/2011,67.01,0.006287446
29/08/2011,66.59,0.043899007
26/08/2011,63.73,0.017570693
25/08/2011,62.62,-0.027873626
24/08/2011,64.39,0.011559017
23/08/2011,63.65,0.052907032
22/08/2011,60.37,-0.005616136
19/08/2011,60.71,-0.040986698
18/08/2011,63.25,-0.076961041
17/08/2011,68.31,-0.000877963
16/08/2011,68.37,-0.027695409
15/08/2011,70.29,0.051225907
12/08/2011,66.78,0.009781133
11/08/2011,66.13,0.042316381
10/08/2011,63.39,-0.046240322
09/08/2011,66.39,0.096877909
08/08/2011,60.26,-0.113162724
05/08/2011,67.48,-0.012956601
04/08/2011,68.36,-0.126521804
03/08/2011,77.58,-0.006936444
02/08/2011,78.12,-0.022654895
01/08/2011,79.91,-0.00822537
29/07/2011,80.57,-0.008404449
28/07/2011,81.25,0.015504187
27/07/2011,80,-0.024204689
26/07/2011,81.96,-0.004261284
25/07/2011,82.31,-0.012075983
22/07/2011,83.31,0.022333736
21/07/2011,81.47,0.031546784
20/07/2011,78.94,-0.014213182
19/07/2011,80.07,0.027346938
18/07/2011,77.91,-0.00830835
15/07/2011,78.56,0.027749086
14/07/2011,76.41,-0.011580378
13/07/2011,77.3,0.011318666
12/07/2011,76.43,-0.011189292
11/07/2011,77.29,-0.037083614
08/07/2011,80.21,-0.009183485
07/07/2011,80.95,0.009807043
06/07/2011,80.16,0.001373198
05/07/2011,80.05,0.021976131
01/07/2011,78.31,0.001277792
30/06/2011,78.21,0.031299224
29/06/2011,75.8,0.016494122
28/06/2011,74.56,0.053158597
27/06/2011,70.7,0.008522779
24/06/2011,70.1,-0.024100948
23/06/2011,71.81,-0.004030302
22/06/2011,72.1,0.005284396
21/06/2011,71.72,0.025703999
20/06/2011,69.9,0.012234769
17/06/2011,69.05,-0.013378607
16/06/2011,69.98,-0.001998573
15/06/2011,70.12,-0.021305921
14/06/2011,71.63,0.036248727
13/06/2011,69.08,-0.02374593
10/06/2011,70.74,-0.031448257
09/06/2011,73,0.022862097
08/06/2011,71.35,0.001823666
07/06/2011,71.22,0.000421319
06/06/2011,71.19,-0.029753804
03/06/2011,73.34,0.013452502
02/06/2011,72.36,0.011396927
01/06/2011,71.54,-0.014432668
31/05/2011,72.58,-0.00385039
27/05/2011,72.86,0.004263812
26/05/2011,72.55,0.002898753
25/05/2011,72.34,0.054981533
24/05/2011,68.47,0.025141815
23/05/2011,66.77,-0.014718172
20/05/2011,67.76,-0.002505713
19/05/2011,67.93,0.002800916
18/05/2011,67.74,0.035154589
17/05/2011,65.4,-0.022078623
16/05/2011,66.86,-0.017200899
13/05/2011,68.02,-0.002202806
12/05/2011,68.17,-0.001905181
11/05/2011,68.3,-0.045647813
10/05/2011,71.49,0.011536425
09/05/2011,70.67,0.02972862
06/05/2011,68.6,-0.001456664
05/05/2011,68.7,-0.017602532
04/05/2011,69.92,-0.034578287
03/05/2011,72.38,-0.0319516
02/05/2011,74.73,-0.025889704
29/04/2011,76.69,-0.003774326
28/04/2011,76.98,0.001299883
27/04/2011,76.88,-0.047252885
26/04/2011,80.6,0.015000281
25/04/2011,79.4,0.002143353
21/04/2011,79.23,0.007601709
20/04/2011,78.63,0.014346346
19/04/2011,77.51,0.016783065
18/04/2011,76.22,-0.003666845
15/04/2011,76.5,0.006557401
14/04/2011,76,0.012312329
13/04/2011,75.07,0.005744455
12/04/2011,74.64,-0.037730404
11/04/2011,77.51,-0.026983946
08/04/2011,79.63,0.014164901
07/04/2011,78.51,-0.000763942
06/04/2011,78.57,-0.024018759
05/04/2011,80.48,-0.012103396
04/04/2011,81.46,0.009621389
01/04/2011,80.68,0.017630966
31/03/2011,79.27,-0.007916106
30/03/2011,79.9,-0.02910911
29/03/2011,82.26,0.018898587
28/03/2011,80.72,0.000867571
25/03/2011,80.65,0.00559529
24/03/2011,80.2,0.008012061
23/03/2011,79.56,0.012012536
22/03/2011,78.61,-0.009873498
21/03/2011,79.39,0.033037576
18/03/2011,76.81,-0.018957303
17/03/2011,78.28,0.050701801
16/03/2011,74.41,-0.013747297
15/03/2011,75.44,-0.007790361
14/03/2011,76.03,-0.000263019
11/03/2011,76.05,0.030710023
10/03/2011,73.75,-0.060122003
09/03/2011,78.32,-0.018971101
08/03/2011,79.82,-0.000751409
07/03/2011,79.88,-0.010708607
04/03/2011,80.74,-0.013776356
03/03/2011,81.86,0.028499017
02/03/2011,79.56,0.032316498
01/03/2011,77.03,-0.032442181
28/02/2011,79.57,-0.003262236
25/02/2011,79.83,0.024601799
24/02/2011,77.89,-0.019074841
23/02/2011,79.39,-0.005151089
22/02/2011,79.8,-0.004750603
18/02/2011,80.18,-0.015101166
17/02/2011,81.4,0.008636698
16/02/2011,80.7,0.021923835
15/02/2011,78.95,-0.008199352
14/02/2011,79.6,0.022101751
11/02/2011,77.86,-0.020215551
10/02/2011,79.45,0.033923253
09/02/2011,76.8,-0.007394468
08/02/2011,77.37,-0.004384841
07/02/2011,77.71,0.016347017
04/02/2011,76.45,0.006825069
03/02/2011,75.93,0.017135307
02/02/2011,74.64,0.007261024
01/02/2011,74.1,0.002702704
31/01/2011,73.9,0.033574975
