Date,Close,MAC
24/01/2011,46.34,0.000647599
21/01/2011,46.31,-0.00237248
20/01/2011,46.42,-0.00387014
19/01/2011,46.6,-0.028975274
18/01/2011,47.97,0.017453918
14/01/2011,47.14,0.004464768
13/01/2011,46.93,0.002987625
12/01/2011,46.79,-0.000213698
11/01/2011,46.8,-0.000854336
10/01/2011,46.84,0.008791737
07/01/2011,46.43,0.002803841
06/01/2011,46.3,-0.019887323
05/01/2011,47.23,0.003181002
04/01/2011,47.08,-0.020601948
03/01/2011,48.06,0.014461113
31/12/2010,47.37,-0.003161558
30/12/2010,47.52,0.007604599
29/12/2010,47.16,0.009373737
28/12/2010,46.72,0.002142705
27/12/2010,46.62,0.020150178
23/12/2010,45.69,-0.013478465
22/12/2010,46.31,-0.000863372
21/12/2010,46.35,0.0139042
20/12/2010,45.71,0.013434846
17/12/2010,45.1,0.033595765
16/12/2010,43.61,0.00298542
15/12/2010,43.48,-0.015065339
14/12/2010,44.14,-0.019296089
13/12/2010,45,0.001334223
10/12/2010,44.94,0.006921988
09/12/2010,44.63,-0.024785513
08/12/2010,45.75,-0.030778282
07/12/2010,47.18,-0.016397256
06/12/2010,47.96,-0.005821222
03/12/2010,48.24,0.009162913
02/12/2010,47.8,0.02392408
01/12/2010,46.67,0.007096041
30/11/2010,46.34,-0.011585626
29/11/2010,46.88,0.012017312
26/11/2010,46.32,0.004327138
24/11/2010,46.12,0.029708423
23/11/2010,44.77,-0.011989486
22/11/2010,45.31,0.002430672
19/11/2010,45.2,0.0064366
18/11/2010,44.91,0.0289155
17/11/2010,43.63,0.011758061
16/11/2010,43.12,-0.050864167
15/11/2010,45.37,-0.007903444
12/11/2010,45.73,-0.022487434
11/11/2010,46.77,-0.002988901
10/11/2010,46.91,0.013737069
09/11/2010,46.27,-0.057326495
08/11/2010,49,-0.008130126
05/11/2010,49.4,0.007518069
04/11/2010,49.03,0.059885552
03/11/2010,46.18,0.009792266
02/11/2010,45.73,0.008344361
01/11/2010,45.35,0.017124849
29/10/2010,44.58,0.019022313
28/10/2010,43.74,-0.006608205
27/10/2010,44.03,-0.006790429
26/10/2010,44.33,-0.015000841
25/10/2010,45,0.008256211
22/10/2010,44.63,-0.006699444
21/10/2010,44.93,-0.00133452
20/10/2010,44.99,0.025665524
19/10/2010,43.85,-0.013365246
18/10/2010,44.44,0.022529113
15/10/2010,43.45,-0.001150086
14/10/2010,43.5,-0.023177588
13/10/2010,44.52,0.009478744
12/10/2010,44.1,0.012320484
11/10/2010,43.56,-0.001834863
08/10/2010,43.64,0.000229174
07/10/2010,43.63,-0.004345347
06/10/2010,43.82,-0.023010264
05/10/2010,44.84,0.006488444
04/10/2010,44.55,0.015381439
01/10/2010,43.87,0.021194067
30/09/2010,42.95,0.012416699
29/09/2010,42.42,-0.012416699
28/09/2010,42.95,0.000931749
27/09/2010,42.91,-0.008354655
24/09/2010,43.27,0.027886986
23/09/2010,42.08,-0.041658147
22/09/2010,43.87,-0.025653972
21/09/2010,45.01,-0.00244092
20/09/2010,45.12,0.040249611
17/09/2010,43.34,0.007178449
16/09/2010,43.03,-0.005793088
15/09/2010,43.28,0.005328404
14/09/2010,43.05,0.001162115
13/09/2010,43,0.018542956
10/09/2010,42.21,-0.003075106
09/09/2010,42.34,-0.013372633
08/09/2010,42.91,0.005608802
07/09/2010,42.67,-0.030693537
03/09/2010,44,0.008673873
02/09/2010,43.62,0.008749768
01/09/2010,43.24,0.043243595
31/08/2010,41.41,0.026674774
30/08/2010,40.32,-0.012079526
27/08/2010,40.81,0.020797977
26/08/2010,39.97,0.000250219
25/08/2010,39.96,0.015128882
24/08/2010,39.36,-0.002537428
23/08/2010,39.46,-0.008328124
20/08/2010,39.79,-0.00175769
19/08/2010,39.86,-0.019871493
18/08/2010,40.66,-0.003927349
17/08/2010,40.82,0.043817248
16/08/2010,39.07,-0.005615125
13/08/2010,39.29,-0.001525941
12/08/2010,39.35,-0.01111965
11/08/2010,39.79,-0.039906773
10/08/2010,41.41,-0.008177054
09/08/2010,41.75,0.000479157
06/08/2010,41.73,0.008180989
05/08/2010,41.39,-0.01914392
04/08/2010,42.19,-0.002840239
03/08/2010,42.31,-0.023590957
02/08/2010,43.32,0.044126541
30/07/2010,41.45,0.009940681
29/07/2010,41.04,0.002195391
28/07/2010,40.95,0.00686109
27/07/2010,40.67,-0.017548586
26/07/2010,41.39,0.031164343
23/07/2010,40.12,0.013803708
22/07/2010,39.57,0.038119475
21/07/2010,38.09,-0.025147145
20/07/2010,39.06,0.010810916
19/07/2010,38.64,0.029680445
16/07/2010,37.51,-0.049158252
15/07/2010,39.4,-0.006829418
14/07/2010,39.67,-0.00828422
13/07/2010,40,0.023268627
12/07/2010,39.08,-0.012713113
09/07/2010,39.58,0.016815683
08/07/2010,38.92,0.005927089
07/07/2010,38.69,0.073452085
06/07/2010,35.95,-0.017645895
02/07/2010,36.59,-0.016802563
01/07/2010,37.21,-0.002951834
30/06/2010,37.32,0.002145924
29/06/2010,37.24,-0.054604134
28/06/2010,39.33,-0.023619188
25/06/2010,40.27,0.033328003
24/06/2010,38.95,-0.035808163
23/06/2010,40.37,-0.003708745
22/06/2010,40.52,-0.042281935
21/06/2010,42.27,-0.015027284
18/06/2010,42.91,0.020245513
17/06/2010,42.05,-0.000237784
16/06/2010,42.06,-0.027206181
15/06/2010,43.22,0.037962828
14/06/2010,41.61,0.015744542
11/06/2010,40.96,0.025217653
10/06/2010,39.94,0.041928432
09/06/2010,38.3,0.018445846
08/06/2010,37.6,0.016356445
07/06/2010,36.99,-0.021926012
04/06/2010,37.81,-0.063529681
03/06/2010,40.29,-0.001488096
02/06/2010,40.35,0.010463474
01/06/2010,39.93,-0.035186309
28/05/2010,41.36,-0.001691026
27/05/2010,41.43,0.054053812
26/05/2010,39.25,0.007159325
25/05/2010,38.97,-0.029830321
24/05/2010,40.15,-0.004473168
21/05/2010,40.33,0.021301394
20/05/2010,39.48,-0.050862604
19/05/2010,41.54,-0.019783746
18/05/2010,42.37,-0.027239491
17/05/2010,43.54,0.005296501
14/05/2010,43.31,-0.023503649
13/05/2010,44.34,-0.025605317
12/05/2010,45.49,0.024703604
11/05/2010,44.38,0.005875723
10/05/2010,44.12,0.079457355
07/05/2010,40.75,-0.020644328
06/05/2010,41.6,-0.058813027
05/05/2010,44.12,-0.007451768
04/05/2010,44.45,-0.045087351
03/05/2010,46.5,0.039255122
30/04/2010,44.71,-0.0199298
29/04/2010,45.61,0.046906388
28/04/2010,43.52,0.007843177
27/04/2010,43.18,-0.052115096
26/04/2010,45.49,0.010830032
23/04/2010,45,0.039896497
22/04/2010,43.24,0.033152207
21/04/2010,41.83,0.026403375
20/04/2010,40.74,0.014837067
19/04/2010,40.14,0.007752946
16/04/2010,39.83,-0.026509666
15/04/2010,40.9,-0.066904302
14/04/2010,43.73,0.005043569
13/04/2010,43.51,0.03770497
12/04/2010,41.9,-0.002145668
09/04/2010,41.99,0.041328195
08/04/2010,40.29,-0.00445766
07/04/2010,40.47,-0.048236985
06/04/2010,42.47,0.049225861
05/04/2010,40.43,0.041925332
01/04/2010,38.77,0.011935793
31/03/2010,38.31,-0.015797299
30/03/2010,38.92,-0.01807815
29/03/2010,39.63,0.008870924
26/03/2010,39.28,-0.008366128
25/03/2010,39.61,0.010404865
24/03/2010,39.2,-0.001529442
23/03/2010,39.26,-0.01917314
22/03/2010,40.02,0.015613513
19/03/2010,39.4,-0.01711164
18/03/2010,40.08,-0.024400471
17/03/2010,41.07,0.002926118
16/03/2010,40.95,0.045973622
15/03/2010,39.11,-0.002043423
12/03/2010,39.19,0.014910302
11/03/2010,38.61,0.01224771
10/03/2010,38.14,-0.011988676
09/03/2010,38.6,-0.005425669
08/03/2010,38.81,0.005943938
05/03/2010,38.58,0.057066935
04/03/2010,36.44,0.003849331
03/03/2010,36.3,-0.013408328
02/03/2010,36.79,0.023653468
01/03/2010,35.93,0.008103999
26/02/2010,35.64,-0.006432689
25/02/2010,35.87,0.021700161
24/02/2010,35.1,0.041593897
23/02/2010,33.67,0.00894994
22/02/2010,33.37,-0.008058542
19/02/2010,33.64,-0.01240784
18/02/2010,34.06,0.011219486
17/02/2010,33.68,0.051168287
16/02/2010,32,0.036599152
12/02/2010,30.85,0.028939869
11/02/2010,29.97,-0.019822255
10/02/2010,30.57,0.002292452
09/02/2010,30.5,-0.002619517
08/02/2010,30.58,-0.023591335
05/02/2010,31.31,0.037089482
04/02/2010,30.17,-0.036130863
03/02/2010,31.28,-0.022756987
02/02/2010,32,0.01733692
01/02/2010,31.45,0.019262233
29/01/2010,30.85,-0.007749474
28/01/2010,31.09,-0.026972919
27/01/2010,31.94,0.018007121
26/01/2010,31.37,-0.032306401
25/01/2010,32.4,0.026584834
22/01/2010,31.55,-0.025967359
21/01/2010,32.38,-0.039956889
20/01/2010,33.7,-0.01297188
19/01/2010,34.14,0.040651144
15/01/2010,32.78,-0.014837517
14/01/2010,33.27,0.008451605
13/01/2010,32.99,0.023306789
12/01/2010,32.23,-0.021486401
11/01/2010,32.93,0.002736812
08/01/2010,32.84,-0.019002231
07/01/2010,33.47,0.003891638
06/01/2010,33.34,-0.0321704
05/01/2010,34.43,-0.011837875
04/01/2010,34.84,-0.031362932
31/12/2009,35.95,0.0039019
30/12/2009,35.81,-0.016066828
29/12/2009,36.39,-0.033241812
28/12/2009,37.62,0.016617911
24/12/2009,37,0.013605652
23/12/2009,36.5,0.063041925
22/12/2009,34.27,0.025714436
21/12/2009,33.4,0.01538724
18/12/2009,32.89,0.02275621
17/12/2009,32.15,0.006553308
16/12/2009,31.94,0.007542462
15/12/2009,31.7,-0.008481282
14/12/2009,31.97,0.024059407
11/12/2009,31.21,0.031903747
10/12/2009,30.23,0.011980177
09/12/2009,29.87,0.007055296
08/12/2009,29.66,-0.000337098
07/12/2009,29.67,-0.02233054
04/12/2009,30.34,0.016617199
03/12/2009,29.84,-0.001674201
02/12/2009,29.89,-0.000334504
01/12/2009,29.9,0.00469327
30/11/2009,29.76,0.045368605
27/11/2009,28.44,-0.032517566
25/11/2009,29.38,-0.010496118
24/11/2009,29.69,-0.007048192
23/11/2009,29.9,-0.004005346
20/11/2009,30.02,-0.020116095
19/11/2009,30.63,-0.043755982
18/11/2009,32,0.004698521
17/11/2009,31.85,-0.023274906
16/11/2009,32.6,0.003072199
13/11/2009,32.5,0
12/11/2009,32.5,-0.002458514
11/11/2009,32.58,0.041679227
10/11/2009,31.25,-0.019018006
09/11/2009,31.85,0.060173389
06/11/2009,29.99,-0.030215763
05/11/2009,30.91,0.036906989
04/11/2009,29.79,-0.024864533
03/11/2009,30.54,0.033630604
02/11/2009,29.53,-0.009101698
30/10/2009,29.8,0.00774806
29/10/2009,29.57,0.051702755
28/10/2009,28.08,-0.058107631
27/10/2009,29.76,-0.02848818
26/10/2009,30.62,-0.012978768
23/10/2009,31.02,-0.00128866
22/10/2009,31.06,0.04107691
21/10/2009,29.81,0.011471111
20/10/2009,29.47,-0.002710947
19/10/2009,29.55,0.013285837
16/10/2009,29.16,-0.029065919
15/10/2009,30.02,0.006014051
14/10/2009,29.84,0.027175585
13/10/2009,29.04,-0.031188969
12/10/2009,29.96,-0.001000834
09/10/2009,29.99,-0.00399335
08/10/2009,30.11,0.056709182
07/10/2009,28.45,-0.001053926
06/10/2009,28.48,-0.013600907
05/10/2009,28.87,0.034893408
02/10/2009,27.88,-0.001433692
01/10/2009,27.92,-0.082794044
30/09/2009,30.33,-0.023461487
29/09/2009,31.05,-0.027007201
28/09/2009,31.9,0.044223803
25/09/2009,30.52,-0.000982479
24/09/2009,30.55,-0.072282599
23/09/2009,32.84,-0.073651108
22/09/2009,35.35,0.06606727
21/09/2009,33.09,-0.017969935
18/09/2009,33.69,0.017969935
17/09/2009,33.09,-0.003017504
16/09/2009,33.19,0.073111875
15/09/2009,30.85,-0.005172983
14/09/2009,31.01,0.051615823
11/09/2009,29.45,0.015053312
10/09/2009,29.01,0.032226957
09/09/2009,28.09,0.037726636
08/09/2009,27.05,0.032691245
04/09/2009,26.18,0.00114657
03/09/2009,26.15,0.027919611
02/09/2009,25.43,-0.034399527
01/09/2009,26.32,-0.085173316
31/08/2009,28.66,-0.047027404
28/08/2009,30.04,0.052976678
27/08/2009,28.49,0.041568149
26/08/2009,27.33,0.026697915
25/08/2009,26.61,0.029750478
24/08/2009,25.83,0.004267708
21/08/2009,25.72,0.029994356
20/08/2009,24.96,0.057724185
19/08/2009,23.56,-0.04482078
18/08/2009,24.64,0.011839289
17/08/2009,24.35,-0.078177124
14/08/2009,26.33,-0.011704872
13/08/2009,26.64,0.009049836
12/08/2009,26.4,-0.010924953
11/08/2009,26.69,-0.035698363
10/08/2009,27.66,0.009444313
07/08/2009,27.4,0.088472298
06/08/2009,25.08,0.075765584
05/08/2009,23.25,0.080580487
04/08/2009,21.45,0.067994369
03/08/2009,20.04,0.018635644
31/07/2009,19.67,0.017436339
30/07/2009,19.33,0.030464541
29/07/2009,18.75,-0.011137744
28/07/2009,18.96,-0.00315956
27/07/2009,19.02,0.004743092
24/07/2009,18.93,0.009554213
23/07/2009,18.75,0.083381609
22/07/2009,17.25,-0.008658063
21/07/2009,17.4,-0.046598382
20/07/2009,18.23,0.062237276
17/07/2009,17.13,-0.034990665
16/07/2009,17.74,0.017629117
15/07/2009,17.43,0.059083927
14/07/2009,16.43,0.024646965
13/07/2009,16.03,0.069081994
10/07/2009,14.96,0.009402353
09/07/2009,14.82,-0.040983925
08/07/2009,15.44,-0.02746899
07/07/2009,15.87,-0.097770346
06/07/2009,17.5,0.028987537
02/07/2009,17,-0.053819513
01/07/2009,17.94,0.018565934
30/06/2009,17.61,0.011996716
29/06/2009,17.4,-0.011996716
26/06/2009,17.61,0.053058203
25/06/2009,16.7,-0.011313011
24/06/2009,16.89,0.014912295
23/06/2009,16.64,-0.026684062
22/06/2009,17.09,-0.076028721
19/06/2009,18.44,0.050608519
18/06/2009,17.53,0.014942807
17/06/2009,17.27,-0.038619223
16/06/2009,17.95,-0.00997791
15/06/2009,18.13,-0.078981429
12/06/2009,19.62,-0.001018849
11/06/2009,19.64,-0.029103911
10/06/2009,20.22,-0.015215017
09/06/2009,20.53,-0.009694695
08/06/2009,20.73,0.000965251
05/06/2009,20.71,-0.02196841
04/06/2009,21.17,0.171141958
03/06/2009,17.84,0.027274418
02/06/2009,17.36,-0.025029748
01/06/2009,17.8,0.053068968
29/05/2009,16.88,0.003560835
28/05/2009,16.82,0.042507917
27/05/2009,16.12,-0.042507917
26/05/2009,16.82,0.052483063
22/05/2009,15.96,-0.054265065
21/05/2009,16.85,-0.034415762
20/05/2009,17.44,0.021443882
19/05/2009,17.07,-0.010489607
18/05/2009,17.25,0.138429497
15/05/2009,15.02,-0.060076183
14/05/2009,15.95,-0.00625002
13/05/2009,16.05,-0.175026058
12/05/2009,19.12,-0.027342431
11/05/2009,19.65,0.017972242
08/05/2009,19.3,0.079783674
07/05/2009,17.82,-0.046596536
06/05/2009,18.67,0.096650124
05/05/2009,16.95,-0.123078723
04/05/2009,19.17,0.13973586
01/05/2009,16.67,-0.050303002
30/04/2009,17.53,0.049703302
29/04/2009,16.68,0.094890604
28/04/2009,15.17,0.032152803
27/04/2009,14.69,-0.10277037
24/04/2009,16.28,0.043307678
23/04/2009,15.59,0.03326032
22/04/2009,15.08,0.035778369
21/04/2009,14.55,0.161508726
20/04/2009,12.38,-0.21568446
17/04/2009,15.36,0.115101088
16/04/2009,13.69,0.044053409
15/04/2009,13.1,0.09607383
14/04/2009,11.9,-0.103678429
13/04/2009,13.2,0.088665637
09/04/2009,12.08,0.214283907
08/04/2009,9.75,0.085613753
07/04/2009,8.95,-0.090728853
06/04/2009,9.8,-0.004073325
03/04/2009,9.84,0.202026628
02/04/2009,8.04,0.095185809
01/04/2009,7.31,0.155063089
31/03/2009,6.26,0.072879923
30/03/2009,5.82,0.003442344
27/03/2009,5.8,-0.081103153
26/03/2009,6.29,-0.014207027
25/03/2009,6.38,-0.082691716
24/03/2009,6.93,-0.056115703
23/03/2009,7.33,0.169040429
20/03/2009,6.19,-0.289699422
19/03/2009,8.27,-0.085700563
18/03/2009,9.01,0.046572868
17/03/2009,8.6,0.114445588
16/03/2009,7.67,-0.107444392
13/03/2009,8.54,-0.085253392
12/03/2009,9.3,0.055262679
11/03/2009,8.8,-0.08492587
10/03/2009,9.58,0.2759213
09/03/2009,7.27,0.013850637
06/03/2009,7.17,-0.1244245
05/03/2009,8.12,-0.152742229
04/03/2009,9.46,0.057655988
03/03/2009,8.93,-0.040598005
02/03/2009,9.3,-0.205351804
27/02/2009,11.42,-0.010453057
26/02/2009,11.54,-0.039087389
25/02/2009,12,0.072570693
24/02/2009,11.16,0.084083117
23/02/2009,10.26,-0.087660939
20/02/2009,11.2,0.039149287
19/02/2009,10.77,-0.001855288
18/02/2009,10.79,-0.111274412
17/02/2009,12.06,-0.115754076
13/02/2009,13.54,-0.094369762
12/02/2009,14.88,-0.035647339
11/02/2009,15.42,-0.004529286
10/02/2009,15.49,-0.058914278
09/02/2009,16.43,0.085076659
06/02/2009,15.09,0.075689484
05/02/2009,13.99,0.009335795
04/02/2009,13.86,-0.017876772
03/02/2009,14.11,-0.034137763
02/02/2009,14.6,-0.009543358
30/01/2009,14.74,-0.072604614
29/01/2009,15.85,-0.128867537
28/01/2009,18.03,0.111356145
27/01/2009,16.13,0.003726712
26/01/2009,16.07,0
23/01/2009,16.07,0.010006337
22/01/2009,15.91,-0.053835629
21/01/2009,16.79,0.143879999
20/01/2009,14.54,-0.142688104
16/01/2009,16.77,0.095668026
15/01/2009,15.24,0.029296369
14/01/2009,14.8,-0.100823211
13/01/2009,16.37,0.076790011
12/01/2009,15.16,-0.129731305
09/01/2009,17.26,-0.096047294
08/01/2009,19,-0.001052078
07/01/2009,19.02,-0.04271295
06/01/2009,19.85,0.081849545
05/01/2009,18.29,
