Date,Close,XL
24/01/2011,22.97,0.012264718
21/01/2011,22.69,0
20/01/2011,22.69,-0.024810848
19/01/2011,23.26,-0.014935204
18/01/2011,23.61,0.001695634
14/01/2011,23.57,0.026221145
13/01/2011,22.96,0.030064156
12/01/2011,22.28,0.004949391
11/01/2011,22.17,0.001354096
10/01/2011,22.14,0.000903751
07/01/2011,22.12,-0.001806685
06/01/2011,22.16,-0.000451162
05/01/2011,22.17,0.005427422
04/01/2011,22.05,-0.00497626
03/01/2011,22.16,0.015461881
31/12/2010,21.82,-0.004572482
30/12/2010,21.92,-0.003188342
29/12/2010,21.99,-0.001817356
28/12/2010,22.03,-0.007687128
27/12/2010,22.2,0.013605652
23/12/2010,21.9,-0.002280503
22/12/2010,21.95,0.016073825
21/12/2010,21.6,-0.000925498
20/12/2010,21.62,-0.003693448
17/12/2010,21.7,0.003693448
16/12/2010,21.62,0.033869653
15/12/2010,20.9,0.007202912
14/12/2010,20.75,-0.015778477
13/12/2010,21.08,-0.001422138
10/12/2010,21.11,0.008085656
09/12/2010,20.94,0.014430265
08/12/2010,20.64,0.000969462
07/12/2010,20.62,0.009746666
06/12/2010,20.42,-0.006346128
03/12/2010,20.55,-0.003400538
02/12/2010,20.62,0.022065127
01/12/2010,20.17,0.025610237
30/11/2010,19.66,-0.009113987
29/11/2010,19.84,0.004546611
26/11/2010,19.75,-0.001012146
24/11/2010,19.77,0.005579522
23/11/2010,19.66,-0.015645033
22/11/2010,19.97,-0.010460867
19/11/2010,20.18,-0.000990589
18/11/2010,20.2,0.032707318
17/11/2010,19.55,-0.008150835
16/11/2010,19.71,-0.019593694
15/11/2010,20.1,-0.001491425
12/11/2010,20.13,-0.027439252
11/11/2010,20.69,-0.012010714
10/11/2010,20.94,0
09/11/2010,20.94,-0.004288784
08/11/2010,21.03,0.010997003
05/11/2010,20.8,-0.015740845
04/11/2010,21.13,0.02978126
03/11/2010,20.51,-0.024561793
02/11/2010,21.02,0.004768726
01/11/2010,20.92,-0.010934266
29/10/2010,21.15,-0.007067167
28/10/2010,21.3,-0.020446809
27/10/2010,21.74,-0.009613258
26/10/2010,21.95,-0.005452081
25/10/2010,22.07,0.004086271
22/10/2010,21.98,0.016976778
21/10/2010,21.61,-0.013330466
20/10/2010,21.9,0.014719677
19/10/2010,21.58,-0.025167194
18/10/2010,22.13,0.00407517
15/10/2010,22.04,-0.002718624
14/10/2010,22.1,-0.00451468
13/10/2010,22.2,-0.000900495
12/10/2010,22.22,0.00405863
11/10/2010,22.13,0.002261933
08/10/2010,22.08,0.0104713
07/10/2010,21.85,0.006427938
06/10/2010,21.71,-0.020515878
05/10/2010,22.16,0.031166592
04/10/2010,21.48,-0.003253547
01/10/2010,21.55,-0.005091425
30/09/2010,21.66,-0.002766253
29/09/2010,21.72,0.015309972
28/09/2010,21.39,-0.001868286
27/09/2010,21.43,0.009847676
24/09/2010,21.22,0.029653057
23/09/2010,20.6,-0.012542374
22/09/2010,20.86,-0.007165065
21/09/2010,21.01,-0.008058825
20/09/2010,21.18,0.013786765
17/09/2010,20.89,0.026681185
16/09/2010,20.34,-0.003925422
15/09/2010,20.42,0.007866314
14/09/2010,20.26,-0.001479655
13/09/2010,20.29,0.002467309
10/09/2010,20.24,0.002968829
09/09/2010,20.18,0.029672783
08/09/2010,19.59,0.043292288
07/09/2010,18.76,-0.017961391
03/09/2010,19.1,0.020630195
02/09/2010,18.71,-0.002668803
01/09/2010,18.76,0.046367728
31/08/2010,17.91,0.012925159
30/08/2010,17.68,-0.027337825
27/08/2010,18.17,0.029036099
26/08/2010,17.65,-0.008462674
25/08/2010,17.8,0.021579486
24/08/2010,17.42,-0.005153175
23/08/2010,17.51,-0.00682985
20/08/2010,17.63,-0.00621998
19/08/2010,17.74,-0.025050016
18/08/2010,18.19,0.001650619
17/08/2010,18.16,0.017778246
16/08/2010,17.84,-0.008928631
13/08/2010,18,0.00055571
12/08/2010,17.99,-0.008303397
11/08/2010,18.14,-0.033607499
10/08/2010,18.76,0.026466573
09/08/2010,18.27,0.015444322
06/08/2010,17.99,-0.015444322
05/08/2010,18.27,-0.005458529
04/08/2010,18.37,0.029836467
03/08/2010,17.83,-0.017788129
02/08/2010,18.15,0.023412441
30/07/2010,17.73,-0.006185007
29/07/2010,17.84,0.007878488
28/07/2010,17.7,-0.010677258
27/07/2010,17.89,-0.012222374
26/07/2010,18.11,0.01895263
23/07/2010,17.77,0.014168557
22/07/2010,17.52,0.026020549
21/07/2010,17.07,-0.020870323
20/07/2010,17.43,0.030287697
19/07/2010,16.91,0.006526277
16/07/2010,16.8,-0.04822311
15/07/2010,17.63,0.006258911
14/07/2010,17.52,-0.005691535
13/07/2010,17.62,0.009694972
12/07/2010,17.45,0.002869442
09/07/2010,17.4,0.019733664
08/07/2010,17.06,0.008831379
07/07/2010,16.91,0.050328899
06/07/2010,16.08,0.006864302
02/07/2010,15.97,-0.005619746
01/07/2010,16.06,0.003118182
30/06/2010,16.01,-0.009944147
29/06/2010,16.17,-0.050643733
28/06/2010,17.01,-0.022093922
25/06/2010,17.39,0.026808132
24/06/2010,16.93,-0.030252453
23/06/2010,17.45,-0.002861232
22/06/2010,17.5,-0.015310761
21/06/2010,17.77,-0.012304406
18/06/2010,17.99,0.000556019
17/06/2010,17.98,0.012874513
16/06/2010,17.75,-0.006737813
15/06/2010,17.87,0.042875958
14/06/2010,17.12,-0.013345136
11/06/2010,17.35,0.012177593
10/06/2010,17.14,0.036238001
09/06/2010,16.53,0.015853991
08/06/2010,16.27,0.018610959
07/06/2010,15.97,-0.027178943
04/06/2010,16.41,-0.050500781
03/06/2010,17.26,-0.006928434
02/06/2010,17.38,0.030969463
01/06/2010,16.85,-0.044116266
28/05/2010,17.61,-0.032954672
27/05/2010,18.2,0.050715093
26/05/2010,17.3,0.000578202
25/05/2010,17.29,0.016914956
24/05/2010,17,-0.021531236
21/05/2010,17.37,0.018008038
20/05/2010,17.06,-0.05474571
19/05/2010,18.02,-0.007188309
18/05/2010,18.15,-0.027175585
17/05/2010,18.65,-0.008010724
14/05/2010,18.8,-0.026248226
13/05/2010,19.3,-0.011334485
12/05/2010,19.52,0.084406724
11/05/2010,17.94,-0.016035732
10/05/2010,18.23,0.054676903
07/05/2010,17.26,-0.019507216
06/05/2010,17.6,-0.021917146
05/05/2010,17.99,0.046652373
04/05/2010,17.17,-0.035472827
03/05/2010,17.79,-0.000561956
30/04/2010,17.8,-0.02988601
29/04/2010,18.34,0.005467482
28/04/2010,18.24,-0.022765211
27/04/2010,18.66,-0.055758125
26/04/2010,19.73,-0.011589951
23/04/2010,19.96,0.00401607
22/04/2010,19.88,-0.000502892
21/04/2010,19.89,-0.005015056
20/04/2010,19.99,0.023792568
19/04/2010,19.52,-0.010193768
16/04/2010,19.72,-0.022067094
15/04/2010,20.16,-0.007412932
14/04/2010,20.31,0.026947738
13/04/2010,19.77,0.02873466
12/04/2010,19.21,0.006266339
09/04/2010,19.09,-0.011458459
08/04/2010,19.31,-0.008251723
07/04/2010,19.47,-0.004611845
06/04/2010,19.56,0.010277583
05/04/2010,19.36,0.011951298
01/04/2010,19.13,0.012095861
31/03/2010,18.9,0.012243965
30/03/2010,18.67,-0.007470686
29/03/2010,18.81,-0.004244038
26/03/2010,18.89,0.000529521
25/03/2010,18.88,-0.003172927
24/03/2010,18.94,-0.005265942
23/03/2010,19.04,0.013217216
22/03/2010,18.79,-0.002126529
19/03/2010,18.83,-0.025689486
18/03/2010,19.32,-0.007220248
17/03/2010,19.46,0.014493007
16/03/2010,19.18,0.021075596
15/03/2010,18.78,0
12/03/2010,18.78,0.00106553
11/03/2010,18.76,-0.009021022
10/03/2010,18.93,-0.016763096
09/03/2010,19.25,-0.005181359
08/03/2010,19.35,0.000516929
05/03/2010,19.34,0.004145084
04/03/2010,19.26,0.007818648
03/03/2010,19.11,0.015823115
02/03/2010,18.81,0.01230291
01/03/2010,18.58,0.016825363
26/02/2010,18.27,-0.001640689
25/02/2010,18.3,-0.004905979
24/02/2010,18.39,0.019215524
23/02/2010,18.04,-0.019215524
22/02/2010,18.39,-0.001629992
19/02/2010,18.42,0.003262646
18/02/2010,18.36,0.017582871
17/02/2010,18.04,-0.00221484
16/02/2010,18.08,0.024637304
12/02/2010,17.64,0.00113443
11/02/2010,17.62,0.037587541
10/02/2010,16.97,-0.002942044
09/02/2010,17.02,0.030422865
08/02/2010,16.51,0.003033063
05/02/2010,16.46,0.00304229
04/02/2010,16.41,-0.043524008
03/02/2010,17.14,-0.011024191
02/02/2010,17.33,0.026309615
01/02/2010,16.88,0.006537913
29/01/2010,16.77,0.001193318
28/01/2010,16.75,-0.014226677
27/01/2010,16.99,0.014823871
26/01/2010,16.74,0
25/01/2010,16.74,0.015653541
22/01/2010,16.48,-0.050868447
21/01/2010,17.34,-0.010327114
20/01/2010,17.52,-0.005123837
19/01/2010,17.61,0.029973425
15/01/2010,17.09,-0.021419053
14/01/2010,17.46,-0.002859596
13/01/2010,17.51,0.008603437
12/01/2010,17.36,-0.051638857
11/01/2010,18.28,0.004385972
08/01/2010,18.2,-0.010929071
07/01/2010,18.4,0
06/01/2010,18.4,-0.010273137
05/01/2010,18.59,-0.006968669
04/01/2010,18.72,0.021053409
31/12/2009,18.33,-0.004354933
30/12/2009,18.41,-0.010267585
29/12/2009,18.6,-0.013881696
28/12/2009,18.86,-0.004760654
24/12/2009,18.95,0.011677415
23/12/2009,18.73,-0.00053376
22/12/2009,18.74,0.006424005
21/12/2009,18.62,0.022265378
18/12/2009,18.21,0.007717789
17/12/2009,18.07,-0.013194254
16/12/2009,18.31,-0.001091703
15/12/2009,18.33,-0.019984462
14/12/2009,18.7,0.029852963
11/12/2009,18.15,0.00165426
10/12/2009,18.12,0.014452725
09/12/2009,17.86,0.006741599
08/12/2009,17.74,-0.018431128
07/12/2009,18.07,-0.007717789
04/12/2009,18.21,0.006611594
03/12/2009,18.09,-0.017534696
02/12/2009,18.41,0.014223435
01/12/2009,18.15,-0.008776798
30/11/2009,18.31,0.033882719
27/11/2009,17.7,-0.03442872
25/11/2009,18.32,-0.003269758
24/11/2009,18.38,0.006550242
23/11/2009,18.26,0.014341117
20/11/2009,18,-0.000555401
19/11/2009,18.01,0.008923651
18/11/2009,17.85,-0.009478744
17/11/2009,18.02,0.005564845
16/11/2009,17.92,0.026577759
13/11/2009,17.45,0.001146789
12/11/2009,17.43,-0.033289393
11/11/2009,18.02,0.01116083
10/11/2009,17.82,-0.006711435
09/11/2009,17.94,0.040961358
06/11/2009,17.22,0.037271395
05/11/2009,16.59,0.025642431
04/11/2009,16.17,-0.008007434
03/11/2009,16.3,-0.006725797
02/11/2009,16.41,0
30/10/2009,16.41,-0.056853675
29/10/2009,17.37,0.067883199
28/10/2009,16.23,-0.024346912
27/10/2009,16.63,-0.002402404
26/10/2009,16.67,-0.03013522
23/10/2009,17.18,-0.047181243
22/10/2009,18.01,0.022460237
21/10/2009,17.61,-0.004532586
20/10/2009,17.69,-0.017927651
19/10/2009,18.01,0.007244389
16/10/2009,17.88,-0.029211225
15/10/2009,18.41,-0.007575794
14/10/2009,18.55,0.049167594
13/10/2009,17.66,-0.016844868
12/10/2009,17.96,0.008386966
09/10/2009,17.81,-0.003363232
08/10/2009,17.87,0.020922448
07/10/2009,17.5,-0.005698021
06/10/2009,17.6,0.016036999
05/10/2009,17.32,0.031674202
02/10/2009,16.78,-0.00059577
01/10/2009,16.79,-0.039129079
30/09/2009,17.46,0.006320044
29/09/2009,17.35,-0.023356231
28/09/2009,17.76,0.052004785
25/09/2009,16.86,0.013134517
24/09/2009,16.64,0.015138043
23/09/2009,16.39,-0.035364788
22/09/2009,16.98,0.017226443
21/09/2009,16.69,-0.011911993
18/09/2009,16.89,-0.030323023
17/09/2009,17.41,-0.037208351
16/09/2009,18.07,0.038932985
15/09/2009,17.38,0.025642431
14/09/2009,16.94,-0.002358492
11/09/2009,16.98,0.002358492
10/09/2009,16.94,-0.005885832
09/09/2009,17.04,0.002938586
08/09/2009,16.99,0.008274279
04/09/2009,16.85,0.005355562
03/09/2009,16.76,0.017454551
02/09/2009,16.47,0.026454942
01/09/2009,16.04,-0.078506904
31/08/2009,17.35,0.007521007
28/08/2009,17.22,0.026479923
27/08/2009,16.77,-0.007722046
26/08/2009,16.9,0.001776725
25/08/2009,16.87,0.031308999
24/08/2009,16.35,0.036118496
21/08/2009,15.77,0.0500592
20/08/2009,15,0.010050336
19/08/2009,14.85,-0.027890254
18/08/2009,15.27,0.044868591
17/08/2009,14.6,-0.02969179
14/08/2009,15.04,0.012713453
13/08/2009,14.85,0.032161513
12/08/2009,14.38,0.032511697
11/08/2009,13.92,-0.052477937
10/08/2009,14.67,-0.020911386
07/08/2009,14.98,0.061960627
06/08/2009,14.08,-0.034895376
05/08/2009,14.58,-0.013624189
04/08/2009,14.78,0.03022208
03/08/2009,14.34,0.018297484
31/07/2009,14.08,0.030283497
30/07/2009,13.66,-0.00656697
29/07/2009,13.75,0.011704596
28/07/2009,13.59,-0.01678259
27/07/2009,13.82,0.015312002
24/07/2009,13.61,0.008856146
23/07/2009,13.49,0.047826951
22/07/2009,12.86,0.021218871
21/07/2009,12.59,-0.017323268
20/07/2009,12.81,0.029309029
17/07/2009,12.44,-0.004011237
16/07/2009,12.49,0.009654138
15/07/2009,12.37,0.044635508
14/07/2009,11.83,-0.008417558
13/07/2009,11.93,0.076625808
10/07/2009,11.05,-0.02148695
09/07/2009,11.29,0.014273213
08/07/2009,11.13,0.010840215
07/07/2009,11.01,-0.039185779
06/07/2009,11.45,0.017621601
02/07/2009,11.25,-0.085973802
01/07/2009,12.26,0.067479219
30/06/2009,11.46,-0.002614381
29/06/2009,11.49,0.057312012
26/06/2009,10.85,-0.029066533
25/06/2009,11.17,0.033685479
24/06/2009,10.8,-0.000925498
23/06/2009,10.81,0.028144447
22/06/2009,10.51,-0.066261584
19/06/2009,11.23,0.028908969
18/06/2009,10.91,0.037352615
17/06/2009,10.51,-0.007582975
16/06/2009,10.59,-0.041614881
15/06/2009,11.04,-0.052062926
12/06/2009,11.63,-0.015358664
11/06/2009,11.81,-0.027559155
10/06/2009,12.14,0.077026941
09/06/2009,11.24,0.027967542
08/06/2009,10.93,0.024075237
05/06/2009,10.67,0.023709029
04/06/2009,10.42,0.06236558
03/06/2009,9.79,-0.051752841
02/06/2009,10.31,-0.00676658
01/06/2009,10.38,0.025367214
29/05/2009,10.12,0.008933062
28/05/2009,10.03,0.024219145
27/05/2009,9.79,-0.026211178
26/05/2009,10.05,0.019086466
22/05/2009,9.86,-0.001013685
21/05/2009,9.87,0.013258736
20/05/2009,9.74,-0.027343476
19/05/2009,10.01,-0.013889112
18/05/2009,10.15,0.128057311
15/05/2009,8.93,-0.050228898
14/05/2009,9.39,0.09371401
13/05/2009,8.55,-0.106412594
12/05/2009,9.51,-0.051240717
11/05/2009,10.01,-0.105160695
08/05/2009,11.12,0.101172654
07/05/2009,10.05,-0.046655692
06/05/2009,10.53,0.036754621
05/05/2009,10.15,-0.065769291
04/05/2009,10.84,0.096787285
01/05/2009,9.84,0.034111835
30/04/2009,9.51,0.035316672
29/04/2009,9.18,0.103184236
28/04/2009,8.28,-0.023867481
27/04/2009,8.48,-0.055059777
24/04/2009,8.96,0.080135718
23/04/2009,8.27,0.089763319
22/04/2009,7.56,-0.03509132
21/04/2009,7.83,0.097867726
20/04/2009,7.1,-0.139149385
17/04/2009,8.16,0.016059641
16/04/2009,8.03,0.055036281
15/04/2009,7.6,0.044391956
14/04/2009,7.27,-0.111804632
13/04/2009,8.13,0.056941376
09/04/2009,7.68,0.204439362
08/04/2009,6.26,0.095469937
07/04/2009,5.69,-0.036242103
06/04/2009,5.9,-0.038242399
03/04/2009,6.13,0.021435281
02/04/2009,6,0.039087389
01/04/2009,5.77,0.055223291
31/03/2009,5.46,0.029741969
30/03/2009,5.3,-0.155228266
27/03/2009,6.19,0.029510338
26/03/2009,6.01,0.037292457
25/03/2009,5.79,0.073443917
24/03/2009,5.38,-0.056021874
23/03/2009,5.69,0.294146979
20/03/2009,4.24,-0.158856571
19/03/2009,4.97,-0.029734599
18/03/2009,5.12,0.217301276
17/03/2009,4.12,0.123869482
16/03/2009,3.64,-0.091807549
13/03/2009,3.99,0.015151805
12/03/2009,3.93,0.121607132
11/03/2009,3.48,-0.055880458
10/03/2009,3.68,0.136641815
09/03/2009,3.21,0.084465767
06/03/2009,2.95,0.020548668
05/03/2009,2.89,-0.12658692
04/03/2009,3.28,0.050010421
03/03/2009,3.12,-0.037740328
02/03/2009,3.24,-0.02137486
27/02/2009,3.31,-0.014992785
26/02/2009,3.36,-0.052185753
25/02/2009,3.54,-0.07087434
24/02/2009,3.8,0.17811987
23/02/2009,3.18,-0.060994513
20/02/2009,3.38,-0.037740328
19/02/2009,3.51,-0.060792196
18/02/2009,3.73,0.060792196
17/02/2009,3.51,-0.205321867
13/02/2009,4.31,-0.009237941
12/02/2009,4.35,-0.073122265
11/02/2009,4.68,0.478587373
10/02/2009,2.9,-0.156119184
09/02/2009,3.39,0.112267302
06/02/2009,3.03,0.043851883
05/02/2009,2.9,0.082632265
04/02/2009,2.67,-0.003738322
03/02/2009,2.68,-0.025784117
02/02/2009,2.75,-0.053109825
30/01/2009,2.9,-0.09217046
29/01/2009,3.18,-0.172842813
28/01/2009,3.78,0.138836445
27/01/2009,3.29,0
26/01/2009,3.29,-0.009077218
23/01/2009,3.32,0.098024704
22/01/2009,3.01,-0.073633251
21/01/2009,3.24,0.117783036
20/01/2009,2.88,-0.099090903
16/01/2009,3.18,0.019048195
15/01/2009,3.12,-0.100541229
14/01/2009,3.45,-0.086044726
13/01/2009,3.76,0.013387081
12/01/2009,3.71,-0.147583146
09/01/2009,4.3,-0.006952519
08/01/2009,4.33,0.030483017
07/01/2009,4.2,0.028987537
06/01/2009,4.08,0.084341148
05/01/2009,3.75,
