Date,Close,IPG
21/11/2013,17.3,0.019848871
20/11/2013,16.96,-0.004118864
19/11/2013,17.03,-0.001173709
18/11/2013,17.05,0.00588237
15/11/2013,16.95,-0.01928193
14/11/2013,17.28,0.013986242
13/11/2013,17.04,0.011212865
12/11/2013,16.85,-0.005327032
11/11/2013,16.94,0
08/11/2013,16.94,0.01426897
07/11/2013,16.7,-0.017804625
06/11/2013,17,0.015412279
05/11/2013,16.74,-0.008920666
04/11/2013,16.89,-0.001183432
01/11/2013,16.91,0.006526277
31/10/2013,16.8,0.010772097
30/10/2013,16.62,0
29/10/2013,16.62,0.0169907
28/10/2013,16.34,0.01169604
25/10/2013,16.15,0.014972207
24/10/2013,15.91,0.032580333
23/10/2013,15.4,-0.017380547
22/10/2013,15.67,-0.009526906
21/10/2013,15.82,-0.01381064
18/10/2013,16.04,-0.051636128
17/10/2013,16.89,-0.007079676
16/10/2013,17.01,0.008857454
15/10/2013,16.86,-0.004143244
14/10/2013,16.93,0
11/10/2013,16.93,0.014876799
10/10/2013,16.68,0.016929062
09/10/2013,16.4,-0.010312497
08/10/2013,16.57,-0.010207234
07/10/2013,16.74,-0.014823871
04/10/2013,16.99,0.009461927
03/10/2013,16.83,-0.01650008
02/10/2013,17.11,-0.002335086
01/10/2013,17.15,-0.001747743
30/09/2013,17.18,0.001747743
27/09/2013,17.15,-0.00755159
26/09/2013,17.28,0.0104713
25/09/2013,17.1,0.001170275
24/09/2013,17.08,0.000585652
23/09/2013,17.07,-0.012227227
20/09/2013,17.28,-0.013222383
19/09/2013,17.51,0.028383023
18/09/2013,17.02,0.005892769
17/09/2013,16.92,0.001182732
16/09/2013,16.9,0.002369669
13/09/2013,16.86,0.007740438
12/09/2013,16.73,-0.007740438
11/09/2013,16.86,0.018557851
10/09/2013,16.55,0.015220994
09/09/2013,16.3,0.008626055
06/09/2013,16.16,0.00123839
05/09/2013,16.14,-0.001857011
04/09/2013,16.17,0.008072071
03/09/2013,16.04,0.020151815
30/08/2013,15.72,-0.010756194
29/08/2013,15.89,0.015219064
28/08/2013,15.65,-0.000638774
27/08/2013,15.66,-0.022103836
26/08/2013,16.01,0
23/08/2013,16.01,0.000624805
22/08/2013,16,0.006898742
21/08/2013,15.89,-0.008771986
20/08/2013,16.03,0.011292466
19/08/2013,15.85,-0.00440668
16/08/2013,15.92,0.005669307
15/08/2013,15.83,-0.015047306
14/08/2013,16.07,-0.001865092
13/08/2013,16.1,-0.008658063
12/08/2013,16.24,0.006796443
09/08/2013,16.13,0.007467365
08/08/2013,16.01,0.003127935
07/08/2013,15.96,-0.003127935
06/08/2013,16.01,-0.01979038
05/08/2013,16.33,-0.004277428
02/08/2013,16.4,-0.006079046
01/08/2013,16.5,0.003034904
31/07/2013,16.45,-0.019266099
30/07/2013,16.77,0.009586652
29/07/2013,16.61,0.045574389
26/07/2013,15.87,0.012682478
25/07/2013,15.67,-0.005727028
24/07/2013,15.76,-0.001268231
23/07/2013,15.78,0.00891158
22/07/2013,15.64,0.003843695
19/07/2013,15.58,-0.013388788
18/07/2013,15.79,0.009545093
17/07/2013,15.64,0
16/07/2013,15.64,0.001279591
15/07/2013,15.62,-0.005745308
12/07/2013,15.71,0.007667769
11/07/2013,15.59,0.010964315
10/07/2013,15.42,0.00389864
09/07/2013,15.36,0.007187225
08/07/2013,15.25,0.013866185
05/07/2013,15.04,0.011367558
03/07/2013,14.87,0.01217877
02/07/2013,14.69,-0.001360544
01/07/2013,14.71,0.010936541
28/06/2013,14.55,-0.006849342
27/06/2013,14.65,0.012362795
26/06/2013,14.47,0.010420379
25/06/2013,14.32,0.00982464
24/06/2013,14.18,-0.00632691
21/06/2013,14.27,-0.000700525
20/06/2013,14.28,-0.02079077
19/06/2013,14.58,-0.01430055
18/06/2013,14.79,0.010193768
17/06/2013,14.64,0.008919442
14/06/2013,14.51,-0.013689468
13/06/2013,14.71,0.028967543
12/06/2013,14.29,-0.003492843
11/06/2013,14.34,-0.006949298
10/06/2013,14.44,-0.015120563
07/06/2013,14.66,0.0368225
06/06/2013,14.13,0.022183378
05/06/2013,13.82,-0.026420673
04/06/2013,14.19,0.002116403
03/06/2013,14.16,-0.004228336
31/05/2013,14.22,-0.015352709
30/05/2013,14.44,0.002773927
29/05/2013,14.4,-0.019257817
28/05/2013,14.68,0.00820798
24/05/2013,14.56,0.015922801
23/05/2013,14.33,-0.007646892
22/05/2013,14.44,-0.00758886
21/05/2013,14.55,-0.010936541
20/05/2013,14.71,-0.004747381
17/05/2013,14.78,0.005427422
16/05/2013,14.7,-0.013513719
15/05/2013,14.9,-0.002680967
14/05/2013,14.94,0.00536914
13/05/2013,14.86,-0.00134499
10/05/2013,14.88,0.008774947
09/05/2013,14.75,0.017784326
08/05/2013,14.49,0.001381216
07/05/2013,14.47,0.024485309
06/05/2013,14.12,0.004969836
03/05/2013,14.05,0.00785999
02/05/2013,13.94,0.026164283
01/05/2013,13.58,-0.018964828
30/04/2013,13.84,0.005797118
29/04/2013,13.76,-0.015146341
26/04/2013,13.97,-0.015625318
25/04/2013,14.19,0.014194702
24/04/2013,13.99,0.007173632
23/04/2013,13.89,0.024044874
22/04/2013,13.56,0.006659292
19/04/2013,13.47,0.041688492
18/04/2013,12.92,-0.010011635
17/04/2013,13.05,-0.011428696
16/04/2013,13.2,0.017577831
15/04/2013,12.97,-0.051100523
12/04/2013,13.65,0.000732869
11/04/2013,13.64,-0.000732869
10/04/2013,13.65,0.023722387
09/04/2013,13.33,-0.001499251
08/04/2013,13.35,0.012815856
05/04/2013,13.18,0.012982237
04/04/2013,13.01,0.0061681
03/04/2013,12.93,-0.005399165
02/04/2013,13,0.006947153
01/04/2013,12.91,-0.009252186
28/03/2013,13.03,-0.000767165
27/03/2013,13.04,-0.002297971
26/03/2013,13.07,0.006909816
25/03/2013,12.98,-0.004611845
22/03/2013,13.04,0.006925768
21/03/2013,12.95,-0.010752792
20/03/2013,13.09,0.010752792
19/03/2013,12.95,-0.013041995
18/03/2013,13.12,-0.014377849
15/03/2013,13.31,-0.005245422
14/03/2013,13.38,0
13/03/2013,13.38,0.026506664
12/03/2013,13.03,-0.004594189
11/03/2013,13.09,-0.00076365
08/03/2013,13.1,0.006893938
07/03/2013,13.01,0.013152994
06/03/2013,12.84,-0.007757991
05/03/2013,12.94,0.00853711
04/03/2013,12.83,0.003122563
01/03/2013,12.79,0.000782167
28/02/2013,12.78,0.006279455
27/02/2013,12.7,0.022293917
26/02/2013,12.42,0.006462058
25/02/2013,12.34,-0.019262233
22/02/2013,12.58,0.026582314
21/02/2013,12.25,-0.018601426
20/02/2013,12.48,-0.007980888
19/02/2013,12.58,0.000795229
15/02/2013,12.57,0.006384698
14/02/2013,12.49,0.007231852
13/02/2013,12.4,0.012987196
12/02/2013,12.24,0.007380107
11/02/2013,12.15,-0.000822707
08/02/2013,12.16,0.006600684
07/02/2013,12.08,-0.011522761
06/02/2013,12.22,0.004922077
05/02/2013,12.16,0.010748347
04/02/2013,12.03,-0.018122407
01/02/2013,12.25,0.011494379
31/01/2013,12.11,0.005797118
30/01/2013,12.04,-0.006622541
29/01/2013,12.12,-0.000824742
28/01/2013,12.13,-0.003292184
25/01/2013,12.17,0.00082203
24/01/2013,12.16,0.01241224
23/01/2013,12.01,0.012568243
22/01/2013,11.86,-0.006722714
18/01/2013,11.94,0
17/01/2013,11.94,0.022016131
16/01/2013,11.68,-0.005123837
15/01/2013,11.74,0
14/01/2013,11.74,0.005123837
11/01/2013,11.68,-0.005123837
10/01/2013,11.74,0.009413848
09/01/2013,11.63,0.001721171
08/01/2013,11.61,-0.013687126
07/01/2013,11.77,0.000849979
04/01/2013,11.76,-0.008467451
03/01/2013,11.86,0.019583427
02/01/2013,11.63,0.053876163
31/12/2012,11.02,0.022019238
28/12/2012,10.78,-0.004627496
27/12/2012,10.83,-0.006442728
26/12/2012,10.9,-0.010041161
24/12/2012,11.01,-0.012635547
21/12/2012,11.15,-0.023926706
20/12/2012,11.42,0.018559967
19/12/2012,11.21,-0.002672607
18/12/2012,11.24,0.02431457
17/12/2012,10.97,0.006401485
14/12/2012,10.9,0.01014301
13/12/2012,10.79,-0.009225158
12/12/2012,10.89,-0.011866867
11/12/2012,11.02,0.028533919
10/12/2012,10.71,-0.006514681
07/12/2012,10.78,-0.002779066
06/12/2012,10.81,-0.008291158
05/12/2012,10.9,0.017584905
04/12/2012,10.71,0.008438869
03/12/2012,10.62,-0.018657258
30/11/2012,10.82,0.009285118
29/11/2012,10.72,0.020735898
28/11/2012,10.5,0.022148233
27/11/2012,10.27,0.003902444
26/11/2012,10.23,-0.00875918
23/11/2012,10.32,0.034503176
21/11/2012,9.97,0.007045827
20/11/2012,9.9,-0.001009591
19/11/2012,9.91,0.032823459
16/11/2012,9.59,0.014706147
15/11/2012,9.45,-0.009478744
14/11/2012,9.54,-0.022798915
13/11/2012,9.76,-0.01827462
12/11/2012,9.94,-0.002010051
09/11/2012,9.96,0.012121361
08/11/2012,9.84,-0.017128882
07/11/2012,10.01,-0.016840418
06/11/2012,10.18,0.011857846
05/11/2012,10.06,0.014014243
02/11/2012,9.92,-0.033699918
01/11/2012,10.26,0.015717416
31/10/2012,10.1,-0.018637126
26/10/2012,10.29,-0.02495331
25/10/2012,10.55,-0.025270413
24/10/2012,10.82,-0.005529968
23/10/2012,10.88,-0.000918696
22/10/2012,10.89,-0.000917852
19/10/2012,10.9,-0.018182319
18/10/2012,11.1,0.008141158
17/10/2012,11.01,-0.028650124
16/10/2012,11.33,-0.010535655
15/10/2012,11.45,0.016733107
12/10/2012,11.26,-0.004430667
11/10/2012,11.31,0.002656044
10/10/2012,11.28,-0.016703685
09/10/2012,11.47,0.003493453
08/10/2012,11.43,-0.003493453
05/10/2012,11.47,0.006999154
04/10/2012,11.39,0.007048487
03/10/2012,11.31,0.009773512
02/10/2012,11.2,0.009869977
01/10/2012,11.09,-0.002701487
28/09/2012,11.12,-0.001796946
27/09/2012,11.14,0.006303488
26/09/2012,11.07,-0.016129382
25/09/2012,11.25,-0.016747857
24/09/2012,11.44,-0.012163486
21/09/2012,11.58,-0.002587324
20/09/2012,11.61,-0.006011182
19/09/2012,11.68,0.014661755
18/09/2012,11.51,-0.012947958
17/09/2012,11.66,0.000858001
14/09/2012,11.65,-0.007695634
13/09/2012,11.74,0.012859157
12/09/2012,11.59,0.03333642
11/09/2012,11.21,0.011664556
10/09/2012,11.08,0.009066245
07/09/2012,10.98,-0.002728515
06/09/2012,11.01,0.023898196
05/09/2012,10.75,0.00372787
04/09/2012,10.71,0.006557401
31/08/2012,10.64,0.000940292
30/08/2012,10.63,-0.006563549
29/08/2012,10.7,0.004683849
28/08/2012,10.65,-0.010275663
27/08/2012,10.76,-0.004636077
24/08/2012,10.81,-0.004614683
23/08/2012,10.86,-0.018248682
22/08/2012,11.06,-0.03378099
21/08/2012,11.44,0.007017573
20/08/2012,11.36,0.007954085
17/08/2012,11.27,0.017002647
16/08/2012,11.08,0.033030526
15/08/2012,10.72,0.00937214
