Date,Close,VFC
20/06/2013,186.83,-0.029897041
19/06/2013,192.5,0.010548952
18/06/2013,190.48,0.012254537
17/06/2013,188.16,0.005435665
14/06/2013,187.14,-0.007241007
13/06/2013,188.5,-0.005713092
12/06/2013,189.58,0.008050038
11/06/2013,188.06,0.005652444
10/06/2013,187,-0.000908678
07/06/2013,187.17,0.012905486
06/06/2013,184.77,-0.003134121
05/06/2013,185.35,-0.006935698
04/06/2013,186.64,0.005480055
03/06/2013,185.62,0.009526975
31/05/2013,183.86,-0.00591092
30/05/2013,184.95,0.002219276
29/05/2013,184.54,-0.001083189
28/05/2013,184.74,0.004992413
24/05/2013,183.82,-0.007047246
23/05/2013,185.12,0.000486289
22/05/2013,185.03,-0.006034826
21/05/2013,186.15,0.003497918
20/05/2013,185.5,0.009587593
17/05/2013,183.73,0.01215654
16/05/2013,181.51,-0.022606295
15/05/2013,185.66,0.005075879
14/05/2013,184.72,0.013187483
13/05/2013,182.3,-0.004487994
10/05/2013,183.12,0.013746299
09/05/2013,180.62,-0.002156902
08/05/2013,181.01,0.005873244
07/05/2013,179.95,0.014497469
06/05/2013,177.36,-0.001070694
03/05/2013,177.55,0.012468283
02/05/2013,175.35,-0.000228089
01/05/2013,175.39,-0.016006676
30/04/2013,178.22,0.019319072
29/04/2013,174.81,-5.72033E-05
26/04/2013,174.82,-0.022231308
25/04/2013,178.75,0.025841524
24/04/2013,174.19,0.002126376
23/04/2013,173.82,0.004728687
22/04/2013,173,0.022505699
19/04/2013,169.15,0.008847776
18/04/2013,167.66,-0.009438793
17/04/2013,169.25,-0.003067668
16/04/2013,169.77,0.020831607
15/04/2013,166.27,-0.031553214
12/04/2013,171.6,0.001341225
11/04/2013,171.37,-0.0060504
10/04/2013,172.41,0.020272548
09/04/2013,168.95,-0.006019138
08/04/2013,169.97,0.005309121
05/04/2013,169.07,-0.004013936
04/04/2013,169.75,0.00905412
03/04/2013,168.22,0.001725421
02/04/2013,167.93,0.013911599
01/04/2013,165.61,-0.012839149
28/03/2013,167.75,0.01072798
27/03/2013,165.96,0.001567871
26/03/2013,165.7,0.000301796
25/03/2013,165.65,-0.00283329
22/03/2013,166.12,-0.000962696
21/03/2013,166.28,-0.000721414
20/03/2013,166.4,0.00439667
19/03/2013,165.67,0.012023463
18/03/2013,163.69,-0.009545596
15/03/2013,165.26,0.001332123
14/03/2013,165.04,0.005650934
13/03/2013,164.11,0.007400419
12/03/2013,162.9,0.007084582
11/03/2013,161.75,-0.006593363
08/03/2013,162.82,0.001967294
07/03/2013,162.5,-0.0041146
06/03/2013,163.17,-0.006657936
05/03/2013,164.26,0.005249356
04/03/2013,163.4,0.016724139
01/03/2013,160.69,-0.003540926
28/02/2013,161.26,0.002483548
27/02/2013,160.86,0.017749533
26/02/2013,158.03,0.003168972
25/02/2013,157.53,-0.006391011
22/02/2013,158.54,-0.002708578
21/02/2013,158.97,-0.009142205
20/02/2013,160.43,-0.018221066
19/02/2013,163.38,0.034243525
15/02/2013,157.88,0.032639931
14/02/2013,152.81,0.003211749
13/02/2013,152.32,-0.002360657
12/02/2013,152.68,0.003871777
11/02/2013,152.09,-0.00616153
08/02/2013,153.03,-0.005604081
07/02/2013,153.89,0.017237851
06/02/2013,151.26,0.016800395
05/02/2013,148.74,0.011563168
04/02/2013,147.03,-0.005696862
01/02/2013,147.87,0.001963108
31/01/2013,147.58,0.012546189
30/01/2013,145.74,-0.008608375
29/01/2013,147,-0.004682896
28/01/2013,147.69,-0.008629461
25/01/2013,148.97,0.021646307
24/01/2013,145.78,-0.033590532
23/01/2013,150.76,0.01248139
22/01/2013,148.89,0.006400992
18/01/2013,147.94,-0.021333607
17/01/2013,151.13,-0.011643719
16/01/2013,152.9,-0.006453949
15/01/2013,153.89,6.49836E-05
14/01/2013,153.88,0.032226772
11/01/2013,149,-0.012803589
10/01/2013,150.92,0.021566706
09/01/2013,147.7,-0.010707534
08/01/2013,149.29,-0.000602672
