Date,Close,BHI
16/09/2013,49.95,0.005017572
13/09/2013,49.7,0.006054509
12/09/2013,49.4,-0.014868669
11/09/2013,50.14,-0.001594261
10/09/2013,50.22,0.001793722
09/09/2013,50.13,0.023003436
06/09/2013,48.99,0.011496739
05/09/2013,48.43,0.014559325
04/09/2013,47.73,0.018609122
03/09/2013,46.85,0.007713773
30/08/2013,46.49,-0.003435692
29/08/2013,46.65,-0.011509078
28/08/2013,47.19,0.011509078
27/08/2013,46.65,-0.012779727
26/08/2013,47.25,-0.005487561
23/08/2013,47.51,0.008242676
22/08/2013,47.12,0.019284934
21/08/2013,46.22,-0.013324934
20/08/2013,46.84,0.008576382
19/08/2013,46.44,-0.009003276
16/08/2013,46.86,-0.010191171
15/08/2013,47.34,0.002538072
14/08/2013,47.22,-0.00042346
13/08/2013,47.24,-0.006120099
12/08/2013,47.53,0.001895336
09/08/2013,47.44,-0.010067199
08/08/2013,47.92,0.007961492
07/08/2013,47.54,0.002316522
06/08/2013,47.43,-0.012570876
05/08/2013,48.03,-0.008087136
02/08/2013,48.42,0.000206548
01/08/2013,48.41,0.020451464
31/07/2013,47.43,0.006345199
30/07/2013,47.13,-0.00233125
29/07/2013,47.24,-0.015543266
26/07/2013,47.98,0.010897006
25/07/2013,47.46,-0.006301218
24/07/2013,47.76,0.000209402
23/07/2013,47.75,0.005038852
22/07/2013,47.51,-0.006085424
19/07/2013,47.8,-0.02642598
18/07/2013,49.08,0.003674223
17/07/2013,48.9,0.004303726
16/07/2013,48.69,-0.004508204
15/07/2013,48.91,-0.00509841
12/07/2013,49.16,0.007349972
11/07/2013,48.8,0.00040992
10/07/2013,48.78,-0.003683245
09/07/2013,48.96,0.005529968
08/07/2013,48.69,0.012399415
05/07/2013,48.09,0.009821414
03/07/2013,47.62,0.000840336
02/07/2013,47.58,0.018882496
01/07/2013,46.69,0.012066511
28/06/2013,46.13,0.005652189
27/06/2013,45.87,0.01228355
26/06/2013,45.31,0.00508907
25/06/2013,45.08,0.01677704
24/06/2013,44.33,-0.012107771
21/06/2013,44.87,-0.00111371
20/06/2013,44.92,-0.021364099
19/06/2013,45.89,-0.018567027
18/06/2013,46.75,0.006868454
17/06/2013,46.43,0.008652444
14/06/2013,46.03,-0.019789848
13/06/2013,46.95,0.034673029
12/06/2013,45.35,-0.002642591
11/06/2013,45.47,-0.01657617
10/06/2013,46.23,-0.005608298
07/06/2013,46.49,0.018891019
06/06/2013,45.62,0.005274738
05/06/2013,45.38,-0.000881057
04/06/2013,45.42,-0.007020652
03/06/2013,45.74,0.00570052
31/05/2013,45.48,-0.022179644
30/05/2013,46.5,-0.019380864
29/05/2013,47.41,-0.005049453
28/05/2013,47.65,0.010124533
24/05/2013,47.17,0.002122242
23/05/2013,47.07,-0.006986373
22/05/2013,47.4,-0.010284486
21/05/2013,47.89,-0.006867158
20/05/2013,48.22,0.014412782
17/05/2013,47.53,0.027299627
16/05/2013,46.25,0.0052027
15/05/2013,46.01,-0.0123125
14/05/2013,46.58,-0.001287278
13/05/2013,46.64,-0.004278997
10/05/2013,46.84,-0.001919591
09/05/2013,46.93,-0.004888946
08/05/2013,47.16,0.005102052
07/05/2013,46.92,0
06/05/2013,46.92,0.007272759
03/05/2013,46.58,0.030516753
02/05/2013,45.18,0.015390066
01/05/2013,44.49,-0.020027372
30/04/2013,45.39,0.011299555
29/04/2013,44.88,0.016852438
26/04/2013,44.13,-0.002715548
25/04/2013,44.25,-0.004284593
24/04/2013,44.44,0.028068015
23/04/2013,43.21,-0.005308726
22/04/2013,43.44,-0.003217654
19/04/2013,43.58,-0.02313553
18/04/2013,44.6,0.012862639
17/04/2013,44.03,-0.02179127
16/04/2013,45,0.017711482
15/04/2013,44.21,-0.039690389
12/04/2013,46,-0.015102768
11/04/2013,46.7,0.002787608
10/04/2013,46.57,0.028974906
09/04/2013,45.24,0.010666768
08/04/2013,44.76,0.001341382
05/04/2013,44.7,0.002239643
04/04/2013,44.6,0.00157074
03/04/2013,44.53,-0.017585317
02/04/2013,45.32,-0.009006102
01/04/2013,45.73,-0.014760416
28/03/2013,46.41,-0.001076774
27/03/2013,46.46,0.016931162
26/03/2013,45.68,0.017445513
25/03/2013,44.89,-0.007987617
22/03/2013,45.25,0.012900535
21/03/2013,44.67,-0.006248626
20/03/2013,44.95,-0.003553191
19/03/2013,45.11,-0.035068387
18/03/2013,46.72,-0.026194992
15/03/2013,47.96,0.015549799
14/03/2013,47.22,0.025524174
13/03/2013,46.03,-0.005632597
12/03/2013,46.29,0.009768883
11/03/2013,45.84,-0.005221944
08/03/2013,46.08,0.018397365
07/03/2013,45.24,0.018291833
06/03/2013,44.42,0.005191299
05/03/2013,44.19,0.014818463
04/03/2013,43.54,-0.019334163
01/03/2013,44.39,-0.00964025
28/02/2013,44.82,-0.008884998
27/02/2013,45.22,0.016949558
26/02/2013,44.46,0.004734537
25/02/2013,44.25,-0.03442872
22/02/2013,45.8,0.005253953
21/02/2013,45.56,-0.011348878
20/02/2013,46.08,-0.012293911
19/02/2013,46.65,0.001501663
15/02/2013,46.58,-0.014493007
14/02/2013,47.26,0.024200774
13/02/2013,46.13,0.006742821
12/02/2013,45.82,0.009208572
11/02/2013,45.4,-0.005491502
08/02/2013,45.65,0.017903009
07/02/2013,44.84,-0.008438869
06/02/2013,45.22,0.002878974
05/02/2013,45.09,0.016096927
04/02/2013,44.37,-0.014765369
01/02/2013,45.03,0.006908105
31/01/2013,44.72,-0.005129932
30/01/2013,44.95,-0.019824438
29/01/2013,45.85,0.005028982
28/01/2013,45.62,0.000219226
25/01/2013,45.61,0.015243861
24/01/2013,44.92,-0.006435171
23/01/2013,45.21,0.007994713
22/01/2013,44.85,0.012338911
18/01/2013,44.3,0.036083427
17/01/2013,42.73,0.006103305
16/01/2013,42.47,0.006614718
15/01/2013,42.19,0.004275541
14/01/2013,42.01,-0.023524962
11/01/2013,43.01,-0.0004649
10/01/2013,43.03,0.014513363
09/01/2013,42.41,0.001179663
08/01/2013,42.36,-0.015228126
07/01/2013,43.01,-0.012017709
04/01/2013,43.53,0.022770501
03/01/2013,42.55,0.009919779
02/01/2013,42.13,0.030853255
31/12/2012,40.85,0.0227789
28/12/2012,39.93,-0.003500004
27/12/2012,40.07,-0.001745419
26/12/2012,40.14,-0.00447428
24/12/2012,40.32,-0.008397184
21/12/2012,40.66,-0.013193448
20/12/2012,41.2,0.001943635
19/12/2012,41.12,-0.01950694
18/12/2012,41.93,0.031248758
17/12/2012,40.64,-0.01101198
14/12/2012,41.09,-0.026181392
13/12/2012,42.18,-0.017391743
12/12/2012,42.92,0.000699219
11/12/2012,42.89,0.011490336
10/12/2012,42.4,0.00330735
07/12/2012,42.26,0.006647698
06/12/2012,41.98,-0.000476304
05/12/2012,42,-0.005934736
04/12/2012,42.25,-0.011062841
03/12/2012,42.72,-0.010015223
30/11/2012,43.15,0.004645769
29/11/2012,42.95,0.013596084
28/11/2012,42.37,0.017859744
27/11/2012,41.62,0.000721067
26/11/2012,41.59,-0.005754032
23/11/2012,41.83,0.012025157
21/11/2012,41.33,0.002907683
20/11/2012,41.21,-0.009899876
19/11/2012,41.62,0.033967835
16/11/2012,40.23,0.008988825
15/11/2012,39.87,0.005785452
14/11/2012,39.64,-0.015271294
13/11/2012,40.25,-0.011363759
12/11/2012,40.71,0
09/11/2012,40.71,0.000737191
08/11/2012,40.68,-0.015610073
07/11/2012,41.32,-0.032149453
06/11/2012,42.67,0.015112448
05/11/2012,42.03,0.010523895
02/11/2012,41.59,-0.022820101
01/11/2012,42.55,0.013724778
31/10/2012,41.97,-0.033965087
26/10/2012,43.42,0
25/10/2012,43.42,0.01648708
24/10/2012,42.71,-0.007929146
23/10/2012,43.05,-0.022281845
22/10/2012,44.02,-0.016447369
19/10/2012,44.75,-0.051181556
18/10/2012,47.1,0.008100663
17/10/2012,46.72,0.024703315
16/10/2012,45.58,0.013918263
15/10/2012,44.95,0.004012489
12/10/2012,44.77,0.002683965
11/10/2012,44.65,0.011034905
10/10/2012,44.16,-0.015950018
09/10/2012,44.87,0.018444068
08/10/2012,44.05,0.012794326
05/10/2012,43.49,-0.011203959
04/10/2012,43.98,0.011433923
03/10/2012,43.48,-0.03635943
02/10/2012,45.09,0.000887508
01/10/2012,45.05,-0.003987599
