Date,Close,MCD
23/11/2012,87.05,0.012019098
21/11/2012,86.01,0.003844142
20/11/2012,85.68,0.007497692
19/11/2012,85.04,0.010877383
16/11/2012,84.12,0.000832491
15/11/2012,84.05,-0.006758785
14/11/2012,84.62,-0.000236323
13/11/2012,84.64,-0.002831526
12/11/2012,84.88,0.001650749
09/11/2012,84.74,-0.004591755
08/11/2012,85.13,-0.020118127
07/11/2012,86.86,-0.01269822
06/11/2012,87.97,0.005814301
05/11/2012,87.46,0.006883919
02/11/2012,86.86,0.000691005
01/11/2012,86.8,0
31/10/2012,86.8,0.001037404
26/10/2012,86.71,-0.007124829
25/10/2012,87.33,0.000572705
24/10/2012,87.28,-0.007760824
23/10/2012,87.96,-0.005555255
22/10/2012,88.45,-0.003047922
19/10/2012,88.72,-0.04560764
18/10/2012,92.86,-0.008791737
17/10/2012,93.68,-0.004367052
16/10/2012,94.09,0.006290335
15/10/2012,93.5,0.01064469
12/10/2012,92.51,0.001622762
11/10/2012,92.36,-0.000432994
10/10/2012,92.4,0.003143464
09/10/2012,92.11,0.00620748
08/10/2012,91.54,0.005916529
05/10/2012,91,-0.000329616
04/10/2012,91.03,0.007498105
03/10/2012,90.35,-0.006398963
02/10/2012,90.93,-0.011589896
01/10/2012,91.99,0.002612389
28/09/2012,91.75,-0.016431026
27/09/2012,93.27,0.000750791
26/09/2012,93.2,0.003654739
25/09/2012,92.86,-0.009111925
24/09/2012,93.71,0
21/09/2012,93.71,0.00599381
20/09/2012,93.15,0.003441234
19/09/2012,92.83,-0.002689475
18/09/2012,93.08,0.010150179
17/09/2012,92.14,0.00478678
14/09/2012,91.7,0.001418672
13/09/2012,91.57,0.008224181
12/09/2012,90.82,-0.004175371
11/09/2012,91.2,-0.001095891
10/09/2012,91.3,0.003071525
07/09/2012,91.02,0.003852721
06/09/2012,90.67,0.017916242
05/09/2012,89.06,0.00011229
04/09/2012,89.05,-0.004928877
31/08/2012,89.49,0.008866998
30/08/2012,88.7,-0.010653311
29/08/2012,89.65,0.005705033
28/08/2012,89.14,-0.004477285
27/08/2012,89.54,0.006948364
24/08/2012,88.92,0.007563393
23/08/2012,88.25,-0.003393668
22/08/2012,88.55,0.000338849
21/08/2012,88.52,0.003961746
20/08/2012,88.17,0.009229257
17/08/2012,87.36,-0.001144034
16/08/2012,87.46,-0.003993843
15/08/2012,87.81,-0.003524133
14/08/2012,88.12,0.002499717
13/08/2012,87.9,-0.003407158
10/08/2012,88.2,0.011976191
09/08/2012,87.15,-0.00435082
08/08/2012,87.53,-0.016767131
07/08/2012,89.01,-0.007610557
06/08/2012,89.69,0.001115574
03/08/2012,89.59,0
02/08/2012,89.59,0.00178751
01/08/2012,89.43,0.000783042
31/07/2012,89.36,0.000335777
30/07/2012,89.33,0.001568452
27/07/2012,89.19,0.002132556
26/07/2012,89,0.010845113
25/07/2012,88.04,-0.000227144
24/07/2012,88.06,-0.009943585
23/07/2012,88.94,-0.029250922
20/07/2012,91.58,-0.012802605
19/07/2012,92.76,0.005838486
18/07/2012,92.22,0.003584817
17/07/2012,91.89,0.002615235
16/07/2012,91.65,-0.006958819
13/07/2012,92.29,0.003908375
12/07/2012,91.93,0.026453653
11/07/2012,89.53,-0.008009833
10/07/2012,90.25,0.004998622
09/07/2012,89.8,0.001560237
06/07/2012,89.66,0.004023251
05/07/2012,89.3,0.008095389
03/07/2012,88.58,0.005660606
02/07/2012,88.08,-0.005095985
29/06/2012,88.53,0.003961298
28/06/2012,88.18,-0.001699621
27/06/2012,88.33,-0.008679534
26/06/2012,89.1,0.011059813
25/06/2012,88.12,-0.002606677
22/06/2012,88.35,0.008068684
21/06/2012,87.64,-0.011458518
20/06/2012,88.65,-0.010659287
19/06/2012,89.6,-0.007117468
18/06/2012,90.24,-0.002877063
15/06/2012,90.5,0.008656141
14/06/2012,89.72,0.019697862
13/06/2012,87.97,0.005242775
12/06/2012,87.51,0.010568737
11/06/2012,86.59,-0.013307527
08/06/2012,87.75,-0.007153837
07/06/2012,88.38,-0.00316313
06/06/2012,88.66,0.017981593
05/06/2012,87.08,0.008765915
04/06/2012,86.32,-0.004507896
01/06/2012,86.71,-0.029880099
31/05/2012,89.34,-0.00858183
30/05/2012,90.11,-0.008728855
29/05/2012,90.9,-0.001648805
25/05/2012,91.05,-0.005257981
24/05/2012,91.53,0.000546418
23/05/2012,91.48,0.001531561
22/05/2012,91.34,0.000766661
21/05/2012,91.27,0.015680533
18/05/2012,89.85,0.002563104
17/05/2012,89.62,-0.019995143
16/05/2012,91.43,0.004604262
15/05/2012,91.01,0.001429436
14/05/2012,90.88,-0.011161074
11/05/2012,91.9,0.000326495
10/05/2012,91.87,-0.000652884
09/05/2012,91.93,-0.017468635
08/05/2012,93.55,-0.020734901
07/05/2012,95.51,-0.003762153
04/05/2012,95.87,-0.012130158
03/05/2012,97.04,-0.004831672
02/05/2012,97.51,0.003184225
01/05/2012,97.2,-0.002568714
30/04/2012,97.45,0.000718575
27/04/2012,97.38,0.016045062
26/04/2012,95.83,0.006385785
25/04/2012,95.22,0.006638242
24/04/2012,94.59,-0.006323132
23/04/2012,95.19,-0.007848102
20/04/2012,95.94,0.006903071
19/04/2012,95.28,-0.021390079
18/04/2012,97.34,0.002365648
17/04/2012,97.11,0.005472676
16/04/2012,96.58,-0.004029972
13/04/2012,96.97,-0.006885593
12/04/2012,97.64,-0.009378254
11/04/2012,98.56,0.00907105
10/04/2012,97.67,-0.012312544
09/04/2012,98.88,0.002632913
05/04/2012,98.62,0.011626852
04/04/2012,97.48,-0.019504885
03/04/2012,99.4,0.010517896
02/04/2012,98.36,0.002646851
30/03/2012,98.1,0.004700121
29/03/2012,97.64,0.005751865
28/03/2012,97.08,-0.002674624
27/03/2012,97.34,0.003808352
26/03/2012,96.97,0.014751982
23/03/2012,95.55,-0.002613014
22/03/2012,95.8,-0.009557521
21/03/2012,96.72,-0.009569451
20/03/2012,97.65,-0.000818917
19/03/2012,97.73,0.000716516
16/03/2012,97.66,-0.0038835
15/03/2012,98.04,0.00767935
14/03/2012,97.29,0.005255848
13/03/2012,96.78,0.001240695
12/03/2012,96.66,-0.001860466
09/03/2012,96.84,-0.00123839
08/03/2012,96.96,-0.032670046
07/03/2012,100.18,0.002898987
06/03/2012,99.89,-0.000500425
05/03/2012,99.94,0.004412362
02/03/2012,99.5,0.002515725
01/03/2012,99.25,-0.000302221
29/02/2012,99.28,-0.005023622
28/02/2012,99.78,-0.005795959
27/02/2012,100.36,0.000398645
24/02/2012,100.32,-0.00487248
23/02/2012,100.81,0.001489056
22/02/2012,100.66,0.001690281
21/02/2012,100.49,0.004988039
17/02/2012,99.99,0.007327511
16/02/2012,99.26,0.006569994
15/02/2012,98.61,-0.009487354
14/02/2012,99.55,-0.001004016
13/02/2012,99.65,0.001807955
10/02/2012,99.47,-0.00521409
09/02/2012,99.99,-0.00059988
08/02/2012,100.05,-0.008558969
07/02/2012,100.91,0.014171894
06/02/2012,99.49,-0.005213044
03/02/2012,100.01,0.0139961
02/02/2012,98.62,0.002233277
01/02/2012,98.4,-0.006583969
31/01/2012,99.05,0.003641149
30/01/2012,98.69,0
27/01/2012,98.69,-0.004952757
26/01/2012,99.18,-0.000504007
25/01/2012,99.23,0.004848984
24/01/2012,98.75,-0.022033941
23/01/2012,100.95,-0.007795195
20/01/2012,101.74,0.004729073
19/01/2012,101.26,-0.00295829
18/01/2012,101.56,0.009994641
17/01/2012,100.55,0.001991041
13/01/2012,100.35,-0.002189927
12/01/2012,100.57,0.006384062
11/01/2012,99.93,0.002304264
10/01/2012,99.7,0.000601987
09/01/2012,99.64,-0.009588567
06/01/2012,100.6,0.007683518
05/01/2012,99.83,0.004417234
04/01/2012,99.39,0.005549124
03/01/2012,98.84,-0.014962372
30/12/2011,100.33,-0.004772804
29/12/2011,100.81,0.012276216
28/12/2011,99.58,-0.009693775
27/12/2011,100.55,0.003986054
23/12/2011,100.15,0.015597801
22/12/2011,98.6,-0.006066753
21/12/2011,99.2,0.003838001
20/12/2011,98.82,0.016117864
19/12/2011,97.24,-0.002567659
16/12/2011,97.49,-0.006645222
15/12/2011,98.14,0.005415083
14/12/2011,97.61,-0.003987531
13/12/2011,98,-0.004886003
12/12/2011,98.48,0.004579928
09/12/2011,98.03,0.011387658
08/12/2011,96.92,0.004861157
07/12/2011,96.45,0.004572387
06/12/2011,96.01,0.006898021
05/12/2011,95.35,-0.003663966
02/12/2011,95.7,0.002092051
01/12/2011,95.5,-0.000209402
30/11/2011,95.52,0.021802112
29/11/2011,93.46,-0.003204789
28/11/2011,93.76,0.017863383
25/11/2011,92.1,0.002500409
23/11/2011,91.87,-0.008454418
22/11/2011,92.65,0.004001519
21/11/2011,92.28,-0.004972446
18/11/2011,92.74,0.004864086
17/11/2011,92.29,-0.009275304
16/11/2011,93.15,-0.014071227
15/11/2011,94.47,0.004349447
14/11/2011,94.06,-0.007414503
11/11/2011,94.76,0.015956088
10/11/2011,93.26,0.006562339
09/11/2011,92.65,-0.020828523
08/11/2011,94.6,-0.000211394
07/11/2011,94.62,0.00859741
04/11/2011,93.81,0.008671967
03/11/2011,93,0.005066577
02/11/2011,92.53,0.006723079
01/11/2011,91.91,-0.01017545
31/10/2011,92.85,-0.004727633
28/10/2011,93.29,-0.002355461
27/10/2011,93.51,0.018673973
26/10/2011,91.78,0.000108962
25/10/2011,91.77,-0.00261182
24/10/2011,92.01,-0.003363536
21/10/2011,92.32,0.03651208
20/10/2011,89.01,-0.006829786
19/10/2011,89.62,-0.00022314
18/10/2011,89.64,0.01099282
17/10/2011,88.66,-0.014333952
14/10/2011,89.94,0.007029318
13/10/2011,89.31,0.010694085
12/10/2011,88.36,-0.011029937
11/10/2011,89.34,0.009333776
10/10/2011,88.51,0.014911209
07/10/2011,87.2,0.001032643
06/10/2011,87.11,0.014803092
05/10/2011,85.83,-0.007544578
04/10/2011,86.48,0.005333346
03/10/2011,86.02,-0.020709438
30/09/2011,87.82,-0.010872134
29/09/2011,88.78,0.008483734
28/09/2011,88.03,-0.019238935
27/09/2011,89.74,0.004467285
26/09/2011,89.34,0.022297342
23/09/2011,87.37,0.015920964
22/09/2011,85.99,-0.017636328
21/09/2011,87.52,-0.020246125
20/09/2011,89.31,0.005614207
19/09/2011,88.81,0.005872405
16/09/2011,88.29,0.002494898
15/09/2011,88.07,0.015101534
14/09/2011,86.75,0.007288746
13/09/2011,86.12,-0.000812489
12/09/2011,86.19,0.013550026
09/09/2011,85.03,-0.041240583
08/09/2011,88.61,-0.007644781
07/09/2011,89.29,0.00527765
06/09/2011,88.82,-0.003035245
02/09/2011,89.09,-0.010940051
01/09/2011,90.07,-0.003767735
31/08/2011,90.41,-0.004084116
30/08/2011,90.78,-0.00011015
29/08/2011,90.79,0.009517557
26/08/2011,89.93,0.013658967
25/08/2011,88.71,-0.01588045
24/08/2011,90.13,0.006679308
23/08/2011,89.53,0.019967949
22/08/2011,87.76,0.006057508
19/08/2011,87.23,0.01874621
18/08/2011,85.61,-0.021836695
17/08/2011,87.5,0.00953099
16/08/2011,86.67,-0.001729207
15/08/2011,86.82,0.003692596
12/08/2011,86.5,0.002546592
11/08/2011,86.28,0.025829095
10/08/2011,84.08,-0.022113345
09/08/2011,85.96,0.04582226
08/08/2011,82.11,-0.035532179
05/08/2011,85.08,0.009447401
04/08/2011,84.28,-0.014839514
03/08/2011,85.54,0.005627213
02/08/2011,85.06,-0.015515039
01/08/2011,86.39,-0.001041245
29/07/2011,86.48,-0.003463007
28/07/2011,86.78,-0.003565886
27/07/2011,87.09,-0.010621995
26/07/2011,88.02,-0.001135461
25/07/2011,88.12,-0.004980766
22/07/2011,88.56,0.023073554
21/07/2011,86.54,0.003124822
20/07/2011,86.27,0.000695733
19/07/2011,86.21,0.009440079
18/07/2011,85.4,-0.00093633
15/07/2011,85.48,-0.003853119
14/07/2011,85.81,0.009954992
13/07/2011,84.96,-0.000353045
12/07/2011,84.99,-0.004226847
11/07/2011,85.35,-0.002924834
08/07/2011,85.6,-0.005359444
07/07/2011,86.06,0.002326665
06/07/2011,85.86,0.002565599
05/07/2011,85.64,-0.000116761
01/07/2011,85.65,0.01565014
30/06/2011,84.32,-0.002960509
29/06/2011,84.57,0.002604785
28/06/2011,84.35,0.024360717
27/06/2011,82.32,0.00584797
24/06/2011,81.84,-0.005483472
23/06/2011,82.29,-0.004365231
22/06/2011,82.65,-0.001813237
21/06/2011,82.8,0.001329386
20/06/2011,82.69,0.002057988
17/06/2011,82.52,0.008641203
16/06/2011,81.81,0.006991749
15/06/2011,81.24,-0.002827118
14/06/2011,81.47,0.009124601
13/06/2011,80.73,0.004593713
10/06/2011,80.36,-0.011137351
09/06/2011,81.26,0.001354597
08/06/2011,81.15,0.000123236
07/06/2011,81.14,0.005437483
06/06/2011,80.7,0.00198462
03/06/2011,80.54,-0.002604007
02/06/2011,80.75,-0.002844249
01/06/2011,80.98,-0.006891487
31/05/2011,81.54,-0.000980633
27/05/2011,81.62,-0.009875118
26/05/2011,82.43,-0.003511962
25/05/2011,82.72,0.000967586
24/05/2011,82.64,0.001695531
23/05/2011,82.5,0.002062732
20/05/2011,82.33,-0.002183937
19/05/2011,82.51,0.012316478
18/05/2011,81.5,0.007018437
17/05/2011,80.93,-0.002591474
16/05/2011,81.14,0.004941942
13/05/2011,80.74,0.000991326
12/05/2011,80.66,0.01435999
11/05/2011,79.51,-0.002512249
10/05/2011,79.71,0.005030824
09/05/2011,79.31,0.007721069
06/05/2011,78.7,0.001271456
05/05/2011,78.6,-0.005961837
04/05/2011,79.07,0.001645466
03/05/2011,78.94,0.003807594
02/05/2011,78.64,0.004205167
29/04/2011,78.31,0.003581941
28/04/2011,78.03,0.002052599
27/04/2011,77.87,0.012014872
26/04/2011,76.94,-0.002466413
25/04/2011,77.13,0.002856403
21/04/2011,76.91,-0.01918802
20/04/2011,78.4,0.023226851
19/04/2011,76.6,-0.005208345
18/04/2011,77,-0.004922927
15/04/2011,77.38,0.004014249
14/04/2011,77.07,0.002338271
13/04/2011,76.89,0.002995769
12/04/2011,76.66,0.005362644
11/04/2011,76.25,0.002757898
08/04/2011,76.04,0.000394607
07/04/2011,76.01,-0.00929752
06/04/2011,76.72,0.001565354
05/04/2011,76.6,0.002745279
04/04/2011,76.39,0.005250045
01/04/2011,75.99,-0.001315098
31/03/2011,76.09,0.00368664
30/03/2011,75.81,0.005820892
29/03/2011,75.37,0.004921204
28/03/2011,75,-0.00332779
25/03/2011,75.25,0.004261559
24/03/2011,74.93,0.005352615
23/03/2011,74.53,0.008894937
22/03/2011,73.87,0.001490212
21/03/2011,73.76,0.010494134
18/03/2011,72.99,-0.00560149
17/03/2011,73.4,0.000272517
16/03/2011,73.38,-0.023435416
15/03/2011,75.12,-0.007294946
14/03/2011,75.67,-0.013910985
11/03/2011,76.73,0.000651848
10/03/2011,76.68,0.011806513
09/03/2011,75.78,0.003172088
08/03/2011,75.54,-0.009879551
07/03/2011,76.29,0.003413869
04/03/2011,76.03,-0.00275826
03/03/2011,76.24,0.020540045
02/03/2011,74.69,-0.002674156
01/03/2011,74.89,-0.010493554
28/02/2011,75.68,0.016520493
25/02/2011,74.44,-0.010290769
24/02/2011,75.21,0.000265957
23/02/2011,75.19,-0.006759917
22/02/2011,75.7,-0.005664245
18/02/2011,76.13,0.001972258
17/02/2011,75.98,-0.000526316
16/02/2011,76.02,-0.001708616
15/02/2011,76.15,-0.00118118
14/02/2011,76.24,0.001312508
11/02/2011,76.14,0.005003302
10/02/2011,75.76,-0.002241414
09/02/2011,75.93,0.007535233
08/02/2011,75.36,0.025671728
07/02/2011,73.45,-0.008135638
04/02/2011,74.05,0.002975388
03/02/2011,73.83,0.002576797
02/02/2011,73.64,0.002311197
01/02/2011,73.47,-0.002718501
31/01/2011,73.67,0.00530794
28/01/2011,73.28,-0.014495953
27/01/2011,74.35,-0.010968542
26/01/2011,75.17,-0.004115505
