Date,Close,ABC
07/02/2011,36.48,-0.002190581
04/02/2011,36.56,0.032525452
03/02/2011,35.39,-0.003666624
02/02/2011,35.52,-0.021446303
01/02/2011,36.29,0.011919753
31/01/2011,35.86,-0.00389647
28/01/2011,36,-0.022522237
27/01/2011,36.82,0.011747164
26/01/2011,36.39,0.012164927
25/01/2011,35.95,-0.009413137
24/01/2011,36.29,0.005249356
21/01/2011,36.1,0.010582109
20/01/2011,35.72,0.0047706
19/01/2011,35.55,-0.01728989
18/01/2011,36.17,0.020671127
14/01/2011,35.43,0.00141223
13/01/2011,35.38,0.014806649
12/01/2011,34.86,-0.006006024
11/01/2011,35.07,0.009742197
10/01/2011,34.73,-0.005742192
07/01/2011,34.93,0.002006019
06/01/2011,34.86,0.011540809
05/01/2011,34.46,0.015204971
04/01/2011,33.94,-0.011134015
03/01/2011,34.32,0.005844552
31/12/2010,34.12,-0.002926546
30/12/2010,34.22,-0.012198815
29/12/2010,34.64,0.01307588
28/12/2010,34.19,-0.003212151
27/12/2010,34.3,-0.00291121
23/12/2010,34.4,0.007586847
22/12/2010,34.14,0.01178564
21/12/2010,33.74,0.010727159
20/12/2010,33.38,0.006009633
17/12/2010,33.18,0.015184015
16/12/2010,32.68,0.012625264
15/12/2010,32.27,0.010278863
14/12/2010,31.94,0.01641451
13/12/2010,31.42,-0.021722875
10/12/2010,32.11,0.01253542
09/12/2010,31.71,-0.000315308
08/12/2010,31.72,-0.017500447
07/12/2010,32.28,0.003102702
06/12/2010,32.18,0.001243781
03/12/2010,32.14,0.008122506
02/12/2010,31.88,0.010405265
01/12/2010,31.55,0.022436839
30/11/2010,30.85,-0.000324097
29/11/2010,30.86,-0.00097166
26/11/2010,30.89,-0.001617338
24/11/2010,30.94,-0.000323154
23/11/2010,30.95,-0.005156312
22/11/2010,31.11,0.002897153
19/11/2010,31.02,-0.01344881
18/11/2010,31.44,0.021540778
17/11/2010,30.77,-0.007124382
16/11/2010,30.99,-0.013461742
15/11/2010,31.41,0.002869442
12/11/2010,31.32,-0.009849166
11/11/2010,31.63,0.005071326
10/11/2010,31.47,0.020546469
09/11/2010,30.83,-0.019910741
08/11/2010,31.45,-0.007286584
05/11/2010,31.68,-0.008799554
04/11/2010,31.96,0.008799554
03/11/2010,31.68,-0.008486614
02/11/2010,31.95,-0.02595141
01/11/2010,32.79,-0.001219141
29/10/2010,32.83,-0.017512525
28/10/2010,33.41,0.005703152
27/10/2010,33.22,0.024068184
26/10/2010,32.43,0.012410957
25/10/2010,32.03,-0.000936184
22/10/2010,32.06,-0.009313945
21/10/2010,32.36,0.016199731
20/10/2010,31.84,0.008832865
19/10/2010,31.56,-0.024414358
18/10/2010,32.34,0.001547269
15/10/2010,32.29,-0.000619195
14/10/2010,32.31,-0.001855288
13/10/2010,32.37,0.009622921
12/10/2010,32.06,0.008457372
11/10/2010,31.79,0.003781914
08/10/2010,31.67,-0.000631313
07/10/2010,31.69,0.011105937
06/10/2010,31.34,-0.005092309
05/10/2010,31.5,0.024422808
04/10/2010,30.74,-0.003572012
01/10/2010,30.85,0.006177877
30/09/2010,30.66,-0.003256271
29/09/2010,30.76,-0.013240949
28/09/2010,31.17,0.007083095
27/09/2010,30.95,-0.012841268
24/09/2010,31.35,0.032747293
23/09/2010,30.34,-0.002633313
22/09/2010,30.42,-0.012089675
21/09/2010,30.79,0.004883617
20/09/2010,30.64,0.015126892
17/09/2010,30.18,0.0016581
16/09/2010,30.13,-0.003974831
15/09/2010,30.25,0.039101712
14/09/2010,29.09,0.020490385
13/09/2010,28.5,0.001053186
10/09/2010,28.47,0.007757444
09/09/2010,28.25,0.007104826
08/09/2010,28.05,0.000713267
07/09/2010,28.03,-0.001782214
03/09/2010,28.08,0
02/09/2010,28.08,0.003925072
01/09/2010,27.97,0.024978674
31/08/2010,27.28,-0.012386315
30/08/2010,27.62,-0.003974712
27/08/2010,27.73,0.003250861
26/08/2010,27.64,-0.010079279
25/08/2010,27.92,0.001792436
24/08/2010,27.87,-0.023755771
23/08/2010,28.54,-0.013226785
20/08/2010,28.92,-0.008607387
19/08/2010,29.17,-0.009892627
18/08/2010,29.46,-0.001017812
17/08/2010,29.49,0.026805729
16/08/2010,28.71,-0.011428696
13/08/2010,29.04,-0.003780723
12/08/2010,29.15,0.001029689
11/08/2010,29.12,-0.028771658
10/08/2010,29.97,-0.00266578
09/08/2010,30.05,-0.00630289
06/08/2010,30.24,-0.003301423
05/08/2010,30.34,-0.000658979
04/08/2010,30.36,0.01259546
03/08/2010,29.98,-0.019815708
02/08/2010,30.58,0.020149319
30/07/2010,29.97,0.033590944
29/07/2010,28.98,0.001726818
28/07/2010,28.93,-0.007232682
27/07/2010,29.14,-0.045614883
26/07/2010,30.5,-0.000983123
23/07/2010,30.53,0.029922445
22/07/2010,29.63,-0.077260992
21/07/2010,32.01,-0.007779719
20/07/2010,32.26,0.008404719
19/07/2010,31.99,-0.004678006
16/07/2010,32.14,-0.018190728
15/07/2010,32.73,-0.001831502
14/07/2010,32.79,0.014127999
13/07/2010,32.33,0.018102866
12/07/2010,31.75,-0.002830636
09/07/2010,31.84,-0.002509412
08/07/2010,31.92,0.004395611
07/07/2010,31.78,0.013941924
06/07/2010,31.34,0.013492013
02/07/2010,30.92,-0.000323363
01/07/2010,30.93,-0.026166139
30/06/2010,31.75,0.000945329
29/06/2010,31.72,-0.025215344
28/06/2010,32.53,0.020497612
25/06/2010,31.87,0.008824514
24/06/2010,31.59,-0.008824514
23/06/2010,31.87,-0.002819992
22/06/2010,31.96,-0.014290395
21/06/2010,32.42,-0.004309025
18/06/2010,32.56,-0.009780029
17/06/2010,32.88,0.003656311
16/06/2010,32.76,0.009199697
15/06/2010,32.46,0.007731599
14/06/2010,32.21,0.009044191
11/06/2010,31.92,0.007231599
10/06/2010,31.69,0.023951329
09/06/2010,30.94,0.010396455
08/06/2010,30.62,-0.004886799
07/06/2010,30.77,0
04/06/2010,30.77,-0.041692594
03/06/2010,32.08,0.010970177
02/06/2010,31.73,0.029423293
01/06/2010,30.81,-0.015139603
28/05/2010,31.28,-0.009228387
27/05/2010,31.57,0.03644977
26/05/2010,30.44,0.00560041
25/05/2010,30.27,-0.014105532
24/05/2010,30.7,-0.004225587
21/05/2010,30.83,0.004877265
20/05/2010,30.68,-0.023833656
19/05/2010,31.42,0.004146075
18/05/2010,31.29,-0.003509335
17/05/2010,31.4,0.002870358
14/05/2010,31.31,-0.009219585
13/05/2010,31.6,-0.005994654
12/05/2010,31.79,0.01809286
11/05/2010,31.22,0.005138097
10/05/2010,31.06,0.037727945
07/05/2010,29.91,-0.027697122
06/05/2010,30.75,-0.009064484
05/05/2010,31.03,0.001935484
04/05/2010,30.97,-0.009959922
03/05/2010,31.28,0.013842165
30/04/2010,30.85,-0.016396445
29/04/2010,31.36,0.018343234
28/04/2010,30.79,-0.002270885
27/04/2010,30.86,-0.011918324
26/04/2010,31.23,0.003207187
23/04/2010,31.13,-0.008954329
22/04/2010,31.41,0.034000361
21/04/2010,30.36,-0.000658545
20/04/2010,30.38,0.018605188
19/04/2010,29.82,-0.002010051
16/04/2010,29.88,0.013138137
15/04/2010,29.49,0.009882514
14/04/2010,29.2,-0.008864702
13/04/2010,29.46,0.004081638
12/04/2010,29.34,-0.004421024
09/04/2010,29.47,0.009889254
08/04/2010,29.18,0.004809353
07/04/2010,29.04,0.000344412
06/04/2010,29.03,0.003796381
05/04/2010,28.92,0.011476391
01/04/2010,28.59,-0.011476391
31/03/2010,28.92,-0.012371292
30/03/2010,29.28,0.015141377
29/03/2010,28.84,0.008706306
26/03/2010,28.59,-0.000349711
25/03/2010,28.6,-0.004187026
24/03/2010,28.72,-0.016917372
23/03/2010,29.21,-0.002735044
22/03/2010,29.29,0.021046145
19/03/2010,28.68,0.003842799
18/03/2010,28.57,0.013035238
17/03/2010,28.2,-0.005657724
16/03/2010,28.36,0.021743861
15/03/2010,27.75,-0.00646554
12/03/2010,27.93,-0.005356199
11/03/2010,28.08,0.001068947
10/03/2010,28.05,0.002141328
09/03/2010,27.99,-0.002854087
08/03/2010,28.07,-0.012039805
05/03/2010,28.41,0.014893892
04/03/2010,27.99,-0.000357207
03/03/2010,28,-0.016295082
02/03/2010,28.46,0.013798202
01/03/2010,28.07,0.001069328
26/02/2010,28.04,-0.001425517
25/02/2010,28.08,0.006789378
24/02/2010,27.89,0.005032361
23/02/2010,27.75,-0.005032361
22/02/2010,27.89,-0.00892385
19/02/2010,28.14,0.010000083
18/02/2010,27.86,0.00973858
17/02/2010,27.59,0.000725163
16/02/2010,27.57,0.008011696
12/02/2010,27.35,-0.006196484
11/02/2010,27.52,0.012063754
10/02/2010,27.19,0.001103956
09/02/2010,27.16,0.007762005
08/02/2010,26.95,-0.00222387
05/02/2010,27.01,-0.015065506
04/02/2010,27.42,-0.032295595
03/02/2010,28.32,-0.008088667
02/02/2010,28.55,0.028421096
01/02/2010,27.75,0.017815414
29/01/2010,27.26,-0.000733407
28/01/2010,27.28,0.000733407
27/01/2010,27.26,-0.006581377
26/01/2010,27.44,0.012099139
25/01/2010,27.11,0.016738349
22/01/2010,26.66,0.003005261
21/01/2010,26.58,-0.020849601
20/01/2010,27.14,-0.008438869
19/01/2010,27.37,0.016578018
15/01/2010,26.92,-0.010715048
14/01/2010,27.21,0.006267302
13/01/2010,27.04,0.019418086
12/01/2010,26.52,0.006810469
11/01/2010,26.34,0.011070928
08/01/2010,26.05,0.010806744
07/01/2010,25.77,-0.016166634
06/01/2010,26.19,-0.009500356
05/01/2010,26.44,-0.007160385
04/01/2010,26.63,0.021253172
31/12/2009,26.07,-0.009163867
30/12/2009,26.31,-0.002277905
29/12/2009,26.37,-0.001515726
28/12/2009,26.41,0.00265403
24/12/2009,26.34,0.00075959
23/12/2009,26.32,0.000380011
22/12/2009,26.31,0.007630712
21/12/2009,26.11,0.003068664
18/12/2009,26.03,0.006552346
17/12/2009,25.86,-0.010386706
16/12/2009,26.13,0.013485082
15/12/2009,25.78,0.030723173
14/12/2009,25,0.008435479
11/12/2009,24.79,-0.010433481
10/12/2009,25.05,0.02220071
09/12/2009,24.5,0.011081583
08/12/2009,24.23,-0.016779604
07/12/2009,24.64,-0.001216792
04/12/2009,24.67,0.003654826
03/12/2009,24.58,-0.007296344
02/12/2009,24.76,-0.003628305
01/12/2009,24.85,0.006459449
30/11/2009,24.69,-0.006861783
27/11/2009,24.86,-0.004815419
25/11/2009,24.98,-0.0016
24/11/2009,25.02,0.002000401
23/11/2009,24.97,0.019410233
20/11/2009,24.49,0.0114991
19/11/2009,24.21,-0.010682107
18/11/2009,24.47,0.007794911
17/11/2009,24.28,-0.009836145
16/11/2009,24.52,-0.003257332
13/11/2009,24.6,0.025526293
12/11/2009,23.98,-0.01202087
11/11/2009,24.27,-0.002880068
10/11/2009,24.34,0.022015427
09/11/2009,23.81,0.00801185
06/11/2009,23.62,0.008076558
05/11/2009,23.43,0.012454531
04/11/2009,23.14,-0.002589557
03/11/2009,23.2,0.030192624
02/11/2009,22.51,0.016122158
30/10/2009,22.15,-0.022763759
29/10/2009,22.66,0.016911841
28/10/2009,22.28,-0.023509621
27/10/2009,22.81,-0.004810856
26/10/2009,22.92,-0.011711259
23/10/2009,23.19,-0.012853647
22/10/2009,23.49,0.000851789
21/10/2009,23.47,-0.01017389
20/10/2009,23.71,0.011879648
19/10/2009,23.43,-0.00425895
16/10/2009,23.53,0.007679219
15/10/2009,23.35,0.012063912
14/10/2009,23.07,0.019698601
13/10/2009,22.62,-0.005291018
12/10/2009,22.74,0.005733202
09/10/2009,22.61,0.009331327
08/10/2009,22.4,-0.000446329
07/10/2009,22.41,0.011669791
06/10/2009,22.15,0.011807585
05/10/2009,21.89,0.012411099
02/10/2009,21.62,-0.018786349
01/10/2009,22.03,-0.015762542
30/09/2009,22.38,0.018034754
29/09/2009,21.98,0.009600074
28/09/2009,21.77,0.012014932
25/09/2009,21.51,-0.001857873
24/09/2009,21.55,-0.00601436
23/09/2009,21.68,-0.000461148
22/09/2009,21.69,-0.011915815
21/09/2009,21.95,0.008693718
18/09/2009,21.76,0.008769962
17/09/2009,21.57,-0.008769962
16/09/2009,21.76,0.009697605
15/09/2009,21.55,-0.008778065
14/09/2009,21.74,0.00368664
11/09/2009,21.66,0.00601993
10/09/2009,21.53,0.004655502
09/09/2009,21.43,0.012206724
08/09/2009,21.17,-0.005652394
04/09/2009,21.29,0.007070498
03/09/2009,21.14,0.006168466
02/09/2009,21.01,-0.009002667
01/09/2009,21.2,-0.005175264
31/08/2009,21.31,0.005175264
28/08/2009,21.2,0.002361276
27/08/2009,21.15,0.011890747
26/08/2009,20.9,-0.001434377
25/08/2009,20.93,0.00623055
24/08/2009,20.8,-0.011947573
21/08/2009,21.05,0.002378122
20/08/2009,21,0.008128182
19/08/2009,20.83,0.015969369
18/08/2009,20.5,0.012270093
17/08/2009,20.25,-0.009338972
14/08/2009,20.44,-0.006825965
13/08/2009,20.58,0.006825965
12/08/2009,20.44,0.006872879
11/08/2009,20.3,-0.000984737
10/08/2009,20.32,-0.000983768
07/08/2009,20.34,-0.00588237
06/08/2009,20.46,0.000977995
05/08/2009,20.44,-0.000489117
04/08/2009,20.45,0.029275224
03/08/2009,19.86,0.007074309
31/07/2009,19.72,-0.002026343
30/07/2009,19.76,-0.025975486
29/07/2009,20.28,0.049530083
28/07/2009,19.3,0.002594035
27/07/2009,19.25,-0.003112036
24/07/2009,19.31,0.008320381
23/07/2009,19.15,0.018977902
22/07/2009,18.79,-0.016886945
21/07/2009,19.11,0.021153618
20/07/2009,18.71,-0.014327653
17/07/2009,18.98,0.025074667
16/07/2009,18.51,0.012503561
15/07/2009,18.28,0.002738977
14/07/2009,18.23,0.006604317
13/07/2009,18.11,0.021770327
10/07/2009,17.72,-0.006749182
09/07/2009,17.84,-0.00503216
08/07/2009,17.93,-0.014946306
07/07/2009,18.2,0.022785092
06/07/2009,17.79,-0.00168492
02/07/2009,17.82,-0.023295563
01/07/2009,18.24,0.027795008
30/06/2009,17.74,-0.018431128
29/06/2009,18.07,-0.005518778
26/06/2009,18.17,-0.004940993
25/06/2009,18.26,0.042511994
24/06/2009,17.5,-0.010233176
23/06/2009,17.68,-0.017937701
22/06/2009,18,-0.017075601
19/06/2009,18.31,-0.004903306
18/06/2009,18.4,0.00873368
17/06/2009,18.24,0.024980483
16/06/2009,17.79,-0.699869895
15/06/2009,35.82,-0.02017479
12/06/2009,36.55,-0.01196642
11/06/2009,36.99,0.028240396
10/06/2009,35.96,0.0061367
09/06/2009,35.74,-0.01719876
08/06/2009,36.36,-0.000549904
05/06/2009,36.38,0.000549904
04/06/2009,36.36,-0.021494502
03/06/2009,37.15,-0.018931375
02/06/2009,37.86,0.005562192
01/06/2009,37.65,0.014715985
29/05/2009,37.1,0.006218757
28/05/2009,36.87,0.003804352
27/05/2009,36.73,-0.017541942
26/05/2009,37.38,0.021634159
22/05/2009,36.58,0.005757384
21/05/2009,36.37,-0.015821388
20/05/2009,36.95,0.027158438
19/05/2009,35.96,0.010623527
18/05/2009,35.58,0.016721376
15/05/2009,34.99,-0.020928366
14/05/2009,35.73,0.001120135
13/05/2009,35.69,-0.005866758
12/05/2009,35.9,0.006707683
11/05/2009,35.66,-0.017512609
08/05/2009,36.29,-0.002202038
07/05/2009,36.37,0.032698176
06/05/2009,35.2,0.002275314
05/05/2009,35.12,0.000569638
04/05/2009,35.1,0.021599112
01/05/2009,34.35,0.020886184
30/04/2009,33.64,-0.031888032
29/04/2009,34.73,-0.004882962
28/04/2009,34.9,-0.0099787
27/04/2009,35.25,0.019190049
24/04/2009,34.58,-0.023718786
23/04/2009,35.41,0.018814694
22/04/2009,34.75,0.005193318
21/04/2009,34.57,-0.003465207
20/04/2009,34.69,-0.004314691
17/04/2009,34.84,0.028827153
16/04/2009,33.85,0.028770339
15/04/2009,32.89,-0.007270556
14/04/2009,33.13,-0.004216874
13/04/2009,33.27,0.00572722
09/04/2009,33.08,0.015537251
08/04/2009,32.57,0.001843885
07/04/2009,32.51,-0.009185613
06/04/2009,32.81,0.001219884
03/04/2009,32.77,-0.022927098
02/04/2009,33.53,0.024148472
01/04/2009,32.73,0.002141001
31/03/2009,32.66,0.012323015
30/03/2009,32.26,-0.000929512
27/03/2009,32.29,-0.012311636
26/03/2009,32.69,0.009837153
25/03/2009,32.37,0.009934885
24/03/2009,32.05,0.008145408
23/03/2009,31.79,0.038805574
20/03/2009,30.58,0.003603608
19/03/2009,30.47,-0.023675502
18/03/2009,31.2,-0.006071276
17/03/2009,31.39,0.026470235
16/03/2009,30.57,-0.02200024
13/03/2009,31.25,0.060344661
12/03/2009,29.42,0.04270741
11/03/2009,28.19,-0.10209161
10/03/2009,31.22,0.033548171
09/03/2009,30.19,-0.017077591
06/03/2009,30.71,-0.008753501
05/03/2009,30.98,-0.00193486
04/03/2009,31.04,0.022150743
03/03/2009,30.36,-0.005911347
02/03/2009,30.54,-0.039170337
27/02/2009,31.76,-0.027024474
26/02/2009,32.63,-0.046115956
25/02/2009,34.17,-0.026283101
24/02/2009,35.08,0.01348851
23/02/2009,34.61,-0.029606489
20/02/2009,35.65,0.002808991
19/02/2009,35.55,-0.015906572
18/02/2009,36.12,-0.003040776
17/02/2009,36.23,-0.030445407
13/02/2009,37.35,-0.013033833
12/02/2009,37.84,0.012498501
11/02/2009,37.37,-0.007199071
10/02/2009,37.64,-0.027255356
09/02/2009,38.68,-0.002066116
06/02/2009,38.76,0.009331327
05/02/2009,38.4,0.012578782
04/02/2009,37.92,0.009805299
03/02/2009,37.55,0.017190861
02/02/2009,36.91,0.016113963
30/01/2009,36.32,-0.020709187
29/01/2009,37.08,-0.018172601
28/01/2009,37.76,0.021955367
27/01/2009,36.94,0.002439356
26/01/2009,36.85,0.021394124
23/01/2009,36.07,-0.039945536
22/01/2009,37.54,0.005341893
21/01/2009,37.34,0.020290159
20/01/2009,36.59,-0.022163069
16/01/2009,37.41,0.01508243
15/01/2009,36.85,0.0177965
14/01/2009,36.2,0.003597624
13/01/2009,36.07,0.005839027
12/01/2009,35.86,-0.001950133
09/01/2009,35.93,-0.021748965
08/01/2009,36.72,0.022305758
07/01/2009,35.91,-0.005554027
06/01/2009,36.11,-0.003869546
05/01/2009,36.25,
