Date,Close,AXP
14/10/2013,76.07,0.008846694
11/10/2013,75.4,0.009862802
10/10/2013,74.66,0.033227458
09/10/2013,72.22,0
08/10/2013,72.22,-0.00992017
07/10/2013,72.94,-0.018608347
04/10/2013,74.31,0.003910205
03/10/2013,74.02,-0.007537048
02/10/2013,74.58,-0.017939488
01/10/2013,75.93,0.005414341
30/09/2013,75.52,-0.004887402
27/09/2013,75.89,-0.005650104
26/09/2013,76.32,0.004333274
25/09/2013,75.99,-0.001052216
24/09/2013,76.07,-0.00485215
23/09/2013,76.44,-0.011446535
20/09/2013,77.32,-0.0032281
19/09/2013,77.57,-0.000902004
18/09/2013,77.64,0.009316838
17/09/2013,76.92,0.017309638
16/09/2013,75.6,0.003976148
13/09/2013,75.3,0.000132811
12/09/2013,75.29,0.001462086
11/09/2013,75.18,0.007744731
10/09/2013,74.6,0.012680596
09/09/2013,73.66,0.004217406
06/09/2013,73.35,-0.006116227
05/09/2013,73.8,0.008983319
04/09/2013,73.14,0.009754835
03/09/2013,72.43,0.007205241
30/08/2013,71.91,-0.004301679
29/08/2013,72.22,0.002912018
28/08/2013,72.01,0.001389661
27/08/2013,71.91,-0.023365549
26/08/2013,73.61,-0.000543257
23/08/2013,73.65,-0.002847267
22/08/2013,73.86,0.005702663
21/08/2013,73.44,-0.011238355
20/08/2013,74.27,-0.000942063
19/08/2013,74.34,-0.01110305
16/08/2013,75.17,0.003865383
15/08/2013,74.88,-0.013266313
14/08/2013,75.88,-0.004601941
13/08/2013,76.23,0.009754889
12/08/2013,75.49,-0.000132459
09/08/2013,75.5,-0.009097564
08/08/2013,76.19,0.01387718
07/08/2013,75.14,-0.00887717
06/08/2013,75.81,-0.001581653
05/08/2013,75.93,0.003165812
02/08/2013,75.69,0.000793021
01/08/2013,75.63,0.024900885
31/07/2013,73.77,-0.019066098
30/07/2013,75.19,0.00173045
29/07/2013,75.06,-0.003723409
26/07/2013,75.34,-0.005691234
25/07/2013,75.77,0.005425806
24/07/2013,75.36,0.012686289
23/07/2013,74.41,-0.004157453
22/07/2013,74.72,0.008872218
19/07/2013,74.06,0.000675356
18/07/2013,74.01,-0.037004421
17/07/2013,76.8,-0.018959748
16/07/2013,78.27,0.00538049
15/07/2013,77.85,-0.006146773
12/07/2013,78.33,0.017904774
11/07/2013,76.94,0.007959852
10/07/2013,76.33,-0.016630239
09/07/2013,77.61,0.007371517
08/07/2013,77.04,0.009520776
05/07/2013,76.31,0.022931617
03/07/2013,74.58,-0.000536193
02/07/2013,74.62,-0.013576676
01/07/2013,75.64,0.011702261
28/06/2013,74.76,-0.004803852
27/06/2013,75.12,0.016374007
26/06/2013,73.9,0.009107655
25/06/2013,73.23,0.016800175
24/06/2013,72.01,-0.017892027
21/06/2013,73.31,0.005334075
20/06/2013,72.92,-0.017805431
19/06/2013,74.23,-0.01005303
18/06/2013,74.98,0.015320821
17/06/2013,73.84,0.011852192
14/06/2013,72.97,-0.030235803
13/06/2013,75.21,0.006536407
12/06/2013,74.72,-0.023804351
11/06/2013,76.52,-0.022739998
10/06/2013,78.28,0.003070627
07/06/2013,78.04,0.023335256
06/06/2013,76.24,0.019603277
05/06/2013,74.76,-0.01723952
04/06/2013,76.06,-0.005376005
03/06/2013,76.47,0.009988255
31/05/2013,75.71,-0.005663499
30/05/2013,76.14,0.004079758
29/05/2013,75.83,-0.004342398
28/05/2013,76.16,0.011754741
24/05/2013,75.27,0.007735435
23/05/2013,74.69,0.003352783
22/05/2013,74.44,-0.008960274
21/05/2013,75.11,0.009497764
20/05/2013,74.4,0.014622519
17/05/2013,73.32,0.014977951
16/05/2013,72.23,-0.00758572
15/05/2013,72.78,0.017603892
14/05/2013,71.51,0.024346567
13/05/2013,69.79,-0.004146714
10/05/2013,70.08,-0.001853304
09/05/2013,70.21,-0.001423285
08/05/2013,70.31,0.000996087
07/05/2013,70.24,0.002565932
06/05/2013,70.06,-0.002423552
03/05/2013,70.23,0.012176929
02/05/2013,69.38,0.015981744
01/05/2013,68.28,-0.001902115
30/04/2013,68.41,0.011467341
29/04/2013,67.63,-0.001772788
26/04/2013,67.75,-0.005593185
25/04/2013,68.13,0.010475935
24/04/2013,67.42,-0.000444873
23/04/2013,67.45,0.01178151
22/04/2013,66.66,-0.008663236
19/04/2013,67.24,0.033265843
18/04/2013,65.04,0.014090192
17/04/2013,64.13,-0.007147327
16/04/2013,64.59,0.007615236
15/04/2013,64.1,-0.024350101
12/04/2013,65.68,-0.000913103
11/04/2013,65.74,0.00518531
10/04/2013,65.4,0.002756088
09/04/2013,65.22,-0.005809526
08/04/2013,65.6,0.00458366
05/04/2013,65.3,-0.021662591
04/04/2013,66.73,0.007219162
03/04/2013,66.25,-0.020764059
02/04/2013,67.64,0.005633818
01/04/2013,67.26,-0.002969123
28/03/2013,67.46,0.004605907
27/03/2013,67.15,-0.000297796
26/03/2013,67.17,0.016057972
25/03/2013,66.1,-0.001813785
22/03/2013,66.22,0.01230738
21/03/2013,65.41,-0.00897959
20/03/2013,66,0.013269469
19/03/2013,65.13,-0.009930568
18/03/2013,65.78,-0.004701609
15/03/2013,66.09,0.010801048
14/03/2013,65.38,0.001224365
13/03/2013,65.3,0.000153151
12/03/2013,65.29,-0.003211257
11/03/2013,65.5,0.012288941
08/03/2013,64.7,0.002166178
07/03/2013,64.56,-0.001393081
06/03/2013,64.65,0.008231777
05/03/2013,64.12,0.019369159
04/03/2013,62.89,0.008302778
01/03/2013,62.37,0.003533573
28/02/2013,62.15,-0.005615739
27/02/2013,62.5,0.009323327
26/02/2013,61.92,-0.001613684
25/02/2013,62.02,-0.008829016
22/02/2013,62.57,0.01659856
21/02/2013,61.54,-0.005994348
20/02/2013,61.91,-0.005958629
19/02/2013,62.28,0.009518504
15/02/2013,61.69,-0.010481431
14/02/2013,62.34,0.003857285
13/02/2013,62.1,-0.001609011
12/02/2013,62.2,0.003543247
11/02/2013,61.98,0.002908388
08/02/2013,61.8,-0.00548654
07/02/2013,62.14,0.025755295
06/02/2013,60.56,-0.001649893
05/02/2013,60.66,0.02082194
04/02/2013,59.41,-0.008380874
01/02/2013,59.91,0.018531528
31/01/2013,58.81,-0.008803172
30/01/2013,59.33,-0.002020543
29/01/2013,59.45,0.006412442
28/01/2013,59.07,-0.007253131
25/01/2013,59.5,0.003367007
24/01/2013,59.3,0.006259007
23/01/2013,58.93,-0.007943928
22/01/2013,59.4,-0.00637693
18/01/2013,59.78,-0.015931303
17/01/2013,60.74,0.001977588
16/01/2013,60.62,-0.002306806
15/01/2013,60.76,-0.007378897
14/01/2013,61.21,-0.000489996
11/01/2013,61.24,0.007375269
10/01/2013,60.79,0.008756768
09/01/2013,60.26,0.000996181
08/01/2013,60.2,0.00566385
07/01/2013,59.86,0.004185157
04/01/2013,59.61,0.010285901
03/01/2013,59,0.004246291
02/01/2013,58.75,0.021854092
31/12/2012,57.48,0.014192091
28/12/2012,56.67,-0.000352858
27/12/2012,56.69,-0.007731544
26/12/2012,57.13,-0.006977178
24/12/2012,57.53,-0.002083696
21/12/2012,57.65,0.004345943
20/12/2012,57.4,0.010684049
19/12/2012,56.79,-0.017974483
18/12/2012,57.82,0.00955781
17/12/2012,57.27,0.010884939
14/12/2012,56.65,-0.018711746
13/12/2012,57.72,0.000866626
12/12/2012,57.67,0.010633762
11/12/2012,57.06,0.005447689
10/12/2012,56.75,0.002470008
07/12/2012,56.61,0.008693393
06/12/2012,56.12,-0.004976903
05/12/2012,56.4,0.0099787
04/12/2012,55.84,-0.002682645
03/12/2012,55.99,0.001608723
30/11/2012,55.9,-0.000357718
29/11/2012,55.92,0.007358913
28/11/2012,55.51,0.019464007
27/11/2012,54.44,-0.02270142
26/11/2012,55.69,-0.014617016
23/11/2012,56.51,0.00942313
21/11/2012,55.98,0.002145924
20/11/2012,55.86,0.011342277
19/11/2012,55.23,0.016982057
16/11/2012,54.3,0.012229169
15/11/2012,53.64,-0.000186411
14/11/2012,53.65,-0.020113235
13/11/2012,54.74,-0.014148613
12/11/2012,55.52,-0.005568043
09/11/2012,55.83,0.004847841
08/11/2012,55.56,-0.000179969
07/11/2012,55.57,-0.028735571
06/11/2012,57.19,0.014619371
05/11/2012,56.36,-0.006190875
02/11/2012,56.71,-0.002465658
01/11/2012,56.85,0.015600387
31/10/2012,55.97,0.003938423
26/10/2012,55.75,0.005576055
25/10/2012,55.44,0.003795071
24/10/2012,55.23,-0.002712234
23/10/2012,55.38,-0.024260912
22/10/2012,56.74,-0.002112677
19/10/2012,56.86,-0.013104058
18/10/2012,57.61,-0.030092885
17/10/2012,59.37,0.012542537
16/10/2012,58.63,0.017897569
15/10/2012,57.59,-0.005195717
12/10/2012,57.89,-0.009969144
11/10/2012,58.47,0.008588167
10/10/2012,57.97,-0.004646769
09/10/2012,58.24,-0.009909529
08/10/2012,58.82,0.004430063
05/10/2012,58.56,0.00324981
04/10/2012,58.37,0.016757756
03/10/2012,57.4,0.003840116
02/10/2012,57.18,-0.009572782
01/10/2012,57.73,0.015184863
28/09/2012,56.86,0.005113297
27/09/2012,56.57,0.007630238
26/09/2012,56.14,-0.017480802
25/09/2012,57.13,-0.009407735
24/09/2012,57.67,-0.003289192
21/09/2012,57.86,-0.008261665
20/09/2012,58.34,-0.005640558
19/09/2012,58.67,0
18/09/2012,58.67,-0.008655124
17/09/2012,59.18,-0.001519629
14/09/2012,59.27,0.003718733
13/09/2012,59.05,0.030607616
12/09/2012,57.27,0.00069869
11/09/2012,57.23,-0.005054477
10/09/2012,57.52,-0.003644256
07/09/2012,57.73,0.005558465
06/09/2012,57.41,0.003839446
05/09/2012,57.19,-0.024526273
04/09/2012,58.61,0.005303237
31/08/2012,58.3,0.019572808
30/08/2012,57.17,-0.004363389
29/08/2012,57.42,-0.002435207
28/08/2012,57.56,0.002435207
27/08/2012,57.42,-0.001218345
24/08/2012,57.49,0.018787314
23/08/2012,56.42,-0.007064671
22/08/2012,56.82,0.003879391
21/08/2012,56.6,-0.005286356
20/08/2012,56.9,-0.0120536
17/08/2012,57.59,0.003827423
16/08/2012,57.37,0.012453024
15/08/2012,56.66,0.010289252
14/08/2012,56.08,-0.000891186
13/08/2012,56.13,0.005000903
10/08/2012,55.85,-0.011039998
09/08/2012,56.47,-0.025180558
08/08/2012,57.91,0.00467331
07/08/2012,57.64,0.009412654
06/08/2012,57.1,-0.008892047
03/08/2012,57.61,0.019632532
02/08/2012,56.49,-0.005472694
01/08/2012,56.8,-0.015894143
31/07/2012,57.71,-0.010000083
30/07/2012,58.29,-0.004108891
27/07/2012,58.53,0.013242949
26/07/2012,57.76,0.030052345
25/07/2012,56.05,0.007521525
24/07/2012,55.63,-0.001795977
23/07/2012,55.73,-0.001434463
20/07/2012,55.81,-0.007497358
19/07/2012,56.23,-0.03598013
18/07/2012,58.29,-0.006668401
17/07/2012,58.68,0.000681896
16/07/2012,58.64,0.012181672
13/07/2012,57.93,0.017412942
12/07/2012,56.93,-0.019998928
11/07/2012,58.08,-0.005323272
10/07/2012,58.39,-0.000342466
09/07/2012,58.41,-0.003759403
06/07/2012,58.63,-0.010519269
05/07/2012,59.25,-0.002696782
03/07/2012,59.41,0.00607802
02/07/2012,59.05,0.014327381
29/06/2012,58.21,0.026459333
28/06/2012,56.69,-0.003345957
27/06/2012,56.88,0.013629736
26/06/2012,56.11,0.0010699
25/06/2012,56.05,-0.013116104
22/06/2012,56.79,0.008310542
21/06/2012,56.32,-0.019691213
20/06/2012,57.44,0.008742843
19/06/2012,56.94,0.019328556
18/06/2012,55.85,-0.007669707
15/06/2012,56.28,0.022097369
14/06/2012,55.05,-0.000907853
13/06/2012,55.1,-0.024736877
12/06/2012,56.48,0.024736877
11/06/2012,55.1,-0.013698844
08/06/2012,55.86,0.011161232
07/06/2012,55.24,-0.002531189
06/06/2012,55.38,0.02560491
05/06/2012,53.98,0.008745055
04/06/2012,53.51,0.001496166
01/06/2012,53.43,-0.043938973
31/05/2012,55.83,0.006649319
30/05/2012,55.46,-0.019639981
29/05/2012,56.56,0.013348957
25/05/2012,55.81,-0.009451698
24/05/2012,56.34,0.00658893
23/05/2012,55.97,-0.006766408
22/05/2012,56.35,0.000354988
21/05/2012,56.33,0.016647659
18/05/2012,55.4,-0.004502484
17/05/2012,55.65,-0.030787994
16/05/2012,57.39,-0.00953792
15/05/2012,57.94,-0.008250305
14/05/2012,58.42,-0.020668193
11/05/2012,59.64,0.00369562
10/05/2012,59.42,-0.000672948
09/05/2012,59.46,-0.007205729
08/05/2012,59.89,-0.003500295
07/05/2012,60.1,0
04/05/2012,60.1,-0.012566303
03/05/2012,60.86,-0.003117056
02/05/2012,61.05,0.001311261
01/05/2012,60.97,0.012543488
30/04/2012,60.21,0.000664562
27/04/2012,60.17,0.009686114
26/04/2012,59.59,0.011476919
25/04/2012,58.91,0.02196759
24/04/2012,57.63,0.005393662
23/04/2012,57.32,-0.002265401
20/04/2012,57.45,-0.002086594
19/04/2012,57.57,-0.008130829
18/04/2012,58.04,-0.002409225
17/04/2012,58.18,0.006033981
16/04/2012,57.83,0.00955615
13/04/2012,57.28,-0.013180905
12/04/2012,58.04,0.018958738
11/04/2012,56.95,0.013612868
10/04/2012,56.18,-0.017293531
09/04/2012,57.16,-0.016311311
05/04/2012,58.1,0.012644145
04/04/2012,57.37,-0.017623124
03/04/2012,58.39,0.006529233
02/04/2012,58.01,0.00258911
30/03/2012,57.86,-0.000518359
29/03/2012,57.89,-0.020009218
28/03/2012,59.06,0.014324938
27/03/2012,58.22,-0.007529125
26/03/2012,58.66,0.024330421
23/03/2012,57.25,-0.000698446
22/03/2012,57.29,0.004198012
21/03/2012,57.05,0.002457004
20/03/2012,56.91,-0.006305854
19/03/2012,57.27,0.012651724
16/03/2012,56.55,-0.00300168
15/03/2012,56.72,0.010100201
14/03/2012,56.15,0.034423689
13/03/2012,54.25,0.027660145
12/03/2012,52.77,-0.008115549
09/03/2012,53.2,0.004710324
08/03/2012,52.95,0.012925479
07/03/2012,52.27,0.010191416
06/03/2012,51.74,-0.023494539
05/03/2012,52.97,-0.000377501
02/03/2012,52.99,-0.010885993
01/03/2012,53.57,0.012774925
29/02/2012,52.89,-0.016315411
28/02/2012,53.76,-0.00778214
27/02/2012,54.18,0.015812812
24/02/2012,53.33,0.012452991
23/02/2012,52.67,-0.002275745
22/02/2012,52.79,-0.001135933
21/02/2012,52.85,-0.000189197
17/02/2012,52.86,-0.000189161
16/02/2012,52.87,0.025865988
15/02/2012,51.52,-0.00850411
14/02/2012,51.96,-0.002114775
13/02/2012,52.07,0.005005786
10/02/2012,51.81,-0.009604377
09/02/2012,52.31,0.012890991
08/02/2012,51.64,-0.009444033
07/02/2012,52.13,0.006157418
06/02/2012,51.81,-0.00845671
03/02/2012,52.25,0.021081914
02/02/2012,51.16,0.010611222
01/02/2012,50.62,0.009527662
31/01/2012,50.14,0.020552809
30/01/2012,49.12,-0.014752213
27/01/2012,49.85,-0.002604429
26/01/2012,49.98,-0.003794313
25/01/2012,50.17,0.018914045
24/01/2012,49.23,-0.004256619
23/01/2012,49.44,-0.012062872
20/01/2012,50.04,-0.018022074
19/01/2012,50.95,0.00768401
18/01/2012,50.56,0.006747396
17/01/2012,50.22,0.009201905
13/01/2012,49.76,0.002213058
12/01/2012,49.65,0.014199022
11/01/2012,48.95,0.005736545
10/01/2012,48.67,0.005769643
09/01/2012,48.39,0.002482931
06/01/2012,48.27,-0.010920063
05/01/2012,48.8,0.01154176
04/01/2012,48.24,-0.003104628
03/01/2012,48.39,0.025535084
30/12/2011,47.17,-0.007392578
29/12/2011,47.52,0.011641575
28/12/2011,46.97,-0.014583372
27/12/2011,47.66,-0.00606633
23/12/2011,47.95,0.006695987
22/12/2011,47.63,0.002943652
21/12/2011,47.49,-0.009013791
20/12/2011,47.92,0.04002237
19/12/2011,46.04,-0.018080561
16/12/2011,46.88,0.009860744
15/12/2011,46.42,-0.014117882
14/12/2011,47.08,-0.006562954
13/12/2011,47.39,-0.010495478
12/12/2011,47.89,-0.018823599
09/12/2011,48.8,0.02049549
08/12/2011,47.81,-0.027845462
07/12/2011,49.16,0.012280138
06/12/2011,48.56,-0.004520246
05/12/2011,48.78,0.011339159
02/12/2011,48.23,0.009164821
01/12/2011,47.79,-0.005217585
30/11/2011,48.04,0.053223374
29/11/2011,45.55,-0.01004814
28/11/2011,46.01,0.022196274
25/11/2011,45,-0.002219757
23/11/2011,45.1,-0.01975915
22/11/2011,46,-0.001303498
21/11/2011,46.06,-0.017646251
18/11/2011,46.88,0.003846981
17/11/2011,46.7,-0.029953726
16/11/2011,48.12,-0.037324614
15/11/2011,49.95,0.010060447
14/11/2011,49.45,-0.018433702
11/11/2011,50.37,0.025740412
10/11/2011,49.09,-0.002441507
09/11/2011,49.21,-0.042373321
08/11/2011,51.34,0.001754557
07/11/2011,51.25,0.001366787
04/11/2011,51.18,-0.009722029
03/11/2011,51.68,0.026668247
02/11/2011,50.32,0.026786417
01/11/2011,48.99,-0.032730559
31/10/2011,50.62,-0.028818194
28/10/2011,52.1,0.000768049
27/10/2011,52.06,0.031414153
26/10/2011,50.45,0.020627546
25/10/2011,49.42,-0.010066524
24/10/2011,49.92,0.029683009
21/10/2011,48.46,0.047975391
20/10/2011,46.19,0.001299827
19/10/2011,46.13,-0.01185231
18/10/2011,46.68,0.0339902
17/10/2011,45.12,-0.021487343
14/10/2011,46.1,-0.004976749
13/10/2011,46.33,-0.014995997
12/10/2011,47.03,0.027375349
11/10/2011,45.76,0.006797526
10/10/2011,45.45,0.045462374
07/10/2011,43.43,-0.02276447
06/10/2011,44.43,0.023225088
05/10/2011,43.41,-0.000460617
04/10/2011,43.43,-0.001150616
03/10/2011,43.48,-0.032136732
30/09/2011,44.9,-0.039734544
29/09/2011,46.72,0.005365395
28/09/2011,46.47,-0.013041339
27/09/2011,47.08,-0.010143789
26/09/2011,47.56,0.023615607
23/09/2011,46.45,-0.003867646
22/09/2011,46.63,-0.033737123
21/09/2011,48.23,-0.021334142
20/09/2011,49.27,0.012047108
19/09/2011,48.68,-0.029151862
16/09/2011,50.12,0.01527975
15/09/2011,49.36,0.007524184
14/09/2011,48.99,0.022500691
13/09/2011,47.9,0.009228253
12/09/2011,47.46,0.003799878
09/09/2011,47.28,-0.046491174
08/09/2011,49.53,-0.009044379
07/09/2011,49.98,0.039172695
06/09/2011,48.06,-0.009319732
02/09/2011,48.51,-0.020202707
01/09/2011,49.5,-0.004233451
31/08/2011,49.71,0.021348783
30/08/2011,48.66,0.002263143
29/08/2011,48.55,0.001442853
26/08/2011,48.48,0.008077086
25/08/2011,48.09,0.000207965
24/08/2011,48.08,0.035135889
23/08/2011,46.42,0.039996542
22/08/2011,44.6,0.002919055
19/08/2011,44.47,0.004281697
18/08/2011,44.28,-0.03506017
17/08/2011,45.86,0.021378225
16/08/2011,44.89,-0.020505624
15/08/2011,45.82,0.020505624
12/08/2011,44.89,-0.004001784
11/08/2011,45.07,0.051678734
10/08/2011,42.8,-0.074274847
09/08/2011,46.1,0.068683034
08/08/2011,43.04,-0.092475819
05/08/2011,47.21,0.007868196
04/08/2011,46.84,-0.042221527
03/08/2011,48.86,0.006982982
02/08/2011,48.52,-0.030446841
01/08/2011,50.02,-0.00039976
29/07/2011,50.04,-0.01014026
28/07/2011,50.55,0.001385727
27/07/2011,50.48,-0.02136289
26/07/2011,51.57,-0.004643073
25/07/2011,51.81,-0.008265304
22/07/2011,52.24,-0.006487334
21/07/2011,52.58,0.009362828
20/07/2011,52.09,0.005389811
19/07/2011,51.81,0.009307804
18/07/2011,51.33,-0.009307804
15/07/2011,51.81,0.008334189
14/07/2011,51.38,-0.011032726
13/07/2011,51.95,-0.008624874
12/07/2011,52.4,0.002483999
11/07/2011,52.27,-0.015189204
08/07/2011,53.07,-0.009750687
07/07/2011,53.59,0.015609156
06/07/2011,52.76,0.008183507
05/07/2011,52.33,-0.000191077
01/07/2011,52.34,0.012303116
30/06/2011,51.7,0.015202008
29/06/2011,50.92,0.021839264
28/06/2011,49.82,0.005636086
27/06/2011,49.54,0.024521049
24/06/2011,48.34,-0.01783748
23/06/2011,49.21,-0.012921642
22/06/2011,49.85,0.006036236
21/06/2011,49.55,0.013613946
20/06/2011,48.88,0.007804517
17/06/2011,48.5,0.001857394
16/06/2011,48.41,0.023619031
15/06/2011,47.28,-0.018233765
14/06/2011,48.15,-0.001867414
13/06/2011,48.24,0.010418932
10/06/2011,47.74,-0.012282865
09/06/2011,48.33,0.004770309
08/06/2011,48.1,-0.016290699
07/06/2011,48.89,0.002252484
06/06/2011,48.78,-0.010197926
03/06/2011,49.28,-0.016303068
02/06/2011,50.09,0.003600004
01/06/2011,49.91,-0.033300289
31/05/2011,51.6,0.009150263
27/05/2011,51.13,0.008840054
26/05/2011,50.68,0.005341787
25/05/2011,50.41,-0.002971182
24/05/2011,50.56,-0.01101506
23/05/2011,51.12,-0.00136839
20/05/2011,51.19,-0.012231975
19/05/2011,51.82,0.014774763
18/05/2011,51.06,0.005892769
17/05/2011,50.76,0.013686617
16/05/2011,50.07,0.011651397
13/05/2011,49.49,-0.001009795
12/05/2011,49.54,-0.005836788
11/05/2011,49.83,-0.006800026
10/05/2011,50.17,-0.000398565
09/05/2011,50.19,-0.000199223
06/05/2011,50.2,0.013638398
05/05/2011,49.52,-0.003628305
04/05/2011,49.7,-0.00401607
03/05/2011,49.9,0.005022612
02/05/2011,49.65,0.011546771
29/04/2011,49.08,0.011475536
28/04/2011,48.52,0.018723243
27/04/2011,47.62,0.01097984
26/04/2011,47.1,0.001062135
25/04/2011,47.05,-0.001274427
21/04/2011,47.11,0.002337691
20/04/2011,47,0.00768906
19/04/2011,46.64,0.012513648
18/04/2011,46.06,-0.00411657
15/04/2011,46.25,0.008032172
14/04/2011,45.88,-0.004783658
13/04/2011,46.1,0.001736865
12/04/2011,46.02,-0.007792247
11/04/2011,46.38,0.00215843
08/04/2011,46.28,0.00259628
07/04/2011,46.16,-0.00259628
06/04/2011,46.28,0.018757366
05/04/2011,45.42,0
04/04/2011,45.42,0.001321877
01/04/2011,45.36,0.003533573
31/03/2011,45.2,-0.015585871
30/03/2011,45.91,0.005679351
29/03/2011,45.65,-0.001532232
28/03/2011,45.72,0.002847445
25/03/2011,45.59,0
24/03/2011,45.59,0.012581559
23/03/2011,45.02,0.006015391
22/03/2011,44.75,0.009655402
21/03/2011,44.32,0.003390217
18/03/2011,44.17,0.017125661
17/03/2011,43.42,0.024715644
16/03/2011,42.36,-0.02976964
15/03/2011,43.64,-0.006167924
14/03/2011,43.91,-0.008391023
11/03/2011,44.28,0.005889032
10/03/2011,44.02,-0.023128908
09/03/2011,45.05,-0.004208667
08/03/2011,45.24,0.034404742
07/03/2011,43.71,-0.000228754
04/03/2011,43.72,-0.013179014
03/03/2011,44.3,0.029319553
02/03/2011,43.02,-0.003017294
01/03/2011,43.15,-0.009686423
28/02/2011,43.57,0.000918485
25/02/2011,43.53,-0.000688943
24/02/2011,43.56,0.002758622
23/02/2011,43.44,-0.019378242
22/02/2011,44.29,-0.027612531
18/02/2011,45.53,-0.005475865
17/02/2011,45.78,-0.023317119
16/02/2011,46.86,0.014401109
15/02/2011,46.19,-0.007119003
14/02/2011,46.52,-0.004931928
11/02/2011,46.75,0.003857699
10/02/2011,46.57,0.018420718
09/02/2011,45.72,-0.003493453
08/02/2011,45.88,0.023374824
07/02/2011,44.82,0.022564134
04/02/2011,43.82,0.006639979
03/02/2011,43.53,-0.004355308
02/02/2011,43.72,0.002748513
01/02/2011,43.6,0.005058645
31/01/2011,43.38,-0.011004238
28/01/2011,43.86,-0.015384919
27/01/2011,44.54,0.001797753
