Date,Close,SO
19/03/2012,44.03,-0.007015984
16/03/2012,44.34,-0.011882216
15/03/2012,44.87,0.000445831
14/03/2012,44.85,-0.012408757
13/03/2012,45.41,0.000440529
12/03/2012,45.39,0.006187865
09/03/2012,45.11,0.007565679
08/03/2012,44.77,0.003131994
07/03/2012,44.63,-0.000448029
06/03/2012,44.65,0.010129518
05/03/2012,44.2,-0.001582458
02/03/2012,44.27,-0.002256319
01/03/2012,44.37,0.004065046
29/02/2012,44.19,-0.003388685
28/02/2012,44.34,-0.002027713
27/02/2012,44.43,-0.002472745
24/02/2012,44.54,0.006758305
23/02/2012,44.24,0.001357159
22/02/2012,44.18,0.002719857
21/02/2012,44.06,-0.007236576
17/02/2012,44.38,-0.000900901
16/02/2012,44.42,0.004965029
15/02/2012,44.2,-0.007662873
14/02/2012,44.54,0.002697843
13/02/2012,44.42,-0.004268231
10/02/2012,44.61,-0.001567925
09/02/2012,44.68,0.001567925
08/02/2012,44.61,0.002693604
07/02/2012,44.49,0.006539656
06/02/2012,44.2,-0.002259888
03/02/2012,44.3,0.000451569
02/02/2012,44.28,-0.024538372
01/02/2012,45.38,-0.003958659
31/01/2012,45.56,0.011479155
30/01/2012,45.04,0.000444148
27/01/2012,45.02,-0.006641601
26/01/2012,45.32,0.004422829
25/01/2012,45.12,0.004887812
24/01/2012,44.9,-0.010413299
23/01/2012,45.37,0.001544061
20/01/2012,45.3,0.007089086
19/01/2012,44.98,-0.010394874
18/01/2012,45.45,0.005736997
17/01/2012,45.19,-0.001768738
13/01/2012,45.27,0.00354061
12/01/2012,45.11,0.001109016
11/01/2012,45.06,0.006010035
10/01/2012,44.79,-0.003565861
09/01/2012,44.95,0.010511111
06/01/2012,44.48,-0.010288617
05/01/2012,44.94,-0.001334223
04/01/2012,45,-0.000666445
03/01/2012,45.03,-0.027597021
30/12/2011,46.29,-0.006459971
29/12/2011,46.59,0.005164634
28/12/2011,46.35,-0.004090866
27/12/2011,46.54,0.013847041
23/12/2011,45.9,0.003273325
22/12/2011,45.75,-0.002401486
21/12/2011,45.86,0.009640741
20/12/2011,45.42,0.019115941
19/12/2011,44.56,0.000224442
16/12/2011,44.55,-0.003808675
15/12/2011,44.72,0.013054428
14/12/2011,44.14,-0.004069642
13/12/2011,44.32,0.002485035
12/12/2011,44.21,-0.007885588
09/12/2011,44.56,0.012646962
08/12/2011,44,-0.008599284
07/12/2011,44.38,-0.007631911
06/12/2011,44.72,0.009887721
05/12/2011,44.28,0.01181295
02/12/2011,43.76,-0.006832183
01/12/2011,44.06,0.003410257
30/11/2011,43.91,0.014913664
29/11/2011,43.26,0.012561226
28/11/2011,42.72,0.00586925
25/11/2011,42.47,0.006377723
23/11/2011,42.2,-0.009903406
22/11/2011,42.62,-0.00910902
21/11/2011,43.01,-0.004407848
18/11/2011,43.2,0.003710579
17/11/2011,43.04,-0.002088895
16/11/2011,43.13,-0.007392041
15/11/2011,43.45,-0.002298852
14/11/2011,43.55,-0.008915364
11/11/2011,43.94,0.007767917
10/11/2011,43.6,0.009448163
09/11/2011,43.19,-0.017671143
08/11/2011,43.96,0.007076847
07/11/2011,43.65,0.010362787
04/11/2011,43.2,-0.002773927
03/11/2011,43.32,0.002079723
02/11/2011,43.23,0.013038601
01/11/2011,42.67,-0.012344398
31/10/2011,43.2,-0.00254306
28/10/2011,43.31,-0.007590606
27/10/2011,43.64,0.011987234
26/10/2011,43.12,0
25/10/2011,43.12,-0.006011579
24/10/2011,43.38,-0.012826562
21/10/2011,43.94,0.015365513
20/10/2011,43.27,0.006724663
19/10/2011,42.98,0.002096193
18/10/2011,42.89,-0.0004662
17/10/2011,42.91,0.005608802
14/10/2011,42.67,0.004227343
13/10/2011,42.49,-0.005164331
12/10/2011,42.71,0.000702658
11/10/2011,42.68,-0.006306222
10/10/2011,42.95,0.013596084
07/10/2011,42.37,0.007581178
06/10/2011,42.05,0.017270758
05/10/2011,41.33,-0.011546917
04/10/2011,41.81,-0.00477214
03/10/2011,42.01,-0.008532879
30/09/2011,42.37,-0.011731716
29/09/2011,42.87,0.014094666
28/09/2011,42.27,-0.000709471
27/09/2011,42.3,-0.002832863
26/09/2011,42.42,0
23/09/2011,42.42,0.007334707
22/09/2011,42.11,-0.009689311
21/09/2011,42.52,-0.006797167
20/09/2011,42.81,0.010567199
19/09/2011,42.36,-0.005414963
16/09/2011,42.59,0.012284586
15/09/2011,42.07,0.007874996
14/09/2011,41.74,0.00456238
13/09/2011,41.55,0.004341541
12/09/2011,41.37,0.01534557
09/09/2011,40.74,-0.015103819
08/09/2011,41.36,0.000967586
07/09/2011,41.32,0.001937985
06/09/2011,41.24,0.001941748
02/09/2011,41.16,0.00097229
01/09/2011,41.12,-0.005819609
31/08/2011,41.36,0.004361529
30/08/2011,41.18,0.00194458
29/08/2011,41.1,0.006591016
26/08/2011,40.83,-0.001468429
25/08/2011,40.89,-0.008280612
24/08/2011,41.23,0.014905591
23/08/2011,40.62,0.014881227
22/08/2011,40.02,0.001250156
19/08/2011,39.97,-0.005986548
18/08/2011,40.21,-0.009898621
17/08/2011,40.61,0.008904338
16/08/2011,40.25,-0.003967275
15/08/2011,40.41,0.030145463
12/08/2011,39.21,-0.005087775
11/08/2011,39.41,0.035644269
10/08/2011,38.03,-0.007335637
09/08/2011,38.31,-0.000521921
08/08/2011,38.33,-0.039391282
05/08/2011,39.87,0.014908678
04/08/2011,39.28,-0.007355772
03/08/2011,39.57,0.002530366
02/08/2011,39.47,-0.004802233
01/08/2011,39.66,0.003030305
29/07/2011,39.54,-0.005548564
28/07/2011,39.76,-0.011005614
27/07/2011,40.2,-0.001491425
26/07/2011,40.26,-0.001241157
25/07/2011,40.31,-0.006675757
22/07/2011,40.58,-0.005406747
21/07/2011,40.8,0.011834458
20/07/2011,40.32,0.001489204
19/07/2011,40.26,0.006728997
18/07/2011,39.99,-0.005734961
15/07/2011,40.22,0.00298805
14/07/2011,40.1,-0.005471289
13/07/2011,40.32,0
12/07/2011,40.32,0.00447428
11/07/2011,40.14,-0.004226234
08/07/2011,40.31,-0.004208448
07/07/2011,40.48,-0.003944778
06/07/2011,40.64,0.001231072
05/07/2011,40.59,-0.003197641
01/07/2011,40.72,0.008384759
30/06/2011,40.38,0.003473087
29/06/2011,40.24,0.000745805
28/06/2011,40.21,0.010500096
27/06/2011,39.79,0.009088677
24/06/2011,39.43,0.002285135
23/06/2011,39.34,-0.005576694
22/06/2011,39.56,-0.007554808
21/06/2011,39.86,-0.003506139
20/06/2011,40,0.004761317
17/06/2011,39.81,0.003775014
16/06/2011,39.66,0.008355537
15/06/2011,39.33,-0.008355537
14/06/2011,39.66,0.000252175
13/06/2011,39.65,0.008103362
10/06/2011,39.33,-0.005072291
09/06/2011,39.53,-0.001264063
08/06/2011,39.58,0.006082127
07/06/2011,39.34,0
06/06/2011,39.34,-0.000762292
03/06/2011,39.37,-0.00759113
02/06/2011,39.67,-0.000252048
01/06/2011,39.68,-0.010030174
31/05/2011,40.08,0.007010544
27/05/2011,39.8,-0.002258754
26/05/2011,39.89,-0.001252662
25/05/2011,39.94,-0.004247352
24/05/2011,40.11,-0.000249283
23/05/2011,40.12,-0.008685996
20/05/2011,40.47,-0.008611198
19/05/2011,40.82,0.008117127
18/05/2011,40.49,-0.002713037
17/05/2011,40.6,0.008409646
16/05/2011,40.26,-0.00569661
13/05/2011,40.49,0.001730318
12/05/2011,40.42,0.010695289
11/05/2011,39.99,0.002002504
10/05/2011,39.91,0.00477208
09/05/2011,39.72,0.005554167
06/05/2011,39.5,0.005330638
05/05/2011,39.29,-0.005836839
04/05/2011,39.52,0.005836839
03/05/2011,39.29,0.006127157
02/05/2011,39.05,0.000256115
29/04/2011,39.04,0.004878685
28/04/2011,38.85,-0.00154321
27/04/2011,38.91,0.00748101
26/04/2011,38.62,0.002333118
25/04/2011,38.53,-0.000778311
21/04/2011,38.56,0.001817002
20/04/2011,38.49,0.007824766
19/04/2011,38.19,-0.002353865
18/04/2011,38.28,-0.001305313
15/04/2011,38.33,0.012866135
14/04/2011,37.84,0.00689475
13/04/2011,37.58,0.002664537
12/04/2011,37.48,-0.007972405
11/04/2011,37.78,-0.016277598
08/04/2011,38.4,-0.008040505
07/04/2011,38.71,0.001033859
06/04/2011,38.67,0.010659142
05/04/2011,38.26,-0.001305995
04/04/2011,38.31,0
01/04/2011,38.31,0.005234244
31/03/2011,38.11,-0.000262364
30/03/2011,38.12,0.011078984
29/03/2011,37.7,0.003986716
28/03/2011,37.55,-0.000798616
25/03/2011,37.58,0.001064963
24/03/2011,37.54,0.0013328
23/03/2011,37.49,0.002670942
22/03/2011,37.39,-0.000802032
21/03/2011,37.42,0.011287408
18/03/2011,37,0.0035197
17/03/2011,36.87,0.001900367
16/03/2011,36.8,-0.005690301
15/03/2011,37.01,-0.017144808
14/03/2011,37.65,-0.016594612
11/03/2011,38.28,-0.003390276
10/03/2011,38.41,-0.002600105
09/03/2011,38.51,0.003120939
08/03/2011,38.39,0.008370439
07/03/2011,38.07,0.002630196
04/03/2011,37.97,-0.006300887
03/03/2011,38.21,0.009994823
02/03/2011,37.83,0.003177127
01/03/2011,37.71,-0.010551404
28/02/2011,38.11,0.001312853
25/02/2011,38.06,0.008178386
24/02/2011,37.75,-0.001323627
23/02/2011,37.8,-0.002378122
22/02/2011,37.89,0.000527983
18/02/2011,37.87,0.001321179
17/02/2011,37.82,-0.001585205
16/02/2011,37.88,-0.006840332
15/02/2011,38.14,0.004467226
14/02/2011,37.97,-0.001578948
11/02/2011,38.03,0.017507078
10/02/2011,37.37,-0.005869814
09/02/2011,37.59,0.006137444
08/02/2011,37.36,-0.002939999
07/02/2011,37.47,0.003475475
04/02/2011,37.34,-0.006672919
03/02/2011,37.59,-0.000797766
02/02/2011,37.62,-0.008470141
01/02/2011,37.94,0.008470141
31/01/2011,37.62,-0.003979313
28/01/2011,37.77,-0.01027271
27/01/2011,38.16,0
26/01/2011,38.16,-0.007830894
