Date,Close,PEP
21/08/2013,79.08,-0.015185082
20/08/2013,80.29,-0.007321495
19/08/2013,80.88,0.008692467
16/08/2013,80.18,-0.009063319
15/08/2013,80.91,-0.022486588
14/08/2013,82.75,-0.007704384
13/08/2013,83.39,-0.005023934
12/08/2013,83.81,-0.006303916
09/08/2013,84.34,-0.004023198
08/08/2013,84.68,-0.000944287
07/08/2013,84.76,-0.003415585
06/08/2013,85.05,0.006724499
05/08/2013,84.48,0.002251586
02/08/2013,84.29,0.001068313
01/08/2013,84.2,0.007869362
31/07/2013,83.54,-0.018618978
30/07/2013,85.11,-0.001643579
29/07/2013,85.25,-0.000703565
26/07/2013,85.31,-0.002809319
25/07/2013,85.55,-0.001051463
24/07/2013,85.64,-0.006517714
23/07/2013,86.2,-0.002317498
22/07/2013,86.4,-0.000115734
19/07/2013,86.41,-0.004503212
18/07/2013,86.8,0.018135814
17/07/2013,85.24,0.014415941
16/07/2013,84.02,-0.008296836
15/07/2013,84.72,0.004732617
12/07/2013,84.32,-0.002723991
11/07/2013,84.55,0.018622957
10/07/2013,82.99,0.002654442
09/07/2013,82.77,0.012032962
08/07/2013,81.78,0.012055749
05/07/2013,80.8,0.000866712
03/07/2013,80.73,-0.01169892
02/07/2013,81.68,-0.004397759
01/07/2013,82.04,0.003051946
28/06/2013,81.79,0.000611509
27/06/2013,81.74,0.005397462
26/06/2013,81.3,0.015619507
25/06/2013,80.04,-0.001123806
24/06/2013,80.13,0
21/06/2013,80.13,0.015342353
20/06/2013,78.91,-0.024782244
19/06/2013,80.89,-0.020556211
18/06/2013,82.57,0.000242248
17/06/2013,82.55,0.005100813
14/06/2013,82.13,0.001828043
13/06/2013,81.98,-0.001584497
12/06/2013,82.11,-0.005102052
11/06/2013,82.53,-0.00386988
10/06/2013,82.85,0.004112246
07/06/2013,82.51,0.010355212
06/06/2013,81.66,0.005649039
05/06/2013,81.2,-0.005281594
04/06/2013,81.63,0.002821568
03/06/2013,81.4,0.007769664
31/05/2013,80.77,-0.005555913
30/05/2013,81.22,0.001231982
29/05/2013,81.12,-0.016019908
28/05/2013,82.43,-0.001818072
24/05/2013,82.58,0.005585928
23/05/2013,82.12,-0.010297505
22/05/2013,82.97,0.004106286
21/05/2013,82.63,0.000484203
20/05/2013,82.59,-0.0145444
17/05/2013,83.8,0.000716247
16/05/2013,83.74,-0.006071809
15/05/2013,84.25,0.008941937
14/05/2013,83.5,0.005644644
13/05/2013,83.03,0.00036138
10/05/2013,83,0.001808864
09/05/2013,82.85,-0.004816385
08/05/2013,83.25,-0.001080497
07/05/2013,83.34,0.010130333
06/05/2013,82.5,-0.003992021
03/05/2013,82.83,0.003265013
02/05/2013,82.56,0.004248353
01/05/2013,82.21,-0.003157642
30/04/2013,82.47,-0.002180233
29/04/2013,82.65,0.001695326
26/04/2013,82.51,-0.00375008
25/04/2013,82.82,0.005812562
24/04/2013,82.34,-0.021149551
23/04/2013,84.1,0.008598095
22/04/2013,83.38,0.007342796
19/04/2013,82.77,0.018534856
18/04/2013,81.25,0.029983508
17/04/2013,78.85,-0.014479321
16/04/2013,80,0.013591954
15/04/2013,78.92,-0.013466946
12/04/2013,79.99,0.000375117
11/04/2013,79.96,-0.001249844
10/04/2013,80.06,0.0106738
09/04/2013,79.21,-0.003654468
08/04/2013,79.5,0.011512557
05/04/2013,78.59,-0.011889844
04/04/2013,79.53,0.007192914
03/04/2013,78.96,-0.009829947
02/04/2013,79.74,0.008058467
01/04/2013,79.1,-0.000126414
28/03/2013,79.11,0.010419408
27/03/2013,78.29,-0.0080148
26/03/2013,78.92,0.01390772
25/03/2013,77.83,-0.010353515
22/03/2013,78.64,0.032175396
21/03/2013,76.15,-0.002229948
20/03/2013,76.32,-0.00457547
19/03/2013,76.67,-0.000130421
18/03/2013,76.68,-0.004683849
15/03/2013,77.04,-0.001945147
14/03/2013,77.19,0.003114055
13/03/2013,76.95,0.000780031
12/03/2013,76.89,0.000520359
11/03/2013,76.85,-0.004543987
08/03/2013,77.2,0.000777504
07/03/2013,77.14,0.004417313
06/03/2013,76.8,-0.001301236
05/03/2013,76.9,0.0039088
04/03/2013,76.6,0.008785214
01/03/2013,75.93,0.002109427
28/02/2013,75.77,0.003834715
27/02/2013,75.48,-0.001853078
26/02/2013,75.62,0.005702555
25/02/2013,75.19,-0.005041136
22/02/2013,75.57,0.002782749
21/02/2013,75.36,-0.000795862
20/02/2013,75.42,-0.001060164
19/02/2013,75.5,0.024401264
15/02/2013,73.68,0.019183926
14/02/2013,72.28,0.010850016
13/02/2013,71.5,-0.009326997
12/02/2013,72.17,-0.002629213
11/02/2013,72.36,-0.003311261
08/02/2013,72.6,-0.002888387
07/02/2013,72.81,0.000549526
06/02/2013,72.77,-0.005208345
05/02/2013,73.15,0.009615459
04/02/2013,72.45,-0.003031976
01/02/2013,72.67,-0.002473888
31/01/2013,72.85,-0.004929491
30/01/2013,73.21,0.003694838
29/01/2013,72.94,0.004534532
28/01/2013,72.61,0.001654032
25/01/2013,72.49,0.003593149
24/01/2013,72.23,0.00583173
23/01/2013,71.81,-0.005416304
22/01/2013,72.2,-0.003870616
18/01/2013,72.48,0.000690084
17/01/2013,72.43,0.013202888
16/01/2013,71.48,-0.001677384
15/01/2013,71.6,0.004339009
14/01/2013,71.29,0.005767759
11/01/2013,70.88,0.000988073
10/01/2013,70.81,0.011362145
09/01/2013,70.01,0.005011824
08/01/2013,69.66,0.003019196
07/01/2013,69.45,-0.000143978
04/01/2013,69.46,0.001440715
03/01/2013,69.36,0.00043262
02/01/2013,69.33,0.013066388
31/12/2012,68.43,0.006009545
28/12/2012,68.02,-0.009510643
27/12/2012,68.67,-0.002472549
26/12/2012,68.84,-0.008534079
24/12/2012,69.43,-0.002876458
21/12/2012,69.63,-0.006869928
20/12/2012,70.11,0.003285952
19/12/2012,69.88,-0.009258666
18/12/2012,70.53,0.002271115
17/12/2012,70.37,0.002988688
14/12/2012,70.16,-0.000712403
13/12/2012,70.21,-0.000427198
12/12/2012,70.24,-0.002559364
11/12/2012,70.42,0.002986563
10/12/2012,70.21,-0.000711896
07/12/2012,70.26,0.003421731
06/12/2012,70.02,0.004437136
05/12/2012,69.71,-0.00214946
04/12/2012,69.86,-0.000143133
03/12/2012,69.87,-0.004854378
30/11/2012,70.21,-0.001423285
29/11/2012,70.31,-0.000568747
28/11/2012,70.35,0.003417346
27/11/2012,70.11,0.001570195
26/11/2012,70,-0.002710609
23/11/2012,70.19,0.012616655
21/11/2012,69.31,0.005787891
20/11/2012,68.91,0.0018883
19/11/2012,68.78,0.006856836
16/11/2012,68.31,0.001758242
15/11/2012,68.19,0.000293341
14/11/2012,68.17,-0.005996362
13/11/2012,68.58,-0.00043735
12/11/2012,68.61,-0.003491928
09/11/2012,68.85,0.00087184
08/11/2012,68.79,-0.002903181
07/11/2012,68.99,-0.00520458
06/11/2012,69.35,0.005059642
05/11/2012,69,-0.000724375
02/11/2012,69.05,-0.00563219
01/11/2012,69.44,0.00288434
31/10/2012,69.24,0.003762123
26/10/2012,68.98,0.001305578
25/10/2012,68.89,0.007138205
24/10/2012,68.4,-0.001752849
23/10/2012,68.52,-0.015638894
22/10/2012,69.6,-0.004014918
19/10/2012,69.88,-0.012514384
18/10/2012,70.76,0.009371075
17/10/2012,70.1,-0.002849005
16/10/2012,70.3,-0.000568828
15/10/2012,70.34,0.004131354
12/10/2012,70.05,0.003288771
11/10/2012,69.82,-0.00670904
10/10/2012,70.29,-0.011598433
09/10/2012,71.11,-0.001124385
08/10/2012,71.19,0.001265022
05/10/2012,71.1,0.003240124
04/10/2012,70.87,0.00240164
03/10/2012,70.7,0.001132182
02/10/2012,70.62,-0.000424719
01/10/2012,70.65,-0.001697073
28/09/2012,70.77,0.001838626
27/09/2012,70.64,0.003119243
26/09/2012,70.42,0.00099453
25/09/2012,70.35,-0.004962789
24/09/2012,70.7,0.002123895
21/09/2012,70.55,-0.00973278
20/09/2012,71.24,0.005489492
19/09/2012,70.85,0.001695155
18/09/2012,70.73,0.004818603
17/09/2012,70.39,-0.000993965
14/09/2012,70.46,-0.005943133
13/09/2012,70.88,0.011636289
12/09/2012,70.06,-0.021463688
11/09/2012,71.58,-0.003625719
10/09/2012,71.84,-0.00361262
07/09/2012,72.1,-0.000693241
06/09/2012,72.15,0.008490551
05/09/2012,71.54,-0.013053928
04/09/2012,72.48,0.000690084
31/08/2012,72.43,0.003457579
30/08/2012,72.18,-0.008278193
29/08/2012,72.78,-0.004660735
28/08/2012,73.12,-0.000683574
27/08/2012,73.17,0.00150448
24/08/2012,73.06,0.005489995
23/08/2012,72.66,-0.003160429
22/08/2012,72.89,-0.001644963
21/08/2012,73.01,-0.004373384
20/08/2012,73.33,-0.000817884
17/08/2012,73.39,-0.002585563
16/08/2012,73.58,0.013132884
15/08/2012,72.62,0.005246457
14/08/2012,72.24,0.003466689
13/08/2012,71.99,-0.001942826
10/08/2012,72.13,-0.000138629
09/08/2012,72.14,-0.005942938
08/08/2012,72.57,0.003865806
07/08/2012,72.29,-0.002624855
06/08/2012,72.48,-0.00536637
03/08/2012,72.87,0.014792556
02/08/2012,71.8,-0.008321823
01/08/2012,72.4,-0.004547655
31/07/2012,72.73,-0.000274952
30/07/2012,72.75,0.00675818
27/07/2012,72.26,0.014497048
26/07/2012,71.22,0.013001879
25/07/2012,70.3,0.021713413
24/07/2012,68.79,-0.007963555
23/07/2012,69.34,-0.00890171
20/07/2012,69.96,-0.006553664
19/07/2012,70.42,0.000568182
18/07/2012,70.38,0.000710682
17/07/2012,70.33,-0.000284333
16/07/2012,70.35,-0.000852515
13/07/2012,70.41,0.007985213
12/07/2012,69.85,-0.004000577
11/07/2012,70.13,0.00371429
10/07/2012,69.87,-0.001716002
09/07/2012,69.99,-0.003280796
06/07/2012,70.22,0.000712301
05/07/2012,70.17,-0.008373
03/07/2012,70.76,0
02/07/2012,70.76,0.001414227
29/06/2012,70.66,0.015115075
28/06/2012,69.6,-0.002152853
27/06/2012,69.75,0.01168086
26/06/2012,68.94,0.004798264
25/06/2012,68.61,-0.001310903
22/06/2012,68.7,0.002915454
21/06/2012,68.5,-0.00596756
20/06/2012,68.91,-0.005787891
19/06/2012,69.31,-0.004175371
18/06/2012,69.6,0.001725626
15/06/2012,69.48,0.003027029
14/06/2012,69.27,0.010448506
13/06/2012,68.55,0.002190581
12/06/2012,68.4,0.005130096
11/06/2012,68.05,-0.00381344
08/06/2012,68.31,0.009265453
07/06/2012,67.68,0.002811277
06/06/2012,67.49,0.007286819
05/06/2012,67,-0.007138638
04/06/2012,67.48,-0.000444477
01/06/2012,67.51,-0.005023651
31/05/2012,67.85,-0.005438391
30/05/2012,68.22,-0.016139936
29/05/2012,69.33,0.010002258
25/05/2012,68.64,-0.002473628
24/05/2012,68.81,0.011841378
23/05/2012,68,-0.001175779
22/05/2012,68.08,0.00146994
21/05/2012,67.98,-0.002057312
18/05/2012,68.12,-0.009496748
17/05/2012,68.77,0.000290867
16/05/2012,68.75,0.01317735
15/05/2012,67.85,0.010370463
14/05/2012,67.15,0.005225842
11/05/2012,66.8,0.000149712
10/05/2012,66.79,0.012808131
09/05/2012,65.94,-0.008757417
08/05/2012,66.52,-0.001502178
07/05/2012,66.62,0.010866391
04/05/2012,65.9,-0.015209991
03/05/2012,66.91,0.001196351
02/05/2012,66.83,0.005100521
01/05/2012,66.49,0.007396818
30/04/2012,66,-0.001514005
27/04/2012,66.1,-0.0040764
26/04/2012,66.37,-0.004509929
25/04/2012,66.67,0.002402764
24/04/2012,66.51,0.00497401
23/04/2012,66.18,-0.006776624
20/04/2012,66.63,0.007230036
19/04/2012,66.15,-0.000906618
18/04/2012,66.21,-0.002865548
17/04/2012,66.4,0.006193841
16/04/2012,65.99,0.014193294
13/04/2012,65.06,-0.00490648
12/04/2012,65.38,0.003524098
11/04/2012,65.15,0.004615393
10/04/2012,64.85,-0.007680529
09/04/2012,65.35,-0.01216745
05/04/2012,66.15,-0.002868143
04/04/2012,66.34,-0.003310763
03/04/2012,66.56,-0.002700677
02/04/2012,66.74,0.005860713
30/03/2012,66.35,0.004986034
29/03/2012,66.02,0.001364153
28/03/2012,65.93,-0.001212673
27/03/2012,66.01,0.003490405
26/03/2012,65.78,0.007323804
23/03/2012,65.3,-0.001377305
22/03/2012,65.39,0.000458891
21/03/2012,65.36,0.00122474
20/03/2012,65.28,0.008460938
19/03/2012,64.73,0.004024773
16/03/2012,64.47,0.004664188
15/03/2012,64.17,0.001715668
14/03/2012,64.06,-0.004361378
13/03/2012,64.34,0.006236378
12/03/2012,63.94,0.012432295
09/03/2012,63.15,0.003172088
08/03/2012,62.95,0.005256045
07/03/2012,62.62,0.005444369
06/03/2012,62.28,-0.008155478
05/03/2012,62.79,0.00430932
02/03/2012,62.52,-0.000479731
01/03/2012,62.55,-0.006215655
29/02/2012,62.94,-0.006019343
28/02/2012,63.32,0
27/02/2012,63.32,0.00015794
24/02/2012,63.31,0.002847202
23/02/2012,63.13,0.000475323
22/02/2012,63.1,-0.000633714
21/02/2012,63.14,0.007312066
17/02/2012,62.68,-0.000797385
16/02/2012,62.73,-0.005405419
15/02/2012,63.07,-0.007109596
14/02/2012,63.52,-0.002672747
13/02/2012,63.69,-0.004073964
10/02/2012,63.95,-0.004991431
09/02/2012,64.27,-0.037711514
08/02/2012,66.74,-0.000299625
07/02/2012,66.76,0.003601444
06/02/2012,66.52,-0.002102419
03/02/2012,66.66,0.003908016
02/02/2012,66.4,0.00030125
01/02/2012,66.38,0.010753606
31/01/2012,65.67,0.003967048
30/01/2012,65.41,-0.00609665
27/01/2012,65.81,-0.010730852
26/01/2012,66.52,-0.002702299
25/01/2012,66.7,0.00752449
24/01/2012,66.2,0.001511716
23/01/2012,66.1,-0.002719446
20/01/2012,66.28,0.005598017
19/01/2012,65.91,0.016213264
18/01/2012,64.85,0.003088806
17/01/2012,64.65,0.003874472
13/01/2012,64.4,-0.003410327
12/01/2012,64.62,-0.006017144
11/01/2012,65.01,-0.009948808
10/01/2012,65.66,-0.00106553
09/01/2012,65.73,0.005186101
06/01/2012,65.39,-0.012613191
05/01/2012,66.22,-0.007821941
04/01/2012,66.74,0.005107417
03/01/2012,66.4,0.000753296
30/12/2011,66.35,-0.00285951
29/12/2011,66.54,0.009513096
28/12/2011,65.91,-0.007105631
27/12/2011,66.38,-0.002858219
23/12/2011,66.57,0.007993407
22/12/2011,66.04,0
21/12/2011,66.04,0.007752566
20/12/2011,65.53,0.017860367
19/12/2011,64.37,-0.005268063
16/12/2011,64.71,-0.002161162
15/12/2011,64.85,0.013506376
14/12/2011,63.98,-0.004678006
13/12/2011,64.28,-0.005894231
12/12/2011,64.66,-0.008163311
09/12/2011,65.19,0.013279998
08/12/2011,64.33,-0.00897561
07/12/2011,64.91,0.00401359
06/12/2011,64.65,0.003874472
05/12/2011,64.4,0.001865092
02/12/2011,64.28,0.002960195
01/12/2011,64.09,0.001405262
30/11/2011,64,0.005326662
29/11/2011,63.66,0.010580438
28/11/2011,62.99,0.00796944
25/11/2011,62.49,0.001441269
23/11/2011,62.4,-0.01242252
22/11/2011,63.18,0.000474947
21/11/2011,63.15,-0.011650006
18/11/2011,63.89,-0.003125491
17/11/2011,64.09,-0.015482582
16/11/2011,65.09,0.009105704
15/11/2011,64.5,0.02671015
14/11/2011,62.8,-0.00761425
11/11/2011,63.28,0.005069719
10/11/2011,62.96,0.010859257
09/11/2011,62.28,-0.021916075
08/11/2011,63.66,0.018389865
07/11/2011,62.5,0.008193475
04/11/2011,61.99,-0.012981992
03/11/2011,62.8,0.006229555
02/11/2011,62.41,0.00288832
01/11/2011,62.23,-0.011503562
31/10/2011,62.95,-0.003963541
28/10/2011,63.2,0.005076153
27/10/2011,62.88,0.013932486
26/10/2011,62.01,0.003068726
25/10/2011,61.82,-0.004519052
24/10/2011,62.1,-0.002894358
21/10/2011,62.28,0.002572349
20/10/2011,62.12,0.000160992
19/10/2011,62.11,-0.004818512
18/10/2011,62.41,0.008366903
17/10/2011,61.89,-0.005639264
14/10/2011,62.24,-0.001926164
13/10/2011,62.36,-0.005437403
12/10/2011,62.7,0.028307592
11/10/2011,60.95,-0.014981554
10/10/2011,61.87,0.01383373
07/10/2011,61.02,0.007401958
06/10/2011,60.57,0.004633468
05/10/2011,60.29,-0.002650325
04/10/2011,60.45,0.002650325
03/10/2011,60.29,-0.026353927
30/09/2011,61.9,-0.010925559
29/09/2011,62.58,0.009795341
28/09/2011,61.97,-0.007395532
27/09/2011,62.43,0.008687313
26/09/2011,61.89,0.025363382
23/09/2011,60.34,-0.009566294
22/09/2011,60.92,0.002136226
21/09/2011,60.79,0.006601773
20/09/2011,60.39,-0.002811081
19/09/2011,60.56,-0.024305903
16/09/2011,62.05,-0.018680195
15/09/2011,63.22,0.026283564
14/09/2011,61.58,0.017032839
13/09/2011,60.54,0.006629126
12/09/2011,60.14,0.002497296
09/09/2011,59.99,-0.022254277
08/09/2011,61.34,-0.004554334
07/09/2011,61.62,-0.013379743
06/09/2011,62.45,-0.013519093
02/09/2011,63.3,-0.013338762
01/09/2011,64.15,-0.004355272
31/08/2011,64.43,-0.00139589
30/08/2011,64.52,0.00559529
29/08/2011,64.16,0.015708774
26/08/2011,63.16,0.002219053
25/08/2011,63.02,-0.010732426
24/08/2011,63.7,0.003459667
23/08/2011,63.48,0.024881666
22/08/2011,61.92,-0.002419551
19/08/2011,62.07,-0.016299498
18/08/2011,63.09,-0.023961682
17/08/2011,64.62,0.013397926
16/08/2011,63.76,0.002984374
15/08/2011,63.57,0.006153866
12/08/2011,63.18,0.004918693
11/08/2011,62.87,0.041405379
10/08/2011,60.32,-0.044898555
09/08/2011,63.09,0.001903856
08/08/2011,62.97,-0.026638993
05/08/2011,64.67,0.020622509
04/08/2011,63.35,-0.017680191
03/08/2011,64.48,0.020367303
02/08/2011,63.18,-0.010705392
01/08/2011,63.86,-0.002814701
29/07/2011,64.04,0.002345034
28/07/2011,63.89,0.000469667
27/07/2011,63.86,-0.003283048
26/07/2011,64.07,-0.00467145
25/07/2011,64.37,-0.021364065
22/07/2011,65.76,-0.006215437
21/07/2011,66.17,-0.034460561
20/07/2011,68.49,-0.000729767
19/07/2011,68.54,0.007909811
18/07/2011,68,-0.0077639
15/07/2011,68.53,-0.001020929
14/07/2011,68.6,-0.004218495
13/07/2011,68.89,-0.001740392
12/07/2011,69.01,-0.004193485
11/07/2011,69.3,-0.009049836
08/07/2011,69.93,-0.008401616
07/07/2011,70.52,0.004975488
06/07/2011,70.17,0.005716751
05/07/2011,69.77,-0.006001733
01/07/2011,70.19,-0.003413458
30/06/2011,70.43,0.006695659
29/06/2011,69.96,0.004871768
28/06/2011,69.62,0.008221003
27/06/2011,69.05,0.008727328
24/06/2011,68.45,0.006890007
23/06/2011,67.98,-0.011699461
22/06/2011,68.78,-0.002178492
21/06/2011,68.93,-0.000725111
20/06/2011,68.98,0.00377633
17/06/2011,68.72,-0.002470752
16/06/2011,68.89,0.005969298
15/06/2011,68.48,-0.015791708
14/06/2011,69.57,0.007357748
13/06/2011,69.06,0.005372064
10/06/2011,68.69,-0.011866999
09/06/2011,69.51,0.009685656
08/06/2011,68.84,-0.001306526
07/06/2011,68.93,0.000580467
06/06/2011,68.89,-0.001160598
03/06/2011,68.97,-0.007799
02/06/2011,69.51,-0.011158914
01/06/2011,70.29,-0.01173905
31/05/2011,71.12,0.010175328
27/05/2011,70.4,-0.000284051
26/05/2011,70.42,-0.000425925
25/05/2011,70.45,-0.007494909
24/05/2011,70.98,-0.000844951
23/05/2011,71.04,-0.003653229
20/05/2011,71.3,-0.006709558
19/05/2011,71.78,0.007130404
18/05/2011,71.27,0.002247508
17/05/2011,71.11,0.005499556
16/05/2011,70.72,0.002265007
13/05/2011,70.56,-0.005652926
12/05/2011,70.96,0.010768027
11/05/2011,70.2,0.002424589
10/05/2011,70.03,0.00300322
09/05/2011,69.82,0.00790859
06/05/2011,69.27,0.006372216
05/05/2011,68.83,-0.01442402
04/05/2011,69.83,0.003442838
03/05/2011,69.59,0.004031683
02/05/2011,69.31,0.006078166
29/04/2011,68.89,-0.011976191
28/04/2011,69.72,0.026009457
27/04/2011,67.93,0.003243884
26/04/2011,67.71,0.010093599
25/04/2011,67.03,-0.005653094
21/04/2011,67.41,0.001187472
20/04/2011,67.33,0.007753133
19/04/2011,66.81,-0.005076153
18/04/2011,67.15,0.000595859
15/04/2011,67.11,0.006128111
14/04/2011,66.7,0.003755168
13/04/2011,66.45,-0.00180424
12/04/2011,66.57,0.007993407
11/04/2011,66.04,0.004705177
08/04/2011,65.73,-0.002886443
07/04/2011,65.92,0.002582215
06/04/2011,65.75,0.0025889
05/04/2011,65.58,0.007499844
04/04/2011,65.09,-0.001995243
01/04/2011,65.22,0.01249727
31/03/2011,64.41,-0.009887304
30/03/2011,65.05,0.013776241
29/03/2011,64.16,-0.002801558
28/03/2011,64.34,0.005610987
25/03/2011,63.98,-0.003432676
24/03/2011,64.2,0
23/03/2011,64.2,0.004058067
22/03/2011,63.94,-0.00249922
21/03/2011,64.1,0.013507352
18/03/2011,63.24,0.00253325
17/03/2011,63.08,0.012281836
16/03/2011,62.31,-0.011171517
15/03/2011,63.01,-0.01777475
14/03/2011,64.14,-0.007919911
11/03/2011,64.65,0.003408742
10/03/2011,64.43,-0.003408742
09/03/2011,64.65,0.013391667
08/03/2011,63.79,0.005029085
07/03/2011,63.47,0.001103492
04/03/2011,63.4,-0.005505323
03/03/2011,63.75,0.012787292
02/03/2011,62.94,-0.004280625
01/03/2011,63.21,-0.003316753
28/02/2011,63.42,-0.002834201
25/02/2011,63.6,0.009002667
24/02/2011,63.03,0.001587806
23/02/2011,62.93,-0.003489851
22/02/2011,63.15,-0.004108729
18/02/2011,63.41,-0.020139624
17/02/2011,64.7,0.011503314
16/02/2011,63.96,-0.006079046
15/02/2011,64.35,0.015819893
14/02/2011,63.34,-0.008332726
11/02/2011,63.87,0.00801702
10/02/2011,63.36,-0.016591396
09/02/2011,64.42,0.003888332
08/02/2011,64.17,0.00766527
07/02/2011,63.68,-0.002509412
04/02/2011,63.84,-0.005311683
03/02/2011,64.18,-0.00729647
02/02/2011,64.65,-0.0061681
01/02/2011,65.05,0.011441065
31/01/2011,64.31,-0.001398493
28/01/2011,64.4,-0.017852121
27/01/2011,65.56,-0.004565523
