Date,Close,KIM
21/01/2011,17.71,-0.001692525
20/01/2011,17.74,-0.002252253
19/01/2011,17.78,-0.014517285
18/01/2011,18.04,-0.00221484
14/01/2011,18.08,0.010005642
13/01/2011,17.9,-0.001674575
12/01/2011,17.93,0.018008365
11/01/2011,17.61,-0.012415509
10/01/2011,17.83,-0.013370673
07/01/2011,18.07,-0.001106195
06/01/2011,18.09,-0.008805781
05/01/2011,18.25,0.014349032
04/01/2011,17.99,-0.020902851
03/01/2011,18.37,0.018127385
31/12/2010,18.04,-0.00221484
30/12/2010,18.08,-0.001657917
29/12/2010,18.11,0.010546864
28/12/2010,17.92,0.008405765
27/12/2010,17.77,0.023919136
23/12/2010,17.35,-0.003452247
22/12/2010,17.41,-0.001148106
21/12/2010,17.43,0.016777946
20/12/2010,17.14,0.01350975
17/12/2010,16.91,0.017298373
16/12/2010,16.62,0.0048251
15/12/2010,16.54,-0.013213405
14/12/2010,16.76,-0.020083368
13/12/2010,17.1,-0.00291971
10/12/2010,17.15,0.00760905
09/12/2010,17.02,-0.020930997
08/12/2010,17.38,-0.015982075
07/12/2010,17.66,0.007388496
06/12/2010,17.53,0.014363936
03/12/2010,17.28,0.00173762
02/12/2010,17.25,0.024055135
01/12/2010,16.84,0.010746372
30/11/2010,16.66,-0.007177064
29/11/2010,16.78,0.009580912
26/11/2010,16.62,-0.011367158
24/11/2010,16.81,0.030195531
23/11/2010,16.31,-0.004892976
22/11/2010,16.39,0.001221001
19/11/2010,16.37,0.00858901
18/11/2010,16.23,0.023061165
17/11/2010,15.86,0.011414201
16/11/2010,15.68,-0.051580243
15/11/2010,16.51,-0.025711431
12/11/2010,16.94,-0.018134454
11/11/2010,17.25,-0.019518415
10/11/2010,17.59,0.00570127
09/11/2010,17.49,-0.036490156
08/11/2010,18.14,0.00331309
05/11/2010,18.08,0.026339432
04/11/2010,17.61,0.039379726
03/11/2010,16.93,-0.007649346
02/11/2010,17.06,-0.008172842
01/11/2010,17.2,-0.000581226
29/10/2010,17.21,-0.00116144
28/10/2010,17.23,0.011088529
27/10/2010,17.04,-0.001759015
26/10/2010,17.07,-0.011648355
25/10/2010,17.27,-0.003468212
22/10/2010,17.33,-0.002881016
21/10/2010,17.38,0.004613618
20/10/2010,17.3,0.029327615
19/10/2010,16.8,-0.018284201
18/10/2010,17.11,0.004686593
15/10/2010,17.03,0.01717543
14/10/2010,16.74,-0.013056565
13/10/2010,16.96,0.003544008
12/10/2010,16.9,0.007125921
11/10/2010,16.78,-0.002380954
08/10/2010,16.82,0.001189768
07/10/2010,16.8,-0.000595061
06/10/2010,16.81,0.008963311
05/10/2010,16.66,0.023687716
04/10/2010,16.27,0.029946093
01/10/2010,15.79,0.003171585
30/09/2010,15.74,-0.000635122
29/09/2010,15.75,-0.027553402
28/09/2010,16.19,-0.000617475
27/09/2010,16.2,-0.027398974
24/09/2010,16.65,0.033590944
23/09/2010,16.1,-0.034791425
22/09/2010,16.67,-0.007172774
21/09/2010,16.79,-0.000595415
20/09/2010,16.8,0.040078224
17/09/2010,16.14,0.01435282
16/09/2010,15.91,-0.00564088
15/09/2010,16,0.007528266
14/09/2010,15.88,0.00126024
13/09/2010,15.86,0.019739578
10/09/2010,15.55,0.007746972
09/09/2010,15.43,-0.005815848
08/09/2010,15.52,-0.00128783
07/09/2010,15.54,-0.019752155
03/09/2010,15.85,0.016539817
02/09/2010,15.59,0.018776855
01/09/2010,15.3,0.0258207
31/08/2010,14.91,0.0067295
30/08/2010,14.81,-0.009408672
27/08/2010,14.95,0.018906708
26/08/2010,14.67,0.004098366
25/08/2010,14.61,0.026353814
24/08/2010,14.23,-0.01048594
23/08/2010,14.38,0
20/08/2010,14.38,-0.007620404
19/08/2010,14.49,-0.043220771
18/08/2010,15.13,0.001322752
17/08/2010,15.11,0.028870753
16/08/2010,14.68,0.006835297
13/08/2010,14.58,0.002059733
12/08/2010,14.55,-0.006849342
11/08/2010,14.65,-0.023609866
10/08/2010,15,-0.016529302
09/08/2010,15.25,0.012537281
06/08/2010,15.06,-0.017116942
05/08/2010,15.32,0.007863736
04/08/2010,15.2,0.005938652
03/08/2010,15.11,-0.024192092
02/08/2010,15.48,0.026842856
30/07/2010,15.07,-0.003973515
29/07/2010,15.13,-0.00066072
28/07/2010,15.14,0.004634235
27/07/2010,15.07,-0.005954368
26/07/2010,15.16,0.02877415
23/07/2010,14.73,0.022658024
22/07/2010,14.4,0.053488685
21/07/2010,13.65,-0.021739987
20/07/2010,13.95,0.020275858
19/07/2010,13.67,0.02219026
16/07/2010,13.37,-0.05103148
15/07/2010,14.07,0.004273511
14/07/2010,14.01,-0.007112406
13/07/2010,14.11,0.030948854
12/07/2010,13.68,0.005865119
09/07/2010,13.6,0.011090687
08/07/2010,13.45,0.008212066
07/07/2010,13.34,0.052319624
06/07/2010,12.66,-0.028806974
02/07/2010,13.03,-0.023512649
01/07/2010,13.34,-0.007468295
30/06/2010,13.44,-0.008888947
29/06/2010,13.56,-0.068402727
28/06/2010,14.52,-0.011639981
25/06/2010,14.69,0.028307033
24/06/2010,14.28,-0.028307033
23/06/2010,14.69,0.002726655
22/06/2010,14.65,-0.037512771
21/06/2010,15.21,0.002633313
18/06/2010,15.17,0.013939821
17/06/2010,14.96,-0.002670229
16/06/2010,15,-0.019148819
15/06/2010,15.29,0.030546864
14/06/2010,14.83,0.019748684
11/06/2010,14.54,0.003444716
10/06/2010,14.49,0.054604134
09/06/2010,13.72,0.002188983
08/06/2010,13.69,0.019174629
07/06/2010,13.43,0.008975378
04/06/2010,13.31,-0.079406778
03/06/2010,14.41,-0.004845977
02/06/2010,14.48,0.028723516
01/06/2010,14.07,-0.016214666
28/05/2010,14.3,-0.018018506
27/05/2010,14.56,0.053609451
26/05/2010,13.8,-0.004338402
25/05/2010,13.86,0.003614026
24/05/2010,13.81,-0.033466989
21/05/2010,14.28,0.034191365
20/05/2010,13.8,-0.062498398
19/05/2010,14.69,-0.022881214
18/05/2010,15.03,-0.03722271
17/05/2010,15.6,-0.008298803
14/05/2010,15.73,-0.029441525
13/05/2010,16.2,-0.024391453
12/05/2010,16.6,0.012121361
11/05/2010,16.4,0.003053437
10/05/2010,16.35,0.085511252
07/05/2010,15.01,-0.002661346
06/05/2010,15.05,-0.016474837
05/05/2010,15.3,-0.025807884
04/05/2010,15.7,-0.025779485
03/05/2010,16.11,0.032810514
30/04/2010,15.59,-0.04392174
29/04/2010,16.29,0.050356768
28/04/2010,15.49,0.008427927
27/04/2010,15.36,-0.035181115
26/04/2010,15.91,0.010107477
23/04/2010,15.75,0.003179653
22/04/2010,15.7,0.025154503
21/04/2010,15.31,0.012487839
20/04/2010,15.12,-0.001982161
19/04/2010,15.15,0.001321004
16/04/2010,15.13,-0.033791389
15/04/2010,15.65,-0.040080506
14/04/2010,16.29,-0.012808958
13/04/2010,16.5,0.020821328
12/04/2010,16.16,-0.014742282
09/04/2010,16.4,0.019083374
08/04/2010,16.09,0.006234434
07/04/2010,15.99,-0.033213385
06/04/2010,16.53,0.028845203
05/04/2010,16.06,0.020126466
01/04/2010,15.74,0.006373508
31/03/2010,15.64,-0.025253867
30/03/2010,16.04,-0.007453451
29/03/2010,16.16,0.003719781
26/03/2010,16.1,0.002487563
25/03/2010,16.06,0.011271253
24/03/2010,15.88,0.012036889
23/03/2010,15.69,-0.006353262
22/03/2010,15.79,0.014030842
19/03/2010,15.57,-0.004485749
18/03/2010,15.64,-0.016487374
17/03/2010,15.9,0.020973123
16/03/2010,15.57,0.031313713
15/03/2010,15.09,-0.001986098
12/03/2010,15.12,0.012645759
11/03/2010,14.93,0.012129529
10/03/2010,14.75,0.00475706
09/03/2010,14.68,-0.00475706
08/03/2010,14.75,0.009536857
05/03/2010,14.61,0.039795827
04/03/2010,14.04,0.002853069
03/03/2010,14,-0.001427552
02/03/2010,14.02,0.001427552
01/03/2010,14,0.007888173
26/02/2010,13.89,-0.004310352
25/02/2010,13.95,0.010810916
24/02/2010,13.8,0.026433257
23/02/2010,13.44,-0.014771317
22/02/2010,13.64,-0.005118841
19/02/2010,13.71,-0.002185793
18/02/2010,13.74,0.023565155
17/02/2010,13.42,0.014259153
16/02/2010,13.23,0.031480527
12/02/2010,12.82,0.007045039
11/02/2010,12.73,-0.002353865
10/02/2010,12.76,-0.003129893
09/02/2010,12.8,0.015748357
08/02/2010,12.6,-0.028942184
05/02/2010,12.97,0.024191582
04/02/2010,12.66,0
03/02/2010,12.66,-0.027270876
02/02/2010,13.01,0.0061681
01/02/2010,12.93,0.024267336
29/01/2010,12.62,0.002380009
28/01/2010,12.59,-0.018883331
27/01/2010,12.83,-0.00077912
26/01/2010,12.84,-0.016222836
25/01/2010,13.05,0.000766577
22/01/2010,13.04,-0.017484292
21/01/2010,13.27,-0.025298968
20/01/2010,13.61,-0.014588151
19/01/2010,13.81,0.013853667
15/01/2010,13.62,-0.025372873
14/01/2010,13.97,-0.015625318
13/01/2010,14.19,0.032226204
12/01/2010,13.74,-0.02798891
11/01/2010,14.13,0.014255409
08/01/2010,13.93,-0.012838978
07/01/2010,14.11,0.033144244
06/01/2010,13.65,0.004405293
05/01/2010,13.59,-0.005137626
04/01/2010,13.66,0.009562412
31/12/2009,13.53,-0.029135346
30/12/2009,13.93,0.005759555
29/12/2009,13.85,-0.009342504
28/12/2009,13.98,0.000715564
24/12/2009,13.97,0.022440319
23/12/2009,13.66,0.016236519
22/12/2009,13.44,0.020293819
21/12/2009,13.17,0.026155337
18/12/2009,12.83,0.030065556
17/12/2009,12.45,-0.004008021
16/12/2009,12.5,0
15/12/2009,12.5,-0.001598721
14/12/2009,12.52,0.001598721
11/12/2009,12.5,0.019386714
10/12/2009,12.26,-0.012160669
09/12/2009,12.41,-0.008025725
08/12/2009,12.51,-0.044556022
07/12/2009,13.08,-0.038249882
04/12/2009,13.59,0.06301895
03/12/2009,12.76,-0.003129893
02/12/2009,12.8,0.043919234
01/12/2009,12.25,-0.005698021
30/11/2009,12.32,0.038896091
27/11/2009,11.85,-0.036458056
25/11/2009,12.29,0.018891732
24/11/2009,12.06,-0.024571261
23/11/2009,12.36,-0.003231021
20/11/2009,12.4,-0.00402415
19/11/2009,12.45,-0.019093659
18/11/2009,12.69,0.009501259
17/11/2009,12.57,-0.017350593
16/11/2009,12.79,0.026942993
13/11/2009,12.45,-0.00240674
12/11/2009,12.48,-0.025317808
11/11/2009,12.8,0.023716527
10/11/2009,12.5,-0.024497472
09/11/2009,12.81,0.069494838
06/11/2009,11.95,-0.006672252
05/11/2009,12.03,-0.036723833
04/11/2009,12.48,-0.038511635
03/11/2009,12.97,0.014757549
02/11/2009,12.78,0.01101506
30/10/2009,12.64,-0.026543323
29/10/2009,12.98,0.06197376
28/10/2009,12.2,-0.048009219
27/10/2009,12.8,-0.055464271
26/10/2009,13.53,-0.009562412
23/10/2009,13.66,-0.025299506
22/10/2009,14.01,0.030437132
21/10/2009,13.59,0.03595893
20/10/2009,13.11,-0.021132862
19/10/2009,13.39,0.017326234
16/10/2009,13.16,-0.037289928
15/10/2009,13.66,0.011041702
14/10/2009,13.51,0.068147295
13/10/2009,12.62,-0.011815813
12/10/2009,12.77,0.005496677
09/10/2009,12.7,0.009493742
08/10/2009,12.58,0.0306723
07/10/2009,12.2,-0.003273325
06/10/2009,12.24,0.011503824
05/10/2009,12.1,0.03105579
02/10/2009,11.73,-0.024422266
01/10/2009,12.02,-0.081449627
30/09/2009,13.04,-0.021245109
29/09/2009,13.32,-0.032499167
28/09/2009,13.76,0.055279196
25/09/2009,13.02,0.005390849
24/09/2009,12.95,-0.063572804
23/09/2009,13.8,-0.076021255
22/09/2009,14.89,0.02930363
21/09/2009,14.46,-0.032655963
18/09/2009,14.94,-0.021192846
17/09/2009,15.26,0.027235161
16/09/2009,14.85,0.048285241
15/09/2009,14.15,0.058198239
14/09/2009,13.35,0.023494828
11/09/2009,13.04,0.005382558
10/09/2009,12.97,0.024191582
09/09/2009,12.66,0.031290158
08/09/2009,12.27,0.048423483
04/09/2009,11.69,0.017256684
03/09/2009,11.49,0.020220469
02/09/2009,11.26,-0.049382055
01/09/2009,11.83,-0.059081988
31/08/2009,12.55,-0.011093616
28/08/2009,12.69,0.020701376
27/08/2009,12.43,-0.001607717
26/08/2009,12.45,0.012934699
25/08/2009,12.29,0.03140754
24/08/2009,11.91,-0.011686277
21/08/2009,12.05,0.054574496
20/08/2009,11.41,0.070809972
19/08/2009,10.63,-0.017716081
18/08/2009,10.82,0.034794295
17/08/2009,10.45,-0.065733979
14/08/2009,11.16,-0.028270434
13/08/2009,11.48,-0.00521287
12/08/2009,11.54,0.019248188
11/08/2009,11.32,-0.041528459
10/08/2009,11.8,-0.019303999
07/08/2009,12.03,0.059949455
06/08/2009,11.33,-0.002644338
05/08/2009,11.36,0.045933333
04/08/2009,10.85,0.072620246
03/08/2009,10.09,0.025089123
31/07/2009,9.84,0.027822506
30/07/2009,9.57,0.053660941
29/07/2009,9.07,-0.013143672
28/07/2009,9.19,-0.027898805
27/07/2009,9.45,0.031168563
24/07/2009,9.16,0.001092299
23/07/2009,9.15,0.057351296
22/07/2009,8.64,0.005803847
21/07/2009,8.59,-0.006960585
20/07/2009,8.65,0.050989112
17/07/2009,8.22,-0.111545727
16/07/2009,9.19,-0.017260407
15/07/2009,9.35,0.056089467
14/07/2009,8.84,-0.00451468
13/07/2009,8.88,0.030877239
10/07/2009,8.61,0.015213869
09/07/2009,8.48,-0.040444565
08/07/2009,8.83,-0.047549034
07/07/2009,9.26,-0.04848157
06/07/2009,9.72,0.039879366
02/07/2009,9.34,-0.088081468
01/07/2009,10.2,0.014815086
30/06/2009,10.05,0.017060123
29/06/2009,9.88,-0.009068072
26/06/2009,9.97,0.001003512
25/06/2009,9.96,0.020284671
24/06/2009,9.76,0.03333642
23/06/2009,9.44,0.018172601
22/06/2009,9.27,-0.09265883
19/06/2009,10.17,0.016857117
18/06/2009,10,0.004008021
17/06/2009,9.96,-0.029675768
16/06/2009,10.26,-0.012590965
15/06/2009,10.39,-0.088373939
12/06/2009,11.35,0.024978997
11/06/2009,11.07,-0.032877239
10/06/2009,11.44,-0.037740328
09/06/2009,11.88,-0.033115609
08/06/2009,12.28,-0.00972455
05/06/2009,12.4,-0.017586385
04/06/2009,12.62,0.037130981
03/06/2009,12.16,0
02/06/2009,12.16,-0.017930391
01/06/2009,12.38,0.057348492
29/05/2009,11.69,0.010318234
28/05/2009,11.57,0.00868061
27/05/2009,11.47,-0.037643452
26/05/2009,11.91,0.079483111
22/05/2009,11,-0.026022105
21/05/2009,11.29,0.006219478
20/05/2009,11.22,0.015267472
19/05/2009,11.05,-0.029427001
18/05/2009,11.38,0.123290264
15/05/2009,10.06,-0.058868901
14/05/2009,10.67,0.047993855
13/05/2009,10.17,-0.091997288
12/05/2009,11.15,-0.022173857
11/05/2009,11.4,-0.058765309
08/05/2009,12.09,0.088139918
07/05/2009,11.07,-0.088139918
06/05/2009,12.09,0.049162442
05/05/2009,11.51,-0.079307291
04/05/2009,12.46,0.111084015
01/05/2009,11.15,-0.075132431
30/04/2009,12.02,0.059117854
29/04/2009,11.33,0.047907941
28/04/2009,10.8,0.003710579
27/04/2009,10.76,-0.081185892
24/04/2009,11.67,0.080256955
23/04/2009,10.77,0.044620596
22/04/2009,10.3,-0.067567908
21/04/2009,11.02,0.107177047
20/04/2009,9.9,-0.112606924
17/04/2009,11.08,0.016378892
16/04/2009,10.9,0.065395157
15/04/2009,10.21,0.118395368
14/04/2009,9.07,-0.114469946
13/04/2009,10.17,-0.01075805
09/04/2009,10.28,0.139664671
08/04/2009,8.94,0.043435399
07/04/2009,8.56,-0.086134825
06/04/2009,9.33,-0.007474674
03/04/2009,9.4,0.227140892
02/04/2009,7.49,0.036713845
01/04/2009,7.22,-0.053921417
31/03/2009,7.62,0.089161145
30/03/2009,6.97,-0.093090423
27/03/2009,7.65,-0.054686225
26/03/2009,8.08,0.053379889
25/03/2009,7.66,-0.035901292
24/03/2009,7.94,-0.064617233
23/03/2009,8.47,0.148656161
20/03/2009,7.3,-0.139166172
19/03/2009,8.39,-0.082332191
18/03/2009,9.11,0.083524797
17/03/2009,8.38,0.057720133
16/03/2009,7.91,-0.148899423
13/03/2009,9.18,-0.027928776
12/03/2009,9.44,0.093193777
11/03/2009,8.6,-0.046572868
10/03/2009,9.01,0.192809213
09/03/2009,7.43,0.058188158
06/03/2009,7.01,-0.02813125
05/03/2009,7.21,-0.134744249
04/03/2009,8.25,0.023299644
03/03/2009,8.06,0.002484473
02/03/2009,8.04,-0.095988376
27/02/2009,8.85,-0.022347299
26/02/2009,9.05,-0.040070331
25/02/2009,9.42,-0.022048137
24/02/2009,9.63,0.091268514
23/02/2009,8.79,-0.129969882
20/02/2009,10.01,0.084381109
19/02/2009,9.2,-0.062157972
18/02/2009,9.79,0.031122844
17/02/2009,9.49,-0.091567194
13/02/2009,10.4,-0.117783036
12/02/2009,11.7,-0.006814336
11/02/2009,11.78,0.010238997
10/02/2009,11.66,-0.142814925
09/02/2009,13.45,0.005218051
06/02/2009,13.38,0.100555602
05/02/2009,12.1,-0.105773653
04/02/2009,13.45,-0.029306127
03/02/2009,13.85,-0.018598533
02/02/2009,14.11,-0.018954586
30/01/2009,14.38,-0.070475314
29/01/2009,15.43,-0.110918599
28/01/2009,17.24,0.09484625
27/01/2009,15.68,0.007682496
26/01/2009,15.56,-0.003208216
23/01/2009,15.61,0.033216991
22/01/2009,15.1,-0.101312599
21/01/2009,16.71,0.125442456
20/01/2009,14.74,-0.14675765
16/01/2009,17.07,0.060990828
15/01/2009,16.06,0.015689057
14/01/2009,15.81,-0.054766068
13/01/2009,16.7,0.020569388
12/01/2009,16.36,-0.089961382
09/01/2009,17.9,-0.103403294
08/01/2009,19.85,-0.011520288
07/01/2009,20.08,-0.018258588
06/01/2009,20.45,0.084126013
05/01/2009,18.8,
